paragraph	locus	index	raw	D	H	status	input_attribute_grammars	timing_note	repeat_obligation	joint	joint_status	branch	U	A	N	al_reference_M	row_status
f22v|f22v.6-f22v.16	f22v.16	2	daldalol	[ungelesen: daldalol]	[ungelesen: daldalol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: daldalol]	UNREAD	INHERITED	[ungelesen: daldalol]	[ungelesen: daldalol]	[ungelesen: daldalol]		recorded
f23r|f23r.4-f23r.5	f23r.4	1	qokoldy	[ungelesen: qokoldy]	[ungelesen: qokoldy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokoldy]	UNREAD	INHERITED	[ungelesen: qokoldy]	[ungelesen: qokoldy]	[ungelesen: qokoldy]		recorded
f23r|f23r.4-f23r.5	f23r.4	2	okaiir	[ungelesen: okaiir]	[ungelesen: okaiir]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okaiir]	UNREAD	INHERITED	[ungelesen: okaiir]	[ungelesen: okaiir]	[ungelesen: okaiir]		recorded
f23r|f23r.4-f23r.5	f23r.4	3	ykaiil	[ungelesen: ykaiil]	[ungelesen: ykaiil]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykaiil]	UNREAD	INHERITED	[ungelesen: ykaiil]	[ungelesen: ykaiil]	[ungelesen: ykaiil]		recorded
f23r|f23r.4-f23r.5	f23r.4	4	g	[ungelesen: g]	[ungelesen: g]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: g]	UNREAD	INHERITED	[ungelesen: g]	[ungelesen: g]	[ungelesen: g]		recorded
f23r|f23r.4-f23r.5	f23r.4	5	qokeey	erhitze anhaltend	erhitze anhaltend	ASSUMED		UNCHANGED	UNCHANGED	erhitze anhaltend	ASSUMED	INHERITED	erhitze anhaltend	erhitze anhaltend	erhitze anhaltend		recorded
f23r|f23r.4-f23r.5	f23r.4	6	ofchol	[ungelesen: ofchol]	[ungelesen: ofchol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ofchol]	UNREAD	INHERITED	[ungelesen: ofchol]	[ungelesen: ofchol]	[ungelesen: ofchol]		recorded
f23r|f23r.4-f23r.5	f23r.4	7	dain	Dosis P	Dosis P	ASSUMED		UNCHANGED	UNCHANGED	Dosis P	ASSUMED	INHERITED	Dosis P	Dosis P	Dosis P		recorded
f23r|f23r.4-f23r.5	f23r.4	8	yfchor	[ungelesen: yfchor]	[ungelesen: yfchor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: yfchor]	UNREAD	INHERITED	[ungelesen: yfchor]	[ungelesen: yfchor]	[ungelesen: yfchor]		recorded
f23r|f23r.4-f23r.5	f23r.4	9	olfchor	[ungelesen: olfchor]	[ungelesen: olfchor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olfchor]	UNREAD	INHERITED	[ungelesen: olfchor]	[ungelesen: olfchor]	[ungelesen: olfchor]		recorded
f23r|f23r.4-f23r.5	f23r.4	10	otchald	[ungelesen: otchald]	[ungelesen: otchald]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otchald]	UNREAD	INHERITED	[ungelesen: otchald]	[ungelesen: otchald]	[ungelesen: otchald]		recorded
f23r|f23r.4-f23r.5	f23r.5	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f23r|f23r.4-f23r.5	f23r.5	2	qokchol	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]		recorded
f23r|f23r.4-f23r.5	f23r.5	3	ytym	[ungelesen: ytym]	[ungelesen: ytym]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytym]	UNREAD	INHERITED	[ungelesen: ytym]	[ungelesen: ytym]	[ungelesen: ytym]		recorded
f23r|f23r.4-f23r.5	f23r.5	4	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f23r|f23r.4-f23r.5	f23r.5	5	da[ir:in]	[ungelesen: da[ir:in]]	[ungelesen: da[ir:in]]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: da[ir:in]]	UNREAD	INHERITED	[ungelesen: da[ir:in]]	[ungelesen: da[ir:in]]	[ungelesen: da[ir:in]]		recorded
f23r|f23r.4-f23r.5	f23r.5	6	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f23r|f23r.4-f23r.5	f23r.5	7	ar	Teil	Teil	ASSUMED		UNCHANGED	UNCHANGED	Teil	ASSUMED	INHERITED	Teil	Teil	Teil		recorded
f23r|f23r.4-f23r.5	f23r.5	8	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f23r|f23r.4-f23r.5	f23r.5	9	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f23r|f23r.4-f23r.5	f23r.5	10	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f23r|f23r.4-f23r.5	f23r.5	11	dain	Dosis P	Dosis P	ASSUMED		UNCHANGED	UNCHANGED	Dosis P	ASSUMED	INHERITED	Dosis P	Dosis P	Dosis P		recorded
f24r|f24r.1-f24r.20	f24r.1	1	por	Zubereitungsmenge	Zubereitungsmenge	ASSUMED		UNCHANGED	UNCHANGED	Zubereitungsmenge	ASSUMED	INHERITED	Zubereitungsmenge	Zubereitungsmenge	Zubereitungsmenge		recorded
f24r|f24r.1-f24r.20	f24r.1	2	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f24r|f24r.1-f24r.20	f24r.1	3	y	und	und	ASSUMED		UNCHANGED	UNCHANGED	und	ASSUMED	INHERITED	und	und	und		recorded
f24r|f24r.1-f24r.20	f24r.1	4	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f24r|f24r.1-f24r.20	f24r.1	5	opchar	[ungelesen: opchar]	[ungelesen: opchar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: opchar]	UNREAD	INHERITED	[ungelesen: opchar]	[ungelesen: opchar]	[ungelesen: opchar]		recorded
f24r|f24r.1-f24r.20	f24r.1	6	she	lasse stehen	lasse stehen	ASSUMED		UNCHANGED	UNCHANGED	lasse stehen	ASSUMED	INHERITED	lasse stehen	lasse stehen	lasse stehen		recorded
f24r|f24r.1-f24r.20	f24r.1	7	cheol	flüssige Zubereitung	flüssige Zubereitung	ASSUMED		UNCHANGED	UNCHANGED	flüssige Zubereitung	ASSUMED	INHERITED	flüssige Zubereitung	flüssige Zubereitung	flüssige Zubereitung		recorded
f24r|f24r.1-f24r.20	f24r.1	8	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f24r|f24r.1-f24r.20	f24r.1	9	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f24r|f24r.1-f24r.20	f24r.2	1	qotaiin	[ungelesen: qotaiin]	[ungelesen: qotaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qotaiin]	UNREAD	INHERITED	[ungelesen: qotaiin]	[ungelesen: qotaiin]	[ungelesen: qotaiin]		recorded
f24r|f24r.1-f24r.20	f24r.2	2	char	Blütenanteil	Blütenanteil	ASSUMED		UNCHANGED	UNCHANGED	Blütenanteil	ASSUMED	INHERITED	Blütenanteil	Blütenanteil	Blütenanteil		recorded
f24r|f24r.1-f24r.20	f24r.2	3	odaiin	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	zusätzliche Dosis Q	ASSUMED	INHERITED	zusätzliche Dosis Q	zusätzliche Dosis Q	zusätzliche Dosis Q		recorded
f24r|f24r.1-f24r.20	f24r.2	4	okai{ikh}al	[ungelesen: okai{ikh}al]	[ungelesen: okai{ikh}al]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okai{ikh}al]	UNREAD	INHERITED	[ungelesen: okai{ikh}al]	[ungelesen: okai{ikh}al]	[ungelesen: okai{ikh}al]		recorded
f24r|f24r.1-f24r.20	f24r.2	5	oky	warm	warm	ASSUMED		UNCHANGED	UNCHANGED	warm	ASSUMED	INHERITED	warm	warm	warm		recorded
f24r|f24r.1-f24r.20	f24r.3	1	ycthar	[ungelesen: ycthar]	[ungelesen: ycthar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ycthar]	UNREAD	INHERITED	[ungelesen: ycthar]	[ungelesen: ycthar]	[ungelesen: ycthar]		recorded
f24r|f24r.1-f24r.20	f24r.3	2	cthal	Kräuterstück	Kräuterstück	ASSUMED		UNCHANGED	UNCHANGED	Kräuterstück	ASSUMED	INHERITED	Kräuterstück	Kräuterstück	Kräuterstück		recorded
f24r|f24r.1-f24r.20	f24r.3	3	okol	Grundansatz	Grundansatz	ASSUMED		UNCHANGED	UNCHANGED	Grundansatz	ASSUMED	INHERITED	Grundansatz	Grundansatz	Grundansatz		recorded
f24r|f24r.1-f24r.20	f24r.3	4	qotar	abgeteilter Anteil	abgeteilter Anteil	ASSUMED		UNCHANGED	UNCHANGED	abgeteilter Anteil	ASSUMED	INHERITED	abgeteilter Anteil	abgeteilter Anteil	abgeteilter Anteil		recorded
f24r|f24r.1-f24r.20	f24r.3	5	ckhy	stampfe	stampfe	ASSUMED		UNCHANGED	UNCHANGED	stampfe	ASSUMED	INHERITED	stampfe	stampfe	stampfe		recorded
f24r|f24r.1-f24r.20	f24r.4	1	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f24r|f24r.1-f24r.20	f24r.4	2	chckhaly	[ungelesen: chckhaly]	[ungelesen: chckhaly]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chckhaly]	UNREAD	INHERITED	[ungelesen: chckhaly]	[ungelesen: chckhaly]	[ungelesen: chckhaly]		recorded
f24r|f24r.1-f24r.20	f24r.4	3	cthar	kleine Kräuterportion	kleine Kräuterportion	ASSUMED		UNCHANGED	UNCHANGED	kleine Kräuterportion	ASSUMED	INHERITED	kleine Kräuterportion	kleine Kräuterportion	kleine Kräuterportion		recorded
f24r|f24r.1-f24r.20	f24r.4	4	eeor	[ungelesen: eeor]	[ungelesen: eeor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: eeor]	UNREAD	INHERITED	[ungelesen: eeor]	[ungelesen: eeor]	[ungelesen: eeor]		recorded
f24r|f24r.1-f24r.20	f24r.4	5	chees	[ungelesen: chees]	[ungelesen: chees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chees]	UNREAD	INHERITED	[ungelesen: chees]	[ungelesen: chees]	[ungelesen: chees]		recorded
f24r|f24r.1-f24r.20	f24r.4	6	da	[ungelesen: da]	[ungelesen: da]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: da]	UNREAD	INHERITED	[ungelesen: da]	[ungelesen: da]	[ungelesen: da]		recorded
f24r|f24r.1-f24r.20	f24r.5	1	qodar	[ungelesen: qodar]	[ungelesen: qodar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qodar]	UNREAD	INHERITED	[ungelesen: qodar]	[ungelesen: qodar]	[ungelesen: qodar]		recorded
f24r|f24r.1-f24r.20	f24r.5	2	cho	Inneres	Inneres	ASSUMED		UNCHANGED	UNCHANGED	Inneres	ASSUMED	INHERITED	Inneres	Inneres	Inneres		recorded
f24r|f24r.1-f24r.20	f24r.5	3	r	darauf	darauf	ASSUMED		UNCHANGED	UNCHANGED	darauf	ASSUMED	INHERITED	darauf	darauf	darauf		recorded
f24r|f24r.1-f24r.20	f24r.5	4	chey	prüfe	prüfe	ASSUMED		UNCHANGED	UNCHANGED	prüfe	ASSUMED	INHERITED	prüfe	prüfe	prüfe		recorded
f24r|f24r.1-f24r.20	f24r.5	5	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f24r|f24r.1-f24r.20	f24r.5	6	cthe	[ungelesen: cthe]	[ungelesen: cthe]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cthe]	UNREAD	INHERITED	[ungelesen: cthe]	[ungelesen: cthe]	[ungelesen: cthe]		recorded
f24r|f24r.1-f24r.20	f24r.5	7	keom	[ungelesen: keom]	[ungelesen: keom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: keom]	UNREAD	INHERITED	[ungelesen: keom]	[ungelesen: keom]	[ungelesen: keom]		recorded
f24r|f24r.1-f24r.20	f24r.6	1	oeeeos	[ungelesen: oeeeos]	[ungelesen: oeeeos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oeeeos]	UNREAD	INHERITED	[ungelesen: oeeeos]	[ungelesen: oeeeos]	[ungelesen: oeeeos]		recorded
f24r|f24r.1-f24r.20	f24r.6	2	cthor	Krautanteil	Krautanteil	ASSUMED		UNCHANGED	UNCHANGED	Krautanteil	ASSUMED	INHERITED	Krautanteil	Krautanteil	Krautanteil		recorded
f24r|f24r.1-f24r.20	f24r.6	3	otal	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]		recorded
f24r|f24r.1-f24r.20	f24r.6	4	qocthol	[ungelesen: qocthol]	[ungelesen: qocthol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qocthol]	UNREAD	INHERITED	[ungelesen: qocthol]	[ungelesen: qocthol]	[ungelesen: qocthol]		recorded
f24r|f24r.1-f24r.20	f24r.6	5	qoky	erwärme mäßig	erwärme mäßig	ASSUMED		UNCHANGED	UNCHANGED	erwärme mäßig	ASSUMED	INHERITED	erwärme mäßig	erwärme mäßig	erwärme mäßig		recorded
f24r|f24r.1-f24r.20	f24r.7	1	q@145;kar	[ungelesen: q@145;kar]	[ungelesen: q@145;kar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: q@145;kar]	UNREAD	INHERITED	[ungelesen: q@145;kar]	[ungelesen: q@145;kar]	[ungelesen: q@145;kar]		recorded
f24r|f24r.1-f24r.20	f24r.7	2	chtar	[ungelesen: chtar]	[ungelesen: chtar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chtar]	UNREAD	INHERITED	[ungelesen: chtar]	[ungelesen: chtar]	[ungelesen: chtar]		recorded
f24r|f24r.1-f24r.20	f24r.7	3	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f24r|f24r.1-f24r.20	f24r.7	4	cheor	Auszug	Auszug	ASSUMED		UNCHANGED	UNCHANGED	Auszug	ASSUMED	INHERITED	Auszug	Auszug	Auszug		recorded
f24r|f24r.1-f24r.20	f24r.7	5	cthol	Krautpulver	Krautpulver	ASSUMED		UNCHANGED	UNCHANGED	Krautpulver	ASSUMED	INHERITED	Krautpulver	Krautpulver	Krautpulver		recorded
f24r|f24r.1-f24r.20	f24r.7	6	qodol	[ungelesen: qodol]	[ungelesen: qodol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qodol]	UNREAD	INHERITED	[ungelesen: qodol]	[ungelesen: qodol]	[ungelesen: qodol]		recorded
f24r|f24r.1-f24r.20	f24r.8	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f24r|f24r.1-f24r.20	f24r.8	2	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f24r|f24r.1-f24r.20	f24r.8	3	om	[ungelesen: om]	[ungelesen: om]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: om]	UNREAD	INHERITED	[ungelesen: om]	[ungelesen: om]	[ungelesen: om]		recorded
f24r|f24r.1-f24r.20	f24r.8	4	qoear	[ungelesen: qoear]	[ungelesen: qoear]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qoear]	UNREAD	INHERITED	[ungelesen: qoear]	[ungelesen: qoear]	[ungelesen: qoear]		recorded
f24r|f24r.1-f24r.20	f24r.8	5	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f24r|f24r.1-f24r.20	f24r.8	6	qokeol	erhitzte Flüssigkeit	erhitzte Flüssigkeit	ASSUMED		UNCHANGED	UNCHANGED	erhitzte Flüssigkeit	ASSUMED	INHERITED	erhitzte Flüssigkeit	erhitzte Flüssigkeit	erhitzte Flüssigkeit		recorded
f24r|f24r.1-f24r.20	f24r.9	1	odaiin	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	zusätzliche Dosis Q	ASSUMED	INHERITED	zusätzliche Dosis Q	zusätzliche Dosis Q	zusätzliche Dosis Q		recorded
f24r|f24r.1-f24r.20	f24r.9	2	ckham	[ungelesen: ckham]	[ungelesen: ckham]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ckham]	UNREAD	INHERITED	[ungelesen: ckham]	[ungelesen: ckham]	[ungelesen: ckham]		recorded
f24r|f24r.1-f24r.20	f24r.9	3	qodai{ikh}y	[ungelesen: qodai{ikh}y]	[ungelesen: qodai{ikh}y]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qodai{ikh}y]	UNREAD	INHERITED	[ungelesen: qodai{ikh}y]	[ungelesen: qodai{ikh}y]	[ungelesen: qodai{ikh}y]		recorded
f24r|f24r.1-f24r.20	f24r.9	4	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f24r|f24r.1-f24r.20	f24r.9	5	dal	Maß	Maß	ASSUMED		UNCHANGED	UNCHANGED	Maß	ASSUMED	INHERITED	Maß	Maß	Maß		recorded
f24r|f24r.1-f24r.20	f24r.10	1	q[?:e]or	[ungelesen: q[?:e]or]	[ungelesen: q[?:e]or]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: q[?:e]or]	UNREAD	INHERITED	[ungelesen: q[?:e]or]	[ungelesen: q[?:e]or]	[ungelesen: q[?:e]or]		recorded
f24r|f24r.1-f24r.20	f24r.10	2	cfhar	[ungelesen: cfhar]	[ungelesen: cfhar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cfhar]	UNREAD	INHERITED	[ungelesen: cfhar]	[ungelesen: cfhar]	[ungelesen: cfhar]		recorded
f24r|f24r.1-f24r.20	f24r.10	3	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f24r|f24r.1-f24r.20	f24r.10	4	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f24r|f24r.1-f24r.20	f24r.10	5	am	[ungelesen: am]	[ungelesen: am]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: am]	UNREAD	INHERITED	[ungelesen: am]	[ungelesen: am]	[ungelesen: am]		recorded
f24r|f24r.1-f24r.20	f24r.10	6	chotaiin	[ungelesen: chotaiin]	[ungelesen: chotaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chotaiin]	UNREAD	INHERITED	[ungelesen: chotaiin]	[ungelesen: chotaiin]	[ungelesen: chotaiin]		recorded
f24r|f24r.1-f24r.20	f24r.10	7	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f24r|f24r.1-f24r.20	f24r.11	1	sar	je Teil	je Teil	ASSUMED		UNCHANGED	UNCHANGED	je Teil	ASSUMED	INHERITED	je Teil	je Teil	je Teil		recorded
f24r|f24r.1-f24r.20	f24r.11	2	cheoiees	[ungelesen: cheoiees]	[ungelesen: cheoiees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheoiees]	UNREAD	INHERITED	[ungelesen: cheoiees]	[ungelesen: cheoiees]	[ungelesen: cheoiees]		recorded
f24r|f24r.1-f24r.20	f24r.11	3	okeem	[ungelesen: okeem]	[ungelesen: okeem]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeem]	UNREAD	INHERITED	[ungelesen: okeem]	[ungelesen: okeem]	[ungelesen: okeem]		recorded
f24r|f24r.1-f24r.20	f24r.11	4	cheor	Auszug	Auszug	ASSUMED		UNCHANGED	UNCHANGED	Auszug	ASSUMED	INHERITED	Auszug	Auszug	Auszug		recorded
f24r|f24r.1-f24r.20	f24r.11	5	qokain	erwärmte Dosis P	erwärmte Dosis P	ASSUMED		UNCHANGED	UNCHANGED	erwärmte Dosis P	ASSUMED	INHERITED	erwärmte Dosis P	erwärmte Dosis P	erwärmte Dosis P		recorded
f24r|f24r.1-f24r.20	f24r.12	1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED		UNCHANGED	UNCHANGED	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED	INHERITED	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]		recorded
f24r|f24r.1-f24r.20	f24r.12	2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED		UNCHANGED	UNCHANGED	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	INHERITED	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]		recorded
f24r|f24r.1-f24r.20	f24r.12	3	tol	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühles Material [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]		recorded
f24r|f24r.1-f24r.20	f24r.12	4	tod	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kalter Rest [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]		recorded
f24r|f24r.1-f24r.20	f24r.12	5	ckhy	stampfe	stampfe	ASSUMED		UNCHANGED	UNCHANGED	stampfe	ASSUMED	INHERITED	stampfe	stampfe	stampfe		recorded
f24r|f24r.1-f24r.20	f24r.13	1	oees	gemischt	gemischt	ASSUMED		UNCHANGED	UNCHANGED	gemischt	ASSUMED	INHERITED	gemischt	gemischt	gemischt		recorded
f24r|f24r.1-f24r.20	f24r.13	2	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f24r|f24r.1-f24r.20	f24r.13	3	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f24r|f24r.1-f24r.20	f24r.13	4	chey	prüfe	prüfe	ASSUMED		UNCHANGED	UNCHANGED	prüfe	ASSUMED	INHERITED	prüfe	prüfe	prüfe		recorded
f24r|f24r.1-f24r.20	f24r.13	5	chcth	[ungelesen: chcth]	[ungelesen: chcth]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chcth]	UNREAD	INHERITED	[ungelesen: chcth]	[ungelesen: chcth]	[ungelesen: chcth]		recorded
f24r|f24r.1-f24r.20	f24r.13	6	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f24r|f24r.1-f24r.20	f24r.13	7	ar	Teil	Teil	ASSUMED		UNCHANGED	UNCHANGED	Teil	ASSUMED	INHERITED	Teil	Teil	Teil		recorded
f24r|f24r.1-f24r.20	f24r.14	1	qor	[ungelesen: qor]	[ungelesen: qor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qor]	UNREAD	INHERITED	[ungelesen: qor]	[ungelesen: qor]	[ungelesen: qor]		recorded
f24r|f24r.1-f24r.20	f24r.14	2	cheey	zerreibe fein	zerreibe fein	ASSUMED		UNCHANGED	UNCHANGED	zerreibe fein	ASSUMED	INHERITED	zerreibe fein	zerreibe fein	zerreibe fein		recorded
f24r|f24r.1-f24r.20	f24r.14	3	qod	[ungelesen: qod]	[ungelesen: qod]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qod]	UNREAD	INHERITED	[ungelesen: qod]	[ungelesen: qod]	[ungelesen: qod]		recorded
f24r|f24r.1-f24r.20	f24r.14	4	char	Blütenanteil	Blütenanteil	ASSUMED		UNCHANGED	UNCHANGED	Blütenanteil	ASSUMED	INHERITED	Blütenanteil	Blütenanteil	Blütenanteil		recorded
f24r|f24r.1-f24r.20	f24r.14	5	cthal	Kräuterstück	Kräuterstück	ASSUMED		UNCHANGED	UNCHANGED	Kräuterstück	ASSUMED	INHERITED	Kräuterstück	Kräuterstück	Kräuterstück		recorded
f24r|f24r.1-f24r.20	f24r.15	1	ockhoees	[ungelesen: ockhoees]	[ungelesen: ockhoees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ockhoees]	UNREAD	INHERITED	[ungelesen: ockhoees]	[ungelesen: ockhoees]	[ungelesen: ockhoees]		recorded
f24r|f24r.1-f24r.20	f24r.15	2	oeees	[ungelesen: oeees]	[ungelesen: oeees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oeees]	UNREAD	INHERITED	[ungelesen: oeees]	[ungelesen: oeees]	[ungelesen: oeees]		recorded
f24r|f24r.1-f24r.20	f24r.15	3	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f24r|f24r.1-f24r.20	f24r.15	4	dal	Maß	Maß	ASSUMED		UNCHANGED	UNCHANGED	Maß	ASSUMED	INHERITED	Maß	Maß	Maß		recorded
f24r|f24r.1-f24r.20	f24r.15	5	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
