expression_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_id	paragraph_start_line	paragraph_end_line	mode	head_surface	value_surface	value_label	value_number	source_expression_eva	start_ordinal	end_ordinal	line_token_count	expression_line_position	written_line_eva	left_surface	left_ordinal	left_reader_exact	left_source_composed_quarantined	left_axes	left_axis_class	left_semantic_candidate_de	left_semantic_confidence	left_semantic_source	right_surface	right_ordinal	right_reader_exact	right_source_composed_quarantined	right_axes	right_axis_class	right_semantic_candidate_de	right_semantic_confidence	right_semantic_source	content_attachment_sides	clean_content_attachment_count	amount_candidate_de	amount_rivals_de	amount_working_confidence	exact_normalized_boundary_bridges_for_type	this_zl3b_locus_is_exact_boundary_bridge	gdt760_render_de	renderer_scope	global_unit_identity_confirmed	confirmed_plaintext	component_export_credit
G760-E0185	f76v	f76	f76v.27	27	B	B	2	f76v-P004	0	0	FUSED	s	aiin	III	3	saiin	4	4	11	MIDDLE	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin	qokeedy	3	1	0	NONE	OPEN	heiß am Ende des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chek	5	1	0	NONE	OPEN	[chek:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0186	f76v	f76	f76v.28	28	B	B	2	f76v-P004	0	0	FUSED	s	aiin	III	3	saiin	1	1	9	FIRST	saiin sheckhy cheolchey qokedy sair sheckhy l keedy lchedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	sheckhy	2	1	0	NONE	OPEN	feuchtes Arzneikompositum am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0187	f76v	f76	f76v.33	33	B	B	2	f76v-P004	0	1	FUSED	s	aiin	III	3	saiin	1	1	3	FIRST	saiin otaiin shckhedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	otaiin	2	1	0	NONE	OPEN	kalt im Zubereitungsrahmen, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0188	f76v	f76	f76v.35	35	B	B	2	f76v-P005	0	0	FUSED	s	aiin	III	3	saiin	8	8	9	MIDDLE	ychees alchedy qokeedy lshedy tolchedy lchedy qoky saiin olor	qoky	7	1	0	HOT|BEGIN_STAGE	QUALITY_VALUE	heiß am Anfang des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	olor	9	1	0	NONE	OPEN	Zutat	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0189	f76v	f76	f76v.37	37	B	B	2	f76v-P006	1	0	FUSED	s	aiin	III	3	saiin	10	10	11	MIDDLE	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	qoky	9	1	0	HOT|BEGIN_STAGE	QUALITY_VALUE	heiß am Anfang des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	sy	11	1	0	NONE	OPEN	Saatgut in Grundform	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0190	f76v	f76	f76v.38	38	B	B	2	f76v-P006	0	0	FUSED	s	aiin	III	3	saiin	1	1	13	FIRST	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	chedy	2	1	0	NONE	OPEN	trocken in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0191	f76v	f76	f76v.39	39	B	B	2	f76v-P006	0	0	FUSED	s	an	I	1	san	6	6	11	MIDDLE	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	okedy	5	1	0	NONE	OPEN	heißer Ansatz in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	7	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	eine Drachme	ein gleicher Teil || eine Unze	C0_BOUNDARY_FAMILY_EXPLORATORY	0	0	Mengenform I; Leitkandidat eine Drachme; Rivalen ein gleicher Teil || eine Unze	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0192	f77r	f77	f77r.14	14	B	B	2	f77r-P002	0	0	FUSED	s	ain	II	2	sain	2	2	8	MIDDLE	sokcheey sain sheeol qoteedy qokaiin shedy qokeedy qotedy	sokcheey	1	1	0	NONE	OPEN	[sokcheey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	sheeol	3	1	0	NONE	OPEN	[sheeol:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0193	f77r	f77	f77r.17	17	B	B	2	f77r-P002	0	0	FUSED	s	aiin	III	3	saiin	6	6	9	MIDDLE	qoteedy qoteedy qokedy sheed qeey saiin sheety qokeedy lol	qeey	5	1	0	NONE	OPEN	nimm die Endportion hinzu	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	sheety	7	0	0	NONE	EDGE_OR_NONEXACT	vollständig angefeuchtet und gekühlt	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0194	f77r	f77	f77r.29	29	B	B	2	f77r-P003	0	0	FUSED	s	aiin	III	3	saiin	1	1	5	FIRST	saiin cheeol qokeedy qokeedy qotal	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	cheeol	2	1	0	DRY|MATERIAL|END_STAGE	CONTENT_PREP	vollständig getrockneter Drogenstoff	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Stoff: vollständig getrockneter Drogenstoff	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0195	f77v	f77	f77v.25	25	B	B	2	f77v-P003	0	0	FUSED	s	aiin	III	3	saiin	5	5	9	MIDDLE	lchor oiiin shedy qokaiin saiin dal sheedy qokeedy ral	qokaiin	4	1	0	NONE	OPEN	heiß, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	dal	6	1	0	NONE	OPEN	abgemessene Rohstoffmenge I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0196	f77v	f77	f77v.27	27	B	B	2	f77v-P003	0	0	FUSED	s	ain	II	2	sain	6	6	9	MIDDLE	tshedy qokain chedal fchedy cheky sain chedy qokain ol	cheky	5	1	0	NONE	OPEN	bis zur mittleren Trockenstufe, dann leicht erhitzen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chedy	7	1	0	NONE	OPEN	trocken in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0197	f77v	f77	f77v.40	40	B	B	2	f77v-P004	0	0	FUSED	s	aiin	III	3	saiin	6	6	9	MIDDLE	qokeey rol chdor cheey qokaiin saiin shedy qokeedy qokam	qokaiin	5	1	0	NONE	OPEN	heiß, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	shedy	7	1	0	NONE	OPEN	feucht in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0198	f78r	f78	f78r.23	23	B	B	2	f78r-P002	0	0	FUSED	s	ain	II	2	sain	1	1	5	FIRST	sain sheor olkchdy roiin okeedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	sheor	2	1	0	MOIST|PART|MATERIAL	CONTENT_PREP	feuchter Drogenteil	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Menge: zwei Drachmen; Stoff: feuchter Drogenteil	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0199	f78r	f78	f78r.35	35	B	B	2	f78r-P003	0	0	FUSED	s	ain	II	2	sain	2	2	11	MIDDLE	y sain checkhy qokain cheeky daiin daiin y tees ol y	y	1	1	0	NONE	OPEN	Eintrag:	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	checkhy	3	1	0	NONE	OPEN	trockenes Arzneikompositum am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0200	f78r	f78	f78r.36	36	B	B	2	f78r-P003	0	0	FUSED	s	aiin	III	3	saiin	5	5	7	MIDDLE	qotchedy lchedy lchedykedy qol saiin ckhain or	qol	4	1	0	NONE	OPEN	Drogenstoff zugeben	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ckhain	6	1	0	NONE	OPEN	[ckhain:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0201	f78r	f78	f78r.37	37	B	B	2	f78r-P003	0	0	SEPARATED	s	aiin	III	3	s aiin	3	4	7	MIDDLE	osal ol s aiin shee aiin oly	ol	2	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	shee	5	0	0	NONE	EDGE_OR_NONEXACT	vollständig anfeuchten	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0202	f78v	f78	f78v.12	12	B	B	2	f78v-P001	0	0	FUSED	s	ain	II	2	sain	8	8	8	LAST	sheor ol qokaiin shckhy otaly qolsheey qokal sain	qokal	7	1	0	NONE	OPEN	Rohstoffklasse I, heiß am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0203	f78v	f78	f78v.19	19	B	B	2	f78v-P001	0	1	FUSED	or	ain	II	2	orain	7	7	7	LAST	lchedy ol chedar shedy lor shedaldy orain	shedaldy	6	1	0	NONE	OPEN	weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0204	f78v	f78	f78v.29	29	B	B	2	f78v-P002	0	0	SEPARATED	s	aiiin	IV	4	s aiiin	7	8	11	MIDDLE	lchedy otchey qol chedy lr al s aiiin ol shedy ary	al	6	1	0	NONE	OPEN	Rohstoffklasse I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	9	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Drachmen	vier gleiche Teile || vier Unzen	C0_SINGLETON_PAIR	0	0	vier Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0205	f78v	f78	f78v.30	30	B	B	2	f78v-P002	0	0	FUSED	s	ain	II	2	sain	3	3	10	MIDDLE	sal shol sain sheety or oiiin okal oltal qokar ary	shol	2	1	0	NONE	OPEN	feucht; nominal feuchtes Gut/Material	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	sheety	4	1	0	MOIST|END_STAGE	QUALITY_VALUE	vollständig angefeuchtet und gekühlt	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0206	f79r	f79	f79r.6	6	B	B	2	f79r-P001	0	1	FUSED	s	ain	II	2	sain	6	6	9	MIDDLE	shol okar ol olkeey qokey sain olcheey qol chey	qokey	5	1	0	HOT|MIDDLE_STAGE	QUALITY_VALUE	heiß in der Mitte des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	olcheey	7	0	0	NONE	EDGE_OR_NONEXACT	Holzdrogenansatz vollständig trocknen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0207	f79r	f79	f79r.13	13	B	B	2	f79r-P003	1	0	SEPARATED	or	aiin	III	3	or aiin	7	8	9	MIDDLE	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol	qotar	6	1	0	NONE	OPEN	kalte Drogenfraktion I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	9	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0208	f79r	f79	f79r.19	19	B	B	2	f79r-P003	0	0	FUSED	s	ain	II	2	sain	4	4	10	MIDDLE	sol cheey chol sain oral shey qokain sheyky shoty oly	chol	3	1	0	NONE	OPEN	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	oral	5	0	0	NONE	EDGE_OR_NONEXACT	Rohstoffportion, Klasse I	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0209	f79r	f79	f79r.42	42	B	B	2	f79r-P008	0	0	FUSED	s	ain	II	2	sain	1	1	8	FIRST	sain okaio chedy lkchedy aiin okain oly cheedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	okaio	2	0	0	NONE	EDGE_OR_NONEXACT	erhitzter Ansatz in Zubereitungsform II	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0210	f79v	f79	f79v.5	5	B	B	2	f79v-P001	0	0	FUSED	s	aiin	III	3	saiin	4	4	8	MIDDLE	qolkeedy qokedy qotal saiin ory qokedy oteedy lcheam	qotal	3	0	0	NONE	EDGE_OR_NONEXACT	Rohstoffklasse I, kalt am Gradanfang	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	ory	5	1	0	NONE	OPEN	[ory:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0211	f79v	f79	f79v.21	21	B	B	2	f79v-P003	0	0	FUSED	or	ain	II	2	orain	5	5	9	MIDDLE	dshey qokal sheedy sheky orain otshdy dain cther aror	sheky	4	1	0	NONE	OPEN	bis zur Mittelstufe einweichen, erhitzen und abschließen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	otshdy	6	0	0	NONE	EDGE_OR_NONEXACT	kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0212	f79v	f79	f79v.25	25	B	B	2	f79v-P004	0	0	FUSED	s	ain	II	2	sain	8	8	9	MIDDLE	qokeey ol olshdy qotain oteedy olkain otshey sain ol	otshey	7	1	0	NONE	OPEN	kalt-feuchter Ansatz in der Mitte des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	9	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0213	f79v	f79	f79v.39	39	B	B	2	f79v-P007	0	0	SEPARATED	or	aiin	III	3	or aiin	5	6	10	MIDDLE	qokeedy ykeey sheey or or aiin yefaiin chy dor yty	or	4	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	yefaiin	7	1	1	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0214	f79v	f79	f79v.41	41	B	B	2	f79v-P007	0	0	FUSED	or	ain	II	2	orain	9	9	9	LAST	yshedy qokeey okain ol keey daldy chedy raiin orain	raiin	8	1	0	NONE	OPEN	Wurzel, Typ/Charge III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0215	f80r	f80	f80r.27	27	B	B	2	f80r-P002	0	1	FUSED	or	aiin	III	3	oraiin	7	7	10	MIDDLE	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	olkain	6	1	0	HOT|MATERIAL|LEVEL_II	CONTENT_PREP	heißes Drogenmaterial, Grad II	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	olor	8	1	0	NONE	OPEN	Zutat	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Stoff: heißes Drogenmaterial, Grad II	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0216	f80r	f80	f80r.50	50	B	B	2	f80r-P006	0	0	FUSED	s	aiin	III	3	saiin	3	3	9	MIDDLE	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	chey	2	1	0	NONE	OPEN	trocken in der Mitte des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	shety	4	1	0	COLD|MOIST	QUALITY_VALUE	feucht-kalt ansetzen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0217	f81r	f81	f81r.15	15	B	B	2	f81r-P001	0	1	FUSED	s	ain	II	2	sain	1	1	5	FIRST	sain ol cheedy qokeedy otedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ol	2	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0218	f81r	f81	f81r.31	31	B	B	2	f81r-P002	0	1	FUSED	or	aiiin	IV	4	oraiiin	11	11	11	LAST	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	or	10	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	vier Portionen	Dosis/Dosen || Teil/Teile	C1_RECURRENT_PAIR	0	0	Mengenform IV; Leitkandidat vier Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0219	f81v	f81	f81v.3	3	B	B	2	f81v-P001	0	0	FUSED	s	aiin	III	3	saiin	1	1	9	FIRST	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	daiin	2	1	0	NONE	OPEN	Grad-/Maßwert III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0220	f82r	f82	f82r.33	33	B	B	2	f82r-P003	0	1	FUSED	s	ain	II	2	sain	1	1	6	FIRST	sain ol cheol ey cheor chey	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ol	2	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
