global_running_event_id	global_statement_id	card_ordinal_in_statement	physical_page	register	owner_class	owner_de	surface	component_recipe	explicit_action_roots	inherited_action_root	explicit_argument_roots	inherited_argument_root	template	imperative_clause_de	owner_local_atom_reading_de	portable_back_projection_de	roundtrip_exact
G407-E0607	G407-S030	3	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	opom	O+P+O+AM_ADDR	P	NONE	NONE	Y	ACTION_ONLY	Setze den Pflanzenposten [wie zuvor] ein; als Ausführung und als Ausführung; an der bezeichneten Stelle.	AUSFÜHRUNG · MATERIAL EINSETZEN · AUSFÜHRUNG · HIER	AUSFÜHRUNG · EINSETZEN · AUSFÜHRUNG · HIER	YES
G407-E0608	G407-S030	4	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	shod	SH+O+D_ADDR	SH	NONE	NONE	Y	ACTION_ONLY	Halte den Pflanzenposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	MATERIAL HALTEN · AUSFÜHRUNG · HIER	HALTEN · AUSFÜHRUNG · HIER	YES
G407-E0609	G407-S030	5	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chcphy	CH+CH+P+Y	CH|CH|P	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten, nimm den Pflanzenposten und setze den Pflanzenposten ein.	PFLANZENTEIL NEHMEN · PFLANZENTEIL NEHMEN · MATERIAL EINSETZEN · PFLANZENPOSTEN	NEHMEN · NEHMEN · EINSETZEN · POSTEN	YES
G407-E0610	G407-S030	6	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	opshody	O+P+SH+O+DY	P|SH	NONE	NONE	Y	MULTI_ACTION	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; als Ausführung und als Ausführung; schließe den Schritt.	AUSFÜHRUNG · MATERIAL EINSETZEN · MATERIAL HALTEN · AUSFÜHRUNG · SCHLUSS	AUSFÜHRUNG · EINSETZEN · HALTEN · AUSFÜHRUNG · SCHLUSS	YES
G407-E0611	G407-S031	1	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ocphoraiin	O+CH+P+OR+AIIN	CH|P	NONE	OR|AIIN	NONE	MULTI_ACTION	Nimm die Arbeitseinheit und den Arbeitswert und setze die Arbeitseinheit und den Arbeitswert ein; als Ausführung.	AUSFÜHRUNG · PFLANZENTEIL NEHMEN · MATERIAL EINSETZEN · ARBEITSEINHEIT · ARBEITSWERT	AUSFÜHRUNG · NEHMEN · EINSETZEN · EINHEIT · WERT	YES
G407-E0612	G407-S031	2	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	o	O	NONE	P	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Arbeitswert [wie zuvor] ein; als Ausführung.	AUSFÜHRUNG	AUSFÜHRUNG	YES
G407-E0613	G407-S031	3	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	k	K	K	NONE	NONE	AIIN	ACTION_ONLY	Gib den Arbeitswert [wie zuvor] zu.	MATERIAL ZUGEBEN	GEBEN	YES
G407-E0614	G407-S031	4	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	o	O	NONE	K	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; als Ausführung.	AUSFÜHRUNG	AUSFÜHRUNG	YES
G407-E0615	G407-S031	5	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	am	AM_ADDR	NONE	K	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; an der bezeichneten Stelle.	HIER	HIER	YES
G407-E0616	G407-S031	6	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ydals	Y+AL+S	S	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Wähle den Pflanzenposten; zur Zielstelle.	PFLANZENPOSTEN · ZIELSTELLE · PFLANZENTEIL WÄHLEN	POSTEN · ZIELORT · WÄHLEN	YES
G407-E0617	G407-S031	7	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ckhor	CH+K+OR	CH|K	NONE	OR	NONE	MULTI_ACTION	Nimm die Arbeitseinheit und gib die Arbeitseinheit zu.	PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN · ARBEITSEINHEIT	NEHMEN · GEBEN · EINHEIT	YES
G407-E0618	G407-S031	8	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	shy	Y	NONE	K	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Pflanzenposten zu.	PFLANZENPOSTEN	POSTEN	YES
G407-E0619	G407-S031	9	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	cho	HO	NONE	K	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; in der bezeichneten Klasse.	KLASSE	KLASSE	YES
G407-E0620	G407-S031	10	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	dchor	D_ADDR+CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Arbeitseinheit; an der bezeichneten Stelle.	HIER · PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	HIER · NEHMEN · EINHEIT	YES
G407-E0621	G407-S031	11	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	otol	OT+OL	NONE	CH	NONE	OR	INHERITED_ARGUMENT_OR_CONTROL	Danach und weiter im laufenden Gang nimm die Arbeitseinheit [wie zuvor].	NÄCHSTER BEHANDLUNGSGANG · PFLANZENBEHANDLUNG FORTSETZEN	DANACH · FORTSETZEN	YES
G407-E0622	G407-S031	12	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	otaiir	OT+IIN+R	R	NONE	NONE	OR	ORDERED_ACTION	Danach markiere die Arbeitseinheit [wie zuvor]; auf der bezeichneten Stufe.	NÄCHSTER BEHANDLUNGSGANG · STUFE · TEIL MARKIEREN	DANACH · STUFE · MARKIEREN	YES
G407-E0623	G407-S031	13	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	otchos	OT+CH+O+S	CH|S	NONE	NONE	OR	MULTI_ACTION	Danach nimm die Arbeitseinheit [wie zuvor] und wähle die Arbeitseinheit [wie zuvor]; als Ausführung.	NÄCHSTER BEHANDLUNGSGANG · PFLANZENTEIL NEHMEN · AUSFÜHRUNG · PFLANZENTEIL WÄHLEN	DANACH · NEHMEN · AUSFÜHRUNG · WÄHLEN	YES
G407-E0624	G407-S031	14	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okchom	OK+CH+O+AM_ADDR	OK|CH	NONE	NONE	OR	MULTI_ACTION	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an und nimm die Arbeitseinheit [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · AUSFÜHRUNG · HIER	SETZEN · NEHMEN · AUSFÜHRUNG · HIER	YES
G407-E0625	G407-S031	15	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okcho	OK+CH+O	OK|CH	NONE	NONE	OR	MULTI_ACTION	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an und nimm die Arbeitseinheit [wie zuvor]; als Ausführung.	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · AUSFÜHRUNG	SETZEN · NEHMEN · AUSFÜHRUNG	YES
G407-E0626	G407-S031	16	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	octhyl	O+CH+T+Y+L	CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten und stelle den Pflanzenposten ein; über die Verbindung im Pflanzenartikel; als Ausführung.	AUSFÜHRUNG · PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · PFLANZENPOSTEN · VERBINDUNG IM PFLANZENARTIKEL	AUSFÜHRUNG · NEHMEN · EINSTELLEN · POSTEN · VERBINDUNG	YES
G407-E0627	G407-S031	17	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	odchees	O+D_ADDR+CH+EE+S	CH|S	NONE	NONE	Y	MULTI_ACTION	Nimm den Pflanzenposten [wie zuvor] und wähle den Pflanzenposten [wie zuvor]; als Ausführung und auf Grad II; an der bezeichneten Stelle.	AUSFÜHRUNG · HIER · PFLANZENTEIL NEHMEN · GRAD II · PFLANZENTEIL WÄHLEN	AUSFÜHRUNG · HIER · NEHMEN · GRAD II · WÄHLEN	YES
G407-E0628	G407-S031	18	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	oesearies	O+E+S+E+AR+LOCAL_CHAR_I+E+S	S|S	NONE	NONE	Y	MULTI_ACTION	Wähle den Pflanzenposten [wie zuvor] und wähle den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial; als Ausführung, auf Grad I, auf Grad I und auf Grad I; mit der lokalen Variante.	AUSFÜHRUNG · GRAD I · PFLANZENTEIL WÄHLEN · GRAD I · AUSGANGSMATERIAL · VARIANTE · GRAD I · PFLANZENTEIL WÄHLEN	AUSFÜHRUNG · GRAD I · WÄHLEN · GRAD I · AUSGANG · VARIANTE · GRAD I · WÄHLEN	YES
G407-E0629	G407-S031	19	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okam	OK+AM_ADDR	OK	NONE	NONE	Y	ACTION_ONLY	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.	ARBEITSGANG ANSETZEN · HIER	SETZEN · HIER	YES
G407-E0630	G407-S031	20	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chcth	CH+CH+T	CH|CH|T	NONE	NONE	Y	MULTI_ACTION	Nimm den Pflanzenposten [wie zuvor], nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein.	PFLANZENTEIL NEHMEN · PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN	NEHMEN · NEHMEN · EINSTELLEN	YES
G407-E0631	G407-S031	21	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ydal	Y+AL	NONE	T	Y	NONE	INHERITED_RELATION	Im laufenden Gang stelle den Pflanzenposten ein; zur Zielstelle.	PFLANZENPOSTEN · ZIELSTELLE	POSTEN · ZIELORT	YES
G407-E0632	G407-S031	22	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	sh	SH	SH	NONE	NONE	Y	ACTION_ONLY	Halte den Pflanzenposten [wie zuvor].	MATERIAL HALTEN	HALTEN	YES
G407-E0633	G407-S031	23	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okol	OK+OL	OK	NONE	NONE	Y	ORDERED_ACTION	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN · PFLANZENBEHANDLUNG FORTSETZEN	SETZEN · FORTSETZEN	YES
G407-E0634	G407-S031	24	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okaiin	OK+AIIN	OK	NONE	AIIN	NONE	ACTION_ARGUMENT	Setze den Arbeitswert im Arbeitsgang an.	ARBEITSGANG ANSETZEN · ARBEITSWERT	SETZEN · WERT	YES
G407-E0635	G407-S031	25	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	odaiin	O+D_ADDR+AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.	AUSFÜHRUNG · HIER · ARBEITSWERT	AUSFÜHRUNG · HIER · WERT	YES
G407-E0636	G407-S031	26	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	dlos	D_ADDR+L+O+S	S	NONE	NONE	AIIN	ACTION_RELATION	Wähle den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel; als Ausführung; an der bezeichneten Stelle.	HIER · VERBINDUNG IM PFLANZENARTIKEL · AUSFÜHRUNG · PFLANZENTEIL WÄHLEN	HIER · VERBINDUNG · AUSFÜHRUNG · WÄHLEN	YES
G407-E0637	G407-S031	27	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	oeor	O+E+OR	NONE	S	OR	NONE	INHERITED_GRADE	Im laufenden Gang wähle die Arbeitseinheit; als Ausführung und auf Grad I.	AUSFÜHRUNG · GRAD I · ARBEITSEINHEIT	AUSFÜHRUNG · GRAD I · EINHEIT	YES
G407-E0638	G407-S031	28	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	oraiin	OR+AIIN	NONE	S	OR|AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang wähle die Arbeitseinheit und den Arbeitswert.	ARBEITSEINHEIT · ARBEITSWERT	EINHEIT · WERT	YES
G407-E0639	G407-S031	29	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	tchar	T+CH+AR	T|CH	NONE	NONE	AIIN	MULTI_ACTION	Stelle den Arbeitswert [wie zuvor] ein und nimm den Arbeitswert [wie zuvor]; vom Ausgangsmaterial.	ARBEITSSTUFE EINSTELLEN · PFLANZENTEIL NEHMEN · AUSGANGSMATERIAL	EINSTELLEN · NEHMEN · AUSGANG	YES
G407-E0640	G407-S031	30	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	oro	OR+O	NONE	CH	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm die Arbeitseinheit; als Ausführung.	ARBEITSEINHEIT · AUSFÜHRUNG	EINHEIT · AUSFÜHRUNG	YES
G407-E0641	G407-S032	1	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	tochol	T+O+CH+OL	T|CH	NONE	NONE	OR	MULTI_ACTION	Weiter stelle die Arbeitseinheit [wie zuvor] ein und nimm die Arbeitseinheit [wie zuvor]; als Ausführung.	ARBEITSSTUFE EINSTELLEN · AUSFÜHRUNG · PFLANZENTEIL NEHMEN · PFLANZENBEHANDLUNG FORTSETZEN	EINSTELLEN · AUSFÜHRUNG · NEHMEN · FORTSETZEN	YES
G407-E0642	G407-S032	2	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chor	CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Arbeitseinheit.	PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	NEHMEN · EINHEIT	YES
G407-E0643	G407-S032	3	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	arsa	AR+S+A_ADDR	S	NONE	NONE	OR	ACTION_RELATION	Wähle die Arbeitseinheit [wie zuvor]; vom Ausgangsmaterial; an der bezeichneten Stelle.	AUSGANGSMATERIAL · PFLANZENTEIL WÄHLEN · HIER	AUSGANG · WÄHLEN · HIER	YES
G407-E0644	G407-S032	4	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	r	R	R	NONE	NONE	OR	ACTION_ONLY	Markiere die Arbeitseinheit [wie zuvor].	TEIL MARKIEREN	MARKIEREN	YES
G407-E0645	G407-S032	5	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ycheol	Y+CH+E+O+L	CH	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Nimm den Pflanzenposten; über die Verbindung im Pflanzenartikel; auf Grad I und als Ausführung.	PFLANZENPOSTEN · PFLANZENTEIL NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG IM PFLANZENARTIKEL	POSTEN · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	YES
G407-E0646	G407-S032	6	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	daid	AIN+D_ADDR	NONE	CH	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Materialanteil; an der bezeichneten Stelle.	MATERIALANTEIL · HIER	ANTEIL · HIER	YES
G407-E0647	G407-S032	7	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	dar	D_ADDR+AR	NONE	CH	NONE	AIN	INHERITED_RELATION	Im laufenden Gang nimm den Materialanteil [wie zuvor]; vom Ausgangsmaterial; an der bezeichneten Stelle.	HIER · AUSGANGSMATERIAL	HIER · AUSGANG	YES
G407-E0648	G407-S032	8	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	olom	OL+O+AM_ADDR	NONE	CH	NONE	AIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang nimm den Materialanteil [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	PFLANZENBEHANDLUNG FORTSETZEN · AUSFÜHRUNG · HIER	FORTSETZEN · AUSFÜHRUNG · HIER	YES
G407-E0649	G407-S032	9	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	kochky	K+O+CH+K+Y	K|CH|K	NONE	Y	NONE	MULTI_ACTION	Gib den Pflanzenposten zu, nimm den Pflanzenposten und gib den Pflanzenposten zu; als Ausführung.	MATERIAL ZUGEBEN · AUSFÜHRUNG · PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN · PFLANZENPOSTEN	GEBEN · AUSFÜHRUNG · NEHMEN · GEBEN · POSTEN	YES
G407-E0650	G407-S032	10	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chcthy	CH+CH+T+Y	CH|CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein.	PFLANZENTEIL NEHMEN · PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · PFLANZENPOSTEN	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	YES
G407-E0651	G407-S032	11	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	shol	SH+OL	SH	NONE	NONE	Y	ORDERED_ACTION	Weiter halte den Pflanzenposten [wie zuvor].	MATERIAL HALTEN · PFLANZENBEHANDLUNG FORTSETZEN	HALTEN · FORTSETZEN	YES
G407-E0652	G407-S032	12	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	sain	S+AIN	S	NONE	AIN	NONE	ACTION_ARGUMENT	Wähle den Materialanteil.	PFLANZENTEIL WÄHLEN · MATERIALANTEIL	WÄHLEN · ANTEIL	YES
G407-E0653	G407-S032	13	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ychol	Y+OL	NONE	S	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang wähle den Pflanzenposten.	PFLANZENPOSTEN · PFLANZENBEHANDLUNG FORTSETZEN	POSTEN · FORTSETZEN	YES
G407-E0654	G407-S032	14	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chol	OL	NONE	S	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang wähle den Pflanzenposten [wie zuvor].	PFLANZENBEHANDLUNG FORTSETZEN	FORTSETZEN	YES
G407-E0655	G407-S032	15	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	or	OR	NONE	S	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang wähle die Arbeitseinheit.	ARBEITSEINHEIT	EINHEIT	YES
G407-E0656	G407-S032	16	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chor	CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Arbeitseinheit.	PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	NEHMEN · EINHEIT	YES
G407-E0657	G407-S032	17	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	om	O+AM_ADDR	NONE	CH	NONE	OR	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	AUSFÜHRUNG · HIER	AUSFÜHRUNG · HIER	YES
G407-E0658	G407-S032	18	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okoeor	OK+O+E+OR	OK	NONE	OR	NONE	GRADED_ACTION	Setze die Arbeitseinheit im Arbeitsgang an; als Ausführung und auf Grad I.	ARBEITSGANG ANSETZEN · AUSFÜHRUNG · GRAD I · ARBEITSEINHEIT	SETZEN · AUSFÜHRUNG · GRAD I · EINHEIT	YES
G407-E0659	G407-S032	19	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ctheod	CH+T+E+O+D_ADDR	CH|T	NONE	NONE	OR	MULTI_ACTION	Nimm die Arbeitseinheit [wie zuvor] und stelle die Arbeitseinheit [wie zuvor] ein; auf Grad I und als Ausführung; an der bezeichneten Stelle.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · GRAD I · AUSFÜHRUNG · HIER	NEHMEN · EINSTELLEN · GRAD I · AUSFÜHRUNG · HIER	YES
G407-E0660	G407-S032	20	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	choy	HO+Y	NONE	T	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang stelle den Pflanzenposten ein; in der bezeichneten Klasse.	KLASSE · PFLANZENPOSTEN	KLASSE · POSTEN	YES
G407-E0661	G407-S032	21	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	keol	K+E+OL	K	NONE	NONE	Y	ORDERED_ACTION	Weiter gib den Pflanzenposten [wie zuvor] zu; auf Grad I.	MATERIAL ZUGEBEN · GRAD I · PFLANZENBEHANDLUNG FORTSETZEN	GEBEN · GRAD I · FORTSETZEN	YES
G407-E0662	G407-S032	22	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ydaiin	Y+D_ADDR+AIIN	NONE	K	Y|AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Pflanzenposten und den Arbeitswert zu; an der bezeichneten Stelle.	PFLANZENPOSTEN · HIER · ARBEITSWERT	POSTEN · HIER · WERT	YES
G407-E0663	G407-S032	23	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chear	CH+E+AR	CH	NONE	NONE	AIIN	GRADED_ACTION	Nimm den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; auf Grad I.	PFLANZENTEIL NEHMEN · GRAD I · AUSGANGSMATERIAL	NEHMEN · GRAD I · AUSGANG	YES
G407-E0664	G407-S032	24	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	qodom	CARRIER_Q+O+D_ADDR+O+AM_ADDR	NONE	CH	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Arbeitswert [wie zuvor]; als neuen Einsatz, als Ausführung und als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	BEGINNMARKER · AUSFÜHRUNG · HIER · AUSFÜHRUNG · HIER	BEGINNMARKER · AUSFÜHRUNG · HIER · AUSFÜHRUNG · HIER	YES
G407-E0665	G407-S032	25	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okodaiin	OK+O+D_ADDR+AIIN	OK	NONE	AIIN	NONE	ACTION_ARGUMENT	Setze den Arbeitswert im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.	ARBEITSGANG ANSETZEN · AUSFÜHRUNG · HIER · ARBEITSWERT	SETZEN · AUSFÜHRUNG · HIER · WERT	YES
G407-E0666	G407-S032	26	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ksho	K+SH+O	K|SH	NONE	NONE	AIIN	MULTI_ACTION	Gib den Arbeitswert [wie zuvor] zu und halte den Arbeitswert [wie zuvor]; als Ausführung.	MATERIAL ZUGEBEN · MATERIAL HALTEN · AUSFÜHRUNG	GEBEN · HALTEN · AUSFÜHRUNG	YES
G407-E0667	G407-S032	27	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	foar	LOCAL_CHAR_F+O+AR	NONE	SH	NONE	AIIN	INHERITED_RELATION	Im laufenden Gang halte den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; als Ausführung; an der bezeichneten Stelle.	HIER · AUSFÜHRUNG · AUSGANGSMATERIAL	HIER · AUSFÜHRUNG · AUSGANG	YES
G407-E0668	G407-S032	28	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	o	O	NONE	SH	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Arbeitswert [wie zuvor]; als Ausführung.	AUSFÜHRUNG	AUSFÜHRUNG	YES
G407-E0669	G407-S032	29	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	sho	SH+O	SH	NONE	NONE	AIIN	ACTION_ONLY	Halte den Arbeitswert [wie zuvor]; als Ausführung.	MATERIAL HALTEN · AUSFÜHRUNG	HALTEN · AUSFÜHRUNG	YES
G407-E0670	G407-S032	30	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	qokch	OK+CH	OK|CH	NONE	NONE	AIIN	MULTI_ACTION	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an und nimm den Arbeitswert [wie zuvor].	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN	SETZEN · NEHMEN	YES
G407-E0671	G407-S032	31	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ok	OK	OK	NONE	NONE	AIIN	ACTION_ONLY	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	SETZEN	YES
G407-E0672	G407-S032	32	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	okchal	OK+CH+AL	OK|CH	NONE	NONE	AIIN	MULTI_ACTION	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an und nimm den Arbeitswert [wie zuvor]; zur Zielstelle.	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · ZIELSTELLE	SETZEN · NEHMEN · ZIELORT	YES
G407-E0673	G407-S032	33	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	oeeey	O+EEE+Y	NONE	CH	Y	NONE	INHERITED_GRADE	Im laufenden Gang nimm den Pflanzenposten; als Ausführung und auf Grad III.	AUSFÜHRUNG · GRAD III · PFLANZENPOSTEN	AUSFÜHRUNG · GRAD III · POSTEN	YES
G407-E0674	G407-S032	34	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	cheol	CH+E+O+L	CH	NONE	NONE	Y	GRADED_ACTION	Nimm den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel; auf Grad I und als Ausführung.	PFLANZENTEIL NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG IM PFLANZENARTIKEL	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	YES
G407-E0675	G407-S032	35	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chol	OL	NONE	CH	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang nimm den Pflanzenposten [wie zuvor].	PFLANZENBEHANDLUNG FORTSETZEN	FORTSETZEN	YES
G407-E0676	G407-S032	36	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	odor	O+D_ADDR+OR	NONE	CH	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm die Arbeitseinheit; als Ausführung; an der bezeichneten Stelle.	AUSFÜHRUNG · HIER · ARBEITSEINHEIT	AUSFÜHRUNG · HIER · EINHEIT	YES
