host_ordinal	primary_governor_key	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	action_root	gdt583_rule_id	gdt584_rule_id	gate_class	parent_rule_id	complete_host_slot_count	complete_host_values_written	direct_governor_tokens	previous_visible_action	next_visible_action	carrier_slot_count	carrier_slot_ids	written_root_sequence	written_root_multiset	repeated_root	historical_rule_replay_exact	historical_action_reading_de	source_id_gate_status	portable_runtime_rule_id	portable_action_reading_de	portable_action_reading_match	portable_runtime_parent_rule_match	parent_semantic_exact_slot_count	parent_semantic_changed_slot_count	parent_semantic_visible_exact_slot_count	parent_semantic_visible_changed_slot_count	parent_semantic_lemma_sequence	parent_semantic_packet_rule_id	parent_semantic_packet_match	expected_packet_rule_id	portable_packet_rule_id	portable_packet_match	portable_exact_slot_count	portable_changed_slot_count	portable_visible_exact_slot_count	portable_visible_changed_slot_count	portable_context_family_changed_slot_count	expected_lemma_sequence	portable_lemma_sequence	historical_count_trace_de	portable_count_trace_de	portable_broad_fallback_slot_count	portable_broad_fallback_alternatives_de	replay_outcome	next_page_action	guard
99	ACTION:G407-E0434@1:SH	RUNNING:G407-E0434@1	RUNNING_ATOM	G407-E0434	G407-S015	f13r	HERBAL	SH	SH_HP_SOAK	SH_HP_SOAK	AUTO_CONTEXT	SH_HP_SOAK	3	SH|E|Y	E|SH|Y	NONE	NONE	1	RUNNING:G407-E0434@3	Y	Y*1	NO	YES	Weiche ein	NOT_APPLICABLE	SH_HP_SOAK	Weiche ein	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
100	ACTION:G407-E0440@1:S	RUNNING:G407-E0440@1	RUNNING_ATOM	G407-E0440	G407-S016	f13r	HERBAL	S	S_HP_SEPARATE	S_HP_SEPARATE	AUTO_CONTEXT	S_HP_SEPARATE	2	S|Y	S|Y	NONE	NONE	1	RUNNING:G407-E0440@3	Y	Y*1	NO	YES	Trenne ab	NOT_APPLICABLE	S_HP_SEPARATE	Trenne ab	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
101	ACTION:G407-E0460@4:T	RUNNING:G407-E0460@4	RUNNING_ATOM	G407-E0460	G407-S021	f17r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E0460@5	Y	Y*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
102	ACTION:G407-E0461@3:S	RUNNING:G407-E0461@3	RUNNING_ATOM	G407-E0461	G407-S021	f17r	HERBAL	S	S_HP_SIEVE	S_HP_SIEVE	AUTO_CONTEXT	S_HP_SIEVE	5	O|D_ADDR|S|OR|Y	D_ADDR|O|S	NONE	NONE	2	RUNNING:G407-E0463@1|RUNNING:G407-E0464@1	OR+Y	Y*1+OR*1	NO	YES	Siebe	NOT_APPLICABLE	S_HP_SIEVE	Siebe	YES	YES	2	0	2	0	Pflanzenansatz|Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Pflanzenansatz|Pflanzenmaterial	Pflanzenansatz|Pflanzenmaterial	Pflanzenmaterial ×1; Pflanzenansatz ×1	Pflanzenansatz ×1; Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
103	ACTION:G407-E0479@2:T	RUNNING:G407-E0479@2	RUNNING_ATOM	G407-E0479	G407-S021	f17r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E0479@3	Y	Y*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
104	ACTION:G407-E0481@1:SH	RUNNING:G407-E0481@1	RUNNING_ATOM	G407-E0481	G407-S021	f17r	HERBAL	SH	SH_REST_HOLD	SH_REST_HOLD	AUTO_CONTEXT	SH_REST_HOLD	2	SH|OR	OR|SH	NONE	NONE	1	RUNNING:G407-E0481@2	OR	OR*1	NO	YES	Halte	NOT_APPLICABLE	SH_REST_HOLD	Halte	YES	YES	1	0	1	0	Pflanzeneinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzeneinheit	Pflanzeneinheit	Pflanzeneinheit ×1	Pflanzeneinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
105	ACTION:G407-E0485@2:T	RUNNING:G407-E0485@2	RUNNING_ATOM	G407-E0485	G407-S022	f17r	HERBAL	T	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	3	T|E|Y	E|T|Y	CH	NONE	1	RUNNING:G407-E0485@4	Y	Y*1	NO	YES	Temperiere	NOT_APPLICABLE	T_PHYSICAL_GRADE_TEMPER	Temperiere auf den Grad	NO	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
106	ACTION:G407-E0494@4:SH	RUNNING:G407-E0494@4	RUNNING_ATOM	G407-E0494	G407-S023	f17r	HERBAL	SH	SH_CH_BRIDGE_HOLD	SH_CH_BRIDGE_HOLD	SOURCE_ID_BOUND	SH_CH_BRIDGE_HOLD	3	D_ADDR|SH|Y	D_ADDR|SH|Y	CH	NONE	1	RUNNING:G407-E0494@5	Y	Y*1	NO	YES	Halte	EXPECTED_SOURCE_ID_REJECTION	SH_REST_HOLD	Halte	YES	NO	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	SOURCE_ID_BLOCKED__PORTABLE_FALLTHROUGH_EQUIVALENT	NEVER_REUSE_OLD_SOURCE_ID__USE_PORTABLE_FALLTHROUGH	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
107	ACTION:G407-E0502@1:S	RUNNING:G407-E0502@1	RUNNING_ATOM	G407-E0502	G407-S024	f17r	HERBAL	S	S_HP_SEPARATE	S_HP_SEPARATE	AUTO_CONTEXT	S_HP_SEPARATE	3	S|O|Y	O|S|Y	NONE	NONE	1	RUNNING:G407-E0502@3	Y	Y*1	NO	YES	Trenne ab	NOT_APPLICABLE	S_HP_SEPARATE	Trenne ab	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
108	ACTION:G407-E0510@1:S	RUNNING:G407-E0510@1	RUNNING_ATOM	G407-E0510	G407-S024	f17r	HERBAL	S	S_HP_SIEVE	S_HP_SIEVE	AUTO_CONTEXT	S_HP_SIEVE	3	S|AIN|Y	AIN|S	NONE	NONE	2	RUNNING:G407-E0510@2|RUNNING:G407-E0511@1	AIN+Y	Y*1+AIN*1	NO	YES	Siebe	NOT_APPLICABLE	S_HP_SIEVE	Siebe	YES	YES	2	0	2	0	Pflanzenportion|Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Pflanzenportion|Pflanzenmaterial	Pflanzenportion|Pflanzenmaterial	Pflanzenmaterial ×1; Pflanzenportion ×1	Pflanzenportion ×1; Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
109	ACTION:G407-E0528@3:T	RUNNING:G407-E0528@3	RUNNING_ATOM	G407-E0528	G407-S026	f18r	HERBAL	T	T_HP_MEASURE_SET	T_HP_MEASURE_SET	AUTO_CONTEXT	T_HP_MEASURE_SET	3	T|OR|AL	OR|T	CH	NONE	1	RUNNING:G407-E0528@4	OR	OR*1	NO	YES	Stelle ein	NOT_APPLICABLE	T_HP_MEASURE_SET	Stelle Maß oder Ort ein	NO	YES	1	0	1	0	Arbeitseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitseinheit	Arbeitseinheit	Arbeitseinheit ×1	Arbeitseinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
110	ACTION:G407-E0547@2:T	RUNNING:G407-E0547@2	RUNNING_ATOM	G407-E0547	G407-S026	f18r	HERBAL	T	T_HP_MEASURE_SET	T_HP_MEASURE_SET	AUTO_CONTEXT	T_HP_MEASURE_SET	2	T|OR	OR|T	CH	NONE	1	RUNNING:G407-E0547@3	OR	OR*1	NO	YES	Stelle ein	NOT_APPLICABLE	T_HP_MEASURE_SET	Stelle Maß oder Ort ein	NO	YES	1	0	1	0	Arbeitseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitseinheit	Arbeitseinheit	Arbeitseinheit ×1	Arbeitseinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
111	ACTION:G407-E0552@1:SH	RUNNING:G407-E0552@1	RUNNING_ATOM	G407-E0552	G407-S027	f18r	HERBAL	SH	SH_REST_HOLD	SH_REST_HOLD	AUTO_CONTEXT	SH_REST_HOLD	2	SH|OR	OR|SH	NONE	NONE	1	RUNNING:G407-E0552@2	OR	OR*1	NO	YES	Halte	NOT_APPLICABLE	SH_REST_HOLD	Halte	YES	YES	1	0	1	0	Pflanzeneinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzeneinheit	Pflanzeneinheit	Pflanzeneinheit ×1	Pflanzeneinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
112	ACTION:G407-E0553@2:T	RUNNING:G407-E0553@2	RUNNING_ATOM	G407-E0553	G407-S027	f18r	HERBAL	T	T_HP_MEASURE_SET	T_HP_MEASURE_SET	AUTO_CONTEXT	T_HP_MEASURE_SET	2	T|AIIN	AIIN|T	CH	NONE	1	RUNNING:G407-E0553@3	AIIN	AIIN*1	NO	YES	Stelle ein	NOT_APPLICABLE	T_HP_MEASURE_SET	Stelle Maß oder Ort ein	NO	YES	1	0	1	0	Auszugsmenge	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Auszugsmenge	Auszugsmenge	Auszugsmenge ×1	Auszugsmenge ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
113	ACTION:G407-E0554@2:T	RUNNING:G407-E0554@2	RUNNING_ATOM	G407-E0554	G407-S027	f18r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	4	T|L|Y|Y	T	CH	NONE	2	RUNNING:G407-E0557@1|RUNNING:G407-E0557@2	Y+Y	Y*2	YES	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	2	0	2	0	Pflanzenmaterial|Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Pflanzenmaterial|Pflanzenmaterial	Pflanzenmaterial|Pflanzenmaterial	Pflanzenmaterial ×2	Pflanzenmaterial ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
114	ACTION:G407-E0560@2:T	RUNNING:G407-E0560@2	RUNNING_ATOM	G407-E0560	G407-S027	f18r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	2	Y|T	T|Y	NONE	NONE	1	RUNNING:G407-E0560@1	Y	Y*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
115	ACTION:G407-E0561@3:T	RUNNING:G407-E0561@3	RUNNING_ATOM	G407-E0561	G407-S027	f18r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	7	T|Y|D_ADDR|AR|D_ADDR|AR|AL	T|Y	CH	NONE	1	RUNNING:G407-E0561@4	Y	Y*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
116	ACTION:G407-E0565@2:SH	RUNNING:G407-E0565@2	RUNNING_ATOM	G407-E0565	G407-S027	f18r	HERBAL	SH	SH_HP_SOAK	SH_HP_UNIT_HOLD	MANUAL_GDT584_OVERRIDE	SH_HP_SOAK	3	O|SH|OR	O|OR|SH	NONE	NONE	1	RUNNING:G407-E0565@3	OR	OR*1	NO	YES	Halte	NOT_APPLICABLE	SH_HP_SOAK	Weiche ein	NO	YES	1	0	1	0	Pflanzeneinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzeneinheit	Pflanzeneinheit	Pflanzeneinheit ×1	Pflanzeneinheit ×1	0	NONE	MANUAL_VISIBLE__CARRIER_OUTPUT_EQUIVALENT	USE_PARENT_AUTOMATIC_RULE_UNLESS_MANUAL_CONTEXT_IS_EXPLICIT	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
117	ACTION:G407-E0566@1:SH	RUNNING:G407-E0566@1	RUNNING_ATOM	G407-E0566	G407-S027	f18r	HERBAL	SH	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	AUTO_CONTEXT	SH_HP_EXTRACT_STEEP	2	SH|AIIN	AIIN|SH	NONE	NONE	1	RUNNING:G407-E0566@2	AIIN	AIIN*1	NO	YES	Lass den Auszug ziehen	NOT_APPLICABLE	SH_HP_EXTRACT_STEEP	Lass den Auszug ziehen	YES	YES	1	0	1	0	Pflanzenauszug	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenauszug	Pflanzenauszug	Pflanzenauszug ×1	Pflanzenauszug ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
118	ACTION:G407-E0567@2:T	RUNNING:G407-E0567@2	RUNNING_ATOM	G407-E0567	G407-S027	f18r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E0567@3	Y	Y*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
119	ACTION:G407-E0568@1:SH	RUNNING:G407-E0568@1	RUNNING_ATOM	G407-E0568	G407-S027	f18r	HERBAL	SH	SH_REST_HOLD	SH_REST_HOLD	AUTO_CONTEXT	SH_REST_HOLD	3	SH|D_ADDR|Y	D_ADDR|SH|Y	NONE	NONE	1	RUNNING:G407-E0568@4	Y	Y*1	NO	YES	Halte	NOT_APPLICABLE	SH_REST_HOLD	Halte	YES	YES	1	0	1	0	Pflanzenmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenmaterial	Pflanzenmaterial	Pflanzenmaterial ×1	Pflanzenmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
120	ACTION:G407-E0582@1:SH	RUNNING:G407-E0582@1	RUNNING_ATOM	G407-E0582	G407-S029	f18r	HERBAL	SH	SH_REST_HOLD	SH_HP_SETTLE_BEFORE_STRAIN	MANUAL_GDT584_OVERRIDE	SH_REST_HOLD	2	SH|OR	OR|SH	NONE	NONE	1	RUNNING:G407-E0582@2	OR	OR*1	NO	YES	Lass stehen oder absetzen	NOT_APPLICABLE	SH_REST_HOLD	Halte	NO	YES	0	1	0	1	Pflanzeneinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	0	1	0	1	1	Pflanzenansatz	Pflanzeneinheit	Pflanzenansatz ×1	Pflanzeneinheit ×1	0	NONE	MANUAL_VISIBLE__NOUN_CHANGE	USE_PARENT_AUTOMATIC_RULE_UNLESS_MANUAL_CONTEXT_IS_EXPLICIT	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
121	ACTION:G407-E0586@1:S	RUNNING:G407-E0586@1	RUNNING_ATOM	G407-E0586	G407-S029	f18r	HERBAL	S	S_HP_STRAIN	S_HP_STRAIN	AUTO_CONTEXT	S_HP_STRAIN	2	S|AIIN	AIIN|S	NONE	NONE	1	RUNNING:G407-E0586@3	AIIN	AIIN*1	NO	YES	Seihe ab	NOT_APPLICABLE	S_HP_STRAIN	Seihe ab	YES	YES	1	0	1	0	Pflanzenauszug	HP_EXTRACT_OF_MATERIAL	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	YES	1	0	1	0	0	Pflanzenauszug	Pflanzenauszug	Pflanzenauszug ×1	Pflanzenauszug ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
122	ACTION:G407-E0592@2:T	RUNNING:G407-E0592@2	RUNNING_ATOM	G407-E0592	G407-S029	f18r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	2	T|AIIN	T	CH	NONE	1	RUNNING:G407-E0593@1	AIIN	AIIN*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	1	0	1	0	Pflanzenauszug	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenauszug	Pflanzenauszug	Pflanzenauszug ×1	Pflanzenauszug ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
123	ACTION:G407-E0595@2:T	RUNNING:G407-E0595@2	RUNNING_ATOM	G407-E0595	G407-S029	f18r	HERBAL	T	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	AUTO_CONTEXT	T_PHYSICAL_BROAD	3	T|Y|OR	T|Y	CH	NONE	2	RUNNING:G407-E0595@3|RUNNING:G407-E0596@1	Y+OR	Y*1+OR*1	NO	YES	Stelle ein oder temperiere	NOT_APPLICABLE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	YES	YES	2	0	2	0	Pflanzenmaterial|Pflanzenansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Pflanzenmaterial|Pflanzenansatz	Pflanzenmaterial|Pflanzenansatz	Pflanzenmaterial ×1; Pflanzenansatz ×1	Pflanzenmaterial ×1; Pflanzenansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
124	ACTION:G407-E0597@1:SH	RUNNING:G407-E0597@1	RUNNING_ATOM	G407-E0597	G407-S029	f18r	HERBAL	SH	SH_HP_EXTRACT_STEEP	SH_HP_EXTRACT_STEEP	AUTO_CONTEXT	SH_HP_EXTRACT_STEEP	2	SH|AIIN	AIIN|SH	NONE	NONE	1	RUNNING:G407-E0597@2	AIIN	AIIN*1	NO	YES	Lass den Auszug ziehen	NOT_APPLICABLE	SH_HP_EXTRACT_STEEP	Lass den Auszug ziehen	YES	YES	1	0	1	0	Pflanzenauszug	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Pflanzenauszug	Pflanzenauszug	Pflanzenauszug ×1	Pflanzenauszug ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
