occurrence_id	head	page	physical_folio	locus	line_number	token_index	line_token_count	line_position	section	language	hand	rank_stable_all_three	strict_paragraph	paragraph_id	paragraph_line_index	paragraph_line_count	paragraph_line_position	targetfree_line_length_bin	source_discovery_coordinate	minimum_core_pivot_distance	strict_external_occurrence	landmark_tags	landmark_hits	visual_occurrence_kind	visual_topology_family	visual_context_scope	visual_owner_id	visual_evidence_channel	visual_source_provenance	occurrence_source_provenance	written_line_eva	literal_credit	component_export_credit
G809-HO0282	sho	f42v	f42v	f42v.13	13	1	8	FIRST	H	A	1	1	1	G809-P0152	5	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sho chey teor shey chey daiin chokeey daiin	0	0
G809-HO0283	chokey	f42v	f42v	f42v.15	15	1	3	FIRST	H	A	1	1	1	G809-P0152	7	8	MIDDLE	1	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	chokey chol okey	0	0
G809-HO0284	ody	f43r	f43r	f43r.3	3	5	14	MIDDLE	H	B	2	1	1	G809-P0153	3	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	0	0
G809-HO0285	odain	f43r	f43r	f43r.9	9	5	5	LAST	H	B	2	1	1	G809-P0154	3	3	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dshedy qotedy dor cheey odain	0	0
G809-HO0286	ody	f43r	f43r	f43r.10	10	3	11	MIDDLE	H	B	2	1	1	G809-P0155	1	5	FIRST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pshdar shed ody qotedy yfchdy qody opchdy daiin qokedy dydydy qotar	0	0
G809-HO0287	odain	f43r	f43r	f43r.14	14	4	6	MIDDLE	H	B	2	1	1	G809-P0155	5	5	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ykeody checkhy choteey odain chy chokoraiin	0	0
G809-HO0288	ody	f43v	f43v	f43v.3	3	11	12	MIDDLE	H	B	2	1	1	G809-P0156	3	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	0	0
G809-HO0289	sheo	f43v	f43v	f43v.11	11	7	12	MIDDLE	H	B	2	1	1	G809-P0158	2	7	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	0	0
G809-HO0290	odain	f43v	f43v	f43v.12	12	12	12	LAST	H	B	2	1	1	G809-P0158	3	7	MIDDLE	3	1	3	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain	0	0
G809-HO0291	choky	f44r	f44r	f44r.10	10	5	8	MIDDLE	H	A	1	1	1	G809-P0161	3	4	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokchor okchy qoto ykol choky choky chol dam	0	0
G809-HO0292	choky	f44r	f44r	f44r.10	10	6	8	MIDDLE	H	A	1	1	1	G809-P0161	3	4	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokchor okchy qoto ykol choky choky chol dam	0	0
G809-HO0293	cthy	f44v	f44v	f44v.3	3	6	7	MIDDLE	H	A	1	1	1	G809-P0162	3	3	LAST	2	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tol okchor shcthy otol daiin cthy cthy	0	0
G809-HO0294	cthy	f44v	f44v	f44v.3	3	7	7	LAST	H	A	1	1	1	G809-P0162	3	3	LAST	2	0	3	1	NEAR_CTHY|NEAR_VALUE_FORM	LM02:NEAR_CTHY:cthy@-1|LM03:NEAR_VALUE_FORM:daiin@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tol okchor shcthy otol daiin cthy cthy	0	0
G809-HO0295	sho	f44v	f44v	f44v.4	4	6	10	MIDDLE	H	A	1	1	1	G809-P0163	1	4	FIRST	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:shor@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yokalod shaiin shor shorody shky sho y tchy opchod opy	0	0
G809-HO0296	cthy	f44v	f44v	f44v.5	5	3	9	MIDDLE	H	A	1	1	1	G809-P0163	2	4	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain	0	0
G809-HO0297	qoty	f44v	f44v	f44v.5	5	7	9	MIDDLE	H	A	1	1	1	G809-P0163	2	4	MIDDLE	3	0	5	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain	0	0
G809-HO0298	odaiin	f44v	f44v	f44v.8	8	3	8	MIDDLE	H	A	1	1	1	G809-P0164	1	6	FIRST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tsheody cthaiin odaiin shol shey cthy ykoda ol	0	0
G809-HO0299	choky	f44v	f44v	f44v.11	11	4	7	MIDDLE	H	A	1	1	1	G809-P0164	4	6	MIDDLE	2	0	NONE	1	NEAR_CTHY	LM02:NEAR_CTHY:cthy@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okal chol chol choky okaiin cthy otal	0	0
G809-HO0300	cthy	f44v	f44v	f44v.11	11	6	7	MIDDLE	H	A	1	1	1	G809-P0164	4	6	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okal chol chol choky okaiin cthy otal	0	0
G809-HO0301	cthy	f45r	f45r	f45r.3	3	6	9	MIDDLE	H	A	1	1	1	G809-P0165	3	4	MIDDLE	3	0	3	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	0	0
G809-HO0302	dal	f45r	f45r	f45r.6	6	7	8	MIDDLE	H	A	1	1	1	G809-P0166	2	3	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	otchar okchar daiin ytchody tcholol otar dal dary	0	0
G809-HO0303	kar	f45r	f45r	f45r.7	7	4	5	MIDDLE	H	A	1	1	1	G809-P0166	3	3	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	lchar qor y kar dar	0	0
G809-HO0304	cthy	f45r	f45r	f45r.8	8	2	9	MIDDLE	H	A	1	1	1	G809-P0167	1	4	FIRST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tchol cthy qodaiin cthy dain ey otydal daiin g	0	0
G809-HO0305	cthy	f45r	f45r	f45r.8	8	4	9	MIDDLE	H	A	1	1	1	G809-P0167	1	4	FIRST	3	0	3	1	NEAR_CTHY	LM02:NEAR_CTHY:cthy@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tchol cthy qodaiin cthy dain ey otydal daiin g	0	0
G809-HO0306	dal	f45r	f45r	f45r.10	10	9	9	LAST	H	A	1	1	1	G809-P0167	3	4	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okaiin shar yky oky kair daldy dalor cheol dal	0	0
G809-HO0307	cthy	f45v	f45v	f45v.2	2	4	10	MIDDLE	H	A	1	1	1	G809-P0168	2	4	MIDDLE	3	0	3	1	NEAR_CHOR_SHOR|NEAR_VALUE_FORM	LM01:NEAR_CHOR_SHOR:chor@-2|LM03:NEAR_VALUE_FORM:daiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okol chor daiin cthy okchol chom okolor dy okchol s	0	0
G809-HO0308	sho	f45v	f45v	f45v.8	8	3	7	MIDDLE	H	A	1	1	1	G809-P0169	4	7	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yksheor odal sho dy pchom otor oaiir	0	0
G809-HO0309	cthy	f45v	f45v	f45v.9	9	2	7	MIDDLE	H	A	1	1	1	G809-P0169	5	7	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ychor cthy chol qokom sy sa ykchom	0	0
G809-HO0310	cthy	f46r	f46r	f46r.7	7	9	14	MIDDLE	H	B	2	1	1	G809-P0171	2	3	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	0	0
G809-HO0311	cheos	f46r	f46r	f46r.8	8	10	11	MIDDLE	H	B	2	1	1	G809-P0171	3	3	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dsheol chy chckhy shy shdy chky chody cthdy s cheos chey	0	0
G809-HO0312	choky	f46r	f46r	f46r.12	12	4	12	MIDDLE	H	B	2	1	1	G809-P0173	2	3	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+2|LM03:NEAR_VALUE_FORM:daiin@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	0	0
G809-HO0313	kar	f46r	f46r	f46r.12	12	9	12	MIDDLE	H	B	2	1	1	G809-P0173	2	3	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	0	0
G809-HO0314	qoty	f46v	f46v	f46v.3	3	9	12	MIDDLE	H	B	2	1	1	G809-P0175	3	13	MIDDLE	3	0	7	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	0	0
G809-HO0315	cthy	f46v	f46v	f46v.5	5	13	13	LAST	H	B	2	1	1	G809-P0175	5	13	MIDDLE	3	0	5	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	0	0
G809-HO0316	olaiin	f46v	f46v	f46v.6	6	4	12	MIDDLE	H	B	2	1	1	G809-P0175	6	13	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	0	0
G809-HO0317	sho	f47r	f47r	f47r.8	8	5	8	MIDDLE	H	A	1	1	1	G809-P0177	3	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	shokeey chy tchod choy sho chtchy char ctham	0	0
G809-HO0318	cheor	f47v	f47v	f47v.1	1	2	6	MIDDLE	H	A	1	1	1	G809-P0178	1	6	FIRST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	psheot cheor cholsho chopchy sal sary	0	0
G809-HO0319	sho	f47v	f47v	f47v.4	4	4	7	MIDDLE	H	A	1	1	1	G809-P0178	4	6	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotol sheey kol sho keechy qoty cthy	0	0
G809-HO0320	qoty	f47v	f47v	f47v.4	4	6	7	MIDDLE	H	A	1	1	1	G809-P0178	4	6	MIDDLE	2	0	3	1	NEAR_CTHY	LM02:NEAR_CTHY:cthy@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotol sheey kol sho keechy qoty cthy	0	0
G809-HO0321	cthy	f47v	f47v	f47v.4	4	7	7	LAST	H	A	1	1	1	G809-P0178	4	6	MIDDLE	2	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotol sheey kol sho keechy qoty cthy	0	0
G809-HO0322	ody	f47v	f47v	f47v.5	5	4	7	MIDDLE	H	A	1	1	1	G809-P0178	5	6	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dsholy shees chor ody shy sy sary	0	0
G809-HO0323	cheor	f47v	f47v	f47v.6	6	2	5	MIDDLE	H	A	1	1	1	G809-P0178	6	6	LAST	2	1	3	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	chody cheor saiin dochod chol	0	0
G809-HO0324	oteey	f47v	f47v	f47v.11	11	1	9	FIRST	H	A	1	1	1	G809-P0179	5	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oteey cho chdy chy key chyky dchy daiin chy	0	0
G809-HO0325	dal	f48r	f48r	f48r.1	1	5	10	MIDDLE	H	B	5	1	1	G809-P0180	1	9	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pshdaiin ypchdy opchey y dal sheodaiin sheokeol ykeeody olaiin opaldy	0	0
G809-HO0326	olaiin	f48r	f48r	f48r.1	1	9	10	MIDDLE	H	B	5	1	1	G809-P0180	1	9	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pshdaiin ypchdy opchey y dal sheodaiin sheokeol ykeeody olaiin opaldy	0	0
G809-HO0327	sho	f49r	f49r	f49r.2	2	2	8	MIDDLE	H	A	1	1	1	G809-P0183	2	3	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotor sho chotchy choshy qopchar qo dor daiin	0	0
G809-HO0328	sheor	f49r	f49r	f49r.5	5	2	5	MIDDLE	H	A	1	1	1	G809-P0184	2	8	MIDDLE	2	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	chor sheor chey teey qotan	0	0
G809-HO0329	sho	f49r	f49r	f49r.10	10	1	6	FIRST	H	A	1	1	1	G809-P0184	7	8	MIDDLE	2	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:shor@+3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sho r choiin shor shor shy	0	0
G809-HO0330	cheo	f49r	f49r	f49r.12	12	2	5	MIDDLE	H	A	1	1	1	G809-P0185	1	10	FIRST	2	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	podaiin cheo kcho daiin chcthy	0	0
G809-HO0331	sheor	f49r	f49r	f49r.18	18	1	7	FIRST	H	A	1	1	1	G809-P0185	7	10	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sheor cheol od cho dcheeey qot chotchy	0	0
G809-HO0332	sho	f49v	f49v	f49v.4	4	3	4	MIDDLE	H	A	1	1	1	G809-P0186	3	25	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokchy qokchod sho ckhy	0	0
G809-HO0333	choky	f49v	f49v	f49v.12	12	3	3	LAST	H	A	1	1	1	G809-P0186	11	25	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotchy chokchy choky	0	0
G809-HO0334	cheo	f49v	f49v	f49v.16	16	2	4	MIDDLE	H	A	1	1	1	G809-P0186	15	25	MIDDLE	2	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoteees cheo daiin dol	0	0
G809-HO0335	choky	f49v	f49v	f49v.22	22	4	4	LAST	H	A	1	1	1	G809-P0186	21	25	MIDDLE	1	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dchol cthol daiin choky	0	0
G809-HO0336	sheo	f49v	f49v	f49v.34	34	3	4	MIDDLE	H	A	1	1	1	G809-P0187	7	7	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	shocho oaiin sheo choty	0	0
G809-HO0337	sho	f49v	f49v	f49v.38	38	2	9	MIDDLE	H	A	1	1	1	G809-P0188	3	17	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@+3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	chokeo sho cheor cheokchet chor daiin dy daiin qokg	0	0
G809-HO0338	cheor	f49v	f49v	f49v.38	38	3	9	MIDDLE	H	A	1	1	1	G809-P0188	3	17	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR|NEAR_VALUE_FORM	LM01:NEAR_CHOR_SHOR:chor@+2|LM03:NEAR_VALUE_FORM:daiin@+3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	chokeo sho cheor cheokchet chor daiin dy daiin qokg	0	0
G809-HO0339	cheo	f49v	f49v	f49v.42	42	2	8	MIDDLE	H	A	1	1	1	G809-P0188	7	17	MIDDLE	3	0	3	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeaiin cheo chor choteey kcheol dain cho daisin	0	0
G809-HO0340	kar	f50r	f50r	f50r.2	2	7	12	MIDDLE	H	B	2	1	1	G809-P0189	2	10	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sor orsheckhy ockhody shos alol dy kar oky daiiin okar ar okam	0	0
G809-HO0341	kar	f50r	f50r	f50r.3	3	2	10	MIDDLE	H	B	2	1	1	G809-P0189	3	10	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	0	0
G809-HO0342	kar	f50r	f50r	f50r.5	5	9	11	MIDDLE	H	B	2	1	1	G809-P0189	5	10	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain	0	0
G809-HO0343	kar	f50r	f50r	f50r.7	7	7	10	MIDDLE	H	B	2	1	1	G809-P0189	7	10	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	todalain qotal kaiin otaiin otal she kar ariin okchedy dariin	0	0
G809-HO0344	kar	f50r	f50r	f50r.8	8	6	9	MIDDLE	H	B	2	1	1	G809-P0189	8	10	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yk ykaiin sheekar otchdy dar kar shedain taipar orolkain	0	0
G809-HO0345	olaiin	f50v	f50v	f50v.4	4	3	12	MIDDLE	H	B	2	1	1	G809-P0190	4	11	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dar qoain olaiin ols aiin o l okeedy okchdy otar chckhey or	0	0
