page	locus	word_index	surface	formal_translation	production_class	root_family	root_action	state_role	bound_q	position	production_mode	production_source	production_operation	semantic_gloss	signature_roundtrip	production_roundtrip
f33r	f33r.4	10	chkeey	MIDDLE · SELECT(chk) · RELAY · EDIT<f33r.3:10=chekeedy;del@2:e,del@6:d>	DERIVED_EDIT	chk	SELECT	RELAY	0	MIDDLE	EDIT	f33r.3:10=chekeedy	del@2:e,del@6:d	UNGROUNDED	True	True
f33r	f33r.4	11	far	MIDDLE · SELECT(ar) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ar	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.4	12	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · SPLIT_SUFFIX<f33r.3:7=chechdaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	aii	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f33r.3:7=chechdaiin	split_suffix	UNGROUNDED	True	True
f33r	f33r.4	13	s	END · SELECT(s) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	s	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.5	1	pair	START · SELECT(air) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	air	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.5	2	or	MIDDLE · SELECT(or) · PLAIN_FORM · COPY<f33r.4:3=or;exact>	DERIVED_COPY	or	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33r.4:3=or	exact	UNGROUNDED	True	True
f33r	f33r.5	3	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · COPY<f33r.4:12=aiin;exact>	DERIVED_COPY	aii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33r.4:12=aiin	exact	UNGROUNDED	True	True
f33r	f33r.5	4	otaiin	MIDDLE · SELECT(ot) · RESOLVE · EDIT<f33r.4:7=okaiin;sub@2:k>t>	DERIVED_EDIT	ot	SELECT	RESOLVE	0	MIDDLE	EDIT	f33r.4:7=okaiin	sub@2:k>t	UNGROUNDED	True	True
f33r	f33r.5	5	ol	MIDDLE · SELECT(ol) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ol	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.5	6	kor	MIDDLE · SELECT(k) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.5	7	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · COPY<f33r.4:12=aiin;exact>	DERIVED_COPY	aii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33r.4:12=aiin	exact	UNGROUNDED	True	True
f33r	f33r.5	8	okal	MIDDLE · SELECT(ok) · RESOLVE · SPLIT_PREFIX<f33r.2:4=okaldy;split_prefix>	DERIVED_SPLIT_PREFIX	ok	SELECT	RESOLVE	0	MIDDLE	SPLIT_PREFIX	f33r.2:4=okaldy	split_prefix	UNGROUNDED	True	True
f33r	f33r.5	9	otal	MIDDLE · SELECT(ot) · RESOLVE · EDIT<f33r.5:8=okal;sub@2:k>t>	DERIVED_EDIT	ot	SELECT	RESOLVE	0	MIDDLE	EDIT	f33r.5:8=okal	sub@2:k>t	UNGROUNDED	True	True
f33r	f33r.5	10	chdal	MIDDLE · SELECT(chd) · RESOLVE · COPY<f33r.3:6=chdal;exact>	DERIVED_COPY	chd	SELECT	RESOLVE	0	MIDDLE	COPY	f33r.3:6=chdal	exact	UNGROUNDED	True	True
f33r	f33r.5	11	shekal	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.5	12	qokar	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f33r.2:2=qokar;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f33r.2:2=qokar	exact	UNGROUNDED	True	True
f33r	f33r.5	13	otam	END · SELECT(ot) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.6	1	yteey	START · SELECT(EMPTY) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	OPEN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.6	2	shody	MIDDLE · SELECT(shod) · PLAIN_FORM · EDIT<f33r.3:9=ody;ins@1:sh>	DERIVED_EDIT	shod	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33r.3:9=ody	ins@1:sh	UNGROUNDED	True	True
f33r	f33r.6	3	kchedy	MIDDLE · SELECT(k) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.6	4	dy	MIDDLE · SELECT(d) · PLAIN_FORM · SPLIT_SUFFIX<f33r.6:3=kchedy;split_suffix>	DERIVED_SPLIT_SUFFIX	d	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f33r.6:3=kchedy	split_suffix	UNGROUNDED	True	True
f33r	f33r.6	5	chekar	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.6	6	okaiin	MIDDLE · SELECT(ok) · RESOLVE · COPY<f33r.4:7=okaiin;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	0	MIDDLE	COPY	f33r.4:7=okaiin	exact	UNGROUNDED	True	True
f33r	f33r.6	7	okaiin	MIDDLE · REPEAT1(ok) · RESOLVE · COPY<f33r.6:6=okaiin;exact>	DERIVED_COPY	ok	REPEAT1	RESOLVE	0	MIDDLE	COPY	f33r.6:6=okaiin	exact	UNGROUNDED	True	True
f33r	f33r.6	8	daiin	MIDDLE · SELECT(d) · RESOLVE · COPY<f33r.1:9=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f33r.1:9=daiin	exact	UNGROUNDED	True	True
f33r	f33r.6	9	okal	END · ECHO2(ok) · RESOLVE · COPY<f33r.5:8=okal;exact>	DERIVED_COPY	ok	ECHO2	RESOLVE	0	END	COPY	f33r.5:8=okal	exact	UNGROUNDED	True	True
f33r	f33r.7	1	dar	START · SELECT(d) · RESOLVE · COPY<f33r.4:8=dar;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	START	COPY	f33r.4:8=dar	exact	UNGROUNDED	True	True
f33r	f33r.7	2	chos	MIDDLE · SELECT(chos) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	chos	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33r	f33r.7	3	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · COPY<f33r.5:7=aiin;exact>	DERIVED_COPY	aii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33r.5:7=aiin	exact	UNGROUNDED	True	True
f33r	f33r.7	4	or	MIDDLE · SELECT(or) · PLAIN_FORM · COPY<f33r.5:2=or;exact>	DERIVED_COPY	or	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33r.5:2=or	exact	UNGROUNDED	True	True
f33r	f33r.7	5	aiin	MIDDLE · ECHO2(aii) · PLAIN_FORM · COPY<f33r.5:7=aiin;exact>	DERIVED_COPY	aii	ECHO2	PLAIN_FORM	0	MIDDLE	COPY	f33r.5:7=aiin	exact	UNGROUNDED	True	True
f33r	f33r.7	6	cheekaiin	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f33r.3:7=chechdaiin;sub@3:ch>e,sub@4:d>k>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33r.3:7=chechdaiin	sub@3:ch>e,sub@4:d>k	UNGROUNDED	True	True
f33r	f33r.7	7	okain	MIDDLE · SELECT(ok) · RESOLVE · EDIT<f33r.6:7=okaiin;del@4:i>	DERIVED_EDIT	ok	SELECT	RESOLVE	0	MIDDLE	EDIT	f33r.6:7=okaiin	del@4:i	UNGROUNDED	True	True
f33r	f33r.7	8	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · SPLIT_SUFFIX<f33r.6:5=chekar;split_suffix>	DERIVED_SPLIT_SUFFIX	ar	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f33r.6:5=chekar	split_suffix	UNGROUNDED	True	True
f33r	f33r.7	9	okeeey	END · ECHO2(ok) · RELAY · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ok	ECHO2	RELAY	0	END	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.1	1	tar	START · SELECT(t) · RESOLVE · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	t	SELECT	RESOLVE	0	START	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.1	2	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · SPLIT_SUFFIX<f33v.1:1=tar;split_suffix>	DERIVED_SPLIT_SUFFIX	ar	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f33v.1:1=tar	split_suffix	UNGROUNDED	True	True
f33v	f33v.1	3	daiin	MIDDLE · SELECT(d) · RESOLVE · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	d	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.1	4	ydain	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · EDIT<f33v.1:3=daiin;ins@1:y,del@3:i>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.1:3=daiin	ins@1:y,del@3:i	UNGROUNDED	True	True
f33v	f33v.1	5	cthey	MIDDLE · SELECT(cth) · RELAY · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	cth	SELECT	RELAY	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.1	6	dols	MIDDLE · SELECT(d) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	d	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.1	7	sheky	MIDDLE · SELECT(H) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.1	8	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	ar	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.1	9	aiin	END · SELECT(aii) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	aii	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	1	kchdy	START · SELECT(k) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	2	dam	MIDDLE · SELECT(d) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	TERMINAL_MG	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	3	dy	MIDDLE · REPEAT1(d) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	REPEAT1	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	4	oky	MIDDLE · SELECT(ok) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ok	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	5	otal	MIDDLE · SELECT(ot) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	6	dain	MIDDLE · SELECT(d) · RESOLVE · SPLIT_SUFFIX<f33v.1:4=ydain;split_suffix>	DERIVED_SPLIT_SUFFIX	d	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f33v.1:4=ydain	split_suffix	UNGROUNDED	True	True
f33v	f33v.2	7	chdy	MIDDLE · SELECT(chd) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	chd	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	8	ytam	MIDDLE · SELECT(EMPTY) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	TERMINAL_MG	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.2	9	otam	MIDDLE · SELECT(ot) · TERMINAL_MG · EDIT<f33v.2:8=ytam;sub@1:y>o>	DERIVED_EDIT	ot	SELECT	TERMINAL_MG	0	MIDDLE	EDIT	f33v.2:8=ytam	sub@1:y>o	UNGROUNDED	True	True
f33v	f33v.2	10	cham	END · SELECT(H) · TERMINAL_MG · EDIT<f33v.2:9=otam;del@1:o,sub@2:t>ch>	DERIVED_EDIT	H	SELECT	TERMINAL_MG	0	END	EDIT	f33v.2:9=otam	del@1:o,sub@2:t>ch	UNGROUNDED	True	True
f33v	f33v.3	1	dar	START · SELECT(d) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	RESOLVE	0	START	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.3	2	chckhy	MIDDLE · SELECT(chckh) · PLAIN_FORM · EDIT<f33v.2:7=chdy;sub@2:d>ckh>	DERIVED_EDIT	chckh	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.2:7=chdy	sub@2:d>ckh	UNGROUNDED	True	True
f33v	f33v.3	3	dy	MIDDLE · ECHO2(d) · PLAIN_FORM · COPY<f33v.2:3=dy;exact>	DERIVED_COPY	d	ECHO2	PLAIN_FORM	0	MIDDLE	COPY	f33v.2:3=dy	exact	UNGROUNDED	True	True
f33v	f33v.3	4	dyky	MIDDLE · REPEAT1(d) · PLAIN_FORM · EDIT<f33v.3:3=dy;ins@2:y,ins@2:k>	DERIVED_EDIT	d	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f33v.3:3=dy	ins@2:y,ins@2:k	UNGROUNDED	True	True
f33v	f33v.3	5	ckhdy	MIDDLE · SELECT(ckhd) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ckhd	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.3	6	oky	MIDDLE · SELECT(ok) · PLAIN_FORM · COPY<f33v.2:4=oky;exact>	DERIVED_COPY	ok	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33v.2:4=oky	exact	UNGROUNDED	True	True
f33v	f33v.3	7	dam	MIDDLE · SELECT(d) · TERMINAL_MG · COPY<f33v.2:2=dam;exact>	DERIVED_COPY	d	SELECT	TERMINAL_MG	0	MIDDLE	COPY	f33v.2:2=dam	exact	UNGROUNDED	True	True
f33v	f33v.3	8	okar	MIDDLE · ECHO2(ok) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ok	ECHO2	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.3	9	dy	MIDDLE · ECHO2(d) · PLAIN_FORM · COPY<f33v.2:3=dy;exact>	DERIVED_COPY	d	ECHO2	PLAIN_FORM	0	MIDDLE	COPY	f33v.2:3=dy	exact	UNGROUNDED	True	True
f33v	f33v.3	10	kam	MIDDLE · SELECT(k) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	TERMINAL_MG	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.3	11	dy	END · ECHO2(d) · PLAIN_FORM · COPY<f33v.2:3=dy;exact>	DERIVED_COPY	d	ECHO2	PLAIN_FORM	0	END	COPY	f33v.2:3=dy	exact	UNGROUNDED	True	True
f33v	f33v.4	1	tokar	START · SELECT(t) · PLAIN_FORM · EDIT<f33v.3:8=okar;ins@1:t>	DERIVED_EDIT	t	SELECT	PLAIN_FORM	0	START	EDIT	f33v.3:8=okar	ins@1:t	UNGROUNDED	True	True
f33v	f33v.4	2	shdy	MIDDLE · SELECT(shd) · PLAIN_FORM · EDIT<f33v.3:11=dy;ins@1:sh>	DERIVED_EDIT	shd	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.3:11=dy	ins@1:sh	UNGROUNDED	True	True
f33v	f33v.4	3	dal	MIDDLE · SELECT(d) · RESOLVE · EDIT<f33v.3:7=dam;sub@3:m>l>	DERIVED_EDIT	d	SELECT	RESOLVE	0	MIDDLE	EDIT	f33v.3:7=dam	sub@3:m>l	UNGROUNDED	True	True
f33v	f33v.4	4	qokar	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · EDIT<f33v.3:8=okar;ins@1:q>	DERIVED_EDIT	ok	SELECT	RESOLVE	1	MIDDLE	EDIT	f33v.3:8=okar	ins@1:q	UNGROUNDED	True	True
f33v	f33v.4	5	shd	MIDDLE · SELECT(shd) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	shd	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.4	6	otody	MIDDLE · SELECT(ot) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.4	7	chedy	MIDDLE · SELECT(H) · RELAY · EDIT<f33v.2:7=chdy;ins@2:e>	DERIVED_EDIT	H	SELECT	RELAY	0	MIDDLE	EDIT	f33v.2:7=chdy	ins@2:e	UNGROUNDED	True	True
f33v	f33v.4	8	ykedy	MIDDLE · SELECT(EMPTY) · OPEN_FORM · EDIT<f33v.4:7=chedy;ins@1:y,sub@1:ch>k>	DERIVED_EDIT	EMPTY	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f33v.4:7=chedy	ins@1:y,sub@1:ch>k	UNGROUNDED	True	True
f33v	f33v.4	9	dodl	MIDDLE · SELECT(d) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.4	10	dain	END · REPEAT1(d) · RESOLVE · COPY<f33v.2:6=dain;exact>	DERIVED_COPY	d	REPEAT1	RESOLVE	0	END	COPY	f33v.2:6=dain	exact	UNGROUNDED	True	True
f33v	f33v.5	1	tchdy	START · SELECT(t) · PLAIN_FORM · EDIT<f33v.2:7=chdy;ins@1:t>	DERIVED_EDIT	t	SELECT	PLAIN_FORM	0	START	EDIT	f33v.2:7=chdy	ins@1:t	UNGROUNDED	True	True
f33v	f33v.5	2	chody	MIDDLE · SELECT(chod) · PLAIN_FORM · EDIT<f33v.4:7=chedy;sub@2:e>o>	DERIVED_EDIT	chod	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.4:7=chedy	sub@2:e>o	UNGROUNDED	True	True
f33v	f33v.5	3	okaiin	MIDDLE · SELECT(ok) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ok	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.5	4	chckhy	MIDDLE · SELECT(chckh) · PLAIN_FORM · COPY<f33v.3:2=chckhy;exact>	DERIVED_COPY	chckh	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33v.3:2=chckhy	exact	UNGROUNDED	True	True
f33v	f33v.5	5	dor	MIDDLE · SELECT(d) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.5	6	arl	MIDDLE · SELECT(arl) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	arl	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.5	7	cthy	MIDDLE · SELECT(cth) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	cth	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.5	8	dy	MIDDLE · SELECT(d) · PLAIN_FORM · COPY<f33v.3:11=dy;exact>	DERIVED_COPY	d	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33v.3:11=dy	exact	UNGROUNDED	True	True
f33v	f33v.5	9	ty	MIDDLE · SELECT(t) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.5	10	dy	MIDDLE · ECHO2(d) · PLAIN_FORM · COPY<f33v.3:11=dy;exact>	DERIVED_COPY	d	ECHO2	PLAIN_FORM	0	MIDDLE	COPY	f33v.3:11=dy	exact	UNGROUNDED	True	True
f33v	f33v.5	11	ykar	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · EDIT<f33v.3:8=okar;sub@1:o>y>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.3:8=okar	sub@1:o>y	UNGROUNDED	True	True
f33v	f33v.5	12	cheky	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f33v.4:7=chedy;sub@3:d>k>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.4:7=chedy	sub@3:d>k	UNGROUNDED	True	True
f33v	f33v.5	13	dy	END · SELECT(d) · PLAIN_FORM · COPY<f33v.3:11=dy;exact>	DERIVED_COPY	d	SELECT	PLAIN_FORM	0	END	COPY	f33v.3:11=dy	exact	UNGROUNDED	True	True
f33v	f33v.6	1	ycheo	START · SELECT(EMPTY) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.6	2	dar	MIDDLE · SELECT(d) · RESOLVE · COPY<f33v.3:1=dar;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f33v.3:1=dar	exact	UNGROUNDED	True	True
f33v	f33v.6	3	olaiin	MIDDLE · SELECT(ol) · RESOLVE · EDIT<f33v.5:3=okaiin;sub@2:k>l>	DERIVED_EDIT	ol	SELECT	RESOLVE	0	MIDDLE	EDIT	f33v.5:3=okaiin	sub@2:k>l	UNGROUNDED	True	True
f33v	f33v.6	4	okar	MIDDLE · SELECT(ok) · RESOLVE · COPY<f33v.3:8=okar;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	0	MIDDLE	COPY	f33v.3:8=okar	exact	UNGROUNDED	True	True
f33v	f33v.6	5	chdy	MIDDLE · SELECT(chd) · PLAIN_FORM · COPY<f33v.2:7=chdy;exact>	DERIVED_COPY	chd	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33v.2:7=chdy	exact	UNGROUNDED	True	True
f33v	f33v.6	6	chdy	MIDDLE · REPEAT1(chd) · PLAIN_FORM · COPY<f33v.6:5=chdy;exact>	DERIVED_COPY	chd	REPEAT1	PLAIN_FORM	0	MIDDLE	COPY	f33v.6:5=chdy	exact	UNGROUNDED	True	True
f33v	f33v.6	7	oldy	MIDDLE · SELECT(ol) · PLAIN_FORM · EDIT<f33v.6:6=chdy;ins@1:o,sub@1:ch>l>	DERIVED_EDIT	ol	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.6:6=chdy	ins@1:o,sub@1:ch>l	UNGROUNDED	True	True
f33v	f33v.6	8	okar	MIDDLE · SELECT(ok) · RESOLVE · COPY<f33v.3:8=okar;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	0	MIDDLE	COPY	f33v.3:8=okar	exact	UNGROUNDED	True	True
f33v	f33v.6	9	chdy	END · SELECT(chd) · PLAIN_FORM · COPY<f33v.2:7=chdy;exact>	DERIVED_COPY	chd	SELECT	PLAIN_FORM	0	END	COPY	f33v.2:7=chdy	exact	UNGROUNDED	True	True
f33v	f33v.7	1	tshdy	START · SELECT(t) · PLAIN_FORM · EDIT<f33v.4:2=shdy;ins@1:t>	DERIVED_EDIT	t	SELECT	PLAIN_FORM	0	START	EDIT	f33v.4:2=shdy	ins@1:t	UNGROUNDED	True	True
f33v	f33v.7	2	shefchdy	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.7	3	shckhdy	MIDDLE · SELECT(shckhd) · PLAIN_FORM · EDIT<f33v.4:2=shdy;ins@2:ckh>	DERIVED_EDIT	shckhd	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f33v.4:2=shdy	ins@2:ckh	UNGROUNDED	True	True
f33v	f33v.7	4	oltedy	MIDDLE · SELECT(ol) · OPEN_FORM · EDIT<f33v.6:7=oldy;ins@3:t,ins@3:e>	DERIVED_EDIT	ol	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f33v.6:7=oldy	ins@3:t,ins@3:e	UNGROUNDED	True	True
f33v	f33v.7	5	daiin	MIDDLE · SELECT(d) · RESOLVE · COPY<f33v.1:3=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f33v.1:3=daiin	exact	UNGROUNDED	True	True
f33v	f33v.7	6	oky	MIDDLE · SELECT(ok) · PLAIN_FORM · COPY<f33v.3:6=oky;exact>	DERIVED_COPY	ok	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f33v.3:6=oky	exact	UNGROUNDED	True	True
f33v	f33v.7	7	cheol	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.7	8	orain	MIDDLE · SELECT(or) · RESOLVE · EDIT<f33v.6:3=olaiin;sub@2:l>r,del@4:i>	DERIVED_EDIT	or	SELECT	RESOLVE	0	MIDDLE	EDIT	f33v.6:3=olaiin	sub@2:l>r,del@4:i	UNGROUNDED	True	True
f33v	f33v.7	9	chdyshdy	MIDDLE · SELECT(chd) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	chd	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.7	10	porar	END · ECHO2(or) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	or	ECHO2	RESOLVE	0	END	LITERAL		literal	UNGROUNDED	True	True
f33v	f33v.8	1	dar	START · SELECT(d) · RESOLVE · COPY<f33v.6:2=dar;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	START	COPY	f33v.6:2=dar	exact	UNGROUNDED	True	True
