page	locus	word_index	surface	root_family	root_action	position	state_role	bound_q	unit_count	signature_code	signature_reconstruction	signature_roundtrip	structural_reading	production_mode	production_source	production_operation	production_roundtrip	chosen_bits	literal_bits	strict_first	strict_last
f20v	f20v.10	6	chor	H	REPEAT1	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OR|NONE	chor	True	MIDDLE:REPEAT1:H:RESOLVE	SPLIT_PREFIX	f20v.8:2=choraly	split_prefix	True	17.0	21.862588931160623	ch|q0|NONE|NONE|OR|NONE	ch|q0|NONE|NONE|OR|NONE
f20v	f20v.10	7	ety	e	SELECT	END	PLAIN_FORM	0	2	e|q0|NONE|NONE|NONE|NONE+t|q0|NONE|NONE|NONE|Y	ety	True	END:SELECT:e:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	e|q0|NONE|NONE|NONE|NONE	t|q0|NONE|NONE|NONE|Y
f20v	f20v.11	1	okoiin	ok	SELECT	START	PLAIN_FORM	0	2	ok|q0|NONE|NONE|NONE|NONE+oii|q0|NONE|NONE|NONE|N	okoiin	True	START:SELECT:ok:PLAIN_FORM	EDIT	f20v.10:1=shokaiin	del@1:sh,sub@4:a>o	True	26.954196310386877	36.725177862321246	ok|q0|NONE|NONE|NONE|NONE	oii|q0|NONE|NONE|NONE|N
f20v	f20v.11	2	chey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:SELECT:H:RELAY	EDIT	f20v.10:5=chy	ins@2:e	True	19.954196310386877	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f20v	f20v.11	3	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	SPLIT_SUFFIX	f20v.10:3=chol	split_suffix	True	11.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f20v	f20v.11	4	chory	H	ECHO2	END	RESOLVE	0	1	ch|q0|NONE|NONE|OR|Y	chory	True	END:ECHO2:H:RESOLVE	EDIT	f20v.10:6=chor	ins@4:y	True	19.954196310386877	26.8167852415475	ch|q0|NONE|NONE|OR|Y	ch|q0|NONE|NONE|OR|Y
f21r	f21r.1	1	pchor	H	SELECT	START	RESOLVE	0	1	ch|q0|P|NONE|OR|NONE	pchor	True	START:SELECT:H:RESOLVE	LITERAL		literal	True	26.8167852415475	26.8167852415475	ch|q0|P|NONE|OR|NONE	ch|q0|P|NONE|OR|NONE
f21r	f21r.1	2	o	o	SELECT	MIDDLE	PLAIN_FORM	0	1	o|q0|NONE|NONE|NONE|NONE	o	True	MIDDLE:SELECT:o:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	o|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f21r	f21r.1	3	eeockhy	e	SELECT	MIDDLE	PLAIN_FORM	0	3	e|q0|NONE|E|NONE|NONE+o|q0|NONE|NONE|NONE|NONE+ckh|q0|NONE|NONE|NONE|Y	eeockhy	True	MIDDLE:SELECT:e:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	e|q0|NONE|E|NONE|NONE	ckh|q0|NONE|NONE|NONE|Y
f21r	f21r.1	4	o	o	ECHO2	MIDDLE	PLAIN_FORM	0	1	o|q0|NONE|NONE|NONE|NONE	o	True	MIDDLE:ECHO2:o:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	o|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f21r	f21r.1	5	fychey	EMPTY	SELECT	MIDDLE	OPEN_FORM	0	2	EMPTY|q0|F|NONE|NONE|Y+ch|q0|NONE|E|NONE|Y	fychey	True	MIDDLE:SELECT:EMPTY:OPEN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	EMPTY|q0|F|NONE|NONE|Y	ch|q0|NONE|E|NONE|Y
f21r	f21r.1	6	ypchey	EMPTY	REPEAT1	MIDDLE	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+ch|q0|P|E|NONE|Y	ypchey	True	MIDDLE:REPEAT1:EMPTY:OPEN_FORM	EDIT	f21r.1:5=fychey	sub@1:f>y,sub@2:y>p	True	27.908392620773753	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	ch|q0|P|E|NONE|Y
f21r	f21r.1	7	qopcheody	o	SELECT	MIDDLE	PLAIN_FORM	1	3	o|q1|NONE|NONE|NONE|NONE+ch|q0|P|E|NONE|NONE+od|q0|NONE|NONE|NONE|Y	qopcheody	True	MIDDLE:SELECT:o:PLAIN_FORM+BOUND_Q	LITERAL		literal	True	48.633570483095	48.633570483095	o|q1|NONE|NONE|NONE|NONE	od|q0|NONE|NONE|NONE|Y
f21r	f21r.1	8	otaiin	ot	SELECT	MIDDLE	RESOLVE	0	1	ot|q0|NONE|NONE|AII|N	otaiin	True	MIDDLE:SELECT:ot:RESOLVE	LITERAL		literal	True	36.725177862321246	36.725177862321246	ot|q0|NONE|NONE|AII|N	ot|q0|NONE|NONE|AII|N
f21r	f21r.1	9	chan	H	SELECT	END	PLAIN_FORM	0	1	ch|q0|NONE|NONE|A|N	chan	True	END:SELECT:H:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	ch|q0|NONE|NONE|A|N	ch|q0|NONE|NONE|A|N
f21r	f21r.2	1	saiin	s	SELECT	START	RESOLVE	0	1	s|q0|NONE|NONE|AII|N	saiin	True	START:SELECT:s:RESOLVE	EDIT	f21r.1:8=otaiin	del@1:o,sub@2:t>s	True	24.954196310386877	31.770981551934376	s|q0|NONE|NONE|AII|N	s|q0|NONE|NONE|AII|N
f21r	f21r.2	2	chcphy	chcph	SELECT	MIDDLE	PLAIN_FORM	0	1	chcph|q0|NONE|NONE|NONE|Y	chcphy	True	MIDDLE:SELECT:chcph:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	chcph|q0|NONE|NONE|NONE|Y	chcph|q0|NONE|NONE|NONE|Y
f21r	f21r.2	3	oky	ok	SELECT	MIDDLE	PLAIN_FORM	0	1	ok|q0|NONE|NONE|NONE|Y	oky	True	MIDDLE:SELECT:ok:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	ok|q0|NONE|NONE|NONE|Y	ok|q0|NONE|NONE|NONE|Y
f21r	f21r.2	4	sheaiin	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|E|AII|N	sheaiin	True	MIDDLE:SELECT:H:RESOLVE	EDIT	f21r.1:8=otaiin	sub@1:o>sh,sub@2:t>e	True	31.908392620773753	36.725177862321246	sh|q0|NONE|E|AII|N	sh|q0|NONE|E|AII|N
f21r	f21r.2	5	qotchol	ot	SELECT	MIDDLE	PLAIN_FORM	1	2	ot|q1|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|OL|NONE	qotchol	True	MIDDLE:SELECT:ot:PLAIN_FORM+BOUND_Q	LITERAL		literal	True	36.725177862321246	36.725177862321246	ot|q1|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|OL|NONE
f21r	f21r.2	6	oteos	ot	REPEAT1	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|E|NONE|NONE+os|q0|NONE|NONE|NONE|NONE	oteos	True	MIDDLE:REPEAT1:ot:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	ot|q0|NONE|E|NONE|NONE	os|q0|NONE|NONE|NONE|NONE
f21r	f21r.2	7	sheey	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|EE|NONE|Y	sheey	True	MIDDLE:SELECT:H:RELAY	LITERAL		literal	True	26.8167852415475	26.8167852415475	sh|q0|NONE|EE|NONE|Y	sh|q0|NONE|EE|NONE|Y
f21r	f21r.2	8	cthy	cth	SELECT	MIDDLE	PLAIN_FORM	0	1	cth|q0|NONE|NONE|NONE|Y	cthy	True	MIDDLE:SELECT:cth:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	cth|q0|NONE|NONE|NONE|Y	cth|q0|NONE|NONE|NONE|Y
f21r	f21r.2	9	daiin	d	SELECT	END	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	END:SELECT:d:RESOLVE	EDIT	f21r.1:8=otaiin	del@1:o,sub@2:t>d	True	28.954196310386877	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f21r	f21r.3	1	qotol	ot	SELECT	START	PLAIN_FORM	1	2	ot|q1|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	qotol	True	START:SELECT:ot:PLAIN_FORM+BOUND_Q	EDIT	f21r.2:5=qotchol	del@4:ch	True	16.0	31.770981551934376	ot|q1|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.3	2	shy	H	SELECT	MIDDLE	PLAIN_FORM	0	1	sh|q0|NONE|NONE|NONE|Y	shy	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	sh|q0|NONE|NONE|NONE|Y	sh|q0|NONE|NONE|NONE|Y
f21r	f21r.3	3	o	o	SELECT	MIDDLE	PLAIN_FORM	0	1	o|q0|NONE|NONE|NONE|NONE	o	True	MIDDLE:SELECT:o:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	o|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f21r	f21r.3	4	l	l	SELECT	MIDDLE	PLAIN_FORM	0	1	l|q0|NONE|NONE|NONE|NONE	l	True	MIDDLE:SELECT:l:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	l|q0|NONE|NONE|NONE|NONE	l|q0|NONE|NONE|NONE|NONE
f21r	f21r.3	5	cheor	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	cheor	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ch|q0|NONE|E|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f21r	f21r.3	6	chy	H	REPEAT1	MIDDLE	PLAIN_FORM	0	1	ch|q0|NONE|NONE|NONE|Y	chy	True	MIDDLE:REPEAT1:H:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	ch|q0|NONE|NONE|NONE|Y	ch|q0|NONE|NONE|NONE|Y
f21r	f21r.3	7	qokchey	ok	SELECT	MIDDLE	OPEN_FORM	1	2	ok|q1|NONE|NONE|NONE|NONE+ch|q0|NONE|E|NONE|Y	qokchey	True	MIDDLE:SELECT:ok:OPEN_FORM+BOUND_Q	LITERAL		literal	True	36.725177862321246	36.725177862321246	ok|q1|NONE|NONE|NONE|NONE	ch|q0|NONE|E|NONE|Y
f21r	f21r.3	8	chey	H	ECHO2	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:ECHO2:H:RELAY	SPLIT_SUFFIX	f21r.3:7=qokchey	split_suffix	True	9.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f21r	f21r.3	9	keey	k	SELECT	MIDDLE	RELAY	0	1	k|q0|NONE|EE|NONE|Y	keey	True	MIDDLE:SELECT:k:RELAY	EDIT	f21r.2:7=sheey	sub@1:sh>k	True	22.954196310386877	26.8167852415475	k|q0|NONE|EE|NONE|Y	k|q0|NONE|EE|NONE|Y
f21r	f21r.3	10	dy	d	SELECT	END	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|Y	dy	True	END:SELECT:d:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	d|q0|NONE|NONE|NONE|Y	d|q0|NONE|NONE|NONE|Y
f21r	f21r.4	1	pchofychy	cho	SELECT	START	PLAIN_FORM	0	3	cho|q0|P|NONE|NONE|NONE+EMPTY|q0|F|NONE|NONE|Y+ch|q0|NONE|NONE|NONE|Y	pchofychy	True	START:SELECT:cho:PLAIN_FORM	LITERAL		literal	True	43.67937417270812	43.67937417270812	cho|q0|P|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f21r	f21r.4	2	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	COPY	f21r.2:9=daiin	exact	True	10.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f21r	f21r.4	3	cthain	cth	SELECT	MIDDLE	RESOLVE	0	1	cth|q0|NONE|NONE|AI|N	cthain	True	MIDDLE:SELECT:cth:RESOLVE	EDIT	f21r.4:2=daiin	sub@1:d>cth,del@3:i	True	22.954196310386877	26.8167852415475	cth|q0|NONE|NONE|AI|N	cth|q0|NONE|NONE|AI|N
f21r	f21r.4	4	o	o	SELECT	MIDDLE	PLAIN_FORM	0	1	o|q0|NONE|NONE|NONE|NONE	o	True	MIDDLE:SELECT:o:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	o|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f21r	f21r.4	5	tolosheey	t	SELECT	MIDDLE	OPEN_FORM	0	4	t|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE+o|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|EE|NONE|Y	tolosheey	True	MIDDLE:SELECT:t:OPEN_FORM	LITERAL		literal	True	48.633570483095	48.633570483095	t|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|EE|NONE|Y
f21r	f21r.4	6	qocthey	o	ECHO2	MIDDLE	OPEN_FORM	1	2	o|q1|NONE|NONE|NONE|NONE+cth|q0|NONE|E|NONE|Y	qocthey	True	MIDDLE:ECHO2:o:OPEN_FORM+BOUND_Q	EDIT	f21r.3:7=qokchey	del@3:k,sub@4:ch>cth	True	28.954196310386877	31.770981551934376	o|q1|NONE|NONE|NONE|NONE	cth|q0|NONE|E|NONE|Y
f21r	f21r.4	7	tolchory	t	ECHO2	END	PLAIN_FORM	0	3	t|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|OR|Y	tolchory	True	END:ECHO2:t:PLAIN_FORM	LITERAL		literal	True	43.67937417270812	43.67937417270812	t|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|OR|Y
f21r	f21r.5	1	ykeey	EMPTY	SELECT	START	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|EE|NONE|Y	ykeey	True	START:SELECT:EMPTY:OPEN_FORM	EDIT	f21r.3:9=keey	ins@1:y	True	22.954196310386877	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	k|q0|NONE|EE|NONE|Y
f21r	f21r.5	2	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	COPY	f21r.4:2=daiin	exact	True	8.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f21r	f21r.5	3	chosy	chos	SELECT	MIDDLE	PLAIN_FORM	0	1	chos|q0|NONE|NONE|NONE|Y	chosy	True	MIDDLE:SELECT:chos:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	chos|q0|NONE|NONE|NONE|Y	chos|q0|NONE|NONE|NONE|Y
f21r	f21r.5	4	qokoiin	ok	SELECT	MIDDLE	PLAIN_FORM	1	2	ok|q1|NONE|NONE|NONE|NONE+oii|q0|NONE|NONE|NONE|N	qokoiin	True	MIDDLE:SELECT:ok:PLAIN_FORM+BOUND_Q	LITERAL		literal	True	43.67937417270812	43.67937417270812	ok|q1|NONE|NONE|NONE|NONE	oii|q0|NONE|NONE|NONE|N
f21r	f21r.5	5	otol	ot	SELECT	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	otol	True	MIDDLE:SELECT:ot:PLAIN_FORM	SPLIT_SUFFIX	f21r.3:1=qotol	split_suffix	True	17.0	26.8167852415475	ot|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.5	6	chol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:SELECT:H:RESOLVE	SPLIT_SUFFIX	f21r.2:5=qotchol	split_suffix	True	17.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f21r	f21r.5	7	qotcheol	ot	ECHO2	MIDDLE	PLAIN_FORM	1	3	ot|q1|NONE|NONE|NONE|NONE+ch|q0|NONE|E|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	qotcheol	True	MIDDLE:ECHO2:ot:PLAIN_FORM+BOUND_Q	EDIT	f21r.2:5=qotchol	ins@5:e	True	24.954196310386877	43.67937417270812	ot|q1|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.5	8	okeoaiin	ok	SELECT	END	PLAIN_FORM	0	2	ok|q0|NONE|E|NONE|NONE+o|q0|NONE|NONE|AII|N	okeoaiin	True	END:SELECT:ok:PLAIN_FORM	LITERAL		literal	True	48.633570483095	48.633570483095	ok|q0|NONE|E|NONE|NONE	o|q0|NONE|NONE|AII|N
f21r	f21r.6	1	dchor	d	SELECT	START	PLAIN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|OR|NONE	dchor	True	START:SELECT:d:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	d|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|OR|NONE
f21r	f21r.6	2	y	EMPTY	SELECT	MIDDLE	PLAIN_FORM	0	1	EMPTY|q0|NONE|NONE|NONE|Y	y	True	MIDDLE:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	EMPTY|q0|NONE|NONE|NONE|Y	EMPTY|q0|NONE|NONE|NONE|Y
f21r	f21r.6	3	kol	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	kol	True	MIDDLE:SELECT:k:PLAIN_FORM	EDIT	f21r.5:6=chol	sub@1:ch>k	True	19.954196310386877	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.6	4	y	EMPTY	ECHO2	MIDDLE	PLAIN_FORM	0	1	EMPTY|q0|NONE|NONE|NONE|Y	y	True	MIDDLE:ECHO2:EMPTY:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	EMPTY|q0|NONE|NONE|NONE|Y	EMPTY|q0|NONE|NONE|NONE|Y
f21r	f21r.6	5	ky	k	ECHO2	MIDDLE	PLAIN_FORM	0	1	k|q0|NONE|NONE|NONE|Y	ky	True	MIDDLE:ECHO2:k:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	k|q0|NONE|NONE|NONE|Y	k|q0|NONE|NONE|NONE|Y
f21r	f21r.6	6	chol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:SELECT:H:RESOLVE	COPY	f21r.5:6=chol	exact	True	10.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f21r	f21r.6	7	kol	k	ECHO2	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	kol	True	MIDDLE:ECHO2:k:PLAIN_FORM	EDIT	f21r.6:6=chol	sub@1:ch>k	True	15.954196310386875	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.6	8	qokeol	ok	SELECT	MIDDLE	PLAIN_FORM	1	2	ok|q1|NONE|E|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	qokeol	True	MIDDLE:SELECT:ok:PLAIN_FORM+BOUND_Q	EDIT	f21r.5:7=qotcheol	del@3:t,sub@4:ch>k	True	28.954196310386877	36.725177862321246	ok|q1|NONE|E|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.6	9	chol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:SELECT:H:RESOLVE	COPY	f21r.5:6=chol	exact	True	10.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f21r	f21r.6	10	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	SPLIT_SUFFIX	f21r.6:9=chol	split_suffix	True	7.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.6	11	qoteeol	ot	SELECT	MIDDLE	PLAIN_FORM	1	2	ot|q1|NONE|EE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	qoteeol	True	MIDDLE:SELECT:ot:PLAIN_FORM+BOUND_Q	EDIT	f21r.5:7=qotcheol	sub@4:ch>e	True	22.954196310386877	43.67937417270812	ot|q1|NONE|EE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.6	12	dady	d	SELECT	END	PLAIN_FORM	0	2	d|q0|NONE|NONE|A|NONE+d|q0|NONE|NONE|NONE|Y	dady	True	END:SELECT:d:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	d|q0|NONE|NONE|A|NONE	d|q0|NONE|NONE|NONE|Y
f21r	f21r.7	1	shoeor	sho	SELECT	START	PLAIN_FORM	0	2	sho|q0|NONE|E|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	shoeor	True	START:SELECT:sho:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	sho|q0|NONE|E|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f21r	f21r.7	2	cheor	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	cheor	True	MIDDLE:SELECT:H:PLAIN_FORM	COPY	f21r.3:5=cheor	exact	True	14.0	26.8167852415475	ch|q0|NONE|E|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f21r	f21r.7	3	chokeody	chok	SELECT	MIDDLE	PLAIN_FORM	0	2	chok|q0|NONE|E|NONE|NONE+od|q0|NONE|NONE|NONE|Y	chokeody	True	MIDDLE:SELECT:chok:PLAIN_FORM	LITERAL		literal	True	43.67937417270812	43.67937417270812	chok|q0|NONE|E|NONE|NONE	od|q0|NONE|NONE|NONE|Y
f21r	f21r.7	4	cho	cho	SELECT	MIDDLE	PLAIN_FORM	0	1	cho|q0|NONE|NONE|NONE|NONE	cho	True	MIDDLE:SELECT:cho:PLAIN_FORM	SPLIT_PREFIX	f21r.7:3=chokeody	split_prefix	True	7.0	14.90839262077375	cho|q0|NONE|NONE|NONE|NONE	cho|q0|NONE|NONE|NONE|NONE
f21r	f21r.7	5	cthor	cth	SELECT	MIDDLE	RESOLVE	0	1	cth|q0|NONE|NONE|OR|NONE	cthor	True	MIDDLE:SELECT:cth:RESOLVE	LITERAL		literal	True	21.862588931160623	21.862588931160623	cth|q0|NONE|NONE|OR|NONE	cth|q0|NONE|NONE|OR|NONE
f21r	f21r.7	6	shy	H	SELECT	END	PLAIN_FORM	0	1	sh|q0|NONE|NONE|NONE|Y	shy	True	END:SELECT:H:PLAIN_FORM	COPY	f21r.3:2=shy	exact	True	14.0	14.90839262077375	sh|q0|NONE|NONE|NONE|Y	sh|q0|NONE|NONE|NONE|Y
f21r	f21r.8	1	fcho	cho	SELECT	START	PLAIN_FORM	0	1	cho|q0|F|NONE|NONE|NONE	fcho	True	START:SELECT:cho:PLAIN_FORM	EDIT	f21r.7:4=cho	ins@1:f	True	17.954196310386877	21.862588931160623	cho|q0|F|NONE|NONE|NONE	cho|q0|F|NONE|NONE|NONE
f21r	f21r.8	2	kshy	k	SELECT	MIDDLE	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|NONE|NONE|Y	kshy	True	MIDDLE:SELECT:k:PLAIN_FORM	EDIT	f21r.7:6=shy	ins@1:k	True	17.954196310386877	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|NONE|NONE|Y
f21r	f21r.8	3	otor	ot	SELECT	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|NONE|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	otor	True	MIDDLE:SELECT:ot:PLAIN_FORM	EDIT	f21r.5:5=otol	sub@4:l>r	True	24.954196310386877	26.8167852415475	ot|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f21r	f21r.8	4	sheol	H	SELECT	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|E|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	sheol	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	sh|q0|NONE|E|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f21r	f21r.8	5	ocphal	o	SELECT	MIDDLE	PLAIN_FORM	0	2	o|q0|NONE|NONE|NONE|NONE+cph|q0|NONE|NONE|AL|NONE	ocphal	True	MIDDLE:SELECT:o:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	o|q0|NONE|NONE|NONE|NONE	cph|q0|NONE|NONE|AL|NONE
f21r	f21r.8	6	opsheas	o	REPEAT1	MIDDLE	PLAIN_FORM	0	3	o|q0|NONE|NONE|NONE|NONE+sh|q0|P|E|A|NONE+s|q0|NONE|NONE|NONE|NONE	opsheas	True	MIDDLE:REPEAT1:o:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	o|q0|NONE|NONE|NONE|NONE	s|q0|NONE|NONE|NONE|NONE
f21r	f21r.8	7	cthodaiin	cthod	SELECT	MIDDLE	RESOLVE	0	1	cthod|q0|NONE|NONE|AII|N	cthodaiin	True	MIDDLE:SELECT:cthod:RESOLVE	EDIT	f21r.5:2=daiin	ins@1:cth,ins@1:o	True	35.90839262077375	43.67937417270812	cthod|q0|NONE|NONE|AII|N	cthod|q0|NONE|NONE|AII|N
f21r	f21r.8	8	oty	ot	SELECT	END	PLAIN_FORM	0	1	ot|q0|NONE|NONE|NONE|Y	oty	True	END:SELECT:ot:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	ot|q0|NONE|NONE|NONE|Y	ot|q0|NONE|NONE|NONE|Y
f21r	f21r.9	1	okaiin	ok	SELECT	START	RESOLVE	0	1	ok|q0|NONE|NONE|AII|N	okaiin	True	START:SELECT:ok:RESOLVE	EDIT	f21r.8:7=cthodaiin	del@1:cth,sub@3:d>k	True	24.954196310386877	36.725177862321246	ok|q0|NONE|NONE|AII|N	ok|q0|NONE|NONE|AII|N
f21r	f21r.9	2	sho	sho	SELECT	MIDDLE	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	MIDDLE:SELECT:sho:PLAIN_FORM	SPLIT_PREFIX	f21r.7:1=shoeor	split_prefix	True	13.0	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
