statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_loci	constituent_fields	physical_line_count	event_count	entry_boundary_class	exit_boundary_class	internal_cross_line_boundaries	selected_short_card_skeleton_unchanged	record_reset	owner_id_before	owner_action	owner_id_after	active_item_id_before	active_item_kind_before	active_item_action	active_item_reset_reason	active_item_id_after	active_item_kind_after	target_id_before	target_required	target_action	target_id_after	previous_register_before	previous_required	previous_action	previous_binding	previous_register_after	exact_voriges_occurrences	exact_voriges_binding	required_silent_argument_count	required_silent_argument_slots	marked_german_source_clause	concrete_workshop_reading_unchanged	historical_ellipsis_mechanism	strongest_list_or_form_rival	confidence	status	source_lineage
B3-S031	B3	f83r	31	f83r.22	F105	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F105[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I06	NO	NONE	NONE	B3:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 35/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S032	B3	f83r	32	f83r.22	F106	1	5	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F106[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I06	NO	NONE	NONE	B3:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] beginne die Spülung ; rühre, bis alles gleichmäßig vermischt ist ; das breite Gefäß ; für dieselbe Dauer wie zuvor ; lasse es bis zur Klarheit ziehen und beende den Schritt	beginne die Spülung ; rühre, bis alles gleichmäßig vermischt ist ; das breite Gefäß ; für dieselbe Dauer wie zuvor ; lasse es bis zur Klarheit ziehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 36/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S033	B3	f83r	33	f83r.22	F107	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	START_NEW_CLAUSE	NONE	F107[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESUME_OR_CARRY_TARGET	B3:T12	B3:I06	NO	NONE	NONE	B3:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T12;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] ziehe es ab und beende den Schritt	ziehe es ab und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 37/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S034	B3	f83r	34	f83r.24	F108	1	6	START_NEW_CLAUSE	RECORD_END	NONE	F108[BEREIT?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I06	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEW_FINAL_STATUS_PHASE	NEW_FINAL_STATUS_PHASE	B3:I07	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T12	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T13	B3:I06	NO	NONE	NONE	B3:I06	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I07;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T13;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] bis es klar ist ; Sobald die Zubereitung gebrauchsfertig ist ; Gleichmäßig bearbeiten ; für dieselbe Dauer wie zuvor ; das untere Becken ; lasse es bis zur Bereitschaft stehen und beende den Schritt	bis es klar ist ; Sobald die Zubereitung gebrauchsfertig ist ; Gleichmäßig bearbeiten ; für dieselbe Dauer wie zuvor ; das untere Becken ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=NEXT_PARALLEL_CELL: F108 kann die letzte gleichrangige Stationszelle sein.; NONMEDICAL=Zyklus wiederholen [Ganzfeldexemplar B3, Feld 38/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S001	B4	f83r	1	f83r.25	F109	1	1	RECORD_START	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F109[∅]	YES	NONE	INTRODUCE_FROM_PICTURE_OR_RECORD_HEADER	B4:O01	NONE	NONE	INTRODUCE_ACTIVE_ITEM	NONE	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	NONE	YES	INTRODUCE_PICTURED_OR_LOCALLY_NAMED_TARGET	B4:T01	NONE	NO	NONE	NONE	NONE	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T01;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Ein erstes Feld kann Überschrift oder Rubrik statt Klausel sein.; NONMEDICAL=bezeichneten Lauf warm reinigen [Ganzfeldexemplar B4, Feld 1/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S002	B4	f83r	2	f83r.25	F110	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F110[TEMPERIEREN? SPÜLEN?]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T01	YES	RESUME_OR_CARRY_TARGET	B4:T01	NONE	NO	NONE	NONE	NONE	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T01;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] fülle danach das Gefäß ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	fülle danach das Gefäß ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=bezeichneten Lauf warm reinigen [Ganzfeldexemplar B4, Feld 2/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S003	B4	f83r	3	f83r.25|f83r.26	F111|F112	2	7	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B4-LB01	F111[∅] > F112[ANTEIL? TEMPERIEREN? ANWENDEN?]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_THROUGH_REFLOWED_STATEMENT	NONE	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T01	YES	RESET_TO_NEW_TARGET_OR_STATION	B4:T02	NONE	YES	BIND_LOCAL_PRIOR_ITEM_ANAPHORA	B4:I01	B4:I01	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T02;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B4:I01;ANTECEDENT_ID_ONLY] rühre, bis alles gleichmäßig vermischt ist ; zum unteren Ablauf hin || Nimm den bezeichneten Anteil ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	rühre, bis alles gleichmäßig vermischt ist ; zum unteren Ablauf hin || Nimm den bezeichneten Anteil ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=RESUME_ACTIVE_ITEM: F112 kann eine neue Anwendungsklausel am gleichen Bestand sein.; NONMEDICAL=bezeichneten Lauf warm reinigen [Ganzfeldexemplar B4, Feld 3/20] || bezeichneten Lauf warm reinigen [Ganzfeldexemplar B4, Feld 4/20]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S004	B4	f83r	4	f83r.26	F113	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	NEXT_PARALLEL_CELL	NONE	F113[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T02	YES	RESUME_OR_CARRY_TARGET	B4:T02	B4:I01	NO	NONE	NONE	B4:I01	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T02;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] binde es auf die Stelle und beende den Schritt	binde es auf die Stelle und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=bezeichneten Lauf warm reinigen [Ganzfeldexemplar B4, Feld 5/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S005	B4	f83r	5	f83r.27	F114	1	3	NEXT_PARALLEL_CELL	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F114[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I01	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_PARALLEL_FILTER_BATH_CELL	NEXT_PARALLEL_FILTER_BATH_CELL	B4:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T02	YES	RESET_TO_NEW_TARGET_OR_STATION	B4:T03	B4:I01	NO	NONE	NONE	B4:I01	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T03;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] durch ein Tuch ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	durch ein Tuch ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=START_NEW_CLAUSE: f83r.27 kann ein eigener Filtrationsabschnitt sein.; NONMEDICAL=Rückstand filtern [Ganzfeldexemplar B4, Feld 6/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S006	B4	f83r	6	f83r.27	F115	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F115[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I02	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T03	YES	RESUME_OR_CARRY_TARGET	B4:T03	B4:I01	NO	NONE	NONE	B4:I01	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T03;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] seihe es einmal durch ein Tuch und beende den Schritt	seihe es einmal durch ein Tuch und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Rückstand filtern [Ganzfeldexemplar B4, Feld 7/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S007	B4	f83r	7	f83r.27	F116	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	NEXT_PARALLEL_CELL	NONE	F116[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I02	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T03	YES	RESUME_OR_CARRY_TARGET	B4:T03	B4:I01	NO	NONE	NONE	B4:I01	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T03;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] seihe es einmal durch ein Tuch und beende den Schritt	seihe es einmal durch ein Tuch und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Rückstand filtern [Ganzfeldexemplar B4, Feld 8/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S008	B4	f83r	8	f83r.28	F117	1	4	NEXT_PARALLEL_CELL	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F117[MASS? SPÜLEN?]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I02	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_MEASURED_RINSE_CELL	NEXT_MEASURED_RINSE_CELL	B4:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T03	YES	RESET_TO_NEW_TARGET_OR_STATION	B4:T04	B4:I01	NO	NONE	NONE	B4:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] Ein vorgeschriebenes Maß ; solange es noch warm ist ; die erste Öffnung ; spüle die bezeichnete Stelle einmal und beende den Schritt	Ein vorgeschriebenes Maß ; solange es noch warm ist ; die erste Öffnung ; spüle die bezeichnete Stelle einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=START_NEW_CLAUSE: der neue Parametersatz kann eine neue Prozessphase eröffnen.; NONMEDICAL=Rückstand filtern [Ganzfeldexemplar B4, Feld 9/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S009	B4	f83r	9	f83r.28	F118	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F118[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I03	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T04	YES	RESUME_OR_CARRY_TARGET	B4:T04	B4:I02	NO	NONE	NONE	B4:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse es bis zur Bereitschaft stehen und beende den Schritt	lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Rückstand filtern [Ganzfeldexemplar B4, Feld 10/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S010	B4	f83r	10	f83r.28	F119	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	START_NEW_CLAUSE	NONE	F119[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I03	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T04	YES	RESUME_OR_CARRY_TARGET	B4:T04	B4:I02	NO	NONE	NONE	B4:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] koche sanft und beende diesen Arbeitsschritt	koche sanft und beende diesen Arbeitsschritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=unten ablassen [Ganzfeldexemplar B4, Feld 11/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S011	B4	f83r	11	f83r.35|f83r.37	F120|F121	2	7	START_NEW_CLAUSE	WITHIN_LOCUS_FIELD_BOUNDARY	B4-LB05	F120[MASS?] > F121[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I03	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEW_MEASURED_VESSEL_BATCH	NEW_MEASURED_VESSEL_BATCH	B4:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T04	YES	RESUME_OR_CARRY_TARGET	B4:T04	B4:I02	YES	BIND_PRIOR_ACTIVE_ITEM_AFTER_RESET	B4:I03	B4:I03	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B4:I03;ANTECEDENT_ID_ONLY] Ein vorgeschriebenes Maß ; bei sanfter Wärme ; das breite Gefäß ; gib einen abgemessenen Anteil in das Gefäß ; rühre, bis alles gleichmäßig vermischt ist || Mit der vorigen Zubereitung weiter ; wasche zweimal und beende den Schritt	Ein vorgeschriebenes Maß ; bei sanfter Wärme ; das breite Gefäß ; gib einen abgemessenen Anteil in das Gefäß ; rühre, bis alles gleichmäßig vermischt ist || Mit der vorigen Zubereitung weiter ; wasche zweimal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=RESUME_ACTIVE_ITEM: der explizite Rückgriff kann eine neue Klausel statt unmittelbare Fortsetzung markieren.; NONMEDICAL=unten ablassen [Ganzfeldexemplar B4, Feld 12/20] || unten ablassen [Ganzfeldexemplar B4, Feld 13/20]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S012	B4	f83r	12	f83r.37	F122	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F122[ABLASSEN?]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T04	YES	RESET_TO_NEW_TARGET_OR_STATION	B4:T05	B4:I03	NO	NONE	NONE	B4:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=unten ablassen [Ganzfeldexemplar B4, Feld 14/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B4-S013	B4	f83r	13	f83r.37	F123	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	START_NEW_CLAUSE	NONE	F123[∅]	NO	B4:O01	CARRY_RECORD_OWNER	B4:O01	B4:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B4:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B4:T05	YES	RESUME_OR_CARRY_TARGET	B4:T05	B4:I03	NO	NONE	NONE	B4:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B4:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B4:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B4:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse die Mischung einlaufen ; lasse es bis zur Bereitschaft stehen und beende den Schritt	lasse die Mischung einlaufen ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=unten ablassen [Ganzfeldexemplar B4, Feld 15/20]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
