host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	owner_id	primary_governor_key	anchor_event_id	packet_event_ids	packet_count	action_root	action_slot_id	gdt584_rule_id	written_slot_count	carrier_slot_count	carrier_roots	carrier_slot_ids	gdt587_packet_rule_id	paragraph_boundary	gdt584_reader_clause_de	gdt587_reader_clause_de	reader_clause_changed	written_packet_slot_ids	gdt587_exact_host_trace_de	guard
838	G407-S036	14	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0740@2:CHD	G407-E0740	G407-E0740	1	CHD	RUNNING:G407-E0740@2	CHD_HP_MATERIAL_COMMINUTE	2	1	Y	RUNNING:G407-E0740@3	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Zerkleinere die Pflanzencharge	Zerkleinere das Pflanzenmaterial	YES	RUNNING:G407-E0740@2|RUNNING:G407-E0740@3	[RUNNING:G407-E0740@2=CHD:Zerkleinere|ACTION:G407-E0740@2:CHD] [RUNNING:G407-E0740@3=Y:Pflanzenmaterial|ACTION:G407-E0740@2:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
839	G407-S036	15	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0741@1:P	G407-E0741	G407-E0741	1	P	RUNNING:G407-E0741@1	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Bringe ein	Bringe ein	NO	RUNNING:G407-E0741@1	[RUNNING:G407-E0741@1=P:Bringe ein|ACTION:G407-E0741@1:P]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
840	G407-S036	16	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0741@2:CH	G407-E0741	G407-E0741|G407-E0742|G407-E0743	3	CH	RUNNING:G407-E0741@2	GDT582_RETAINED_NON_TARGET	6	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm die Pflanzencharge an der Pflanzen-Arbeitsstelle, zur Zielstelle oder ins Auffanggefäß und vom Ausgangsmaterial oder -gefäß	Entnimm die Pflanzencharge an der Pflanzen-Arbeitsstelle, zur Zielstelle oder ins Auffanggefäß und vom Ausgangsmaterial oder -gefäß	NO	RUNNING:G407-E0741@2|RUNNING:G407-E0741@3|RUNNING:G407-E0742@1|RUNNING:G407-E0743@1|RUNNING:G407-E0743@2|RUNNING:G407-E0743@3	[RUNNING:G407-E0741@2=CH:Entnimm oder ziehe aus|ACTION:G407-E0741@2:CH] [RUNNING:G407-E0741@3=AL:zur Zielstelle oder ins Auffanggefäß|ACTION:G407-E0741@2:CH] [RUNNING:G407-E0742@1=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0741@2:CH] [RUNNING:G407-E0743@1=AL:zur Zielstelle oder ins Auffanggefäß|ACTION:G407-E0741@2:CH] [RUNNING:G407-E0743@2=D_ADDR:an der Pflanzen-Arbeitsstelle|ACTION:G407-E0741@2:CH] [RUNNING:G407-E0743@3=Y:Pflanzencharge|ACTION:G407-E0741@2:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
841	G407-S036	17	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0744@2:R	G407-E0744	G407-E0744	1	R	RUNNING:G407-E0744@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Kennzeichne oder prüfe die Pflanzencharge im zweiten Durchgang	Kennzeichne oder prüfe die Pflanzencharge im zweiten Durchgang	NO	RUNNING:G407-E0744@1|RUNNING:G407-E0744@2|RUNNING:G407-E0744@3	[RUNNING:G407-E0744@1=DA:im zweiten Durchgang|ACTION:G407-E0744@2:R] [RUNNING:G407-E0744@2=R:Kennzeichne oder prüfe|ACTION:G407-E0744@2:R] [RUNNING:G407-E0744@3=Y:Pflanzencharge|ACTION:G407-E0744@2:R]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
842	G407-S036	18	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0745@1:T	G407-E0745	G407-E0745	1	T	RUNNING:G407-E0745@1	T_HP_MEASURE_SET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Stelle Maß oder Ort vom Ausgangsmaterial oder -gefäß ein	Stelle Maß oder Ort vom Ausgangsmaterial oder -gefäß ein	NO	RUNNING:G407-E0745@1|RUNNING:G407-E0745@2	[RUNNING:G407-E0745@1=T:Stelle ein|ACTION:G407-E0745@1:T] [RUNNING:G407-E0745@2=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0745@1:T]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
843	G407-S036	19	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0746@1:CHD	G407-E0746	G407-E0746	1	CHD	RUNNING:G407-E0746@1	CHD_HP_MATERIAL_COMMINUTE	2	1	Y	RUNNING:G407-E0746@2	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Zerkleinere die Pflanzencharge	Zerkleinere das Pflanzenmaterial	YES	RUNNING:G407-E0746@1|RUNNING:G407-E0746@2	[RUNNING:G407-E0746@1=CHD:Zerkleinere|ACTION:G407-E0746@1:CHD] [RUNNING:G407-E0746@2=Y:Pflanzenmaterial|ACTION:G407-E0746@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
844	G407-S036	20	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0747@1:OK	G407-E0747	G407-E0747	1	OK	RUNNING:G407-E0747@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze den Pflanzenauszug an	Setze den Pflanzenauszug an	NO	RUNNING:G407-E0747@1|RUNNING:G407-E0747@2	[RUNNING:G407-E0747@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0747@1:OK] [RUNNING:G407-E0747@2=AIIN:Pflanzenauszug oder Arbeitsmaß|ACTION:G407-E0747@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
845	G407-S036	21	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0748@1:OK	G407-E0748	G407-E0748|G407-E0750|G407-E0752	3	OK	RUNNING:G407-E0748@1	GDT582_RETAINED_NON_TARGET	4	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze vom Ausgangsmaterial oder -gefäß an	Setze vom Ausgangsmaterial oder -gefäß an	NO	RUNNING:G407-E0748@1|RUNNING:G407-E0748@2|RUNNING:G407-E0750@2|RUNNING:G407-E0752@1	[RUNNING:G407-E0748@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0748@1:OK] [RUNNING:G407-E0748@2=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0748@1:OK] [RUNNING:G407-E0750@2=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0748@1:OK] [RUNNING:G407-E0752@1=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0748@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
846	G407-S036	22	f55v	HERBAL	große aromatische Doldenpflanze	CONTROL:G407-E0749@1:OL	G407-E0749	G407-E0749	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E0749@1	[RUNNING:G407-E0749@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E0749@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
847	G407-S036	23	f55v	HERBAL	große aromatische Doldenpflanze	CONTROL:G407-E0750@1:OT	G407-E0750	G407-E0750	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	RUNNING:G407-E0750@1	[RUNNING:G407-E0750@1=OT:danach / neuer Arbeitsgang|CONTROL:G407-E0750@1:OT]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
848	G407-S036	24	f55v	HERBAL	große aromatische Doldenpflanze	G407-E0748@1:OK	G407-E0751	G407-E0751	1	FRAME	NONE	FRAME_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Verwende für den vorangehenden Arbeitsschritt in der Oberklasse	Verwende für den vorangehenden Arbeitsschritt in der Oberklasse	NO	RUNNING:G407-E0751@1	[RUNNING:G407-E0751@1=HO:in der Oberklasse|G407-E0748@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
849	G407-S036	25	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0753@1:T	G407-E0753	G407-E0753	1	T	RUNNING:G407-E0753@1	T_HP_FORM_SET	5	1	Y	RUNNING:G407-E0753@5	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Bringe die Pflanzencharge in Zubereitungsform an der Pflanzen-Arbeitsstelle und zur Zielstelle oder ins Auffanggefäß	Bringe das Pflanzenmaterial in Zubereitungsform an der Pflanzen-Arbeitsstelle und zur Zielstelle oder ins Auffanggefäß	YES	RUNNING:G407-E0753@1|RUNNING:G407-E0753@2|RUNNING:G407-E0753@3|RUNNING:G407-E0753@4|RUNNING:G407-E0753@5	[RUNNING:G407-E0753@1=T:Bringe in Form oder stelle die Stufe ein|ACTION:G407-E0753@1:T] [RUNNING:G407-E0753@2=AL:zur Zielstelle oder ins Auffanggefäß|ACTION:G407-E0753@1:T] [RUNNING:G407-E0753@3=O:in Zubereitungsform|ACTION:G407-E0753@1:T] [RUNNING:G407-E0753@4=D_ADDR:an der Pflanzen-Arbeitsstelle|ACTION:G407-E0753@1:T] [RUNNING:G407-E0753@5=Y:Pflanzenmaterial|ACTION:G407-E0753@1:T]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
850	G407-S036	26	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0754@1:OK	G407-E0754	G407-E0754|G407-E0755	2	OK	RUNNING:G407-E0754@1	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze die Pflanzencharge vom Ausgangsmaterial oder -gefäß an	Setze die Pflanzencharge vom Ausgangsmaterial oder -gefäß an	NO	RUNNING:G407-E0754@1|RUNNING:G407-E0754@2|RUNNING:G407-E0755@1	[RUNNING:G407-E0754@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0754@1:OK] [RUNNING:G407-E0754@2=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0754@1:OK] [RUNNING:G407-E0755@1=Y:Pflanzencharge|ACTION:G407-E0754@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
851	G407-S036	27	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0756@2:K	G407-E0756	G407-E0756	1	K	RUNNING:G407-E0756@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Gib die Pflanzencharge an der Pflanzen-Hauptstelle zu	Gib die Pflanzencharge an der Pflanzen-Hauptstelle zu	NO	RUNNING:G407-E0756@1|RUNNING:G407-E0756@2|RUNNING:G407-E0756@3	[RUNNING:G407-E0756@1=Y:Pflanzencharge|ACTION:G407-E0756@2:K] [RUNNING:G407-E0756@2=K:Gib zu|ACTION:G407-E0756@2:K] [RUNNING:G407-E0756@3=A_ADDR:an der Pflanzen-Hauptstelle|ACTION:G407-E0756@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
852	G407-S036	28	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0756@4:K	G407-E0756	G407-E0756	1	K	RUNNING:G407-E0756@4	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Gib die Pflanzencharge zu	Gib die Pflanzencharge zu	NO	RUNNING:G407-E0756@4|RUNNING:G407-E0756@5	[RUNNING:G407-E0756@4=K:Gib zu|ACTION:G407-E0756@4:K] [RUNNING:G407-E0756@5=Y:Pflanzencharge|ACTION:G407-E0756@4:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
853	G407-S036	29	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0757@1:OK	G407-E0757	G407-E0757	1	OK	RUNNING:G407-E0757@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze die Pflanzencharge an	Setze die Pflanzencharge an	NO	RUNNING:G407-E0757@1|RUNNING:G407-E0757@2	[RUNNING:G407-E0757@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0757@1:OK] [RUNNING:G407-E0757@2=Y:Pflanzencharge|ACTION:G407-E0757@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
854	G407-S036	30	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0758@1:OK	G407-E0758	G407-E0758|G407-E0759|G407-E0760|G407-E0761|G407-E0762	5	OK	RUNNING:G407-E0758@1	GDT582_RETAINED_NON_TARGET	6	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze die Pflanzencharge, die Pflanzen- oder Arbeitseinheit und den Pflanzenauszug zur Zielstelle oder ins Auffanggefäß an	Setze die Pflanzencharge, die Pflanzen- oder Arbeitseinheit und den Pflanzenauszug zur Zielstelle oder ins Auffanggefäß an	NO	RUNNING:G407-E0758@1|RUNNING:G407-E0758@2|RUNNING:G407-E0759@1|RUNNING:G407-E0760@1|RUNNING:G407-E0761@1|RUNNING:G407-E0762@1	[RUNNING:G407-E0758@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0758@1:OK] [RUNNING:G407-E0758@2=AL:zur Zielstelle oder ins Auffanggefäß|ACTION:G407-E0758@1:OK] [RUNNING:G407-E0759@1=Y:Pflanzencharge|ACTION:G407-E0758@1:OK] [RUNNING:G407-E0760@1=OR:Pflanzen- oder Arbeitseinheit|ACTION:G407-E0758@1:OK] [RUNNING:G407-E0761@1=OR:Pflanzen- oder Arbeitseinheit|ACTION:G407-E0758@1:OK] [RUNNING:G407-E0762@1=AIIN:Pflanzenauszug oder Arbeitsmaß|ACTION:G407-E0758@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
855	G407-S036	31	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0763@1:OK	G407-E0763	G407-E0763	1	OK	RUNNING:G407-E0763@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze den Pflanzenauszug an	Setze den Pflanzenauszug an	NO	RUNNING:G407-E0763@1|RUNNING:G407-E0763@2	[RUNNING:G407-E0763@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0763@1:OK] [RUNNING:G407-E0763@2=AIIN:Pflanzenauszug oder Arbeitsmaß|ACTION:G407-E0763@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
856	G407-S036	32	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0764@2:K	G407-E0764	G407-E0764	1	K	RUNNING:G407-E0764@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Gib die Pflanzencharge und die Pflanzenportion zu	Gib die Pflanzencharge und die Pflanzenportion zu	NO	RUNNING:G407-E0764@1|RUNNING:G407-E0764@2|RUNNING:G407-E0764@3	[RUNNING:G407-E0764@1=Y:Pflanzencharge|ACTION:G407-E0764@2:K] [RUNNING:G407-E0764@2=K:Gib zu|ACTION:G407-E0764@2:K] [RUNNING:G407-E0764@3=AIN:Pflanzenportion|ACTION:G407-E0764@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
857	G407-S036	33	f55v	HERBAL	große aromatische Doldenpflanze	CONTROL:G407-E0765@1:OT	G407-E0765	G407-E0765	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	RUNNING:G407-E0765@1	[RUNNING:G407-E0765@1=OT:danach / neuer Arbeitsgang|CONTROL:G407-E0765@1:OT]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
858	G407-S036	34	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0765@3:K	G407-E0765	G407-E0765|G407-E0766	2	K	RUNNING:G407-E0765@3	GDT582_RETAINED_NON_TARGET	5	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Gib die Pflanzencharge und den Pflanzenauszug in Zubereitungsform und an der Pflanzen-Hauptstelle zu	Gib die Pflanzencharge und den Pflanzenauszug in Zubereitungsform und an der Pflanzen-Hauptstelle zu	NO	RUNNING:G407-E0765@2|RUNNING:G407-E0765@3|RUNNING:G407-E0765@4|RUNNING:G407-E0766@1|RUNNING:G407-E0766@2	[RUNNING:G407-E0765@2=A_ADDR:an der Pflanzen-Hauptstelle|ACTION:G407-E0765@3:K] [RUNNING:G407-E0765@3=K:Gib zu|ACTION:G407-E0765@3:K] [RUNNING:G407-E0765@4=Y:Pflanzencharge|ACTION:G407-E0765@3:K] [RUNNING:G407-E0766@1=O:in Zubereitungsform|ACTION:G407-E0765@3:K] [RUNNING:G407-E0766@2=AIIN:Pflanzenauszug oder Arbeitsmaß|ACTION:G407-E0765@3:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
859	G407-S036	35	f55v	HERBAL	große aromatische Doldenpflanze	CONTROL:G407-E0767@1:OL	G407-E0767	G407-E0767	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E0767@1	[RUNNING:G407-E0767@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E0767@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
860	G407-S036	36	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0768@1:S	G407-E0768	G407-E0768|G407-E0769	2	S	RUNNING:G407-E0768@1	S_HP_STRAIN	2	1	AIIN	RUNNING:G407-E0769@1	HP_EXTRACT_OF_MATERIAL	NONE	Seihe den Auszug ab	Seihe den Pflanzenauszug ab	YES	RUNNING:G407-E0768@1|RUNNING:G407-E0769@1	[RUNNING:G407-E0768@1=S:Seihe ab|ACTION:G407-E0768@1:S] [RUNNING:G407-E0769@1=AIIN:Pflanzenauszug|ACTION:G407-E0768@1:S]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
861	G407-S036	37	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0770@1:OK	G407-E0770	G407-E0770	1	OK	RUNNING:G407-E0770@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze den Pflanzenauszug an	Setze den Pflanzenauszug an	NO	RUNNING:G407-E0770@1|RUNNING:G407-E0770@2	[RUNNING:G407-E0770@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0770@1:OK] [RUNNING:G407-E0770@2=AIIN:Pflanzenauszug oder Arbeitsmaß|ACTION:G407-E0770@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
862	G407-S036	38	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0771@1:OK	G407-E0771	G407-E0771	1	OK	RUNNING:G407-E0771@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Setze die Pflanzencharge an	Setze die Pflanzencharge an	NO	RUNNING:G407-E0771@1|RUNNING:G407-E0771@2	[RUNNING:G407-E0771@1=OK:Setze den Pflanzenansatz an|ACTION:G407-E0771@1:OK] [RUNNING:G407-E0771@2=Y:Pflanzencharge|ACTION:G407-E0771@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
863	G407-S036	39	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0772@2:T	G407-E0772	G407-E0772|G407-E0773|G407-E0774	3	T	RUNNING:G407-E0772@2	T_PHYSICAL_BROAD	5	3	Y|AIIN	RUNNING:G407-E0772@1|RUNNING:G407-E0772@3|RUNNING:G407-E0774@1	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Reguliere oder temperiere die Pflanzencharge und den Pflanzenauszug vom Ausgangsmaterial oder -gefäß	Reguliere oder temperiere das Pflanzenmaterial und den Pflanzenauszug vom Ausgangsmaterial oder -gefäß	YES	RUNNING:G407-E0772@1|RUNNING:G407-E0772@2|RUNNING:G407-E0772@3|RUNNING:G407-E0773@2|RUNNING:G407-E0774@1	[RUNNING:G407-E0772@1=Y:Pflanzenmaterial|ACTION:G407-E0772@2:T] [RUNNING:G407-E0772@2=T:Stelle ein oder temperiere|ACTION:G407-E0772@2:T] [RUNNING:G407-E0772@3=AIIN:Pflanzenauszug|ACTION:G407-E0772@2:T] [RUNNING:G407-E0773@2=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0772@2:T] [RUNNING:G407-E0774@1=Y:Pflanzenmaterial|ACTION:G407-E0772@2:T]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
864	G407-S036	40	f55v	HERBAL	große aromatische Doldenpflanze	CONTROL:G407-E0773@1:OT	G407-E0773	G407-E0773	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	RUNNING:G407-E0773@1	[RUNNING:G407-E0773@1=OT:danach / neuer Arbeitsgang|CONTROL:G407-E0773@1:OT]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
865	G407-S036	41	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0775@1:K	G407-E0775	G407-E0775	1	K	RUNNING:G407-E0775@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Gib zur Zielstelle oder ins Auffanggefäß zu	Gib zur Zielstelle oder ins Auffanggefäß zu	NO	RUNNING:G407-E0775@1|RUNNING:G407-E0775@2	[RUNNING:G407-E0775@1=K:Gib zu|ACTION:G407-E0775@1:K] [RUNNING:G407-E0775@2=AL:zur Zielstelle oder ins Auffanggefäß|ACTION:G407-E0775@1:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
866	G407-S036	42	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0776@2:K	G407-E0776	G407-E0776	1	K	RUNNING:G407-E0776@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Gib die Pflanzencharge vom Ausgangsmaterial oder -gefäß zu	Gib die Pflanzencharge vom Ausgangsmaterial oder -gefäß zu	NO	RUNNING:G407-E0776@1|RUNNING:G407-E0776@2|RUNNING:G407-E0776@3	[RUNNING:G407-E0776@1=Y:Pflanzencharge|ACTION:G407-E0776@2:K] [RUNNING:G407-E0776@2=K:Gib zu|ACTION:G407-E0776@2:K] [RUNNING:G407-E0776@3=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0776@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
867	G407-S036	43	f55v	HERBAL	große aromatische Doldenpflanze	CONTROL:G407-E0777@1:OL	G407-E0777	G407-E0777	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E0777@1	[RUNNING:G407-E0777@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E0777@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
868	G407-S036	44	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0778@2:K	G407-E0778	G407-E0778	1	K	RUNNING:G407-E0778@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Gib die Pflanzencharge und den Pflanzenauszug zu	Gib die Pflanzencharge und den Pflanzenauszug zu	NO	RUNNING:G407-E0778@1|RUNNING:G407-E0778@2|RUNNING:G407-E0778@3	[RUNNING:G407-E0778@1=Y:Pflanzencharge|ACTION:G407-E0778@2:K] [RUNNING:G407-E0778@2=K:Gib zu|ACTION:G407-E0778@2:K] [RUNNING:G407-E0778@3=AIIN:Pflanzenauszug oder Arbeitsmaß|ACTION:G407-E0778@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
869	G407-S036	45	f55v	HERBAL	große aromatische Doldenpflanze	ACTION:G407-E0779@1:CH	G407-E0779	G407-E0779	1	CH	RUNNING:G407-E0779@1	GDT582_RETAINED_NON_TARGET	4	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm in Zubereitungsform, auf Grad I und vom Ausgangsmaterial oder -gefäß	Entnimm in Zubereitungsform, auf Grad I und vom Ausgangsmaterial oder -gefäß	NO	RUNNING:G407-E0779@1|RUNNING:G407-E0779@2|RUNNING:G407-E0779@3|RUNNING:G407-E0779@4	[RUNNING:G407-E0779@1=CH:Entnimm oder ziehe aus|ACTION:G407-E0779@1:CH] [RUNNING:G407-E0779@2=E:auf Grad I|ACTION:G407-E0779@1:CH] [RUNNING:G407-E0779@3=O:in Zubereitungsform|ACTION:G407-E0779@1:CH] [RUNNING:G407-E0779@4=AR:vom Ausgangsmaterial oder -gefäß|ACTION:G407-E0779@1:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
