assignment_ordinal	carrier_slot_id	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	carrier_root	portable_carrier_core	primary_governor_key	action_root	gdt584_rule_id	carrier_root_signature	same_root_written_slot_count	gdt582_default_de	gdt584_base_lemma_de	gdt587_context_family	gdt587_lemma_de	gdt587_object_form_de	gdt587_genitive_form_de	gdt587_disposition	gdt587_rationale	gdt587_packet_rule_id	circularity_note	guard
296	RUNNING:G407-E1277@4	RUNNING:G407-E1277@2	RUNNING_ATOM	G407-E1277	G407-S069	f72r	CELESTIAL	Tierkreis-Ringgruppe E	eteeey	4	Y	POSTEN	ACTION:G407-E1277@2:T	T	T_CELESTIAL_SET	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
297	RUNNING:G407-E1279@3	RUNNING:G407-E1279@1	RUNNING_ATOM	G407-E1279	G407-S069	f72r	CELESTIAL	Tierkreis-Ringgruppe E	shey	3	Y	POSTEN	ACTION:G407-E1279@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
298	RUNNING:G407-E1281@6	RUNNING:G407-E1281@5	RUNNING_ATOM	G407-E1281	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	sheycthy	6	Y	POSTEN	ACTION:G407-E1281@5:T	T	T_CELESTIAL_SET	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
299	RUNNING:G407-E1284@3	RUNNING:G407-E1283@3	RUNNING_ATOM	G407-E1284	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	otoees	3	Y	POSTEN	ACTION:G407-E1283@3:S	S	S_CELESTIAL_SELECT	Y+AIIN	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
300	RUNNING:G407-E1285@1	RUNNING:G407-E1283@3	RUNNING_ATOM	G407-E1285	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	aiin	1	AIIN	WERT	ACTION:G407-E1283@3:S	S	S_CELESTIAL_SELECT	Y+AIIN	1	Positionswert	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
301	RUNNING:G407-E1294@2	RUNNING:G407-E1292@3	RUNNING_ATOM	G407-E1294	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	aly	2	Y	POSTEN	ACTION:G407-E1292@3:S	S	S_CELESTIAL_SELECT	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
302	RUNNING:G407-E1295@3	RUNNING:G407-E1295@1	RUNNING_ATOM	G407-E1295	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	taly	3	Y	POSTEN	ACTION:G407-E1295@1:T	T	T_CELESTIAL_SET	Y	2	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
303	RUNNING:G407-E1297@2	RUNNING:G407-E1295@1	RUNNING_ATOM	G407-E1297	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	otchey	2	Y	POSTEN	ACTION:G407-E1295@1:T	T	T_CELESTIAL_SET	Y	2	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
304	RUNNING:G407-E1305@2	RUNNING:G407-E1305@1	RUNNING_ATOM	G407-E1305	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chedaiin	2	AIIN	WERT	ACTION:G407-E1305@1:CHD	CHD	CHD_CELESTIAL_CALCULATE	AIIN	1	Positionswert	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
305	RUNNING:G407-E1310@4	RUNNING:G407-E1308@4	RUNNING_ATOM	G407-E1310	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteody	4	Y	POSTEN	ACTION:G407-E1308@4:T	T	T_CELESTIAL_SET	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
306	RUNNING:G407-E1318@2	RUNNING:G407-E1316@1	RUNNING_ATOM	G407-E1318	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	alaiiin	2	AIIN	WERT	ACTION:G407-E1316@1:SH	SH	SH_CELESTIAL_FIX	AIIN	1	Positionswert	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
307	RUNNING:G407-E1320@2	RUNNING:G407-E1319@4	RUNNING_ATOM	G407-E1320	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	alaiin	2	AIIN	WERT	ACTION:G407-E1319@4:S	S	S_CELESTIAL_SELECT	AIIN	1	Positionswert	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
308	RUNNING:G407-E1327@1	RUNNING:G407-E1325@1	RUNNING_ATOM	G407-E1327	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	aiin	1	AIIN	WERT	ACTION:G407-E1325@1:S	S	S_CELESTIAL_SELECT	AIIN	1	Positionswert	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
309	RUNNING:G407-E1338@3	RUNNING:G407-E1338@1	RUNNING_ATOM	G407-E1338	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	cheey	3	Y	POSTEN	ACTION:G407-E1338@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
310	RUNNING:G407-E1342@5	RUNNING:G407-E1342@4	RUNNING_ATOM	G407-E1342	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	shocthy	5	Y	POSTEN	ACTION:G407-E1342@4:T	T	T_CELESTIAL_SET	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
311	RUNNING:G407-E1344@4	RUNNING:G407-E1344@1	RUNNING_ATOM	G407-E1344	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	sheoly	4	Y	POSTEN	ACTION:G407-E1344@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
312	RUNNING:G407-E1346@3	RUNNING:G407-E1346@1	RUNNING_ATOM	G407-E1346	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	sheey	3	Y	POSTEN	ACTION:G407-E1346@1:SH	SH	SH_CELESTIAL_FIX	Y+AIN+OR	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
313	RUNNING:G407-E1347@1	RUNNING:G407-E1346@1	RUNNING_ATOM	G407-E1347	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chorain	1	OR	EINHEIT	ACTION:G407-E1346@1:SH	SH	SH_CELESTIAL_FIX	Y+AIN+OR	1	Sektoreinheit	Sektoreinheit	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	ACTION_NARROWED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
314	RUNNING:G407-E1347@2	RUNNING:G407-E1346@1	RUNNING_ATOM	G407-E1347	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chorain	2	AIN	ANTEIL	ACTION:G407-E1346@1:SH	SH	SH_CELESTIAL_FIX	Y+AIN+OR	1	Sektoranteil	Sektoranteil	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
315	RUNNING:G407-E1365@1	RUNNING:G407-E1363@1	RUNNING_ATOM	G407-E1365	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oral	1	OR	EINHEIT	ACTION:G407-E1363@1:SH	SH	SH_CELESTIAL_FIX	Y+OR	1	Sektoreinheit	Sektoreinheit	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	ACTION_NARROWED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
316	RUNNING:G407-E1367@2	RUNNING:G407-E1363@1	RUNNING_ATOM	G407-E1367	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	tealy	2	Y	POSTEN	ACTION:G407-E1363@1:SH	SH	SH_CELESTIAL_FIX	Y+OR	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
317	RUNNING:G407-E1373@4	RUNNING:G407-E1372@5	RUNNING_ATOM	G407-E1373	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	doteey	4	Y	POSTEN	ACTION:G407-E1372@5:S	S	S_CELESTIAL_SELECT	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
318	RUNNING:G407-E1374@2	RUNNING:G407-E1374@1	RUNNING_ATOM	G407-E1374	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	sosor	2	OR	EINHEIT	ACTION:G407-E1374@1:S	S	S_CELESTIAL_SELECT	OR	1	Sektoreinheit	Sektoreinheit	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	ACTION_NARROWED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
319	RUNNING:G407-E1380@3	RUNNING:G407-E1380@1	RUNNING_ATOM	G407-E1380	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	shey	3	Y	POSTEN	ACTION:G407-E1380@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
320	RUNNING:G407-E1381@3	RUNNING:G407-E1381@1	RUNNING_ATOM	G407-E1381	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	sheysy	3	Y	POSTEN	ACTION:G407-E1381@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
321	RUNNING:G407-E1382@4	RUNNING:G407-E1382@1	RUNNING_ATOM	G407-E1382	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	shoteey	4	Y	POSTEN	ACTION:G407-E1382@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
322	RUNNING:G407-E1384@1	RUNNING:G407-E1384@2	RUNNING_ATOM	G407-E1384	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	yoeteey	1	Y	POSTEN	ACTION:G407-E1384@2:T	T	T_CELESTIAL_SET	Y	2	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
323	RUNNING:G407-E1384@4	RUNNING:G407-E1384@2	RUNNING_ATOM	G407-E1384	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	yoeteey	4	Y	POSTEN	ACTION:G407-E1384@2:T	T	T_CELESTIAL_SET	Y	2	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
324	RUNNING:G407-E1407@5	RUNNING:G407-E1407@1	RUNNING_ATOM	G407-E1407	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	sheshdy	5	Y	POSTEN	ACTION:G407-E1407@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
325	RUNNING:G407-E1408@2	RUNNING:G407-E1408@1	RUNNING_ATOM	G407-E1408	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	chedy	2	Y	POSTEN	ACTION:G407-E1408@1:CHD	CHD	CHD_CELESTIAL_CALCULATE	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
326	RUNNING:G407-E1409@2	RUNNING:G407-E1409@1	RUNNING_ATOM	G407-E1409	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	chedy	2	Y	POSTEN	ACTION:G407-E1409@1:CHD	CHD	CHD_CELESTIAL_CALCULATE	Y	2	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
327	RUNNING:G407-E1410@1	RUNNING:G407-E1409@1	RUNNING_ATOM	G407-E1410	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	dy	1	Y	POSTEN	ACTION:G407-E1409@1:CHD	CHD	CHD_CELESTIAL_CALCULATE	Y	2	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
328	RUNNING:G407-E1414@1	RUNNING:G407-E1413@1	RUNNING_ATOM	G407-E1414	G407-S080	f72r	CELESTIAL	Tierkreis-Ringgruppe I	shy	1	Y	POSTEN	ACTION:G407-E1413@1:SH	SH	SH_CELESTIAL_FIX	Y	1	Ringposition	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
329	RUNNING:G407-E1417@1	RUNNING:G407-E1416@4	RUNNING_ATOM	G407-E1417	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	aiin	1	AIIN	WERT	ACTION:G407-E1416@4:S	S	S_CELESTIAL_SELECT	AIIN+OR	3	Positionswert	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
330	RUNNING:G407-E1418@2	RUNNING:G407-E1416@4	RUNNING_ATOM	G407-E1418	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	olaiin	2	AIIN	WERT	ACTION:G407-E1416@4:S	S	S_CELESTIAL_SELECT	AIIN+OR	3	Positionswert	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	BASE_RETAINED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
331	RUNNING:G407-E1419@1	RUNNING:G407-E1416@4	RUNNING_ATOM	G407-E1419	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	oraiin	1	OR	EINHEIT	ACTION:G407-E1416@4:S	S	S_CELESTIAL_SELECT	AIIN+OR	1	Sektoreinheit	Sektoreinheit	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	ACTION_NARROWED	ring actions distinguish position, value, share, and segment	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
