model	source_group_id	edition	locus	page	kind	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	gloss	role
R	IT2a|f77r.45|G002	IT2a	f77r.45	f77r	P	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ches	⟦ches⟧	UNREAD
R	IT2a|f77r.45|G003	IT2a	f77r.45	f77r	P	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchear	⟦lchear⟧	UNREAD
R	IT2a|f77r.45|G004	IT2a	f77r.45	f77r	P	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dal	und	COORDINATION
R	IT2a|f77r.45|G005	IT2a	f77r.45	f77r	P	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chr	⟦chr⟧	UNREAD
R	IT2a|f77r.45|G006	IT2a	f77r.45	f77r	P	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sls	⟦sls⟧	UNREAD
R	IT2a|f77r.45|G007	IT2a	f77r.45	f77r	P	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ain	⟦ain⟧	UNREAD
R	IT2a|f77r.45|G008	IT2a	f77r.45	f77r	P	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
R	IT2a|f77r.45|G009	IT2a	f77r.45	f77r	P	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	raiin	⟦raiin⟧	UNREAD
R	IT2a|f77r.45|G010	IT2a	f77r.45	f77r	P	10	10	0	0	DEFINITE_SPACE	LINE_END	lod	⟦lod⟧	UNREAD
R	IT2a|f77r.46|G001	IT2a	f77r.46	f77r	P	1	7	0	0	LINE_START	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f77r.46|G002	IT2a	f77r.46	f77r	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chlchpsheey	⟦chlchpsheey⟧	UNREAD
R	IT2a|f77r.46|G003	IT2a	f77r.46	f77r	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tal	⟦tal⟧	UNREAD
R	IT2a|f77r.46|G004	IT2a	f77r.46	f77r	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	⟦cheol⟧	UNREAD
R	IT2a|f77r.46|G005	IT2a	f77r.46	f77r	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dam	⟦dam⟧	UNREAD
R	IT2a|f77r.46|G006	IT2a	f77r.46	f77r	P	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	arotey	⟦arotey⟧	UNREAD
R	IT2a|f77r.46|G007	IT2a	f77r.46	f77r	P	7	7	0	0	DEFINITE_SPACE	LINE_END	daiin	⟦daiin⟧	UNREAD
R	IT2a|f77r.47|G001	IT2a	f77r.47	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	ysheey	⟦ysheey⟧	UNREAD
R	IT2a|f77r.47|G002	IT2a	f77r.47	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dal	und	COORDINATION
R	IT2a|f77r.47|G003	IT2a	f77r.47	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	saiirol	⟦saiirol⟧	UNREAD
R	IT2a|f77r.47|G004	IT2a	f77r.47	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sal	⟦sal⟧	UNREAD
R	IT2a|f77r.47|G005	IT2a	f77r.47	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dalo	⟦dalo⟧	UNREAD
R	IT2a|f77r.47|G006	IT2a	f77r.47	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tain	⟦tain⟧	UNREAD
R	IT2a|f77r.47|G007	IT2a	f77r.47	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dary	⟦dary⟧	UNREAD
R	IT2a|f77r.47|G008	IT2a	f77r.47	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dalo	⟦dalo⟧	UNREAD
R	IT2a|f77r.48|G001	IT2a	f77r.48	f77r	P	1	2	0	1	LINE_START	DEFINITE_SPACE	sodar	⟦sodar⟧	UNREAD
R	IT2a|f77r.48|G002	IT2a	f77r.48	f77r	P	2	2	0	1	DEFINITE_SPACE	LINE_END	oloky	⟦oloky⟧	UNREAD
R	IT2a|f77r.49|G001	IT2a	f77r.49	f77r	L	1	1	0	0	LINE_START	LINE_END	otchdy	⟦otchdy⟧	UNREAD
R	IT2a|f77r.50|G001	IT2a	f77r.50	f77r	L	1	1	0	0	LINE_START	LINE_END	otolaiino	⟦otolaiino⟧	UNREAD
R	IT2a|f17r.4|G001	IT2a	f17r.4	f17r	P	1	9	1	0	LINE_START	DEFINITE_SPACE	tcho?	⟦tcho?⟧	UNREAD
R	IT2a|f17r.4|G002	IT2a	f17r.4	f17r	P	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
R	IT2a|f17r.4|G003	IT2a	f17r.4	f17r	P	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	⟦qokol⟧	UNREAD
R	IT2a|f17r.4|G004	IT2a	f17r.4	f17r	P	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qor	⟦qor⟧	UNREAD
R	IT2a|f17r.4|G005	IT2a	f17r.4	f17r	P	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olaiin	⟦olaiin⟧	UNREAD
R	IT2a|f17r.4|G006	IT2a	f17r.4	f17r	P	6	9	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	opydg	⟦opydg⟧	UNREAD
R	IT2a|f17r.4|G007	IT2a	f17r.4	f17r	P	7	9	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	som	⟦som⟧	UNREAD
R	IT2a|f17r.4|G008	IT2a	f17r.4	f17r	P	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ypchy	⟦ypchy⟧	UNREAD
R	IT2a|f17r.4|G009	IT2a	f17r.4	f17r	P	9	9	1	0	DEFINITE_SPACE	LINE_END	ypaim	⟦ypaim⟧	UNREAD
R	IT2a|f17r.5|G001	IT2a	f17r.5	f17r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	ychekchy	⟦ychekchy⟧	UNREAD
R	IT2a|f17r.5|G002	IT2a	f17r.5	f17r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
R	IT2a|f17r.5|G003	IT2a	f17r.5	f17r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
R	IT2a|f17r.5|G004	IT2a	f17r.5	f17r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	⟦shor⟧	UNREAD
R	IT2a|f17r.5|G005	IT2a	f17r.5	f17r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cphor	⟦cphor⟧	UNREAD
R	IT2a|f17r.5|G006	IT2a	f17r.5	f17r	P	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cphaldy	⟦cphaldy⟧	UNREAD
R	IT2a|f17r.5|G007	IT2a	f17r.5	f17r	P	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dair	⟦dair⟧	UNREAD
R	IT2a|f17r.5|G008	IT2a	f17r.5	f17r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthey	⟦cthey⟧	UNREAD
R	IT2a|f17r.5|G009	IT2a	f17r.5	f17r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	qody	⟦qody⟧	UNREAD
R	IT2a|f17r.6|G001	IT2a	f17r.6	f17r	P	1	4	0	1	LINE_START	DEFINITE_SPACE	tsho	⟦tsho⟧	UNREAD
R	IT2a|f17r.6|G002	IT2a	f17r.6	f17r	P	2	4	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qofcho	⟦qofcho⟧	UNREAD
R	IT2a|f17r.6|G003	IT2a	f17r.6	f17r	P	3	4	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokcheor	⟦qokcheor⟧	UNREAD
R	IT2a|f17r.6|G004	IT2a	f17r.6	f17r	P	4	4	0	1	DEFINITE_SPACE	LINE_END	chekeg	⟦chekeg⟧	UNREAD
R	IT2a|f21r.8|G001	IT2a	f21r.8	f21r	P	1	7	1	0	LINE_START	DEFINITE_SPACE	fchokshy	⟦fchokshy⟧	UNREAD
R	IT2a|f21r.8|G002	IT2a	f21r.8	f21r	P	2	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	otor	⟦otor⟧	UNREAD
R	IT2a|f21r.8|G003	IT2a	f21r.8	f21r	P	3	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	⟦cheol⟧	UNREAD
R	IT2a|f21r.8|G004	IT2a	f21r.8	f21r	P	4	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ocphal	⟦ocphal⟧	UNREAD
R	IT2a|f21r.8|G005	IT2a	f21r.8	f21r	P	5	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	opcheas	⟦opcheas⟧	UNREAD
R	IT2a|f21r.8|G006	IT2a	f21r.8	f21r	P	6	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cthodaiin	⟦cthodaiin⟧	UNREAD
R	IT2a|f21r.8|G007	IT2a	f21r.8	f21r	P	7	7	1	0	DEFINITE_SPACE	LINE_END	oty	⟦oty⟧	UNREAD
R	IT2a|f21r.9|G001	IT2a	f21r.9	f21r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	okaiin	Rohr	VESSEL
R	IT2a|f21r.9|G002	IT2a	f21r.9	f21r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
R	IT2a|f21r.9|G003	IT2a	f21r.9	f21r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tshaiin	⟦tshaiin⟧	UNREAD
R	IT2a|f21r.9|G004	IT2a	f21r.9	f21r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chkaiin	⟦chkaiin⟧	UNREAD
R	IT2a|f21r.9|G005	IT2a	f21r.9	f21r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shcthey	⟦shcthey⟧	UNREAD
R	IT2a|f21r.9|G006	IT2a	f21r.9	f21r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthody	⟦cthody⟧	UNREAD
R	IT2a|f21r.9|G007	IT2a	f21r.9	f21r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
R	IT2a|f21r.9|G008	IT2a	f21r.9	f21r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	s	⟦s⟧	UNREAD
R	IT2a|f21r.10|G001	IT2a	f21r.10	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	totchy	⟦totchy⟧	UNREAD
R	IT2a|f21r.10|G002	IT2a	f21r.10	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keor	⟦keor⟧	UNREAD
R	IT2a|f21r.10|G003	IT2a	f21r.10	f21r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	⟦chy⟧	UNREAD
R	IT2a|f21r.10|G004	IT2a	f21r.10	f21r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ky	⟦ky⟧	UNREAD
R	IT2a|f21r.10|G005	IT2a	f21r.10	f21r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
R	IT2a|f21r.10|G006	IT2a	f21r.10	f21r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchol	⟦qotchol⟧	UNREAD
R	IT2a|f21r.10|G007	IT2a	f21r.10	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ty	⟦ty⟧	UNREAD
R	IT2a|f21r.10|G008	IT2a	f21r.10	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctheey	⟦ctheey⟧	UNREAD
R	IT2a|f21r.10|G009	IT2a	f21r.10	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	otaiin	⟦otaiin⟧	UNREAD
R	IT2a|f21r.11|G001	IT2a	f21r.11	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
R	IT2a|f21r.11|G002	IT2a	f21r.11	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R	IT2a|f21r.11|G003	IT2a	f21r.11	f21r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
R	IT2a|f21r.11|G004	IT2a	f21r.11	f21r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tchol	⟦tchol⟧	UNREAD
R	IT2a|f21r.11|G005	IT2a	f21r.11	f21r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chcthy	langsam	RATE
R	IT2a|f21r.11|G006	IT2a	f21r.11	f21r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otyky	⟦otyky⟧	UNREAD
R	IT2a|f21r.11|G007	IT2a	f21r.11	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	⟦shey⟧	UNREAD
R	IT2a|f21r.11|G008	IT2a	f21r.11	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	yteol	⟦yteol⟧	UNREAD
R	IT2a|f21r.11|G009	IT2a	f21r.11	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	shody	⟦shody⟧	UNREAD
R	IT2a|f21r.12|G001	IT2a	f21r.12	f21r	P	1	8	0	1	LINE_START	DEFINITE_SPACE	ykeea	⟦ykeea⟧	UNREAD
R	IT2a|f21r.12|G002	IT2a	f21r.12	f21r	P	2	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
R	IT2a|f21r.12|G003	IT2a	f21r.12	f21r	P	3	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sheey	⟦sheey⟧	UNREAD
R	IT2a|f21r.12|G004	IT2a	f21r.12	f21r	P	4	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ysheol	⟦ysheol⟧	UNREAD
R	IT2a|f21r.12|G005	IT2a	f21r.12	f21r	P	5	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
R	IT2a|f21r.12|G006	IT2a	f21r.12	f21r	P	6	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R	IT2a|f21r.12|G007	IT2a	f21r.12	f21r	P	7	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f21r.12|G008	IT2a	f21r.12	f21r	P	8	8	0	1	DEFINITE_SPACE	LINE_END	chkaiin	⟦chkaiin⟧	UNREAD
R	IT2a|f32v.7|G001	IT2a	f32v.7	f32v	P	1	9	1	0	LINE_START	DEFINITE_SPACE	ksho	⟦ksho⟧	UNREAD
R	IT2a|f32v.7|G002	IT2a	f32v.7	f32v	P	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cphor	⟦cphor⟧	UNREAD
R	IT2a|f32v.7|G003	IT2a	f32v.7	f32v	P	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	she	⟦she⟧	UNREAD
R	IT2a|f32v.7|G004	IT2a	f32v.7	f32v	P	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheaiin	⟦sheaiin⟧	UNREAD
R	IT2a|f32v.7|G005	IT2a	f32v.7	f32v	P	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	otshchor	⟦otshchor⟧	UNREAD
R	IT2a|f32v.7|G006	IT2a	f32v.7	f32v	P	6	9	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	dain	⟦dain⟧	UNREAD
R	IT2a|f32v.7|G007	IT2a	f32v.7	f32v	P	7	9	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	shckhy	⟦shckhy⟧	UNREAD
R	IT2a|f32v.7|G008	IT2a	f32v.7	f32v	P	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	s	⟦s⟧	UNREAD
R	IT2a|f32v.7|G009	IT2a	f32v.7	f32v	P	9	9	1	0	DEFINITE_SPACE	LINE_END	odan	⟦odan⟧	UNREAD
R	IT2a|f32v.8|G001	IT2a	f32v.8	f32v	P	1	9	0	0	LINE_START	DEFINITE_SPACE	otchol	⟦otchol⟧	UNREAD
R	IT2a|f32v.8|G002	IT2a	f32v.8	f32v	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f32v.8|G003	IT2a	f32v.8	f32v	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f32v.8|G004	IT2a	f32v.8	f32v	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctho	⟦ctho⟧	UNREAD
R	IT2a|f32v.8|G005	IT2a	f32v.8	f32v	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f32v.8|G006	IT2a	f32v.8	f32v	P	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	qotaiin	⟦qotaiin⟧	UNREAD
R	IT2a|f32v.8|G007	IT2a	f32v.8	f32v	P	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	otchy	⟦otchy⟧	UNREAD
R	IT2a|f32v.8|G008	IT2a	f32v.8	f32v	P	8	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	d	⟦d⟧	UNREAD
R	IT2a|f32v.8|G009	IT2a	f32v.8	f32v	P	9	9	0	0	DRAWING_INTERRUPTION	LINE_END	shar	⟦shar⟧	UNREAD
R	IT2a|f32v.9|G001	IT2a	f32v.9	f32v	P	1	7	0	0	LINE_START	DEFINITE_SPACE	qotchy	⟦qotchy⟧	UNREAD
R	IT2a|f32v.9|G002	IT2a	f32v.9	f32v	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cfhy	⟦cfhy⟧	UNREAD
R	IT2a|f32v.9|G003	IT2a	f32v.9	f32v	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	skey	⟦skey⟧	UNREAD
R	IT2a|f32v.9|G004	IT2a	f32v.9	f32v	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chocthy	⟦chocthy⟧	UNREAD
R	IT2a|f32v.9|G005	IT2a	f32v.9	f32v	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f32v.9|G006	IT2a	f32v.9	f32v	P	6	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cthaiin	⟦cthaiin⟧	UNREAD
R	IT2a|f32v.9|G007	IT2a	f32v.9	f32v	P	7	7	0	0	DRAWING_INTERRUPTION	LINE_END	daiin	⟦daiin⟧	UNREAD
R	IT2a|f32v.10|G001	IT2a	f32v.10	f32v	P	1	9	0	0	LINE_START	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
R	IT2a|f32v.10|G002	IT2a	f32v.10	f32v	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keol	⟦keol⟧	UNREAD
R	IT2a|f32v.10|G003	IT2a	f32v.10	f32v	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
R	IT2a|f32v.10|G004	IT2a	f32v.10	f32v	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R	IT2a|f32v.10|G005	IT2a	f32v.10	f32v	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
R	IT2a|f32v.10|G006	IT2a	f32v.10	f32v	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cphol	⟦cphol⟧	UNREAD
R	IT2a|f32v.10|G007	IT2a	f32v.10	f32v	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthol	⟦cthol⟧	UNREAD
R	IT2a|f32v.10|G008	IT2a	f32v.10	f32v	P	8	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	da	⟦da⟧	UNREAD
R	IT2a|f32v.10|G009	IT2a	f32v.10	f32v	P	9	9	0	0	DRAWING_INTERRUPTION	LINE_END	ar	⟦ar⟧	UNREAD
R	IT2a|f32v.11|G001	IT2a	f32v.11	f32v	P	1	3	0	1	LINE_START	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
R	IT2a|f32v.11|G002	IT2a	f32v.11	f32v	P	2	3	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
R	IT2a|f32v.11|G003	IT2a	f32v.11	f32v	P	3	3	0	1	DEFINITE_SPACE	LINE_END	chy	⟦chy⟧	UNREAD
R	IT2a|f29v.1|G001	IT2a	f29v.1	f29v	P	1	11	1	0	LINE_START	DEFINITE_SPACE	kooiin	⟦kooiin⟧	UNREAD
R	IT2a|f29v.1|G002	IT2a	f29v.1	f29v	P	2	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	⟦shor⟧	UNREAD
R	IT2a|f29v.1|G003	IT2a	f29v.1	f29v	P	3	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chetchy	⟦chetchy⟧	UNREAD
R	IT2a|f29v.1|G004	IT2a	f29v.1	f29v	P	4	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olals	⟦olals⟧	UNREAD
R	IT2a|f29v.1|G005	IT2a	f29v.1	f29v	P	5	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shytchy	⟦shytchy⟧	UNREAD
R	IT2a|f29v.1|G006	IT2a	f29v.1	f29v	P	6	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cth	⟦cth⟧	UNREAD
R	IT2a|f29v.1|G007	IT2a	f29v.1	f29v	P	7	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	y	⟦y⟧	UNREAD
R	IT2a|f29v.1|G008	IT2a	f29v.1	f29v	P	8	11	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	shy	⟦shy⟧	UNREAD
R	IT2a|f29v.1|G009	IT2a	f29v.1	f29v	P	9	11	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	cho	⟦cho⟧	UNREAD
R	IT2a|f29v.1|G010	IT2a	f29v.1	f29v	P	10	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shy	⟦shy⟧	UNREAD
R	IT2a|f29v.1|G011	IT2a	f29v.1	f29v	P	11	11	1	0	DEFINITE_SPACE	LINE_END	daiin	⟦daiin⟧	UNREAD
R	IT2a|f29v.2|G001	IT2a	f29v.2	f29v	P	1	8	0	0	LINE_START	DEFINITE_SPACE	qotcheaiin	⟦qotcheaiin⟧	UNREAD
R	IT2a|f29v.2|G002	IT2a	f29v.2	f29v	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	schol	⟦schol⟧	UNREAD
R	IT2a|f29v.2|G003	IT2a	f29v.2	f29v	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R	IT2a|f29v.2|G004	IT2a	f29v.2	f29v	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
R	IT2a|f29v.2|G005	IT2a	f29v.2	f29v	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	wenn	CONDITION
R	IT2a|f29v.2|G006	IT2a	f29v.2	f29v	P	6	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cthold	⟦cthold⟧	UNREAD
R	IT2a|f29v.2|G007	IT2a	f29v.2	f29v	P	7	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	ytchor	⟦ytchor⟧	UNREAD
R	IT2a|f29v.2|G008	IT2a	f29v.2	f29v	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dary	⟦dary⟧	UNREAD
R	IT2a|f29v.3|G001	IT2a	f29v.3	f29v	P	1	11	0	0	LINE_START	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R	IT2a|f29v.3|G002	IT2a	f29v.3	f29v	P	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
R	IT2a|f29v.3|G003	IT2a	f29v.3	f29v	P	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kor	⟦kor⟧	UNREAD
R	IT2a|f29v.3|G004	IT2a	f29v.3	f29v	P	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	⟦shey⟧	UNREAD
R	IT2a|f29v.3|G005	IT2a	f29v.3	f29v	P	5	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odaiin	⟦odaiin⟧	UNREAD
R	IT2a|f29v.3|G006	IT2a	f29v.3	f29v	P	6	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchy	⟦qotchy⟧	UNREAD
R	IT2a|f29v.3|G007	IT2a	f29v.3	f29v	P	7	11	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	taiin	⟦taiin⟧	UNREAD
R	IT2a|f29v.3|G008	IT2a	f29v.3	f29v	P	8	11	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	s	⟦s⟧	UNREAD
R	IT2a|f29v.3|G009	IT2a	f29v.3	f29v	P	9	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	she	⟦she⟧	UNREAD
R	IT2a|f29v.3|G010	IT2a	f29v.3	f29v	P	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otey	⟦otey⟧	UNREAD
R	IT2a|f29v.3|G011	IT2a	f29v.3	f29v	P	11	11	0	0	DEFINITE_SPACE	LINE_END	sy	⟦sy⟧	UNREAD
R	IT2a|f29v.4|G001	IT2a	f29v.4	f29v	P	1	9	0	1	LINE_START	DEFINITE_SPACE	ysho	⟦ysho⟧	UNREAD
R	IT2a|f29v.4|G002	IT2a	f29v.4	f29v	P	2	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	otshy	⟦otshy⟧	UNREAD
R	IT2a|f29v.4|G003	IT2a	f29v.4	f29v	P	3	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
R	IT2a|f29v.4|G004	IT2a	f29v.4	f29v	P	4	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
R	IT2a|f29v.4|G005	IT2a	f29v.4	f29v	P	5	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	oltchy	⟦oltchy⟧	UNREAD
R	IT2a|f29v.4|G006	IT2a	f29v.4	f29v	P	6	9	0	1	DEFINITE_SPACE	DRAWING_INTERRUPTION	ctos	⟦ctos⟧	UNREAD
R	IT2a|f29v.4|G007	IT2a	f29v.4	f29v	P	7	9	0	1	DRAWING_INTERRUPTION	DEFINITE_SPACE	shot	⟦shot⟧	UNREAD
R	IT2a|f29v.4|G008	IT2a	f29v.4	f29v	P	8	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
R	IT2a|f29v.4|G009	IT2a	f29v.4	f29v	P	9	9	0	1	DEFINITE_SPACE	LINE_END	okaiin	Rohr	VESSEL
