group_serial	page	locus	event_index	opaque_local_id	surface_display_only	canonical_namespace_id	local_image_owner	local_content_class	interface_role	instrument_reading_de	possible_condition_use_de	memory_atlas_rival_de	prose_dictionary_import	cross_section_pointer	orientation_or_rotation	f68_f69_key
302	f69v	f69v.2	7	A3:G047	cheey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
303	f69v	f69v.2	8	A3:G048	choly	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
304	f69v	f69v.2	9	A3:G049	ykeeal	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
305	f69v	f69v.2	10	A3:G050	cheo	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
306	f69v	f69v.2	11	A3:G051	oaram	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
307	f69v	f69v.2	12	A3:G052	ockhy	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
308	f69v	f69v.2	13	A3:G053	sheey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
309	f69v	f69v.2	14	A3:G054	aiin	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
310	f69v	f69v.2	15	A3:G055	y	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
311	f69v	f69v.2	16	A3:G056	daiial	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
312	f69v	f69v.2	17	A3:G057	cheody	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
313	f69v	f69v.2	18	A3:G058	cheal	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
314	f69v	f69v.2	19	A3:G059	yetey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
315	f69v	f69v.2	20	A3:G060	chear	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
316	f69v	f69v.2	21	A3:G061	y	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
317	f69v	f69v.2	22	A3:G062	dy	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
318	f69v	f69v.2	23	A3:G063	ykey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
319	f69v	f69v.2	24	A3:G064	ch	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
320	f69v	f69v.2	25	A3:G065	y	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
321	f69v	f69v.2	26	A3:G066	dy	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
322	f69v	f69v.2	27	A3:G067	chol	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
323	f69v	f69v.2	28	A3:G068	ykar	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
324	f69v	f69v.2	29	A3:G069	ol	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
325	f69v	f69v.2	30	A3:G070	y	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
326	f69v	f69v.2	31	A3:G071	ykeeody	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
327	f69v	f69v.2	32	A3:G072	chey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
328	f69v	f69v.2	33	A3:G073	dal	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
329	f69v	f69v.2	34	A3:G074	ody	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
330	f69v	f69v.2	35	A3:G075	airchy	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
331	f69v	f69v.2	36	A3:G076	choky	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
332	f69v	f69v.2	37	A3:G077	ychey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
333	f69v	f69v.2	38	A3:G078	chey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	LOCAL_INSTRUMENT_LEGEND	mittleres Wolken-, Wellen- oder Himmelszustandsrad	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	selbstaendige kosmographische Bildrubrik	NONE	NONE	NONE	NONE
334	f69v	f69v.3	1	A3:G079	doair	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
335	f69v	f69v.3	2	A3:G080	otaldal	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
336	f69v	f69v.3	3	A3:G081	dair	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
337	f69v	f69v.3	4	A3:G082	chdy	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
338	f69v	f69v.3	5	A3:G083	otoar	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
339	f69v	f69v.3	6	A3:G084	ar	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
340	f69v	f69v.3	7	A3:G085	chy	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
341	f69v	f69v.3	8	A3:G086	qoteor	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
342	f69v	f69v.3	9	A3:G087	cho	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
343	f69v	f69v.3	10	A3:G088	qotair	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
344	f69v	f69v.3	11	A3:G089	chda	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
345	f69v	f69v.3	12	A3:G090	oteeal	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
346	f69v	f69v.3	13	A3:G091	cheor	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
347	f69v	f69v.3	14	A3:G092	ar	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
348	f69v	f69v.3	15	A3:G093	air	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
349	f69v	f69v.3	16	A3:G094	oteody	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
350	f69v	f69v.3	17	A3:G095	ytyd	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
351	f69v	f69v.3	18	A3:G096	a	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
352	f69v	f69v.3	19	A3:G097	dchy	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
353	f69v	f69v.3	20	A3:G098	otoly	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
354	f69v	f69v.3	21	A3:G099	okeodal	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
355	f69v	f69v.3	22	A3:G100	oteoarar	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
356	f69v	f69v.3	23	A3:G101	cheteeser	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
357	f69v	f69v.3	24	A3:G102	dair	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
358	f69v	f69v.3	25	A3:G103	chey	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
359	f69v	f69v.3	26	A3:G104	okody	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
360	f69v	f69v.3	27	A3:G105	dal	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
361	f69v	f69v.3	28	A3:G106	oteey	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
362	f69v	f69v.3	29	A3:G107	oteey	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	LOCAL_INSTRUMENT_LEGEND	rechtes Gesichts-, Licht- oder Planetenrad	einen Licht-, Gestirn- oder Komplexionszustand als eigene Bedingung nachschlagen	selbstaendige Planeten- oder Lehrbildrubrik	NONE	NONE	NONE	NONE
363	f69v	f69v.4	1	A3:G108	okeey	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_01	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	SELECTABLE_CELESTIAL_SLOT	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
364	f69v	f69v.4	2	A3:G109	sar	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_01	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	SELECTABLE_CELESTIAL_SLOT	linkes Rad mit lokalem Achtundzwanziger-Inventar	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	ungeordnetes Radialinventar oder Merkbild ohne Zeitfunktion	NONE	NONE	NONE	NONE
