unified_index	register	page	unit_or_locus	visible_owner	visible_surface	source_id	semantic_class	portable_reading_de	local_default_de	learning_mode
598	ASTRO	f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	A217	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen DCH-Postens	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	COMPOSE
599	ASTRO	f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	A218	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okaiiin fuer A2_MULTIPANEL_HEADER_FRAGMENT_04	COPY
600	ASTRO	f68r1	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	A219	PORTABLE_COMPOSITION	aktuelles Haus.	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	COMPOSE
601	ASTRO	f68r1	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	A220	PORTABLE_COMPOSITION	Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	COMPOSE
602	ASTRO	f68r1	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	A221	PORTABLE_COMPOSITION	Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	COMPOSE
603	ASTRO	f68r1	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	okodaly	A222	PORTABLE_COMPOSITION	Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	COMPOSE
604	ASTRO	f68r1	f68r1.9	A2_STAR_STATION_01	odchecthy	A223	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen odchecthy: feste abgeleitete Bedingung.	MEMORIZE
605	ASTRO	f68r1	f68r1.10	A2_STAR_STATION_02	otcheody	A224	LEARNED_WHOLE_SIGN	lokaler CHEODY-Folgeposten	Ganzzeichen otcheody: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	MEMORIZE
606	ASTRO	f68r1	f68r1.11	A2_STAR_STATION_03	okoaly	A225	PORTABLE_COMPOSITION	Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	COMPOSE
607	ASTRO	f68r1	f68r1.12	A2_STAR_STATION_04	chocfhy	A226	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen chocfhy: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	MEMORIZE
608	ASTRO	f68r1	f68r1.13	A2_STAR_STATION_05	octhey	A227	PORTABLE_COMPOSITION	ausgewählte Grundbedingung.	A2_STAR_STATION_05: ausgewählte Grundbedingung.	COMPOSE
609	ASTRO	f68r1	f68r1.14	A2_STAR_STATION_06	otshey	A228	PORTABLE_COMPOSITION	naechster freigegebener Wert	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	COMPOSE
610	ASTRO	f68r1	f68r1.15	A2_STAR_STATION_07	otydy	A229	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen otydy: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	MEMORIZE
611	ASTRO	f68r1	f68r1.16	A2_STAR_STATION_08	okear	A230	PORTABLE_COMPOSITION	Quelladresse des OKE-Postens	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	COMPOSE
612	ASTRO	f68r1	f68r1.17	A2_STAR_STATION_09	cphocthy	A231	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen cphocthy: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	MEMORIZE
613	ASTRO	f68r1	f68r1.18	A2_STAR_STATION_10	ytchody	A232	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ytchody: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	MEMORIZE
614	ASTRO	f68r1	f68r1.19	A2_STAR_STATION_11	otys	A233	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel otys fuer A2_STAR_STATION_11	COPY
615	ASTRO	f68r1	f68r1.20	A2_STAR_STATION_12	olor	A234	PORTABLE_COMPOSITION	derselbe Ansatz	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	COMPOSE
616	ASTRO	f68r1	f68r1.21	A2_STAR_STATION_13	ockhy	A235	PORTABLE_COMPOSITION	durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	COMPOSE
617	ASTRO	f68r1	f68r1.22	A2_STAR_STATION_14	ofcheor	A236	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen OFCHE-Postens	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	COMPOSE
618	ASTRO	f68r1	f68r1.23	A2_STAR_STATION_15	otchdy	A237	PORTABLE_COMPOSITION	FOLGEPLATZ_UEBERTRAGEN__SCHLUSS	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	COMPOSE
619	ASTRO	f68r1	f68r1.24	A2_STAR_STATION_16	otykchs	A238	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel otykchs fuer A2_STAR_STATION_16	COPY
620	ASTRO	f68r1	f68r1.25	A2_STAR_STATION_17	otol	A239	PORTABLE_COMPOSITION	DANACH_FORTSETZEN	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	COMPOSE
621	ASTRO	f68r1	f68r1.26	A2_STAR_STATION_18	otor	A240	PORTABLE_COMPOSITION	Bedingungsansatz des Folgepostens	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	COMPOSE
622	ASTRO	f68r1	f68r1.27	A2_STAR_STATION_19	oiinar	A241	PORTABLE_COMPOSITION	Quelladresse des OIIN-Postens	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	COMPOSE
623	ASTRO	f68r1	f68r1.28	A2_STAR_STATION_20	okoldy	A242	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okoldy: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	MEMORIZE
624	ASTRO	f68r1	f68r1.29	A2_STAR_STATION_21	ykchdy	A243	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ykchdy: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	MEMORIZE
625	ASTRO	f68r1	f68r1.30	A2_STAR_STATION_22	oeeody	A244	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen oeeody: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	MEMORIZE
626	ASTRO	f68r1	f68r1.31	A2_STAR_STATION_23	ocphy	A245	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ocphy: Grundauswahl.	MEMORIZE
627	ASTRO	f68r1	f68r1.32	A2_STAR_STATION_24	okeeodal	A246	PORTABLE_COMPOSITION	Zieladresse des OKEEOD-Postens	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	COMPOSE
628	ASTRO	f68r1	f68r1.33	A2_STAR_STATION_25	okshor	A247	PORTABLE_COMPOSITION	ruhenden Bedingungsansatz einsetzen	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	COMPOSE
629	ASTRO	f68r1	f68r1.34	A2_STAR_STATION_26	osdaiin	A248	PORTABLE_COMPOSITION	voriger Aufnahmewert	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	COMPOSE
630	ASTRO	f68r1	f68r1.35	A2_STAR_STATION_27	otochedy	A249	LEARNED_WHOLE_SIGN	naechsten Posten uebertragen	Ganzzeichen otochedy: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	MEMORIZE
631	ASTRO	f68r1	f68r1.36	A2_STAR_STATION_28	dolchedy	A250	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen dolchedy: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	MEMORIZE
632	ASTRO	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oky	A251	PORTABLE_COMPOSITION	einsetzen	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	COMPOSE
633	ASTRO	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	A252	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okchdy: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	MEMORIZE
634	ASTRO	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	A253	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okardy: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	MEMORIZE
635	ASTRO	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	qear	A254	PORTABLE_COMPOSITION	Quelladresse des QE-Postens	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	COMPOSE
636	ASTRO	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	A255	PORTABLE_COMPOSITION	aktueller Grundgrad.	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	COMPOSE
637	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dair	A256	PORTABLE_COMPOSITION	voriger Lauf	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	COMPOSE
638	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	cheyky	A257	PORTABLE_COMPOSITION	Ablesung dieses Hauses.	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	COMPOSE
639	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otaza	A258	PORTABLE_COMPOSITION	lokaler AZA-Folgeposten	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	COMPOSE
640	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	sar	A259	PORTABLE_COMPOSITION	davon	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	COMPOSE
641	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	A260	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
642	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chykar	A261	PORTABLE_COMPOSITION	Quelladresse des CHYK-Postens	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	COMPOSE
643	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okoirsh	A262	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okoirsh fuer A3_LEFT_WHEEL_RING_TEXT	COPY
644	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	A263	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
645	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chetody	A264	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen chetody: abgeleiteter Platzwert.	MEMORIZE
646	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeos	A265	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okeeos fuer A3_LEFT_WHEEL_RING_TEXT	COPY
647	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	A266	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel o fuer A3_LEFT_WHEEL_RING_TEXT	COPY
648	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	tey	A267	PORTABLE_COMPOSITION	aktueller Phasenwert.	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	COMPOSE
649	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otokeeey	A268	PORTABLE_COMPOSITION	Folgeposten laenger einsetzen	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	COMPOSE
650	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeody	A269	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	MEMORIZE
651	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeey	A270	PORTABLE_COMPOSITION	LANGSTUFE_SETZEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	COMPOSE
652	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	doiir	A271	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel doiir fuer A3_LEFT_WHEEL_RING_TEXT	COPY
653	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	teeo	A272	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel teeo fuer A3_LEFT_WHEEL_RING_TEXT	COPY
654	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	A273	PORTABLE_COMPOSITION	dies	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
655	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chey	A274	PORTABLE_COMPOSITION	dies	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
656	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ot	A275	PORTABLE_COMPOSITION	Folgeposten	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	COMPOSE
657	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	A276	PORTABLE_COMPOSITION	dies	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
658	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okedy	A277	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okedy: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	MEMORIZE
659	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chsdy	A278	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen chsdy: sekundärer Zustand fest.	MEMORIZE
660	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeod	A279	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okeod fuer A3_LEFT_WHEEL_RING_TEXT	COPY
661	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	A280	PORTABLE_COMPOSITION	dies	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
662	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dy	A281	PORTABLE_COMPOSITION	dies	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
663	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	choaiin	A282	PORTABLE_COMPOSITION	Eingabe-Sollwert	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	COMPOSE
664	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	A283	PORTABLE_COMPOSITION	Quelladresse des OK-Postens	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
665	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	A284	PORTABLE_COMPOSITION	Quelladresse des OK-Postens	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
666	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chol	A285	PORTABLE_COMPOSITION	weiter	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	COMPOSE
667	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chees	A286	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel chees fuer A3_LEFT_WHEEL_RING_TEXT	COPY
668	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	yto	A287	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel yto fuer A3_LEFT_WHEEL_RING_TEXT	COPY
669	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	odair	A288	PORTABLE_COMPOSITION	vom vorigen Lauf zurücknehmen	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	COMPOSE
670	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oty	A289	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen oty: Teilsektor oder Untereintrag; lokaler Namensrest o.	MEMORIZE
671	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oteeo	A290	PORTABLE_COMPOSITION	lokalen Folgeposten laenger halten	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	COMPOSE
672	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dar	A291	PORTABLE_COMPOSITION	davon	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	COMPOSE
673	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	A292	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel o fuer A3_LEFT_WHEEL_RING_TEXT	COPY
674	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	eykeody	A293	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen eykeody: ausgewählter Klassenplatz.	MEMORIZE
675	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dchor	A294	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen DCH-Postens	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	COMPOSE
676	ASTRO	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	char	A295	PORTABLE_COMPOSITION	davon	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	COMPOSE
677	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yka	A296	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel yka fuer A3_MIDDLE_WHEEL_RING_TEXT	COPY
678	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chol	A297	PORTABLE_COMPOSITION	weiter	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	COMPOSE
679	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykar	A298	PORTABLE_COMPOSITION	Quelladresse des YK-Postens	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	COMPOSE
680	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dal	A299	PORTABLE_COMPOSITION	dorthin	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	COMPOSE
681	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykady	A300	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ykady: aktuelle Qualität fest.	MEMORIZE
682	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	iokeeor	A301	PORTABLE_COMPOSITION	lokalen Bedingungsansatz laenger aktiv halten	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	COMPOSE
683	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheey	A302	PORTABLE_COMPOSITION	Freigabewert	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	COMPOSE
684	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	choly	A303	PORTABLE_COMPOSITION	im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	COMPOSE
685	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykeeal	A304	PORTABLE_COMPOSITION	Zieladresse des YKEE-Postens	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	COMPOSE
686	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheo	A305	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel cheo fuer A3_MIDDLE_WHEEL_RING_TEXT	COPY
687	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	oaram	A306	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel oaram fuer A3_MIDDLE_WHEEL_RING_TEXT	COPY
688	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ockhy	A307	PORTABLE_COMPOSITION	durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	COMPOSE
689	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	sheey	A308	PORTABLE_COMPOSITION	POSITION_LAENGER_HALTEN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	COMPOSE
690	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	aiin	A309	PORTABLE_COMPOSITION	Sollwert	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
691	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	A310	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
692	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	daiial	A311	PORTABLE_COMPOSITION	Zieladresse des DAII-Postens	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	COMPOSE
693	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheody	A312	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen cheody: Ablesewert fest.	MEMORIZE
694	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheal	A313	PORTABLE_COMPOSITION	dorthin	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	COMPOSE
695	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yetey	A314	PORTABLE_COMPOSITION	ausgewählter Phasenwert.	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	COMPOSE
696	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chear	A315	PORTABLE_COMPOSITION	Quelladresse des CHE-Postens	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	COMPOSE
697	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	A316	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
698	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dy	A317	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
699	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykey	A318	PORTABLE_COMPOSITION	aktuelle Klasse.	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	COMPOSE
