assignment_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	root	primary_governor_key	direct_governor_tokens	governor_group_tokens	governor_object_scope	previous_visible_action	next_visible_action	gdt583_rule_id	gdt583_working_default_de	gdt584_rule_id	gdt584_working_default_de	gdt584_concrete_sense_de	gdt584_disposition	gdt584_rationale	gdt584_remote_fine_argument	gdt584_remote_fine_stitch_status	gdt584_guard
554	RUNNING:G407-E1855@4	RUNNING_ATOM	G407-E1855	G407-S195	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	sheals	4	S	ACTION:G407-E1855@4:S	S	S	SAME_CARD_DIRECT_HOST	SH	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
555	RUNNING:G407-E1857@2	RUNNING_ATOM	G407-E1857	G407-S195	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	yshey	2	SH	ACTION:G407-E1857@2:SH	E|SH|Y	E|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
556	RUNNING:G407-E1862@1	RUNNING_ATOM	G407-E1862	G407-S196	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	shky	1	SH	ACTION:G407-E1862@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	K	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
557	RUNNING:G407-E1865@1	RUNNING_ATOM	G407-E1865	G407-S198	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	shol	1	SH	ACTION:G407-E1865@1:SH	SH	SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
558	RUNNING:G407-E1868@1	RUNNING_ATOM	G407-E1868	G407-S198	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	chedy	1	CHD	ACTION:G407-E1868@1:CHD	CHD|Y	AIIN|CHD|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
559	RUNNING:G407-E1879@1	RUNNING_ATOM	G407-E1879	G407-S202	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	chdy	1	CHD	ACTION:G407-E1879@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
560	RUNNING:G407-E1880@2	RUNNING_ATOM	G407-E1880	G407-S202	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	qokchdy	2	CHD	ACTION:G407-E1880@2:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	OK	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
561	RUNNING:G407-E1882@1	RUNNING_ATOM	G407-E1882	G407-S203	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	chdam	1	CHD	ACTION:G407-E1882@1:CHD	AM_ADDR|CHD	AM_ADDR|CHD	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
562	RUNNING:G407-E1883@1	RUNNING_ATOM	G407-E1883	G407-S203	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	solchedy	1	S	ACTION:G407-E1883@1:S	S	S	SAME_CARD_DIRECT_HOST	NONE	CHD	S_BIO_CHD_CARRIER_SELECT	Wähle aus	S_BIO_CHD_CARRIER_SELECT	Wähle aus	Stationsansatz auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
563	RUNNING:G407-E1883@3	RUNNING_ATOM	G407-E1883	G407-S203	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	solchedy	3	CHD	ACTION:G407-E1883@3:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	S	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
564	RUNNING:G407-E1885@4	RUNNING_ATOM	G407-E1885	G407-S204	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	qopchedy	4	CHD	ACTION:G407-E1885@4:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	P	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
565	RUNNING:G407-E1888@1	RUNNING_ATOM	G407-E1888	G407-S204	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	shedy	1	SH	ACTION:G407-E1888@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
566	RUNNING:G407-E1890@1	RUNNING_ATOM	G407-E1890	G407-S206	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	sheey	1	SH	ACTION:G407-E1890@1:SH	EE|SH|Y	EE|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
567	RUNNING:G407-E1891@3	RUNNING_ATOM	G407-E1891	G407-S206	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	okees	3	S	ACTION:G407-E1891@3:S	S	AL|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	OK	NONE	S_BIO_DIVERT	Leite um	S_BIO_DIVERT	Leite um	Fluss oder Anwendung zwischen Stationen umleiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
568	RUNNING:G407-E1894@1	RUNNING_ATOM	G407-E1894	G407-S206	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	chedain	1	CHD	ACTION:G407-E1894@1:CHD	AIN|CHD	AIN|AR|CHD|D_ADDR	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
569	RUNNING:G407-E1897@3	RUNNING_ATOM	G407-E1897	G407-S207	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	ches	3	S	ACTION:G407-E1897@3:S	S	S	SAME_CARD_DIRECT_HOST	CH	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
570	RUNNING:G407-E1901@1	RUNNING_ATOM	G407-E1901	G407-S207	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	shedy	1	SH	ACTION:G407-E1901@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
571	RUNNING:G407-E1909@1	RUNNING_ATOM	G407-E1909	G407-S209	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	shed	1	SH	ACTION:G407-E1909@1:SH	D_ADDR|E|SH	D_ADDR|E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
572	RUNNING:G407-E1911@1	RUNNING_ATOM	G407-E1911	G407-S210	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	shckhy	1	SH	ACTION:G407-E1911@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
573	RUNNING:G407-E1921@1	RUNNING_ATOM	G407-E1921	G407-S211	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	chedy	1	CHD	ACTION:G407-E1921@1:CHD	CHD|Y	AL|AR|CHD|D_ADDR|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
574	RUNNING:G407-E1924@4	RUNNING_ATOM	G407-E1924	G407-S212	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	qotedshedy	4	SH	ACTION:G407-E1924@4:SH	D_ADDR|SH	D_ADDR|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
575	RUNNING:G407-E1927@1	RUNNING_ATOM	G407-E1927	G407-S214	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	chedy	1	CHD	ACTION:G407-E1927@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
576	RUNNING:G407-E1929@1	RUNNING_ATOM	G407-E1929	G407-S214	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	chdy	1	CHD	ACTION:G407-E1929@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
577	RUNNING:G407-E1934@1	RUNNING_ATOM	G407-E1934	G407-S214	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	sal	1	S	ACTION:G407-E1934@1:S	AL|S	AL|S|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	S_BIO_DIVERT	Leite um	S_BIO_DIVERT	Leite um	Fluss oder Anwendung zwischen Stationen umleiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
578	RUNNING:G407-E1936@2	RUNNING_ATOM	G407-E1936	G407-S214	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	solshedy	2	SH	ACTION:G407-E1936@2:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
579	RUNNING:G407-E1938@2	RUNNING_ATOM	G407-E1938	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	qctheed	2	T	ACTION:G407-E1938@2:T	E|T|Y	E|T|Y	SAME_CARD_DIRECT_HOST	CH	NONE	T_PHYSICAL_GRADE_TEMPER	Temperiere auf den Grad	T_PHYSICAL_GRADE_TEMPER	Temperiere	Charge, Bad oder Ansatz auf die geschriebene Stufe temperieren	REPHRASED	der geschriebene Grad wird vom Argument und nicht doppelt im Verb realisiert	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
580	RUNNING:G407-E1939@1	RUNNING_ATOM	G407-E1939	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	shdy	1	SH	ACTION:G407-E1939@1:SH	D_ADDR|SH|Y	D_ADDR|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
581	RUNNING:G407-E1944@1	RUNNING_ATOM	G407-E1944	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	saiin	1	S	ACTION:G407-E1944@1:S	AIIN|S	AIIN|S	SAME_CARD_DIRECT_HOST	NONE	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
582	RUNNING:G407-E1945@1	RUNNING_ATOM	G407-E1945	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	s	1	S	ACTION:G407-E1945@1:S	S	AR|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	S_BIO_DIVERT	Leite um	S_BIO_DIVERT	Leite um	Fluss oder Anwendung zwischen Stationen umleiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
583	RUNNING:G407-E1947@1	RUNNING_ATOM	G407-E1947	G407-S215	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	shedy	1	SH	ACTION:G407-E1947@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
584	RUNNING:G407-E1951@2	RUNNING_ATOM	G407-E1951	G407-S218	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	checthy	2	T	ACTION:G407-E1951@2:T	T|Y	T|Y	SAME_CARD_DIRECT_HOST	CH	NONE	T_PHYSICAL_BROAD	Stelle ein oder temperiere	T_PHYSICAL_BROAD	Stelle ein oder temperiere	Charge oder Arbeitsbedingung einstellen oder temperieren	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
585	RUNNING:G407-E1955@1	RUNNING_ATOM	G407-E1955	G407-S218	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	sheckhey	1	SH	ACTION:G407-E1955@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
586	RUNNING:G407-E1961@1	RUNNING_ATOM	G407-E1961	G407-S219	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	chedy	1	CHD	ACTION:G407-E1961@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
587	RUNNING:G407-E1962@1	RUNNING_ATOM	G407-E1962	G407-S219	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	sar	1	S	ACTION:G407-E1962@1:S	AR|S	AR|S	SAME_CARD_DIRECT_HOST	NONE	NONE	S_BIO_DIVERT	Leite um	S_BIO_DIVERT	Leite um	Fluss oder Anwendung zwischen Stationen umleiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
588	RUNNING:G407-E1963@3	RUNNING_ATOM	G407-E1963	G407-S220	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	chorshedy	3	SH	ACTION:G407-E1963@3:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	CH	NONE	SH_CH_BRIDGE_HOLD	Halte	SH_CH_BRIDGE_HOLD	Halte	das vom Entnehmen übernommene Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
589	RUNNING:G407-E1965@3	RUNNING_ATOM	G407-E1965	G407-S221	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	okees	3	S	ACTION:G407-E1965@3:S	S	AIIN|AIN|AL|AR|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	OK	NONE	S_BIO_DIVERT	Leite um	S_BIO_DIVERT	Leite um	Fluss oder Anwendung zwischen Stationen umleiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
590	RUNNING:G407-E1972@2	RUNNING_ATOM	G407-E1972	G407-S221	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	lchedy	2	CHD	ACTION:G407-E1972@2:CHD	CHD|L	CHD|L	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
591	RUNNING:G407-E1973@1	RUNNING_ATOM	G407-E1973	G407-S222	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	shedy	1	SH	ACTION:G407-E1973@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
592	RUNNING:G407-E1975@1	RUNNING_ATOM	G407-E1975	G407-S223	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	chedy	1	CHD	ACTION:G407-E1975@1:CHD	CHD|Y	AIR|CHD|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
593	RUNNING:G407-E1976@3	RUNNING_ATOM	G407-E1976	G407-S223	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	qotes	3	S	ACTION:G407-E1976@3:S	S	S	SAME_CARD_DIRECT_HOST	NONE	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
594	RUNNING:G407-E1977@1	RUNNING_ATOM	G407-E1977	G407-S223	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	chedy	1	CHD	ACTION:G407-E1977@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
595	RUNNING:G407-E1978@1	RUNNING_ATOM	G407-E1978	G407-S223	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	shckhy	1	SH	ACTION:G407-E1978@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
596	RUNNING:G407-E1989@1	RUNNING_ATOM	G407-E1989	G407-S224	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	shey	1	SH	ACTION:G407-E1989@1:SH	E|SH|Y	CARRIER_Q|E|EEE|SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
597	RUNNING:G407-E1993@1	RUNNING_ATOM	G407-E1993	G407-S224	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	shedy	1	SH	ACTION:G407-E1993@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
598	RUNNING:G407-E1996@1	RUNNING_ATOM	G407-E1996	G407-S226	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	chedy	1	CHD	ACTION:G407-E1996@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
