statement_id	physical_page	source_panels	register	owner_id	visible_owner_or_namespace_de	locus_span	locus_count	crosses_physical_line	event_count	template_id	template_name_de	observed_slot_signature	template_slot_signature	action_realization	end_mode	surface_sequence	component_sequence	portable_literal_de	fluent_workshop_de	event_ids
P1008-S152	f89r	f89r1	PHARMA	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	f89r1.19|f89r1.20|f89r1.21|f89r1.22|f89r1.23	5	YES	44	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	pshol sheo qoay cheocphy s sheyr qokair ydam daly daim cheom qoay air cheody ldain dal chom chtaii taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin ycheeo r sheol qockhedy yty sheody qotol chead chey dal dain oteos cheody cheodain daiin chodaiin	SH+OL | SH+E+O | K+O+A_ADDR+Y | CHEO+CKH+Y | S | SH+E+Y | OK+AIR | Y+DA+AM_ADDR | AL | AIN | CHEO+AM_ADDR | K+O+A_ADDR+Y | AIR | CHEO+Y | AIN | AL | HO | CH+AIIN | T+AIIN | DA+AM_ADDR | SH+EE+T+Y | AL | OK+Y | K+CHD+Y | OT+AM_ADDR | OL | Y | AIIN | Y+Y | R | SH+E+OL | O+CKH+E+Y | Y+T+Y | SH+E+O+D_ADDR+Y | OT+OL | CH+E+AR | Y | AL | AIN | OT+EE+O+S_ADDR | CHEO+Y | CHD+AIN | AIIN | CH+O+D_ADDR+AIIN	HALTEN · FORTSETZEN | HALTEN · KURZ · AUSFÜHREN | GEBEN · AUSFÜHREN · ORT · POSTEN | AUSZUG · DURCHLASS · POSTEN | AUSWÄHLEN | HALTEN · KURZ · POSTEN | SETZEN · LAUF | POSTEN · ZWEIT · INNEN | ZIEL | PORTION | AUSZUG · INNEN | GEBEN · AUSFÜHREN · ORT · POSTEN | LAUF | AUSZUG · POSTEN | PORTION | ZIEL | TEILSTOFF | NEHMEN · MASS | STELLEN · MASS | ZWEIT · INNEN | HALTEN · LÄNGER · STELLEN · POSTEN | ZIEL | SETZEN · POSTEN | GEBEN · UMSETZEN · POSTEN | DANACH · INNEN | FORTSETZEN | POSTEN | MASS | POSTEN · POSTEN | MERKEN | HALTEN · KURZ · FORTSETZEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | POSTEN · STELLEN · POSTEN | HALTEN · KURZ · AUSFÜHREN · TEIL · POSTEN | DANACH · FORTSETZEN | NEHMEN · KURZ · QUELLE | POSTEN | ZIEL | PORTION | DANACH · LÄNGER · AUSFÜHREN · SONDERORT | AUSZUG · POSTEN | UMSETZEN · PORTION | MASS | NEHMEN · AUSFÜHREN · TEIL · MASS	Gefäß-/Pflanzenteilgruppe C: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E1131|P1008-E1132|P1008-E1133|P1008-E1134|P1008-E1135|P1008-E1136|P1008-E1137|P1008-E1138|P1008-E1139|P1008-E1140|P1008-E1141|P1008-E1142|P1008-E1143|P1008-E1144|P1008-E1145|P1008-E1146|P1008-E1147|P1008-E1148|P1008-E1149|P1008-E1150|P1008-E1151|P1008-E1152|P1008-E1153|P1008-E1154|P1008-E1155|P1008-E1156|P1008-E1157|P1008-E1158|P1008-E1159|P1008-E1160|P1008-E1161|P1008-E1162|P1008-E1163|P1008-E1164|P1008-E1165|P1008-E1166|P1008-E1167|P1008-E1168|P1008-E1169|P1008-E1170|P1008-E1171|P1008-E1172|P1008-E1173|P1008-E1174
P1008-S153	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	f89r2.6	1	NO	4	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokcheody cheodal dair cholkeedy	OK+CHEO+R | CHEO+K+AL | D_ADDR+AIR | SOLK+EE+DY	SETZEN · AUSZUG · MERKEN | AUSZUG · GEBEN · ZIEL | TEIL · LAUF | AUFFANGEN · LÄNGER · SCHLUSS	Gefäß-/Pflanzenteilgruppe D: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E1184|P1008-E1185|P1008-E1186|P1008-E1187
P1008-S154	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	f89r2.6	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokedy	OK+E+DY	SETZEN · KURZ · SCHLUSS	Gefäß-/Pflanzenteilgruppe D: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E1188
P1008-S155	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	f89r2.6|f89r2.7|f89r2.8	3	YES	33	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	cheal cheo dal qoaiis shey cpheeedol deey qockhey chaldy daim chos aiin cheodal daiin chy chedain dolchsyckheol daiin chody cheedy tchodol chor choldy chos dol okcheeg tol daiin daiin daiinody qokeey cheoldy qody	AL | CHEO+L | AL | CARRIER_Q+O+AIIN | SH+E+Y | CPH+EEE+D_ADDR+OL | D_ADDR+EE+Y | O+CKH+E+Y | CH+AL+Y | AIN | CH+O+S | AIIN | CHEO+K+AL | AIIN | Y | CHD+AIN | D_ADDR+OL+CH+S+Y+CKH+E+OL | AIIN | CH+O+D_ADDR+Y | CH+EE+D_ADDR+Y | P+CH+O+D_ADDR+OL | CH+OR | OL+Y | CH+O+S | D_ADDR+OL | OK+Y | T+OL | AIIN | AIIN | D_ADDR+AIIN+Y | OK+EE+Y | CHEO+Y | CARRIER_Q+O+DY	ZIEL | AUSZUG · LEITEN | ZIEL | BEGINN · AUSFÜHREN · MASS | HALTEN · KURZ · POSTEN | UMLEITEN · VOLL · TEIL · FORTSETZEN | TEIL · LÄNGER · POSTEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | NEHMEN · ZIEL · POSTEN | PORTION | NEHMEN · AUSFÜHREN · AUSWÄHLEN | MASS | AUSZUG · GEBEN · ZIEL | MASS | POSTEN | UMSETZEN · PORTION | TEIL · FORTSETZEN · NEHMEN · AUSWÄHLEN · POSTEN · DURCHLASS · KURZ · FORTSETZEN | MASS | NEHMEN · AUSFÜHREN · TEIL · POSTEN | NEHMEN · LÄNGER · TEIL · POSTEN | EINSETZEN · NEHMEN · AUSFÜHREN · TEIL · FORTSETZEN | NEHMEN · ANSATZ | FORTSETZEN · POSTEN | NEHMEN · AUSFÜHREN · AUSWÄHLEN | TEIL · FORTSETZEN | SETZEN · POSTEN | STELLEN · FORTSETZEN | MASS | MASS | TEIL · MASS · POSTEN | SETZEN · LÄNGER · POSTEN | AUSZUG · POSTEN | BEGINN · AUSFÜHREN · SCHLUSS	Gefäß-/Pflanzenteilgruppe D: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1189|P1008-E1190|P1008-E1191|P1008-E1192|P1008-E1193|P1008-E1194|P1008-E1195|P1008-E1196|P1008-E1197|P1008-E1198|P1008-E1199|P1008-E1200|P1008-E1201|P1008-E1202|P1008-E1203|P1008-E1204|P1008-E1205|P1008-E1206|P1008-E1207|P1008-E1208|P1008-E1209|P1008-E1210|P1008-E1211|P1008-E1212|P1008-E1213|P1008-E1214|P1008-E1215|P1008-E1216|P1008-E1217|P1008-E1218|P1008-E1219|P1008-E1220|P1008-E1221
P1008-S156	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	f89r2.8	1	NO	6	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	cheor sain daiin oky cheody cheoky	CHEO+R | S+AIN | AIIN | OK+Y | CHEO+Y | CHEO+K+Y	AUSZUG · MERKEN | AUSWÄHLEN · PORTION | MASS | SETZEN · POSTEN | AUSZUG · POSTEN | AUSZUG · GEBEN · POSTEN	Gefäß-/Pflanzenteilgruppe D: einen Ansatz oder Auszug bilden und weiterführen. Hier endet der sichtbare Absatzgang.	P1008-E1222|P1008-E1223|P1008-E1224|P1008-E1225|P1008-E1226|P1008-E1227
P1008-S157	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	f89r2.12	1	NO	2	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>ACTION>TARGET>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	porachol yody	P+O+R+A_ADDR+CH+OL | Y+T+O+DY	EINSETZEN · AUSFÜHREN · MERKEN · ORT · NEHMEN · FORTSETZEN | POSTEN · STELLEN · AUSFÜHREN · SCHLUSS	Gefäß-/Pflanzenteilgruppe E: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E1234|P1008-E1235
P1008-S158	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	f89r2.12|f89r2.13	2	YES	28	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qoteol oldaiin otol sheor shor oldaiin otchol cheol otolpchy dar cho lkeopol oeeor or daiin olkey okeol okey okeeol qoor ol chor cheky chol daiin chol cheol koldam	OT+E+OL | OL+D_ADDR+AIIN | OT+OL | SH+E+OR | SH+OR | OL+D_ADDR+AIIN | OT+CH+OL | CHEO+L | OT+OL+P+CH+Y | D_ADDR+AR | HO | L+K+E+O+P+OL | OT+E+OR | OR | AIIN | SOLK+EE+Y | OK+E+OL | OK+E+Y | OK+EE+OL | CARRIER_Q+O+OR | OL | CH+OR | CHK+E+Y | OL | AIIN | OL | CHEO+L | K+OL+DY	DANACH · KURZ · FORTSETZEN | FORTSETZEN · TEIL · MASS | DANACH · FORTSETZEN | HALTEN · KURZ · ANSATZ | HALTEN · ANSATZ | FORTSETZEN · TEIL · MASS | DANACH · NEHMEN · FORTSETZEN | AUSZUG · LEITEN | DANACH · FORTSETZEN · EINSETZEN · NEHMEN · POSTEN | TEIL · QUELLE | TEILSTOFF | LEITEN · GEBEN · KURZ · AUSFÜHREN · EINSETZEN · FORTSETZEN | DANACH · KURZ · ANSATZ | ANSATZ | MASS | AUFFANGEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | SETZEN · KURZ · POSTEN | SETZEN · LÄNGER · FORTSETZEN | BEGINN · AUSFÜHREN · ANSATZ | FORTSETZEN | NEHMEN · ANSATZ | BEHANDELN · KURZ · POSTEN | FORTSETZEN | MASS | FORTSETZEN | AUSZUG · LEITEN | GEBEN · FORTSETZEN · SCHLUSS	Gefäß-/Pflanzenteilgruppe E: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1236|P1008-E1237|P1008-E1238|P1008-E1239|P1008-E1240|P1008-E1241|P1008-E1242|P1008-E1243|P1008-E1244|P1008-E1245|P1008-E1246|P1008-E1247|P1008-E1248|P1008-E1249|P1008-E1250|P1008-E1251|P1008-E1252|P1008-E1253|P1008-E1254|P1008-E1255|P1008-E1256|P1008-E1257|P1008-E1258|P1008-E1259|P1008-E1260|P1008-E1261|P1008-E1262|P1008-E1263
P1008-S159	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	f89r2.13	1	NO	1	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>SEQUENCE>PREPARATION>CLOSE	OWNER>SEQUENCE>PREPARATION>ACTION>CLOSE	INHERITED_FROM_ACTIVE_SECTION	LICENSED_DY_CLOSE	olcheol	OL+CHEO+DY	FORTSETZEN · AUSZUG · SCHLUSS	Gefäß-/Pflanzenteilgruppe E: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E1264
P1008-S160	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	f89r2.13|f89r2.14|f89r2.15	3	YES	31	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	dol cheol tos ol chor ydaiin chey s oiiin chckhy qokeol okey okeey keey eky qokol okeey dal cheeody oeckhy ycheo keeo ckho saiin okeo daiin ockhy s ockhey saiin chchky	D_ADDR+OL | CHEO+L | T+O+S | OL | CH+OR | Y+D_ADDR+AIIN | Y | S | O+IIN | CKH+Y | OK+E+OL | OK+E+Y | OK+EE+Y | K+EE+Y | E+Y | OK+OL | OK+EE+Y | AL | CH+EE+D_ADDR+Y | O+CKH+Y | Y+CHEO+R | K+EE+O+D_ADDR | CKH+Y | S+AIIN | OK+E+O | AIIN | O+CKH+Y | S | O+CKH+E+Y | S+AIIN | CHK+Y	TEIL · FORTSETZEN | AUSZUG · LEITEN | STELLEN · AUSFÜHREN · AUSWÄHLEN | FORTSETZEN | NEHMEN · ANSATZ | POSTEN · TEIL · MASS | POSTEN | AUSWÄHLEN | AUSFÜHREN · STUFE | DURCHLASS · POSTEN | SETZEN · KURZ · FORTSETZEN | SETZEN · KURZ · POSTEN | SETZEN · LÄNGER · POSTEN | GEBEN · LÄNGER · POSTEN | KURZ · POSTEN | SETZEN · FORTSETZEN | SETZEN · LÄNGER · POSTEN | ZIEL | NEHMEN · LÄNGER · TEIL · POSTEN | AUSFÜHREN · DURCHLASS · POSTEN | POSTEN · AUSZUG · MERKEN | GEBEN · LÄNGER · AUSFÜHREN · TEIL | DURCHLASS · POSTEN | AUSWÄHLEN · MASS | SETZEN · KURZ · AUSFÜHREN | MASS | AUSFÜHREN · DURCHLASS · POSTEN | AUSWÄHLEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | AUSWÄHLEN · MASS | BEHANDELN · POSTEN	Gefäß-/Pflanzenteilgruppe E: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E1265|P1008-E1266|P1008-E1267|P1008-E1268|P1008-E1269|P1008-E1270|P1008-E1271|P1008-E1272|P1008-E1273|P1008-E1274|P1008-E1275|P1008-E1276|P1008-E1277|P1008-E1278|P1008-E1279|P1008-E1280|P1008-E1281|P1008-E1282|P1008-E1283|P1008-E1284|P1008-E1285|P1008-E1286|P1008-E1287|P1008-E1288|P1008-E1289|P1008-E1290|P1008-E1291|P1008-E1292|P1008-E1293|P1008-E1294|P1008-E1295
P1008-S161	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	f89r2.22	1	NO	7	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	kolches sheol qokeoefy sheey opcheor opcheol shody	OL+Y | SH+E+OL | OK+E+O+D_ADDR+Y | SH+EE+Y | O+P+CH+OR | O+P+CH+EE+OL | SH+O+DY	FORTSETZEN · POSTEN | HALTEN · KURZ · FORTSETZEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | HALTEN · LÄNGER · POSTEN | AUSFÜHREN · EINSETZEN · NEHMEN · ANSATZ | AUSFÜHREN · EINSETZEN · NEHMEN · LÄNGER · FORTSETZEN | HALTEN · AUSFÜHREN · SCHLUSS	Gefäß-/Pflanzenteilgruppe F: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E1302|P1008-E1303|P1008-E1304|P1008-E1305|P1008-E1306|P1008-E1307|P1008-E1308
P1008-S162	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	f89r2.22	1	NO	4	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>ACTION>TARGET>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	sholdy qokal chey oldy	S+OL+D_ADDR+Y | OK+AL | Y | OL+DY	AUSWÄHLEN · FORTSETZEN · TEIL · POSTEN | SETZEN · ZIEL | POSTEN | FORTSETZEN · SCHLUSS	Gefäß-/Pflanzenteilgruppe F: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E1309|P1008-E1310|P1008-E1311|P1008-E1312
P1008-S163	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	f89r2.22	1	NO	2	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ACTION>TARGET>CLOSE	OWNER>SEQUENCE>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	sheodal ytoldy	SHED+AL | OL+DY	ABSETZEN · ZIEL | FORTSETZEN · SCHLUSS	Gefäß-/Pflanzenteilgruppe F: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E1313|P1008-E1314
P1008-S164	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	f89r2.23	1	NO	11	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	daiin cheok o keol daiin dal dair qokeey okeol daiin ykeody	AIIN | CHEO+L | O | K+E+OL | AIIN | AL | D_ADDR+AIR | OK+EE+Y | OK+E+OL | AIIN | Y+K+E+DY	MASS | AUSZUG · LEITEN | AUSFÜHREN | GEBEN · KURZ · FORTSETZEN | MASS | ZIEL | TEIL · LAUF | SETZEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | MASS | POSTEN · GEBEN · KURZ · SCHLUSS	Gefäß-/Pflanzenteilgruppe F: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E1315|P1008-E1316|P1008-E1317|P1008-E1318|P1008-E1319|P1008-E1320|P1008-E1321|P1008-E1322|P1008-E1323|P1008-E1324|P1008-E1325
P1008-S165	f89r	f89r2	PHARMA	F89R_MATERIAL_BATCH_F	Gefäß-/Pflanzenteilgruppe F	f89r2.23|f89r2.24|f89r2.25|f89r2.26|f89r2.27|f89r2.28	6	YES	82	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	okeeey as cheey okeol cheo cheky yokeeol cheol qokeey qokeol chey cheokor okeey ky daiin qokeol cheey qokeey saiin oteos daiin dal sheol s aiin qocheey daiiin qokeeyl qokeody chol cheol ykeo qo qol cheo loiiin doigom scheor sy sorcheey dol cheor cheey keey qokeey daiin ycheary okeey keeokechy cthey daiin dy qokol cheor okoiin okeoy qoeey cheor cheey qokeol cheal s aiin ocheol soiiin dair chey daiin o r ain ar ain ol daiin qoaiin ol chkaiin daiin okar dair ydair	OK+EE+Y | A_ADDR+S | SH+EE+Y | OK+E+OL | CHEO+L | CHK+E+Y | OK+EE+OL | CHEO+L | OK+EE+Y | OK+E+OL | Y | OK+OR | OK+EE+Y | K+Y | AIIN | OK+E+OL | SH+EE+Y | OK+EE+Y | S+AIIN | OT+EE+O+S_ADDR | AIIN | AL | SH+E+OL | S | AIIN | CARRIER_Q+O+CH+EE+Y | DA+IIN | OK+EE+Y | OK+E+O+D_ADDR+Y | OL | CHEO+L | L+K+E+O | O | OL | CHEO+L | O+IIN | D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL | CHEO+R | Y | OR+Y | D_ADDR+OL | CHEO+R | SH+EE+Y | K+EE+Y | OK+EE+Y | AIIN | CH+E+AR | OK+EE+Y | K+EE+O+K+E+CH+Y | CTH+E+Y | AIIN | Y | OK+OL | CHEO+R | OK+AIIN | OK+E+O+Y | O+EE+Y | CHEO+R | SH+EE+Y | OK+E+OL | AL | S | AIIN | CHEO+L | S+O+LOCAL_CHAR_I+IIN | D_ADDR+AIR | Y | AIIN | O | R | AIN | AR | AIN | OL | AIIN | CARRIER_Q+O+AIIN | OL | CH+AIIN | AIIN | OK+AR | D_ADDR+AIR | Y+D_ADDR+AIR	SETZEN · LÄNGER · POSTEN | ORT · AUSWÄHLEN | HALTEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | AUSZUG · LEITEN | BEHANDELN · KURZ · POSTEN | SETZEN · LÄNGER · FORTSETZEN | AUSZUG · LEITEN | SETZEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | POSTEN | SETZEN · ANSATZ | SETZEN · LÄNGER · POSTEN | GEBEN · POSTEN | MASS | SETZEN · KURZ · FORTSETZEN | HALTEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | AUSWÄHLEN · MASS | DANACH · LÄNGER · AUSFÜHREN · SONDERORT | MASS | ZIEL | HALTEN · KURZ · FORTSETZEN | AUSWÄHLEN | MASS | BEGINN · AUSFÜHREN · NEHMEN · LÄNGER · POSTEN | ZWEIT · STUFE | SETZEN · LÄNGER · POSTEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | FORTSETZEN | AUSZUG · LEITEN | LEITEN · GEBEN · KURZ · AUSFÜHREN | AUSFÜHREN | FORTSETZEN | AUSZUG · LEITEN | AUSFÜHREN · STUFE | TEIL · AUSFÜHREN · UNTERSTUFE · PRÜFEN · AUSFÜHREN · MITTE | AUSZUG · MERKEN | POSTEN | ANSATZ · POSTEN | TEIL · FORTSETZEN | AUSZUG · MERKEN | HALTEN · LÄNGER · POSTEN | GEBEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | MASS | NEHMEN · KURZ · QUELLE | SETZEN · LÄNGER · POSTEN | GEBEN · LÄNGER · AUSFÜHREN · GEBEN · KURZ · NEHMEN · POSTEN | BEREIT · KURZ · POSTEN | MASS | POSTEN | SETZEN · FORTSETZEN | AUSZUG · MERKEN | SETZEN · MASS | SETZEN · KURZ · AUSFÜHREN · POSTEN | AUSFÜHREN · LÄNGER · POSTEN | AUSZUG · MERKEN | HALTEN · LÄNGER · POSTEN | SETZEN · KURZ · FORTSETZEN | ZIEL | AUSWÄHLEN | MASS | AUSZUG · LEITEN | AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE | TEIL · LAUF | POSTEN | MASS | AUSFÜHREN | MERKEN | PORTION | QUELLE | PORTION | FORTSETZEN | MASS | BEGINN · AUSFÜHREN · MASS | FORTSETZEN | NEHMEN · MASS | MASS | SETZEN · QUELLE | TEIL · LAUF | POSTEN · TEIL · LAUF	Gefäß-/Pflanzenteilgruppe F: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E1326|P1008-E1327|P1008-E1328|P1008-E1329|P1008-E1330|P1008-E1331|P1008-E1332|P1008-E1333|P1008-E1334|P1008-E1335|P1008-E1336|P1008-E1337|P1008-E1338|P1008-E1339|P1008-E1340|P1008-E1341|P1008-E1342|P1008-E1343|P1008-E1344|P1008-E1345|P1008-E1346|P1008-E1347|P1008-E1348|P1008-E1349|P1008-E1350|P1008-E1351|P1008-E1352|P1008-E1353|P1008-E1354|P1008-E1355|P1008-E1356|P1008-E1357|P1008-E1358|P1008-E1359|P1008-E1360|P1008-E1361|P1008-E1362|P1008-E1363|P1008-E1364|P1008-E1365|P1008-E1366|P1008-E1367|P1008-E1368|P1008-E1369|P1008-E1370|P1008-E1371|P1008-E1372|P1008-E1373|P1008-E1374|P1008-E1375|P1008-E1376|P1008-E1377|P1008-E1378|P1008-E1379|P1008-E1380|P1008-E1381|P1008-E1382|P1008-E1383|P1008-E1384|P1008-E1385|P1008-E1386|P1008-E1387|P1008-E1388|P1008-E1389|P1008-E1390|P1008-E1391|P1008-E1392|P1008-E1393|P1008-E1394|P1008-E1395|P1008-E1396|P1008-E1397|P1008-E1398|P1008-E1399|P1008-E1400|P1008-E1401|P1008-E1402|P1008-E1403|P1008-E1404|P1008-E1405|P1008-E1406|P1008-E1407
