group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface	visible_owner	local_namespace	transfer_status	exact_prose_joint_tuple_id	selected_component_parse	candidate_workshop_value_de	parse_alternatives	owner_and_namespace_preserved	cross_instrument_join	previous_candidate_value_de	atomic_common_root_value_de	common_root_revision	ambiguity_resolution_rule	label_frame_resolution_rule	address_core_resolution_rule	nomenclator_resolution
309	A3	f69v	f69v.2	14	A3:G054	aiin	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	2f1c5e56e8f0ff459065	AIIN	Mass	NONE	YES	NONE	Mass	Mass	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
310	A3	f69v	f69v.2	15	A3:G055	y	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
311	A3	f69v	f69v.2	16	A3:G056	daiial	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	ASTRO_COUNT_SECTION_RESOLVED_SEQUENCE	NONE	D_ADDR+A_ADDR+I_COUNT+I_COUNT+AL	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	Teiladresse + Nebenadresse + Zaehlstrich + Zaehlstrich + Stelle	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NEW_RECURRENT_CORE
312	A3	f69v	f69v.2	17	A3:G057	cheody	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	CHEO+Y	ASTRO_LOCAL_LABEL_PENDING_CHOICE	CHEO+DY || CHEO+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	Auszug + dies	NO	LOCUS_INTERNAL_GROUP_KEEPS_CURRENT_ITEM	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
313	A3	f69v	f69v.2	18	A3:G058	cheal	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	dd0ecaf5e27d81befffc	AL	Stelle	NONE	YES	NONE	Stelle	Stelle	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
314	A3	f69v	f69v.2	19	A3:G059	yetey	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	Y+E+T+E+Y	dies + kurz + fuellen + kurz + dies	NONE	YES	NONE	dies + kurz + fuellen + kurz + dies	dies + kurz + eintragen + kurz + dies	YES	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
315	A3	f69v	f69v.2	20	A3:G060	chear	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	CH+E+AR	abziehen + kurz + von dort	NONE	YES	NONE	abziehen + kurz + von dort	abziehen + kurz + von dort	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
316	A3	f69v	f69v.2	21	A3:G061	y	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
317	A3	f69v	f69v.2	22	A3:G062	dy	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
318	A3	f69v	f69v.2	23	A3:G063	ykey	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	Y+K+E+Y	dies + zufuehren + kurz + dies	NONE	YES	NONE	dies + zufuehren + kurz + dies	dies + zufuehren + kurz + dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
319	A3	f69v	f69v.2	24	A3:G064	ch	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	CH	abziehen	NONE	YES	NONE	abziehen	abziehen	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
320	A3	f69v	f69v.2	25	A3:G065	y	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
321	A3	f69v	f69v.2	26	A3:G066	dy	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
322	A3	f69v	f69v.2	27	A3:G067	chol	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	dcda95c81a5460feb191	OL	fortsetzen	NONE	YES	NONE	fortsetzen	fortsetzen	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
323	A3	f69v	f69v.2	28	A3:G068	ykar	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	Y+K+AR	dies + zufuehren + von dort	NONE	YES	NONE	dies + zufuehren + von dort	dies + zufuehren + von dort	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
324	A3	f69v	f69v.2	29	A3:G069	ol	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	dcda95c81a5460feb191	OL	fortsetzen	NONE	YES	NONE	fortsetzen	fortsetzen	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
325	A3	f69v	f69v.2	30	A3:G070	y	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
326	A3	f69v	f69v.2	31	A3:G071	ykeeody	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	Y+K+EE+O+Y	ASTRO_LOCAL_LABEL_PENDING_CHOICE	Y+K+EE+O+DY || Y+K+EE+O+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	dies + zufuehren + laenger + Arbeitsgang + dies	NO	LOCUS_INTERNAL_GROUP_KEEPS_CURRENT_ITEM	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
327	A3	f69v	f69v.2	32	A3:G072	chey	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
328	A3	f69v	f69v.2	33	A3:G073	dal	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	dd0ecaf5e27d81befffc	AL	Stelle	NONE	YES	NONE	Stelle	Stelle	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
329	A3	f69v	f69v.2	34	A3:G074	ody	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	97cc9ac109148723c472	O+DY	Arbeitsgang abschließen	NONE	YES	NONE	Arbeitsgang abschließen	Arbeitsgang abschließen	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
330	A3	f69v	f69v.2	35	A3:G075	airchy	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	AIR+Y	Wasser + dies	NONE	YES	NONE	Wasser + dies	Lauf + dies	YES	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
331	A3	f69v	f69v.2	36	A3:G076	choky	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	276a7c2d74d1143446f4	OK+Y	verwende dies	NONE	YES	NONE	verwende dies	verwende dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
332	A3	f69v	f69v.2	37	A3:G077	ychey	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	Y+Y	dies + dies	NONE	YES	NONE	dies + dies	dies + dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
333	A3	f69v	f69v.2	38	A3:G078	chey	A3_MIDDLE_WHEEL_RING_TEXT	A69_MIDDLE_CLOUD_WAVE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
334	A3	f69v	f69v.3	1	A3:G079	doair	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_ADDRESS_CORE_RESOLVED_SEQUENCE	NONE	D_ADDR+O+AIR	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	Teiladresse + Arbeitsgang + Lauf	NO	NOT_REQUIRED	NOT_APPLIED	UNIQUE_SHORTEST_ASTRO_ADDRESS_PARSE	NOT_REQUIRED
335	A3	f69v	f69v.3	2	A3:G080	otaldal	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	OT+AL+AL	ASTRO_LOCAL_LABEL_PENDING_CHOICE	O+AL+AL || OT+AL+AL	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	danach + Stelle + Stelle	NO	KNOWN_OT_SEQUENCE_MARKER_BEATS_O_SPLIT	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
336	A3	f69v	f69v.3	3	A3:G081	dair	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_ADDRESS_CORE_RESOLVED_SEQUENCE	NONE	D_ADDR+AIR	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	Teiladresse + Lauf	NO	NOT_REQUIRED	NOT_APPLIED	UNIQUE_SHORTEST_ASTRO_ADDRESS_PARSE	NOT_REQUIRED
337	A3	f69v	f69v.3	4	A3:G082	chdy	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	EXACT_PROSE_SURFACE	6f7ff8287eddf4da9fdb	CHD+Y	dies umsetzen	NONE	YES	NONE	dies umsetzen	dies umsetzen	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
338	A3	f69v	f69v.3	5	A3:G083	otoar	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	OT+O+AR	danach + Arbeitsgang + von dort	NONE	YES	NONE	danach + Arbeitsgang + von dort	danach + Arbeitsgang + von dort	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
339	A3	f69v	f69v.3	6	A3:G084	ar	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	AR	von dort	NONE	YES	NONE	von dort	von dort	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
340	A3	f69v	f69v.3	7	A3:G085	chy	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
341	A3	f69v	f69v.3	8	A3:G086	qoteor	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	OT+E+OR	danach + kurz + Ansatz	NONE	YES	NONE	danach + kurz + Ansatz	danach + kurz + Ansatz	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
342	A3	f69v	f69v.3	9	A3:G087	cho	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	EXACT_PROSE_SURFACE	2cc054357a929df85f64	HO	Zutat	NONE	YES	NONE	Zutat	Gabe	YES	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
343	A3	f69v	f69v.3	10	A3:G088	qotair	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	OT+AIR	danach + Wasser	NONE	YES	NONE	danach + Wasser	danach + Lauf	YES	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
344	A3	f69v	f69v.3	11	A3:G089	chda	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_ADDRESS_CORE_RESOLVED_SEQUENCE	NONE	CHD+A_ADDR	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	umsetzen + Nebenadresse	NO	NOT_REQUIRED	NOT_APPLIED	KNOWN_CHD_MACRO_PRIORITY	NOT_REQUIRED
345	A3	f69v	f69v.3	12	A3:G090	oteeal	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	OT+EE+AL	danach + laenger + Stelle	NONE	YES	NONE	danach + laenger + Stelle	danach + laenger + Stelle	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
346	A3	f69v	f69v.3	13	A3:G091	cheor	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	CHEO+R	Auszug + abkuehlen	NONE	YES	NONE	Auszug + abkuehlen	Auszug + abkuehlen	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
347	A3	f69v	f69v.3	14	A3:G092	ar	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	AR	von dort	NONE	YES	NONE	von dort	von dort	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
348	A3	f69v	f69v.3	15	A3:G093	air	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	AIR	Wasser	NONE	YES	NONE	Wasser	Lauf	YES	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
349	A3	f69v	f69v.3	16	A3:G094	oteody	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	OT+E+O+Y	ASTRO_LOCAL_LABEL_PENDING_CHOICE	OT+E+O+DY || OT+E+O+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	danach + kurz + Arbeitsgang + dies	NO	LOCUS_INTERNAL_GROUP_KEEPS_CURRENT_ITEM	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
350	A3	f69v	f69v.3	17	A3:G095	ytyd	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_LABEL_FRAME_RESOLVED_COMPONENT_SEQUENCE	NONE	Y+T+Y+D_ADDR	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	dies + eintragen + dies + Teiladresse	NO	NOT_REQUIRED	UNIQUE_CORE_AFTER_LABEL_FRAME_REMOVAL	NOT_APPLIED	NOT_REQUIRED
351	A3	f69v	f69v.3	18	A3:G096	a	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_ADDRESS_CORE_RESOLVED_SEQUENCE	NONE	A_ADDR	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	Nebenadresse	NO	NOT_REQUIRED	NOT_APPLIED	UNIQUE_SHORTEST_ASTRO_ADDRESS_PARSE	NOT_REQUIRED
352	A3	f69v	f69v.3	19	A3:G097	dchy	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_ADDRESS_CORE_RESOLVED_SEQUENCE	NONE	D_ADDR+Y	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	Teiladresse + dies	NO	NOT_REQUIRED	NOT_APPLIED	UNIQUE_SHORTEST_ASTRO_ADDRESS_PARSE	NOT_REQUIRED
353	A3	f69v	f69v.3	20	A3:G098	otoly	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	OT+OL+Y	ASTRO_LOCAL_LABEL_PENDING_CHOICE	O+OL+Y || OT+OL+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	danach + fortsetzen + dies	NO	KNOWN_OT_SEQUENCE_MARKER_BEATS_O_SPLIT	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
354	A3	f69v	f69v.3	21	A3:G099	okeodal	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	OK+E+O+AL	ansetzen + kurz + Arbeitsgang + Stelle	NONE	YES	NONE	ansetzen + kurz + Arbeitsgang + Stelle	ansetzen + kurz + Arbeitsgang + Stelle	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
355	A3	f69v	f69v.3	22	A3:G100	oteoarar	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	OT+E+O+AR+AR	danach + kurz + Arbeitsgang + von dort + von dort	NONE	YES	NONE	danach + kurz + Arbeitsgang + von dort + von dort	danach + kurz + Arbeitsgang + von dort + von dort	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
356	A3	f69v	f69v.3	23	A3:G101	cheteeser	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_ADDRESS_CORE_RESOLVED_SEQUENCE	NONE	CH+E+T+EE+S_ADDR+E+R	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	abziehen + kurz + eintragen + laenger + Sternbezug + kurz + abkuehlen	NO	NOT_REQUIRED	NOT_APPLIED	UNIQUE_SHORTEST_ASTRO_ADDRESS_PARSE	NOT_REQUIRED
357	A3	f69v	f69v.3	24	A3:G102	dair	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	ASTRO_ADDRESS_CORE_RESOLVED_SEQUENCE	NONE	D_ADDR+AIR	ASTRO_LOCAL_LABEL	NONE	YES	NONE	ASTRO_LOCAL_LABEL	Teiladresse + Lauf	NO	NOT_REQUIRED	NOT_APPLIED	UNIQUE_SHORTEST_ASTRO_ADDRESS_PARSE	NOT_REQUIRED
358	A3	f69v	f69v.3	25	A3:G103	chey	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
359	A3	f69v	f69v.3	26	A3:G104	okody	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	OK+O+Y	ASTRO_LOCAL_LABEL_PENDING_CHOICE	OK+O+DY || OK+O+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	ansetzen + Arbeitsgang + dies	NO	LOCUS_INTERNAL_GROUP_KEEPS_CURRENT_ITEM	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
360	A3	f69v	f69v.3	27	A3:G105	dal	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	EXACT_PROSE_SURFACE	dd0ecaf5e27d81befffc	AL	Stelle	NONE	YES	NONE	Stelle	Stelle	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
361	A3	f69v	f69v.3	28	A3:G106	oteey	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	EXACT_PROSE_SURFACE	5d5e0b288cf36864ed9d	OT+EE+Y	nächsten Posten länger halten	NONE	YES	NONE	nächsten Posten länger halten	nächsten Posten länger halten	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
362	A3	f69v	f69v.3	29	A3:G107	oteey	A3_RIGHT_WHEEL_RING_TEXT	A69_RIGHT_FACE_RAY_WHEEL	EXACT_PROSE_SURFACE	5d5e0b288cf36864ed9d	OT+EE+Y	nächsten Posten länger halten	NONE	YES	NONE	nächsten Posten länger halten	nächsten Posten länger halten	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
363	A3	f69v	f69v.4	1	A3:G108	okeey	A3_LEFT_RADIAL_SLOT_01	A69_LEFT_28_PLACE_WHEEL	EXACT_PROSE_SURFACE	0275fbf14e07935b0a45	OK+EE+Y	länger ansetzen	NONE	YES	NONE	länger ansetzen	länger ansetzen	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
364	A3	f69v	f69v.4	2	A3:G109	sar	A3_LEFT_RADIAL_SLOT_01	A69_LEFT_28_PLACE_WHEEL	EXACT_PROSE_SURFACE	4d4559019a961b834aa1	AR	von dort	NONE	YES	NONE	von dort	von dort	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
365	A3	f69v	f69v.5	1	A3:G110	okeo	A3_LEFT_RADIAL_SLOT_02	A69_LEFT_28_PLACE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	OK+E+O	ansetzen + kurz + Arbeitsgang	NONE	YES	NONE	ansetzen + kurz + Arbeitsgang	ansetzen + kurz + Arbeitsgang	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
366	A3	f69v	f69v.5	2	A3:G111	dy	A3_LEFT_RADIAL_SLOT_02	A69_LEFT_28_PLACE_WHEEL	EXACT_PROSE_SURFACE	b921a237be883a820352	Y	dies	NONE	YES	NONE	dies	dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
367	A3	f69v	f69v.6	1	A3:G112	ochoyk	A3_LEFT_RADIAL_SLOT_03	A69_LEFT_28_PLACE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	O+HO+Y+K	Arbeitsgang + Zutat + dies + zufuehren	NONE	YES	NONE	Arbeitsgang + Zutat + dies + zufuehren	Arbeitsgang + Gabe + dies + zufuehren	YES	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
368	A3	f69v	f69v.7	1	A3:G113	ykeey	A3_LEFT_RADIAL_SLOT_04	A69_LEFT_28_PLACE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	Y+K+EE+Y	dies + zufuehren + laenger + dies	NONE	YES	NONE	dies + zufuehren + laenger + dies	dies + zufuehren + laenger + dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
369	A3	f69v	f69v.8	1	A3:G114	ytory	A3_LEFT_RADIAL_SLOT_05	A69_LEFT_28_PLACE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	Y+T+OR+Y	dies + fuellen + Ansatz + dies	NONE	YES	NONE	dies + fuellen + Ansatz + dies	dies + eintragen + Ansatz + dies	YES	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
370	A3	f69v	f69v.9	1	A3:G115	oeesy	A3_LEFT_RADIAL_SLOT_06	A69_LEFT_28_PLACE_WHEEL	UNIQUE_COMPONENT_SEQUENCE	NONE	O+EE+Y	Arbeitsgang + laenger + dies	NONE	YES	NONE	Arbeitsgang + laenger + dies	Arbeitsgang + laenger + dies	NO	NOT_REQUIRED	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
371	A3	f69v	f69v.10	1	A3:G116	ytody	A3_LEFT_RADIAL_SLOT_07	A69_LEFT_28_PLACE_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	Y+T+O+DY	ASTRO_LOCAL_LABEL_PENDING_CHOICE	Y+T+O+DY || Y+T+O+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	dies + eintragen + Arbeitsgang + Schluss	NO	LOCUS_FINAL_OR_SINGLETON_TAKES_LICENSED_ENDPOINT	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
372	A3	f69v	f69v.11	1	A3:G117	okody	A3_LEFT_RADIAL_SLOT_08	A69_LEFT_28_PLACE_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	OK+O+DY	ASTRO_LOCAL_LABEL_PENDING_CHOICE	OK+O+DY || OK+O+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	ansetzen + Arbeitsgang + Schluss	NO	LOCUS_FINAL_OR_SINGLETON_TAKES_LICENSED_ENDPOINT	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
373	A3	f69v	f69v.12	1	A3:G118	otody	A3_LEFT_RADIAL_SLOT_09	A69_LEFT_28_PLACE_WHEEL	POSITION_RESOLVED_COMPONENT_SEQUENCE	NONE	OT+O+DY	ASTRO_LOCAL_LABEL_PENDING_CHOICE	OT+O+DY || OT+O+Y	YES	NONE	ASTRO_LOCAL_LABEL_PENDING_CHOICE	danach + Arbeitsgang + Schluss	NO	LOCUS_FINAL_OR_SINGLETON_TAKES_LICENSED_ENDPOINT	NOT_APPLIED	NOT_APPLIED	NOT_REQUIRED
