event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de
P912-E0909	f81v	f81v.6	WORKSHOP_PROSE	qokain	OK+AIN	LEARNED_FORMULA_CARD	EINE PORTION ANSETZEN
P912-E0910	f81v	f81v.6	WORKSHOP_PROSE	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS ANSETZEN
P912-E0911	f81v	f81v.6	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0912	f81v	f81v.6	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E0913	f81v	f81v.6	WORKSHOP_PROSE	cheol	CHEO+L	LEARNED_FORMULA_CARD	DEN AUSZUG WEITERFUEHREN
P912-E0914	f81v	f81v.6	WORKSHOP_PROSE	lky	L+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; dieser Arbeitsgegenstand
P912-E0915	f81v	f81v.6	WORKSHOP_PROSE	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen
P912-E0916	f81v	f81v.6	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E0917	f81v	f81v.6	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0918	f81v	f81v.6	WORKSHOP_PROSE	okain	OK+AIN	LEARNED_FORMULA_CARD	EINE PORTION ANSETZEN
P912-E0919	f81v	f81v.6	WORKSHOP_PROSE	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; Arbeitsschritt schließen
P912-E0920	f81v	f81v.7	WORKSHOP_PROSE	olor	OL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Ansatz oder Zubereitung
P912-E0921	f81v	f81v.7	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0922	f81v	f81v.7	WORKSHOP_PROSE	sheckhal	SH+E+CKH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; durch einen Durchlass führen; Ziel- oder Anschlussstelle
P912-E0923	f81v	f81v.7	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0924	f81v	f81v.7	WORKSHOP_PROSE	qokeedal	OK+EE+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; länger oder gehalten; Ziel- oder Anschlussstelle
P912-E0925	f81v	f81v.7	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0926	f81v	f81v.7	WORKSHOP_PROSE	chckhy	CKH+Y	LEARNED_FORMULA_CARD	DURCH DEN DURCHLASS FUEHREN
P912-E0927	f81v	f81v.7	WORKSHOP_PROSE	schedy	CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E0928	f81v	f81v.7	WORKSHOP_PROSE	qol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0929	f81v	f81v.8	WORKSHOP_PROSE	ykol	Y+K+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; im selben Arbeitsgang fortfahren
P912-E0930	f81v	f81v.8	WORKSHOP_PROSE	or	OR	LEARNED_FORMULA_CARD	DER ANSATZ
P912-E0931	f81v	f81v.8	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E0932	f81v	f81v.8	WORKSHOP_PROSE	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	LAENGER HALTEN; ENDE
P912-E0933	f81v	f81v.8	WORKSHOP_PROSE	qolkeedy	SOLK+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0934	f81v	f81v.8	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0935	f81v	f81v.8	WORKSHOP_PROSE	dkain	D_ADDR+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Material zugeben; Portion
P912-E0936	f81v	f81v.8	WORKSHOP_PROSE	cphedy	CPH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	umleiten; kurz oder direkt; Arbeitsschritt schließen
P912-E0937	f81v	f81v.8	WORKSHOP_PROSE	oldy	OL+DY	LEARNED_FORMULA_CARD	DAMIT FORTFAHREN; ENDE
P912-E0938	f81v	f81v.9	WORKSHOP_PROSE	yar	Y+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Entnahmestelle
P912-E0939	f81v	f81v.9	WORKSHOP_PROSE	olchey	OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand
P912-E0940	f81v	f81v.9	WORKSHOP_PROSE	kaiin	K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Sollmaß
P912-E0941	f81v	f81v.9	WORKSHOP_PROSE	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	LAENGER ANSETZEN
P912-E0942	f81v	f81v.9	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0943	f81v	f81v.9	WORKSHOP_PROSE	olor	OL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Ansatz oder Zubereitung
P912-E0944	f81v	f81v.9	WORKSHOP_PROSE	checkhy	CH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; kurz oder direkt; durch einen Durchlass führen; dieser Arbeitsgegenstand
P912-E0945	f81v	f81v.9	WORKSHOP_PROSE	daiidy	DA+IIN+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	zweite Arbeitsstufe; Arbeitsstufe; Arbeitsschritt schließen
P912-E0946	f81v	f81v.10	WORKSHOP_PROSE	polshy	P+OL+SH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; im selben Arbeitsgang fortfahren; Arbeitsgegenstand halten; dieser Arbeitsgegenstand
P912-E0947	f81v	f81v.10	WORKSHOP_PROSE	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	lokale Arbeitsstelle; Arbeitsgegenstand halten; dieser Arbeitsgegenstand; Arbeitsgang einstellen; länger oder gehalten; bezeichneter Teil
P912-E0948	f81v	f81v.10	WORKSHOP_PROSE	qop	CARRIER_Q+O+P	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; Material einsetzen
P912-E0949	f81v	f81v.10	WORKSHOP_PROSE	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E0950	f81v	f81v.10	WORKSHOP_PROSE	otedy	OT+E+DY	LEARNED_FORMULA_CARD	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0951	f81v	f81v.10	WORKSHOP_PROSE	okshedy	OK+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen
P912-E0952	f81v	f81v.10	WORKSHOP_PROSE	qoty	OT+Y	LEARNED_FORMULA_CARD	DANACH DIESER POSTEN
P912-E0953	f81v	f81v.10	WORKSHOP_PROSE	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Flüssigkeits- oder Stationslauf; lokale Arbeitsstelle; Innenstelle
P912-E0954	f81v	f81v.11	WORKSHOP_PROSE	yshey	Y+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand
P912-E0955	f81v	f81v.11	WORKSHOP_PROSE	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	LAENGER ANSETZEN
P912-E0956	f81v	f81v.11	WORKSHOP_PROSE	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	LAENGER ANSETZEN
P912-E0957	f81v	f81v.11	WORKSHOP_PROSE	oky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0958	f81v	f81v.11	WORKSHOP_PROSE	ykeey	Y+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand
P912-E0959	f81v	f81v.11	WORKSHOP_PROSE	qoky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0960	f81v	f81v.11	WORKSHOP_PROSE	oky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E0961	f81v	f81v.11	WORKSHOP_PROSE	lky	L+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; dieser Arbeitsgegenstand
P912-E0962	f81v	f81v.11	WORKSHOP_PROSE	olchy	OL+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand
P912-E0963	f81v	f81v.11	WORKSHOP_PROSE	ky	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; dieser Arbeitsgegenstand
P912-E0964	f81v	f81v.11	WORKSHOP_PROSE	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgegenstand halten; im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand; bezeichneter Teil
P912-E0965	f81v	f81v.12	WORKSHOP_PROSE	qol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0966	f81v	f81v.12	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0967	f81v	f81v.12	WORKSHOP_PROSE	chdy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E0968	f81v	f81v.12	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E0969	f81v	f81v.12	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E0970	f81v	f81v.12	WORKSHOP_PROSE	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen
P912-E0971	f81v	f81v.12	WORKSHOP_PROSE	chetedy	CH+E+T+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; kurz oder direkt; Arbeitsgang einstellen; kurz oder direkt; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0972	f81v	f81v.12	WORKSHOP_PROSE	lkedey	L+K+E+D_ADDR+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; kurz oder direkt; bezeichneter Teil; kurz oder direkt; dieser Arbeitsgegenstand
P912-E0973	f81v	f81v.12	WORKSHOP_PROSE	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen
P912-E0974	f81v	f81v.13	WORKSHOP_PROSE	ykeshey	Y+K+E+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; kurz oder direkt; Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand
P912-E0975	f81v	f81v.13	WORKSHOP_PROSE	dchsed	D_ADDR+CH+S+E+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; bezeichneten Anteil entnehmen; Arbeitsvariante auswählen; kurz oder direkt; bezeichneter Teil
P912-E0976	f81v	f81v.13	WORKSHOP_PROSE	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen
P912-E0977	f81v	f81v.13	WORKSHOP_PROSE	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen
P912-E0978	f81v	f81v.13	WORKSHOP_PROSE	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	AUS DEM BEZEICHNETEN TEIL
P912-E0979	f81v	f81v.13	WORKSHOP_PROSE	ykeday	Y+K+E+DA+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; kurz oder direkt; zweite Arbeitsstufe; dieser Arbeitsgegenstand
P912-E0980	f81v	f81v.13	WORKSHOP_PROSE	qoty	OT+Y	LEARNED_FORMULA_CARD	DANACH DIESER POSTEN
P912-E0981	f81v	f81v.13	WORKSHOP_PROSE	ykedy	Y+K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; kurz oder direkt; Arbeitsschritt schließen
P912-E0982	f81v	f81v.13	WORKSHOP_PROSE	okal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E0983	f81v	f81v.14	WORKSHOP_PROSE	dshedy	SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen
P912-E0984	f81v	f81v.14	WORKSHOP_PROSE	ykeedy	Y+K+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0985	f81v	f81v.14	WORKSHOP_PROSE	sheeky	SH+EE+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; länger oder gehalten; Material zugeben; dieser Arbeitsgegenstand
P912-E0986	f81v	f81v.14	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E0987	f81v	f81v.14	WORKSHOP_PROSE	okedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E0988	f81v	f81v.14	WORKSHOP_PROSE	qokeed	OK+EE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; länger oder gehalten; bezeichneter Teil
P912-E0989	f81v	f81v.14	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E0990	f81v	f81v.14	WORKSHOP_PROSE	lchpchdy	L+CH+P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen; Material einsetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E0991	f81v	f81v.15	WORKSHOP_PROSE	qokal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E0992	f81v	f81v.15	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E0993	f81v	f81v.15	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E0994	f81v	f81v.15	WORKSHOP_PROSE	sheey	SH+EE+Y	LEARNED_FORMULA_CARD	LAENGER HALTEN
P912-E0995	f81v	f81v.15	WORKSHOP_PROSE	salshcthdy	S+A_ADDR+LSH+CTH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; lokale Arbeitsstelle; spülen; bis bereit führen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E0996	f81v	f81v.15	WORKSHOP_PROSE	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; über einen Nebenpfad; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E0997	f81v	f81v.15	WORKSHOP_PROSE	r	R	LEARNED_FORMULA_CARD	ZUSTAND MARKIEREN
P912-E0998	f81v	f81v.15	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E0999	f81v	f81v.15	WORKSHOP_PROSE	ltary	L+T+AR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang einstellen; Entnahmestelle; dieser Arbeitsgegenstand
P912-E1000	f81v	f81v.16	WORKSHOP_PROSE	lor	L+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Ansatz oder Zubereitung
P912-E1001	f81v	f81v.16	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1002	f81v	f81v.16	WORKSHOP_PROSE	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1003	f81v	f81v.16	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1004	f81v	f81v.16	WORKSHOP_PROSE	chy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1005	f81v	f81v.16	WORKSHOP_PROSE	rshdy	R+SH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Arbeitsgegenstand halten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1006	f81v	f81v.16	WORKSHOP_PROSE	lshedy	LSH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	spülen; kurz oder direkt; Arbeitsschritt schließen
P912-E1007	f81v	f81v.16	WORKSHOP_PROSE	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	AUS DEM BEZEICHNETEN TEIL
P912-E1008	f81v	f81v.16	WORKSHOP_PROSE	chdy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1009	f81v	f81v.16	WORKSHOP_PROSE	pchdy	P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1010	f81v	f81v.17	WORKSHOP_PROSE	sshkchdy	SH+K+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Material zugeben; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1011	f81v	f81v.17	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1012	f81v	f81v.17	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1013	f81v	f81v.17	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1014	f81v	f81v.17	WORKSHOP_PROSE	qolchedy	OL+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1015	f81v	f81v.17	WORKSHOP_PROSE	qokain	OK+AIN	LEARNED_FORMULA_CARD	EINE PORTION ANSETZEN
P912-E1016	f81v	f81v.17	WORKSHOP_PROSE	ckhy	CKH+Y	LEARNED_FORMULA_CARD	DURCH DEN DURCHLASS FUEHREN
P912-E1017	f81v	f81v.17	WORKSHOP_PROSE	dl	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen
P912-E1018	f81v	f81v.17	WORKSHOP_PROSE	ral	R+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Ziel- oder Anschlussstelle
P912-E1019	f81v	f81v.18	WORKSHOP_PROSE	qokchdy	OK+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1020	f81v	f81v.18	WORKSHOP_PROSE	chey	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1021	f81v	f81v.18	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1022	f81v	f81v.18	WORKSHOP_PROSE	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	KURZ BEHANDELN
P912-E1023	f81v	f81v.18	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1024	f81v	f81v.18	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1025	f81v	f81v.18	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1026	f81v	f81v.18	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1027	f81v	f81v.18	WORKSHOP_PROSE	chckhy	CKH+Y	LEARNED_FORMULA_CARD	DURCH DEN DURCHLASS FUEHREN
P912-E1028	f81v	f81v.18	WORKSHOP_PROSE	qoky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E1029	f81v	f81v.19	WORKSHOP_PROSE	solkeey	SOLK+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1030	f81v	f81v.19	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1031	f81v	f81v.19	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1032	f81v	f81v.19	WORKSHOP_PROSE	qokar	OK+AR	LEARNED_FORMULA_CARD	AUS DER QUELLE ANSETZEN
P912-E1033	f81v	f81v.19	WORKSHOP_PROSE	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; durch einen Durchlass führen; dieser Arbeitsgegenstand
P912-E1034	f81v	f81v.19	WORKSHOP_PROSE	dedy	D_ADDR+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; kurz oder direkt; Arbeitsschritt schließen
P912-E1035	f81v	f81v.19	WORKSHOP_PROSE	qokar	OK+AR	LEARNED_FORMULA_CARD	AUS DER QUELLE ANSETZEN
P912-E1036	f81v	f81v.19	WORKSHOP_PROSE	qokal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E1037	f81v	f81v.19	WORKSHOP_PROSE	dol	D_ADDR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; im selben Arbeitsgang fortfahren
P912-E1038	f81v	f81v.19	WORKSHOP_PROSE	chy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1039	f81v	f81v.20	WORKSHOP_PROSE	qocthey	CARRIER_Q+O+CTH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; bis bereit führen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1040	f81v	f81v.20	WORKSHOP_PROSE	chekal	CHK+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand behandeln; Ziel- oder Anschlussstelle
P912-E1041	f81v	f81v.20	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1042	f81v	f81v.20	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1043	f81v	f81v.20	WORKSHOP_PROSE	lshety	LSH+E+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	spülen; kurz oder direkt; Arbeitsgang einstellen; dieser Arbeitsgegenstand
P912-E1044	f81v	f81v.20	WORKSHOP_PROSE	qoldy	OL+DY	LEARNED_FORMULA_CARD	DAMIT FORTFAHREN; ENDE
P912-E1045	f81v	f81v.20	WORKSHOP_PROSE	ltedy	L+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang einstellen; kurz oder direkt; Arbeitsschritt schließen
P912-E1046	f81v	f81v.20	WORKSHOP_PROSE	qotain	OT+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Portion
P912-E1047	f81v	f81v.21	WORKSHOP_PROSE	lsho	LSH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	spülen; Arbeitsgang ausführen
P912-E1048	f81v	f81v.21	WORKSHOP_PROSE	qokey	OK+E+Y	LEARNED_FORMULA_CARD	KURZ ANSETZEN
P912-E1049	f81v	f81v.21	WORKSHOP_PROSE	lshedy	LSH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	spülen; kurz oder direkt; Arbeitsschritt schließen
P912-E1050	f81v	f81v.21	WORKSHOP_PROSE	lshedy	LSH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	spülen; kurz oder direkt; Arbeitsschritt schließen
P912-E1051	f81v	f81v.21	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1052	f81v	f81v.21	WORKSHOP_PROSE	qolky	SOLK+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; dieser Arbeitsgegenstand
P912-E1053	f81v	f81v.21	WORKSHOP_PROSE	lchedal	L+CHD+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgut umsetzen; Ziel- oder Anschlussstelle
P912-E1054	f81v	f81v.21	WORKSHOP_PROSE	qol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1055	f81v	f81v.21	WORKSHOP_PROSE	otar	OT+AR	LEARNED_FORMULA_CARD	DANACH AUS DER QUELLE
P912-E1056	f81v	f81v.22	WORKSHOP_PROSE	qokal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E1057	f81v	f81v.22	WORKSHOP_PROSE	qol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1058	f81v	f81v.22	WORKSHOP_PROSE	oiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsstufe
P912-E1059	f81v	f81v.22	WORKSHOP_PROSE	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	LAENGER HALTEN
P912-E1060	f81v	f81v.22	WORKSHOP_PROSE	dal	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1061	f81v	f81v.22	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
