1_INPUT	2_HIGH	3_ROOT	4_SQUARE	5_SUB	6_DOUBLE	7_APPEND	8_QUOTIENT	9_CHOOSE	10_MUL	11_SUB	12_APPEND	13_SQUARE	14_SUB	15_APPEND	16_MOD	17_SQUARE	18_MOD	19_MOD	20_ADD	21_MOD	22_MOD	23_CHECK
1576	15	3	9	6	6	67	11	9	54	13	136	81	55	39	4	16	2	6	8	1	1	CHECK
1577	15	3	9	6	6	67	11	9	54	13	137	81	56	39	4	16	2	0	2	2	2	CHECK
1578	15	3	9	6	6	67	11	9	54	13	138	81	57	39	4	16	2	1	3	3	3	CHECK
1579	15	3	9	6	6	67	11	9	54	13	139	81	58	39	4	16	2	2	4	4	4	CHECK
1580	15	3	9	6	6	68	11	9	54	14	140	81	59	39	4	16	2	3	5	5	5	CHECK
1581	15	3	9	6	6	68	11	9	54	14	141	81	60	39	4	16	2	4	6	6	6	CHECK
1582	15	3	9	6	6	68	11	9	54	14	142	81	61	39	4	16	2	5	7	0	0	CHECK
1583	15	3	9	6	6	68	11	9	54	14	143	81	62	39	4	16	2	6	8	1	1	CHECK
1584	15	3	9	6	6	68	11	9	54	14	144	81	63	39	4	16	2	0	2	2	2	CHECK
1585	15	3	9	6	6	68	11	9	54	14	145	81	64	39	4	16	2	1	3	3	3	CHECK
1586	15	3	9	6	6	68	11	9	54	14	146	81	65	39	4	16	2	2	4	4	4	CHECK
1587	15	3	9	6	6	68	11	9	54	14	147	81	66	39	4	16	2	3	5	5	5	CHECK
1588	15	3	9	6	6	68	11	9	54	14	148	81	67	39	4	16	2	4	6	6	6	CHECK
1589	15	3	9	6	6	68	11	9	54	14	149	81	68	39	4	16	2	5	7	0	0	CHECK
1590	15	3	9	6	6	69	11	9	54	15	150	81	69	39	4	16	2	6	8	1	1	CHECK
1591	15	3	9	6	6	69	11	9	54	15	151	81	70	39	4	16	2	0	2	2	2	CHECK
1592	15	3	9	6	6	69	11	9	54	15	152	81	71	39	4	16	2	1	3	3	3	CHECK
1593	15	3	9	6	6	69	11	9	54	15	153	81	72	39	4	16	2	2	4	4	4	CHECK
1594	15	3	9	6	6	69	11	9	54	15	154	81	73	39	4	16	2	3	5	5	5	CHECK
1595	15	3	9	6	6	69	11	9	54	15	155	81	74	39	4	16	2	4	6	6	6	CHECK
1596	15	3	9	6	6	69	11	9	54	15	156	81	75	39	4	16	2	5	7	0	0	CHECK
1597	15	3	9	6	6	69	11	9	54	15	157	81	76	39	4	16	2	6	8	1	1	CHECK
1598	15	3	9	6	6	69	11	9	54	15	158	81	77	39	4	16	2	0	2	2	2	CHECK
1599	15	3	9	6	6	69	11	9	54	15	159	81	78	39	4	16	2	1	3	3	3	CHECK
1600	16	4	16	0	8	0	0	0	0	0	0	0	0	40	5	25	4	0	4	4	4	CHECK
1601	16	4	16	0	8	0	0	0	0	0	1	0	1	40	5	25	4	1	5	5	5	CHECK
1602	16	4	16	0	8	0	0	0	0	0	2	0	2	40	5	25	4	2	6	6	6	CHECK
1603	16	4	16	0	8	0	0	0	0	0	3	0	3	40	5	25	4	3	7	0	0	CHECK
1604	16	4	16	0	8	0	0	0	0	0	4	0	4	40	5	25	4	4	8	1	1	CHECK
1605	16	4	16	0	8	0	0	0	0	0	5	0	5	40	5	25	4	5	9	2	2	CHECK
1606	16	4	16	0	8	0	0	0	0	0	6	0	6	40	5	25	4	6	10	3	3	CHECK
1607	16	4	16	0	8	0	0	0	0	0	7	0	7	40	5	25	4	0	4	4	4	CHECK
1608	16	4	16	0	8	0	0	0	0	0	8	0	8	40	5	25	4	1	5	5	5	CHECK
1609	16	4	16	0	8	0	0	0	0	0	9	0	9	40	5	25	4	2	6	6	6	CHECK
1610	16	4	16	0	8	1	0	0	0	1	10	0	10	40	5	25	4	3	7	0	0	CHECK
1611	16	4	16	0	8	1	0	0	0	1	11	0	11	40	5	25	4	4	8	1	1	CHECK
1612	16	4	16	0	8	1	0	0	0	1	12	0	12	40	5	25	4	5	9	2	2	CHECK
1613	16	4	16	0	8	1	0	0	0	1	13	0	13	40	5	25	4	6	10	3	3	CHECK
1614	16	4	16	0	8	1	0	0	0	1	14	0	14	40	5	25	4	0	4	4	4	CHECK
1615	16	4	16	0	8	1	0	0	0	1	15	0	15	40	5	25	4	1	5	5	5	CHECK
1616	16	4	16	0	8	1	0	0	0	1	16	0	16	40	5	25	4	2	6	6	6	CHECK
1617	16	4	16	0	8	1	0	0	0	1	17	0	17	40	5	25	4	3	7	0	0	CHECK
1618	16	4	16	0	8	1	0	0	0	1	18	0	18	40	5	25	4	4	8	1	1	CHECK
1619	16	4	16	0	8	1	0	0	0	1	19	0	19	40	5	25	4	5	9	2	2	CHECK
1620	16	4	16	0	8	2	0	0	0	2	20	0	20	40	5	25	4	6	10	3	3	CHECK
1621	16	4	16	0	8	2	0	0	0	2	21	0	21	40	5	25	4	0	4	4	4	CHECK
1622	16	4	16	0	8	2	0	0	0	2	22	0	22	40	5	25	4	1	5	5	5	CHECK
1623	16	4	16	0	8	2	0	0	0	2	23	0	23	40	5	25	4	2	6	6	6	CHECK
1624	16	4	16	0	8	2	0	0	0	2	24	0	24	40	5	25	4	3	7	0	0	CHECK
1625	16	4	16	0	8	2	0	0	0	2	25	0	25	40	5	25	4	4	8	1	1	CHECK
1626	16	4	16	0	8	2	0	0	0	2	26	0	26	40	5	25	4	5	9	2	2	CHECK
1627	16	4	16	0	8	2	0	0	0	2	27	0	27	40	5	25	4	6	10	3	3	CHECK
1628	16	4	16	0	8	2	0	0	0	2	28	0	28	40	5	25	4	0	4	4	4	CHECK
1629	16	4	16	0	8	2	0	0	0	2	29	0	29	40	5	25	4	1	5	5	5	CHECK
1630	16	4	16	0	8	3	0	0	0	3	30	0	30	40	5	25	4	2	6	6	6	CHECK
1631	16	4	16	0	8	3	0	0	0	3	31	0	31	40	5	25	4	3	7	0	0	CHECK
1632	16	4	16	0	8	3	0	0	0	3	32	0	32	40	5	25	4	4	8	1	1	CHECK
1633	16	4	16	0	8	3	0	0	0	3	33	0	33	40	5	25	4	5	9	2	2	CHECK
1634	16	4	16	0	8	3	0	0	0	3	34	0	34	40	5	25	4	6	10	3	3	CHECK
1635	16	4	16	0	8	3	0	0	0	3	35	0	35	40	5	25	4	0	4	4	4	CHECK
1636	16	4	16	0	8	3	0	0	0	3	36	0	36	40	5	25	4	1	5	5	5	CHECK
1637	16	4	16	0	8	3	0	0	0	3	37	0	37	40	5	25	4	2	6	6	6	CHECK
1638	16	4	16	0	8	3	0	0	0	3	38	0	38	40	5	25	4	3	7	0	0	CHECK
1639	16	4	16	0	8	3	0	0	0	3	39	0	39	40	5	25	4	4	8	1	1	CHECK
1640	16	4	16	0	8	4	0	0	0	4	40	0	40	40	5	25	4	5	9	2	2	CHECK
1641	16	4	16	0	8	4	0	0	0	4	41	0	41	40	5	25	4	6	10	3	3	CHECK
1642	16	4	16	0	8	4	0	0	0	4	42	0	42	40	5	25	4	0	4	4	4	CHECK
1643	16	4	16	0	8	4	0	0	0	4	43	0	43	40	5	25	4	1	5	5	5	CHECK
1644	16	4	16	0	8	4	0	0	0	4	44	0	44	40	5	25	4	2	6	6	6	CHECK
1645	16	4	16	0	8	4	0	0	0	4	45	0	45	40	5	25	4	3	7	0	0	CHECK
1646	16	4	16	0	8	4	0	0	0	4	46	0	46	40	5	25	4	4	8	1	1	CHECK
1647	16	4	16	0	8	4	0	0	0	4	47	0	47	40	5	25	4	5	9	2	2	CHECK
1648	16	4	16	0	8	4	0	0	0	4	48	0	48	40	5	25	4	6	10	3	3	CHECK
1649	16	4	16	0	8	4	0	0	0	4	49	0	49	40	5	25	4	0	4	4	4	CHECK
1650	16	4	16	0	8	5	0	0	0	5	50	0	50	40	5	25	4	1	5	5	5	CHECK
1651	16	4	16	0	8	5	0	0	0	5	51	0	51	40	5	25	4	2	6	6	6	CHECK
1652	16	4	16	0	8	5	0	0	0	5	52	0	52	40	5	25	4	3	7	0	0	CHECK
1653	16	4	16	0	8	5	0	0	0	5	53	0	53	40	5	25	4	4	8	1	1	CHECK
1654	16	4	16	0	8	5	0	0	0	5	54	0	54	40	5	25	4	5	9	2	2	CHECK
1655	16	4	16	0	8	5	0	0	0	5	55	0	55	40	5	25	4	6	10	3	3	CHECK
1656	16	4	16	0	8	5	0	0	0	5	56	0	56	40	5	25	4	0	4	4	4	CHECK
1657	16	4	16	0	8	5	0	0	0	5	57	0	57	40	5	25	4	1	5	5	5	CHECK
1658	16	4	16	0	8	5	0	0	0	5	58	0	58	40	5	25	4	2	6	6	6	CHECK
1659	16	4	16	0	8	5	0	0	0	5	59	0	59	40	5	25	4	3	7	0	0	CHECK
1660	16	4	16	0	8	6	0	0	0	6	60	0	60	40	5	25	4	4	8	1	1	CHECK
1661	16	4	16	0	8	6	0	0	0	6	61	0	61	40	5	25	4	5	9	2	2	CHECK
1662	16	4	16	0	8	6	0	0	0	6	62	0	62	40	5	25	4	6	10	3	3	CHECK
1663	16	4	16	0	8	6	0	0	0	6	63	0	63	40	5	25	4	0	4	4	4	CHECK
1664	16	4	16	0	8	6	0	0	0	6	64	0	64	40	5	25	4	1	5	5	5	CHECK
1665	16	4	16	0	8	6	0	0	0	6	65	0	65	40	5	25	4	2	6	6	6	CHECK
1666	16	4	16	0	8	6	0	0	0	6	66	0	66	40	5	25	4	3	7	0	0	CHECK
1667	16	4	16	0	8	6	0	0	0	6	67	0	67	40	5	25	4	4	8	1	1	CHECK
1668	16	4	16	0	8	6	0	0	0	6	68	0	68	40	5	25	4	5	9	2	2	CHECK
1669	16	4	16	0	8	6	0	0	0	6	69	0	69	40	5	25	4	6	10	3	3	CHECK
1670	16	4	16	0	8	7	0	0	0	7	70	0	70	40	5	25	4	0	4	4	4	CHECK
1671	16	4	16	0	8	7	0	0	0	7	71	0	71	40	5	25	4	1	5	5	5	CHECK
1672	16	4	16	0	8	7	0	0	0	7	72	0	72	40	5	25	4	2	6	6	6	CHECK
1673	16	4	16	0	8	7	0	0	0	7	73	0	73	40	5	25	4	3	7	0	0	CHECK
1674	16	4	16	0	8	7	0	0	0	7	74	0	74	40	5	25	4	4	8	1	1	CHECK
1675	16	4	16	0	8	7	0	0	0	7	75	0	75	40	5	25	4	5	9	2	2	CHECK
1676	16	4	16	0	8	7	0	0	0	7	76	0	76	40	5	25	4	6	10	3	3	CHECK
1677	16	4	16	0	8	7	0	0	0	7	77	0	77	40	5	25	4	0	4	4	4	CHECK
1678	16	4	16	0	8	7	0	0	0	7	78	0	78	40	5	25	4	1	5	5	5	CHECK
1679	16	4	16	0	8	7	0	0	0	7	79	0	79	40	5	25	4	2	6	6	6	CHECK
1680	16	4	16	0	8	8	1	0	0	8	80	0	80	40	5	25	4	3	7	0	0	CHECK
1681	16	4	16	0	8	8	1	1	8	0	1	1	0	41	6	36	1	0	1	1	1	CHECK
1682	16	4	16	0	8	8	1	1	8	0	2	1	1	41	6	36	1	1	2	2	2	CHECK
1683	16	4	16	0	8	8	1	1	8	0	3	1	2	41	6	36	1	2	3	3	3	CHECK
1684	16	4	16	0	8	8	1	1	8	0	4	1	3	41	6	36	1	3	4	4	4	CHECK
1685	16	4	16	0	8	8	1	1	8	0	5	1	4	41	6	36	1	4	5	5	5	CHECK
1686	16	4	16	0	8	8	1	1	8	0	6	1	5	41	6	36	1	5	6	6	6	CHECK
1687	16	4	16	0	8	8	1	1	8	0	7	1	6	41	6	36	1	6	7	0	0	CHECK
1688	16	4	16	0	8	8	1	1	8	0	8	1	7	41	6	36	1	0	1	1	1	CHECK
1689	16	4	16	0	8	8	1	1	8	0	9	1	8	41	6	36	1	1	2	2	2	CHECK
1690	16	4	16	0	8	9	1	1	8	1	10	1	9	41	6	36	1	2	3	3	3	CHECK
1691	16	4	16	0	8	9	1	1	8	1	11	1	10	41	6	36	1	3	4	4	4	CHECK
1692	16	4	16	0	8	9	1	1	8	1	12	1	11	41	6	36	1	4	5	5	5	CHECK
1693	16	4	16	0	8	9	1	1	8	1	13	1	12	41	6	36	1	5	6	6	6	CHECK
1694	16	4	16	0	8	9	1	1	8	1	14	1	13	41	6	36	1	6	7	0	0	CHECK
1695	16	4	16	0	8	9	1	1	8	1	15	1	14	41	6	36	1	0	1	1	1	CHECK
1696	16	4	16	0	8	9	1	1	8	1	16	1	15	41	6	36	1	1	2	2	2	CHECK
1697	16	4	16	0	8	9	1	1	8	1	17	1	16	41	6	36	1	2	3	3	3	CHECK
1698	16	4	16	0	8	9	1	1	8	1	18	1	17	41	6	36	1	3	4	4	4	CHECK
1699	16	4	16	0	8	9	1	1	8	1	19	1	18	41	6	36	1	4	5	5	5	CHECK
1700	17	4	16	1	8	10	1	1	8	2	20	1	19	41	6	36	1	5	6	6	6	CHECK
1701	17	4	16	1	8	10	1	1	8	2	21	1	20	41	6	36	1	6	7	0	0	CHECK
1702	17	4	16	1	8	10	1	1	8	2	22	1	21	41	6	36	1	0	1	1	1	CHECK
1703	17	4	16	1	8	10	1	1	8	2	23	1	22	41	6	36	1	1	2	2	2	CHECK
1704	17	4	16	1	8	10	1	1	8	2	24	1	23	41	6	36	1	2	3	3	3	CHECK
1705	17	4	16	1	8	10	1	1	8	2	25	1	24	41	6	36	1	3	4	4	4	CHECK
1706	17	4	16	1	8	10	1	1	8	2	26	1	25	41	6	36	1	4	5	5	5	CHECK
1707	17	4	16	1	8	10	1	1	8	2	27	1	26	41	6	36	1	5	6	6	6	CHECK
1708	17	4	16	1	8	10	1	1	8	2	28	1	27	41	6	36	1	6	7	0	0	CHECK
1709	17	4	16	1	8	10	1	1	8	2	29	1	28	41	6	36	1	0	1	1	1	CHECK
1710	17	4	16	1	8	11	1	1	8	3	30	1	29	41	6	36	1	1	2	2	2	CHECK
1711	17	4	16	1	8	11	1	1	8	3	31	1	30	41	6	36	1	2	3	3	3	CHECK
1712	17	4	16	1	8	11	1	1	8	3	32	1	31	41	6	36	1	3	4	4	4	CHECK
1713	17	4	16	1	8	11	1	1	8	3	33	1	32	41	6	36	1	4	5	5	5	CHECK
1714	17	4	16	1	8	11	1	1	8	3	34	1	33	41	6	36	1	5	6	6	6	CHECK
1715	17	4	16	1	8	11	1	1	8	3	35	1	34	41	6	36	1	6	7	0	0	CHECK
1716	17	4	16	1	8	11	1	1	8	3	36	1	35	41	6	36	1	0	1	1	1	CHECK
1717	17	4	16	1	8	11	1	1	8	3	37	1	36	41	6	36	1	1	2	2	2	CHECK
1718	17	4	16	1	8	11	1	1	8	3	38	1	37	41	6	36	1	2	3	3	3	CHECK
1719	17	4	16	1	8	11	1	1	8	3	39	1	38	41	6	36	1	3	4	4	4	CHECK
1720	17	4	16	1	8	12	1	1	8	4	40	1	39	41	6	36	1	4	5	5	5	CHECK
1721	17	4	16	1	8	12	1	1	8	4	41	1	40	41	6	36	1	5	6	6	6	CHECK
1722	17	4	16	1	8	12	1	1	8	4	42	1	41	41	6	36	1	6	7	0	0	CHECK
1723	17	4	16	1	8	12	1	1	8	4	43	1	42	41	6	36	1	0	1	1	1	CHECK
1724	17	4	16	1	8	12	1	1	8	4	44	1	43	41	6	36	1	1	2	2	2	CHECK
1725	17	4	16	1	8	12	1	1	8	4	45	1	44	41	6	36	1	2	3	3	3	CHECK
1726	17	4	16	1	8	12	1	1	8	4	46	1	45	41	6	36	1	3	4	4	4	CHECK
1727	17	4	16	1	8	12	1	1	8	4	47	1	46	41	6	36	1	4	5	5	5	CHECK
1728	17	4	16	1	8	12	1	1	8	4	48	1	47	41	6	36	1	5	6	6	6	CHECK
1729	17	4	16	1	8	12	1	1	8	4	49	1	48	41	6	36	1	6	7	0	0	CHECK
1730	17	4	16	1	8	13	1	1	8	5	50	1	49	41	6	36	1	0	1	1	1	CHECK
1731	17	4	16	1	8	13	1	1	8	5	51	1	50	41	6	36	1	1	2	2	2	CHECK
1732	17	4	16	1	8	13	1	1	8	5	52	1	51	41	6	36	1	2	3	3	3	CHECK
1733	17	4	16	1	8	13	1	1	8	5	53	1	52	41	6	36	1	3	4	4	4	CHECK
1734	17	4	16	1	8	13	1	1	8	5	54	1	53	41	6	36	1	4	5	5	5	CHECK
1735	17	4	16	1	8	13	1	1	8	5	55	1	54	41	6	36	1	5	6	6	6	CHECK
1736	17	4	16	1	8	13	1	1	8	5	56	1	55	41	6	36	1	6	7	0	0	CHECK
1737	17	4	16	1	8	13	1	1	8	5	57	1	56	41	6	36	1	0	1	1	1	CHECK
1738	17	4	16	1	8	13	1	1	8	5	58	1	57	41	6	36	1	1	2	2	2	CHECK
1739	17	4	16	1	8	13	1	1	8	5	59	1	58	41	6	36	1	2	3	3	3	CHECK
1740	17	4	16	1	8	14	1	1	8	6	60	1	59	41	6	36	1	3	4	4	4	CHECK
1741	17	4	16	1	8	14	1	1	8	6	61	1	60	41	6	36	1	4	5	5	5	CHECK
1742	17	4	16	1	8	14	1	1	8	6	62	1	61	41	6	36	1	5	6	6	6	CHECK
1743	17	4	16	1	8	14	1	1	8	6	63	1	62	41	6	36	1	6	7	0	0	CHECK
1744	17	4	16	1	8	14	1	1	8	6	64	1	63	41	6	36	1	0	1	1	1	CHECK
1745	17	4	16	1	8	14	1	1	8	6	65	1	64	41	6	36	1	1	2	2	2	CHECK
1746	17	4	16	1	8	14	1	1	8	6	66	1	65	41	6	36	1	2	3	3	3	CHECK
1747	17	4	16	1	8	14	1	1	8	6	67	1	66	41	6	36	1	3	4	4	4	CHECK
1748	17	4	16	1	8	14	1	1	8	6	68	1	67	41	6	36	1	4	5	5	5	CHECK
1749	17	4	16	1	8	14	1	1	8	6	69	1	68	41	6	36	1	5	6	6	6	CHECK
1750	17	4	16	1	8	15	1	1	8	7	70	1	69	41	6	36	1	6	7	0	0	CHECK
1751	17	4	16	1	8	15	1	1	8	7	71	1	70	41	6	36	1	0	1	1	1	CHECK
1752	17	4	16	1	8	15	1	1	8	7	72	1	71	41	6	36	1	1	2	2	2	CHECK
1753	17	4	16	1	8	15	1	1	8	7	73	1	72	41	6	36	1	2	3	3	3	CHECK
1754	17	4	16	1	8	15	1	1	8	7	74	1	73	41	6	36	1	3	4	4	4	CHECK
1755	17	4	16	1	8	15	1	1	8	7	75	1	74	41	6	36	1	4	5	5	5	CHECK
1756	17	4	16	1	8	15	1	1	8	7	76	1	75	41	6	36	1	5	6	6	6	CHECK
1757	17	4	16	1	8	15	1	1	8	7	77	1	76	41	6	36	1	6	7	0	0	CHECK
1758	17	4	16	1	8	15	1	1	8	7	78	1	77	41	6	36	1	0	1	1	1	CHECK
1759	17	4	16	1	8	15	1	1	8	7	79	1	78	41	6	36	1	1	2	2	2	CHECK
1760	17	4	16	1	8	16	2	1	8	8	80	1	79	41	6	36	1	2	3	3	3	CHECK
1761	17	4	16	1	8	16	2	1	8	8	81	1	80	41	6	36	1	3	4	4	4	CHECK
1762	17	4	16	1	8	16	2	1	8	8	82	1	81	41	6	36	1	4	5	5	5	CHECK
1763	17	4	16	1	8	16	2	1	8	8	83	1	82	41	6	36	1	5	6	6	6	CHECK
1764	17	4	16	1	8	16	2	2	16	0	4	4	0	42	0	0	0	0	0	0	0	CHECK
1765	17	4	16	1	8	16	2	2	16	0	5	4	1	42	0	0	0	1	1	1	1	CHECK
1766	17	4	16	1	8	16	2	2	16	0	6	4	2	42	0	0	0	2	2	2	2	CHECK
1767	17	4	16	1	8	16	2	2	16	0	7	4	3	42	0	0	0	3	3	3	3	CHECK
1768	17	4	16	1	8	16	2	2	16	0	8	4	4	42	0	0	0	4	4	4	4	CHECK
1769	17	4	16	1	8	16	2	2	16	0	9	4	5	42	0	0	0	5	5	5	5	CHECK
1770	17	4	16	1	8	17	2	2	16	1	10	4	6	42	0	0	0	6	6	6	6	CHECK
1771	17	4	16	1	8	17	2	2	16	1	11	4	7	42	0	0	0	0	0	0	0	CHECK
1772	17	4	16	1	8	17	2	2	16	1	12	4	8	42	0	0	0	1	1	1	1	CHECK
1773	17	4	16	1	8	17	2	2	16	1	13	4	9	42	0	0	0	2	2	2	2	CHECK
1774	17	4	16	1	8	17	2	2	16	1	14	4	10	42	0	0	0	3	3	3	3	CHECK
1775	17	4	16	1	8	17	2	2	16	1	15	4	11	42	0	0	0	4	4	4	4	CHECK
1776	17	4	16	1	8	17	2	2	16	1	16	4	12	42	0	0	0	5	5	5	5	CHECK
1777	17	4	16	1	8	17	2	2	16	1	17	4	13	42	0	0	0	6	6	6	6	CHECK
1778	17	4	16	1	8	17	2	2	16	1	18	4	14	42	0	0	0	0	0	0	0	CHECK
1779	17	4	16	1	8	17	2	2	16	1	19	4	15	42	0	0	0	1	1	1	1	CHECK
1780	17	4	16	1	8	18	2	2	16	2	20	4	16	42	0	0	0	2	2	2	2	CHECK
1781	17	4	16	1	8	18	2	2	16	2	21	4	17	42	0	0	0	3	3	3	3	CHECK
1782	17	4	16	1	8	18	2	2	16	2	22	4	18	42	0	0	0	4	4	4	4	CHECK
1783	17	4	16	1	8	18	2	2	16	2	23	4	19	42	0	0	0	5	5	5	5	CHECK
1784	17	4	16	1	8	18	2	2	16	2	24	4	20	42	0	0	0	6	6	6	6	CHECK
1785	17	4	16	1	8	18	2	2	16	2	25	4	21	42	0	0	0	0	0	0	0	CHECK
1786	17	4	16	1	8	18	2	2	16	2	26	4	22	42	0	0	0	1	1	1	1	CHECK
1787	17	4	16	1	8	18	2	2	16	2	27	4	23	42	0	0	0	2	2	2	2	CHECK
1788	17	4	16	1	8	18	2	2	16	2	28	4	24	42	0	0	0	3	3	3	3	CHECK
1789	17	4	16	1	8	18	2	2	16	2	29	4	25	42	0	0	0	4	4	4	4	CHECK
1790	17	4	16	1	8	19	2	2	16	3	30	4	26	42	0	0	0	5	5	5	5	CHECK
1791	17	4	16	1	8	19	2	2	16	3	31	4	27	42	0	0	0	6	6	6	6	CHECK
1792	17	4	16	1	8	19	2	2	16	3	32	4	28	42	0	0	0	0	0	0	0	CHECK
1793	17	4	16	1	8	19	2	2	16	3	33	4	29	42	0	0	0	1	1	1	1	CHECK
1794	17	4	16	1	8	19	2	2	16	3	34	4	30	42	0	0	0	2	2	2	2	CHECK
1795	17	4	16	1	8	19	2	2	16	3	35	4	31	42	0	0	0	3	3	3	3	CHECK
1796	17	4	16	1	8	19	2	2	16	3	36	4	32	42	0	0	0	4	4	4	4	CHECK
1797	17	4	16	1	8	19	2	2	16	3	37	4	33	42	0	0	0	5	5	5	5	CHECK
1798	17	4	16	1	8	19	2	2	16	3	38	4	34	42	0	0	0	6	6	6	6	CHECK
1799	17	4	16	1	8	19	2	2	16	3	39	4	35	42	0	0	0	0	0	0	0	CHECK
1800	18	4	16	2	8	20	2	2	16	4	40	4	36	42	0	0	0	1	1	1	1	CHECK
1801	18	4	16	2	8	20	2	2	16	4	41	4	37	42	0	0	0	2	2	2	2	CHECK
1802	18	4	16	2	8	20	2	2	16	4	42	4	38	42	0	0	0	3	3	3	3	CHECK
1803	18	4	16	2	8	20	2	2	16	4	43	4	39	42	0	0	0	4	4	4	4	CHECK
1804	18	4	16	2	8	20	2	2	16	4	44	4	40	42	0	0	0	5	5	5	5	CHECK
1805	18	4	16	2	8	20	2	2	16	4	45	4	41	42	0	0	0	6	6	6	6	CHECK
1806	18	4	16	2	8	20	2	2	16	4	46	4	42	42	0	0	0	0	0	0	0	CHECK
1807	18	4	16	2	8	20	2	2	16	4	47	4	43	42	0	0	0	1	1	1	1	CHECK
1808	18	4	16	2	8	20	2	2	16	4	48	4	44	42	0	0	0	2	2	2	2	CHECK
1809	18	4	16	2	8	20	2	2	16	4	49	4	45	42	0	0	0	3	3	3	3	CHECK
1810	18	4	16	2	8	21	2	2	16	5	50	4	46	42	0	0	0	4	4	4	4	CHECK
1811	18	4	16	2	8	21	2	2	16	5	51	4	47	42	0	0	0	5	5	5	5	CHECK
1812	18	4	16	2	8	21	2	2	16	5	52	4	48	42	0	0	0	6	6	6	6	CHECK
1813	18	4	16	2	8	21	2	2	16	5	53	4	49	42	0	0	0	0	0	0	0	CHECK
1814	18	4	16	2	8	21	2	2	16	5	54	4	50	42	0	0	0	1	1	1	1	CHECK
1815	18	4	16	2	8	21	2	2	16	5	55	4	51	42	0	0	0	2	2	2	2	CHECK
1816	18	4	16	2	8	21	2	2	16	5	56	4	52	42	0	0	0	3	3	3	3	CHECK
1817	18	4	16	2	8	21	2	2	16	5	57	4	53	42	0	0	0	4	4	4	4	CHECK
1818	18	4	16	2	8	21	2	2	16	5	58	4	54	42	0	0	0	5	5	5	5	CHECK
1819	18	4	16	2	8	21	2	2	16	5	59	4	55	42	0	0	0	6	6	6	6	CHECK
1820	18	4	16	2	8	22	2	2	16	6	60	4	56	42	0	0	0	0	0	0	0	CHECK
1821	18	4	16	2	8	22	2	2	16	6	61	4	57	42	0	0	0	1	1	1	1	CHECK
1822	18	4	16	2	8	22	2	2	16	6	62	4	58	42	0	0	0	2	2	2	2	CHECK
1823	18	4	16	2	8	22	2	2	16	6	63	4	59	42	0	0	0	3	3	3	3	CHECK
1824	18	4	16	2	8	22	2	2	16	6	64	4	60	42	0	0	0	4	4	4	4	CHECK
1825	18	4	16	2	8	22	2	2	16	6	65	4	61	42	0	0	0	5	5	5	5	CHECK
1826	18	4	16	2	8	22	2	2	16	6	66	4	62	42	0	0	0	6	6	6	6	CHECK
1827	18	4	16	2	8	22	2	2	16	6	67	4	63	42	0	0	0	0	0	0	0	CHECK
1828	18	4	16	2	8	22	2	2	16	6	68	4	64	42	0	0	0	1	1	1	1	CHECK
1829	18	4	16	2	8	22	2	2	16	6	69	4	65	42	0	0	0	2	2	2	2	CHECK
1830	18	4	16	2	8	23	2	2	16	7	70	4	66	42	0	0	0	3	3	3	3	CHECK
1831	18	4	16	2	8	23	2	2	16	7	71	4	67	42	0	0	0	4	4	4	4	CHECK
1832	18	4	16	2	8	23	2	2	16	7	72	4	68	42	0	0	0	5	5	5	5	CHECK
1833	18	4	16	2	8	23	2	2	16	7	73	4	69	42	0	0	0	6	6	6	6	CHECK
1834	18	4	16	2	8	23	2	2	16	7	74	4	70	42	0	0	0	0	0	0	0	CHECK
1835	18	4	16	2	8	23	2	2	16	7	75	4	71	42	0	0	0	1	1	1	1	CHECK
1836	18	4	16	2	8	23	2	2	16	7	76	4	72	42	0	0	0	2	2	2	2	CHECK
1837	18	4	16	2	8	23	2	2	16	7	77	4	73	42	0	0	0	3	3	3	3	CHECK
1838	18	4	16	2	8	23	2	2	16	7	78	4	74	42	0	0	0	4	4	4	4	CHECK
1839	18	4	16	2	8	23	2	2	16	7	79	4	75	42	0	0	0	5	5	5	5	CHECK
1840	18	4	16	2	8	24	3	2	16	8	80	4	76	42	0	0	0	6	6	6	6	CHECK
1841	18	4	16	2	8	24	3	2	16	8	81	4	77	42	0	0	0	0	0	0	0	CHECK
1842	18	4	16	2	8	24	3	2	16	8	82	4	78	42	0	0	0	1	1	1	1	CHECK
1843	18	4	16	2	8	24	3	2	16	8	83	4	79	42	0	0	0	2	2	2	2	CHECK
1844	18	4	16	2	8	24	3	2	16	8	84	4	80	42	0	0	0	3	3	3	3	CHECK
1845	18	4	16	2	8	24	3	2	16	8	85	4	81	42	0	0	0	4	4	4	4	CHECK
1846	18	4	16	2	8	24	3	2	16	8	86	4	82	42	0	0	0	5	5	5	5	CHECK
1847	18	4	16	2	8	24	3	2	16	8	87	4	83	42	0	0	0	6	6	6	6	CHECK
1848	18	4	16	2	8	24	3	2	16	8	88	4	84	42	0	0	0	0	0	0	0	CHECK
1849	18	4	16	2	8	24	3	3	24	0	9	9	0	43	1	1	1	0	1	1	1	CHECK
1850	18	4	16	2	8	25	3	3	24	1	10	9	1	43	1	1	1	1	2	2	2	CHECK
1851	18	4	16	2	8	25	3	3	24	1	11	9	2	43	1	1	1	2	3	3	3	CHECK
