mutation_id	primitive_id	primitive	role	old_output	new_output	fixed_output_length	affected_chunk_types	affected_event_count	affected_sqrt_weight
P25_er_TO_mi	25	q	syllabic_carrier	er	mi	2	702	1460.000000000000	901.969119732650
P25_er_TO_mm	25	q	syllabic_carrier	er	mm	2	702	1460.000000000000	901.969119732650
P25_er_TO_mn	25	q	syllabic_carrier	er	mn	2	702	1460.000000000000	901.969119732650
P25_er_TO_mo	25	q	syllabic_carrier	er	mo	2	702	1460.000000000000	901.969119732650
P25_er_TO_mp	25	q	syllabic_carrier	er	mp	2	702	1460.000000000000	901.969119732650
P25_er_TO_mq	25	q	syllabic_carrier	er	mq	2	702	1460.000000000000	901.969119732650
P25_er_TO_mu	25	q	syllabic_carrier	er	mu	2	702	1460.000000000000	901.969119732650
P25_er_TO_na	25	q	syllabic_carrier	er	na	2	702	1460.000000000000	901.969119732650
P25_er_TO_nc	25	q	syllabic_carrier	er	nc	2	702	1460.000000000000	901.969119732650
P25_er_TO_nd	25	q	syllabic_carrier	er	nd	2	702	1460.000000000000	901.969119732650
P25_er_TO_ne	25	q	syllabic_carrier	er	ne	2	702	1460.000000000000	901.969119732650
P25_er_TO_nf	25	q	syllabic_carrier	er	nf	2	702	1460.000000000000	901.969119732650
P25_er_TO_ng	25	q	syllabic_carrier	er	ng	2	702	1460.000000000000	901.969119732650
P25_er_TO_ni	25	q	syllabic_carrier	er	ni	2	702	1460.000000000000	901.969119732650
P25_er_TO_no	25	q	syllabic_carrier	er	no	2	702	1460.000000000000	901.969119732650
P25_er_TO_ns	25	q	syllabic_carrier	er	ns	2	702	1460.000000000000	901.969119732650
P25_er_TO_nt	25	q	syllabic_carrier	er	nt	2	702	1460.000000000000	901.969119732650
P25_er_TO_nu	25	q	syllabic_carrier	er	nu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ob	25	q	syllabic_carrier	er	ob	2	702	1460.000000000000	901.969119732650
P25_er_TO_oc	25	q	syllabic_carrier	er	oc	2	702	1460.000000000000	901.969119732650
P25_er_TO_od	25	q	syllabic_carrier	er	od	2	702	1460.000000000000	901.969119732650
P25_er_TO_oe	25	q	syllabic_carrier	er	oe	2	702	1460.000000000000	901.969119732650
P25_er_TO_og	25	q	syllabic_carrier	er	og	2	702	1460.000000000000	901.969119732650
P25_er_TO_ol	25	q	syllabic_carrier	er	ol	2	702	1460.000000000000	901.969119732650
P25_er_TO_om	25	q	syllabic_carrier	er	om	2	702	1460.000000000000	901.969119732650
P25_er_TO_on	25	q	syllabic_carrier	er	on	2	702	1460.000000000000	901.969119732650
P25_er_TO_op	25	q	syllabic_carrier	er	op	2	702	1460.000000000000	901.969119732650
P25_er_TO_or	25	q	syllabic_carrier	er	or	2	702	1460.000000000000	901.969119732650
P25_er_TO_os	25	q	syllabic_carrier	er	os	2	702	1460.000000000000	901.969119732650
P25_er_TO_ot	25	q	syllabic_carrier	er	ot	2	702	1460.000000000000	901.969119732650
P25_er_TO_ov	25	q	syllabic_carrier	er	ov	2	702	1460.000000000000	901.969119732650
P25_er_TO_pa	25	q	syllabic_carrier	er	pa	2	702	1460.000000000000	901.969119732650
P25_er_TO_pe	25	q	syllabic_carrier	er	pe	2	702	1460.000000000000	901.969119732650
P25_er_TO_pi	25	q	syllabic_carrier	er	pi	2	702	1460.000000000000	901.969119732650
P25_er_TO_pl	25	q	syllabic_carrier	er	pl	2	702	1460.000000000000	901.969119732650
P25_er_TO_po	25	q	syllabic_carrier	er	po	2	702	1460.000000000000	901.969119732650
P25_er_TO_pp	25	q	syllabic_carrier	er	pp	2	702	1460.000000000000	901.969119732650
P25_er_TO_pr	25	q	syllabic_carrier	er	pr	2	702	1460.000000000000	901.969119732650
P25_er_TO_ps	25	q	syllabic_carrier	er	ps	2	702	1460.000000000000	901.969119732650
P25_er_TO_pt	25	q	syllabic_carrier	er	pt	2	702	1460.000000000000	901.969119732650
P25_er_TO_pu	25	q	syllabic_carrier	er	pu	2	702	1460.000000000000	901.969119732650
P25_er_TO_qu	25	q	syllabic_carrier	er	qu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ra	25	q	syllabic_carrier	er	ra	2	702	1460.000000000000	901.969119732650
P25_er_TO_rb	25	q	syllabic_carrier	er	rb	2	702	1460.000000000000	901.969119732650
P25_er_TO_rc	25	q	syllabic_carrier	er	rc	2	702	1460.000000000000	901.969119732650
P25_er_TO_re	25	q	syllabic_carrier	er	re	2	702	1460.000000000000	901.969119732650
P25_er_TO_ri	25	q	syllabic_carrier	er	ri	2	702	1460.000000000000	901.969119732650
P25_er_TO_rm	25	q	syllabic_carrier	er	rm	2	702	1460.000000000000	901.969119732650
P25_er_TO_ro	25	q	syllabic_carrier	er	ro	2	702	1460.000000000000	901.969119732650
P25_er_TO_rr	25	q	syllabic_carrier	er	rr	2	702	1460.000000000000	901.969119732650
P25_er_TO_rs	25	q	syllabic_carrier	er	rs	2	702	1460.000000000000	901.969119732650
P25_er_TO_rt	25	q	syllabic_carrier	er	rt	2	702	1460.000000000000	901.969119732650
P25_er_TO_ru	25	q	syllabic_carrier	er	ru	2	702	1460.000000000000	901.969119732650
P25_er_TO_rv	25	q	syllabic_carrier	er	rv	2	702	1460.000000000000	901.969119732650
P25_er_TO_sa	25	q	syllabic_carrier	er	sa	2	702	1460.000000000000	901.969119732650
P25_er_TO_sc	25	q	syllabic_carrier	er	sc	2	702	1460.000000000000	901.969119732650
P25_er_TO_se	25	q	syllabic_carrier	er	se	2	702	1460.000000000000	901.969119732650
P25_er_TO_si	25	q	syllabic_carrier	er	si	2	702	1460.000000000000	901.969119732650
P25_er_TO_so	25	q	syllabic_carrier	er	so	2	702	1460.000000000000	901.969119732650
P25_er_TO_sp	25	q	syllabic_carrier	er	sp	2	702	1460.000000000000	901.969119732650
P25_er_TO_sq	25	q	syllabic_carrier	er	sq	2	702	1460.000000000000	901.969119732650
P25_er_TO_ss	25	q	syllabic_carrier	er	ss	2	702	1460.000000000000	901.969119732650
P25_er_TO_st	25	q	syllabic_carrier	er	st	2	702	1460.000000000000	901.969119732650
P25_er_TO_su	25	q	syllabic_carrier	er	su	2	702	1460.000000000000	901.969119732650
P25_er_TO_ta	25	q	syllabic_carrier	er	ta	2	702	1460.000000000000	901.969119732650
P25_er_TO_te	25	q	syllabic_carrier	er	te	2	702	1460.000000000000	901.969119732650
P25_er_TO_ti	25	q	syllabic_carrier	er	ti	2	702	1460.000000000000	901.969119732650
P25_er_TO_to	25	q	syllabic_carrier	er	to	2	702	1460.000000000000	901.969119732650
P25_er_TO_tq	25	q	syllabic_carrier	er	tq	2	702	1460.000000000000	901.969119732650
P25_er_TO_tr	25	q	syllabic_carrier	er	tr	2	702	1460.000000000000	901.969119732650
P25_er_TO_tt	25	q	syllabic_carrier	er	tt	2	702	1460.000000000000	901.969119732650
P25_er_TO_tu	25	q	syllabic_carrier	er	tu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ua	25	q	syllabic_carrier	er	ua	2	702	1460.000000000000	901.969119732650
P25_er_TO_ub	25	q	syllabic_carrier	er	ub	2	702	1460.000000000000	901.969119732650
P25_er_TO_uc	25	q	syllabic_carrier	er	uc	2	702	1460.000000000000	901.969119732650
P25_er_TO_ud	25	q	syllabic_carrier	er	ud	2	702	1460.000000000000	901.969119732650
P25_er_TO_ue	25	q	syllabic_carrier	er	ue	2	702	1460.000000000000	901.969119732650
P25_er_TO_ug	25	q	syllabic_carrier	er	ug	2	702	1460.000000000000	901.969119732650
P25_er_TO_ui	25	q	syllabic_carrier	er	ui	2	702	1460.000000000000	901.969119732650
P25_er_TO_ul	25	q	syllabic_carrier	er	ul	2	702	1460.000000000000	901.969119732650
P25_er_TO_un	25	q	syllabic_carrier	er	un	2	702	1460.000000000000	901.969119732650
P25_er_TO_uo	25	q	syllabic_carrier	er	uo	2	702	1460.000000000000	901.969119732650
P25_er_TO_up	25	q	syllabic_carrier	er	up	2	702	1460.000000000000	901.969119732650
P25_er_TO_ur	25	q	syllabic_carrier	er	ur	2	702	1460.000000000000	901.969119732650
P25_er_TO_us	25	q	syllabic_carrier	er	us	2	702	1460.000000000000	901.969119732650
P25_er_TO_ut	25	q	syllabic_carrier	er	ut	2	702	1460.000000000000	901.969119732650
P25_er_TO_uu	25	q	syllabic_carrier	er	uu	2	702	1460.000000000000	901.969119732650
P25_er_TO_ux	25	q	syllabic_carrier	er	ux	2	702	1460.000000000000	901.969119732650
P25_er_TO_va	25	q	syllabic_carrier	er	va	2	702	1460.000000000000	901.969119732650
P25_er_TO_ve	25	q	syllabic_carrier	er	ve	2	702	1460.000000000000	901.969119732650
P25_er_TO_vi	25	q	syllabic_carrier	er	vi	2	702	1460.000000000000	901.969119732650
P25_er_TO_vo	25	q	syllabic_carrier	er	vo	2	702	1460.000000000000	901.969119732650
P25_er_TO_xe	25	q	syllabic_carrier	er	xe	2	702	1460.000000000000	901.969119732650
P25_er_TO_xi	25	q	syllabic_carrier	er	xi	2	702	1460.000000000000	901.969119732650
P26_e_TO_f	26	r	literal_carrier	e	f	1	1909	5224.000000000000	2638.257763943132
P26_e_TO_h	26	r	literal_carrier	e	h	1	1909	5224.000000000000	2638.257763943132
P26_e_TO_x	26	r	literal_carrier	e	x	1	1909	5224.000000000000	2638.257763943132
P26_e_TO_y	26	r	literal_carrier	e	y	1	1909	5224.000000000000	2638.257763943132
P26_e_TO_z	26	r	literal_carrier	e	z	1	1909	5224.000000000000	2638.257763943132
P27_n_TO_f	27	s	literal_carrier	n	f	1	1554	3673.000000000000	2070.524879280443
P27_n_TO_h	27	s	literal_carrier	n	h	1	1554	3673.000000000000	2070.524879280443
P27_n_TO_x	27	s	literal_carrier	n	x	1	1554	3673.000000000000	2070.524879280443
P27_n_TO_y	27	s	literal_carrier	n	y	1	1554	3673.000000000000	2070.524879280443
P27_n_TO_z	27	s	literal_carrier	n	z	1	1554	3673.000000000000	2070.524879280443
P28_que_TO_act	28	t	syllabic_carrier	que	act	3	16	36.000000000000	21.358264720445
P28_que_TO_aes	28	t	syllabic_carrier	que	aes	3	16	36.000000000000	21.358264720445
P28_que_TO_all	28	t	syllabic_carrier	que	all	3	16	36.000000000000	21.358264720445
P28_que_TO_ani	28	t	syllabic_carrier	que	ani	3	16	36.000000000000	21.358264720445
P28_que_TO_ant	28	t	syllabic_carrier	que	ant	3	16	36.000000000000	21.358264720445
P28_que_TO_are	28	t	syllabic_carrier	que	are	3	16	36.000000000000	21.358264720445
P28_que_TO_ari	28	t	syllabic_carrier	que	ari	3	16	36.000000000000	21.358264720445
P28_que_TO_ast	28	t	syllabic_carrier	que	ast	3	16	36.000000000000	21.358264720445
P28_que_TO_ate	28	t	syllabic_carrier	que	ate	3	16	36.000000000000	21.358264720445
P28_que_TO_ati	28	t	syllabic_carrier	que	ati	3	16	36.000000000000	21.358264720445
P28_que_TO_ato	28	t	syllabic_carrier	que	ato	3	16	36.000000000000	21.358264720445
P28_que_TO_atq	28	t	syllabic_carrier	que	atq	3	16	36.000000000000	21.358264720445
P28_que_TO_atu	28	t	syllabic_carrier	que	atu	3	16	36.000000000000	21.358264720445
P28_que_TO_avi	28	t	syllabic_carrier	que	avi	3	16	36.000000000000	21.358264720445
P28_que_TO_ban	28	t	syllabic_carrier	que	ban	3	16	36.000000000000	21.358264720445
P28_que_TO_bat	28	t	syllabic_carrier	que	bat	3	16	36.000000000000	21.358264720445
P28_que_TO_bel	28	t	syllabic_carrier	que	bel	3	16	36.000000000000	21.358264720445
P28_que_TO_bus	28	t	syllabic_carrier	que	bus	3	16	36.000000000000	21.358264720445
P28_que_TO_cae	28	t	syllabic_carrier	que	cae	3	16	36.000000000000	21.358264720445
P28_que_TO_cas	28	t	syllabic_carrier	que	cas	3	16	36.000000000000	21.358264720445
P28_que_TO_cer	28	t	syllabic_carrier	que	cer	3	16	36.000000000000	21.358264720445
P28_que_TO_cis	28	t	syllabic_carrier	que	cis	3	16	36.000000000000	21.358264720445
P28_que_TO_cit	28	t	syllabic_carrier	que	cit	3	16	36.000000000000	21.358264720445
P28_que_TO_com	28	t	syllabic_carrier	que	com	3	16	36.000000000000	21.358264720445
P28_que_TO_con	28	t	syllabic_carrier	que	con	3	16	36.000000000000	21.358264720445
P28_que_TO_cum	28	t	syllabic_carrier	que	cum	3	16	36.000000000000	21.358264720445
P28_que_TO_dem	28	t	syllabic_carrier	que	dem	3	16	36.000000000000	21.358264720445
P28_que_TO_der	28	t	syllabic_carrier	que	der	3	16	36.000000000000	21.358264720445
P28_que_TO_dit	28	t	syllabic_carrier	que	dit	3	16	36.000000000000	21.358264720445
P28_que_TO_dum	28	t	syllabic_carrier	que	dum	3	16	36.000000000000	21.358264720445
P28_que_TO_eba	28	t	syllabic_carrier	que	eba	3	16	36.000000000000	21.358264720445
P28_que_TO_ect	28	t	syllabic_carrier	que	ect	3	16	36.000000000000	21.358264720445
P28_que_TO_edi	28	t	syllabic_carrier	que	edi	3	16	36.000000000000	21.358264720445
P28_que_TO_eli	28	t	syllabic_carrier	que	eli	3	16	36.000000000000	21.358264720445
P28_que_TO_ell	28	t	syllabic_carrier	que	ell	3	16	36.000000000000	21.358264720445
P28_que_TO_end	28	t	syllabic_carrier	que	end	3	16	36.000000000000	21.358264720445
P28_que_TO_eni	28	t	syllabic_carrier	que	eni	3	16	36.000000000000	21.358264720445
P28_que_TO_ent	28	t	syllabic_carrier	que	ent	3	16	36.000000000000	21.358264720445
P28_que_TO_equ	28	t	syllabic_carrier	que	equ	3	16	36.000000000000	21.358264720445
P28_que_TO_era	28	t	syllabic_carrier	que	era	3	16	36.000000000000	21.358264720445
P28_que_TO_eri	28	t	syllabic_carrier	que	eri	3	16	36.000000000000	21.358264720445
P28_que_TO_ert	28	t	syllabic_carrier	que	ert	3	16	36.000000000000	21.358264720445
P28_que_TO_eru	28	t	syllabic_carrier	que	eru	3	16	36.000000000000	21.358264720445
P28_que_TO_esa	28	t	syllabic_carrier	que	esa	3	16	36.000000000000	21.358264720445
P28_que_TO_ess	28	t	syllabic_carrier	que	ess	3	16	36.000000000000	21.358264720445
P28_que_TO_est	28	t	syllabic_carrier	que	est	3	16	36.000000000000	21.358264720445
P28_que_TO_eti	28	t	syllabic_carrier	que	eti	3	16	36.000000000000	21.358264720445
P28_que_TO_etu	28	t	syllabic_carrier	que	etu	3	16	36.000000000000	21.358264720445
P28_que_TO_fac	28	t	syllabic_carrier	que	fac	3	16	36.000000000000	21.358264720445
P28_que_TO_gal	28	t	syllabic_carrier	que	gal	3	16	36.000000000000	21.358264720445
P28_que_TO_ger	28	t	syllabic_carrier	que	ger	3	16	36.000000000000	21.358264720445
P28_que_TO_gna	28	t	syllabic_carrier	que	gna	3	16	36.000000000000	21.358264720445
P28_que_TO_hos	28	t	syllabic_carrier	que	hos	3	16	36.000000000000	21.358264720445
P28_que_TO_iam	28	t	syllabic_carrier	que	iam	3	16	36.000000000000	21.358264720445
P28_que_TO_ibi	28	t	syllabic_carrier	que	ibi	3	16	36.000000000000	21.358264720445
P28_que_TO_ibu	28	t	syllabic_carrier	que	ibu	3	16	36.000000000000	21.358264720445
P28_que_TO_ici	28	t	syllabic_carrier	que	ici	3	16	36.000000000000	21.358264720445
P28_que_TO_ide	28	t	syllabic_carrier	que	ide	3	16	36.000000000000	21.358264720445
P28_que_TO_idi	28	t	syllabic_carrier	que	idi	3	16	36.000000000000	21.358264720445
P28_que_TO_iis	28	t	syllabic_carrier	que	iis	3	16	36.000000000000	21.358264720445
P28_que_TO_ili	28	t	syllabic_carrier	que	ili	3	16	36.000000000000	21.358264720445
P28_que_TO_ima	28	t	syllabic_carrier	que	ima	3	16	36.000000000000	21.358264720445
P28_que_TO_imp	28	t	syllabic_carrier	que	imp	3	16	36.000000000000	21.358264720445
P28_que_TO_inc	28	t	syllabic_carrier	que	inc	3	16	36.000000000000	21.358264720445
P28_que_TO_ine	28	t	syllabic_carrier	que	ine	3	16	36.000000000000	21.358264720445
P28_que_TO_ini	28	t	syllabic_carrier	que	ini	3	16	36.000000000000	21.358264720445
P28_que_TO_int	28	t	syllabic_carrier	que	int	3	16	36.000000000000	21.358264720445
P28_que_TO_ion	28	t	syllabic_carrier	que	ion	3	16	36.000000000000	21.358264720445
P28_que_TO_ior	28	t	syllabic_carrier	que	ior	3	16	36.000000000000	21.358264720445
P28_que_TO_iqu	28	t	syllabic_carrier	que	iqu	3	16	36.000000000000	21.358264720445
P28_que_TO_iss	28	t	syllabic_carrier	que	iss	3	16	36.000000000000	21.358264720445
P28_que_TO_ist	28	t	syllabic_carrier	que	ist	3	16	36.000000000000	21.358264720445
P28_que_TO_ita	28	t	syllabic_carrier	que	ita	3	16	36.000000000000	21.358264720445
P28_que_TO_ite	28	t	syllabic_carrier	que	ite	3	16	36.000000000000	21.358264720445
P28_que_TO_iti	28	t	syllabic_carrier	que	iti	3	16	36.000000000000	21.358264720445
P28_que_TO_itu	28	t	syllabic_carrier	que	itu	3	16	36.000000000000	21.358264720445
P28_que_TO_ium	28	t	syllabic_carrier	que	ium	3	16	36.000000000000	21.358264720445
P28_que_TO_ius	28	t	syllabic_carrier	que	ius	3	16	36.000000000000	21.358264720445
P28_que_TO_leg	28	t	syllabic_carrier	que	leg	3	16	36.000000000000	21.358264720445
P28_que_TO_lia	28	t	syllabic_carrier	que	lia	3	16	36.000000000000	21.358264720445
P28_que_TO_lit	28	t	syllabic_carrier	que	lit	3	16	36.000000000000	21.358264720445
P28_que_TO_lli	28	t	syllabic_carrier	que	lli	3	16	36.000000000000	21.358264720445
P28_que_TO_loc	28	t	syllabic_carrier	que	loc	3	16	36.000000000000	21.358264720445
P28_que_TO_lum	28	t	syllabic_carrier	que	lum	3	16	36.000000000000	21.358264720445
P28_que_TO_mag	28	t	syllabic_carrier	que	mag	3	16	36.000000000000	21.358264720445
P28_que_TO_man	28	t	syllabic_carrier	que	man	3	16	36.000000000000	21.358264720445
P28_que_TO_men	28	t	syllabic_carrier	que	men	3	16	36.000000000000	21.358264720445
P28_que_TO_mil	28	t	syllabic_carrier	que	mil	3	16	36.000000000000	21.358264720445
P28_que_TO_min	28	t	syllabic_carrier	que	min	3	16	36.000000000000	21.358264720445
P28_que_TO_mis	28	t	syllabic_carrier	que	mis	3	16	36.000000000000	21.358264720445
P28_que_TO_mni	28	t	syllabic_carrier	que	mni	3	16	36.000000000000	21.358264720445
P28_que_TO_mpe	28	t	syllabic_carrier	que	mpe	3	16	36.000000000000	21.358264720445
P28_que_TO_ndi	28	t	syllabic_carrier	que	ndi	3	16	36.000000000000	21.358264720445
P28_que_TO_nem	28	t	syllabic_carrier	que	nem	3	16	36.000000000000	21.358264720445
P28_que_TO_neq	28	t	syllabic_carrier	que	neq	3	16	36.000000000000	21.358264720445
P28_que_TO_ner	28	t	syllabic_carrier	que	ner	3	16	36.000000000000	21.358264720445
P28_que_TO_nes	28	t	syllabic_carrier	que	nes	3	16	36.000000000000	21.358264720445
P28_que_TO_nib	28	t	syllabic_carrier	que	nib	3	16	36.000000000000	21.358264720445
P28_que_TO_nis	28	t	syllabic_carrier	que	nis	3	16	36.000000000000	21.358264720445
P28_que_TO_nit	28	t	syllabic_carrier	que	nit	3	16	36.000000000000	21.358264720445
P28_que_TO_non	28	t	syllabic_carrier	que	non	3	16	36.000000000000	21.358264720445
P28_que_TO_nos	28	t	syllabic_carrier	que	nos	3	16	36.000000000000	21.358264720445
P28_que_TO_nsi	28	t	syllabic_carrier	que	nsi	3	16	36.000000000000	21.358264720445
P28_que_TO_nte	28	t	syllabic_carrier	que	nte	3	16	36.000000000000	21.358264720445
P28_que_TO_nti	28	t	syllabic_carrier	que	nti	3	16	36.000000000000	21.358264720445
P28_que_TO_ntu	28	t	syllabic_carrier	que	ntu	3	16	36.000000000000	21.358264720445
P28_que_TO_num	28	t	syllabic_carrier	que	num	3	16	36.000000000000	21.358264720445
P28_que_TO_omn	28	t	syllabic_carrier	que	omn	3	16	36.000000000000	21.358264720445
P28_que_TO_one	28	t	syllabic_carrier	que	one	3	16	36.000000000000	21.358264720445
P28_que_TO_oni	28	t	syllabic_carrier	que	oni	3	16	36.000000000000	21.358264720445
P28_que_TO_ons	28	t	syllabic_carrier	que	ons	3	16	36.000000000000	21.358264720445
P28_que_TO_ont	28	t	syllabic_carrier	que	ont	3	16	36.000000000000	21.358264720445
P28_que_TO_ore	28	t	syllabic_carrier	que	ore	3	16	36.000000000000	21.358264720445
P28_que_TO_ori	28	t	syllabic_carrier	que	ori	3	16	36.000000000000	21.358264720445
P28_que_TO_ort	28	t	syllabic_carrier	que	ort	3	16	36.000000000000	21.358264720445
P28_que_TO_oru	28	t	syllabic_carrier	que	oru	3	16	36.000000000000	21.358264720445
P28_que_TO_oss	28	t	syllabic_carrier	que	oss	3	16	36.000000000000	21.358264720445
P28_que_TO_ost	28	t	syllabic_carrier	que	ost	3	16	36.000000000000	21.358264720445
P28_que_TO_ovi	28	t	syllabic_carrier	que	ovi	3	16	36.000000000000	21.358264720445
P28_que_TO_par	28	t	syllabic_carrier	que	par	3	16	36.000000000000	21.358264720445
P28_que_TO_per	28	t	syllabic_carrier	que	per	3	16	36.000000000000	21.358264720445
P28_que_TO_por	28	t	syllabic_carrier	que	por	3	16	36.000000000000	21.358264720445
P28_que_TO_pos	28	t	syllabic_carrier	que	pos	3	16	36.000000000000	21.358264720445
P28_que_TO_pra	28	t	syllabic_carrier	que	pra	3	16	36.000000000000	21.358264720445
P28_que_TO_pro	28	t	syllabic_carrier	que	pro	3	16	36.000000000000	21.358264720445
P28_que_TO_qua	28	t	syllabic_carrier	que	qua	3	16	36.000000000000	21.358264720445
P28_que_TO_qui	28	t	syllabic_carrier	que	qui	3	16	36.000000000000	21.358264720445
P28_que_TO_quo	28	t	syllabic_carrier	que	quo	3	16	36.000000000000	21.358264720445
P28_que_TO_rae	28	t	syllabic_carrier	que	rae	3	16	36.000000000000	21.358264720445
P28_que_TO_ran	28	t	syllabic_carrier	que	ran	3	16	36.000000000000	21.358264720445
P28_que_TO_rat	28	t	syllabic_carrier	que	rat	3	16	36.000000000000	21.358264720445
P28_que_TO_rem	28	t	syllabic_carrier	que	rem	3	16	36.000000000000	21.358264720445
P28_que_TO_ren	28	t	syllabic_carrier	que	ren	3	16	36.000000000000	21.358264720445
P28_que_TO_res	28	t	syllabic_carrier	que	res	3	16	36.000000000000	21.358264720445
P28_que_TO_ret	28	t	syllabic_carrier	que	ret	3	16	36.000000000000	21.358264720445
P28_que_TO_rib	28	t	syllabic_carrier	que	rib	3	16	36.000000000000	21.358264720445
P28_que_TO_rio	28	t	syllabic_carrier	que	rio	3	16	36.000000000000	21.358264720445
P28_que_TO_ris	28	t	syllabic_carrier	que	ris	3	16	36.000000000000	21.358264720445
P28_que_TO_rit	28	t	syllabic_carrier	que	rit	3	16	36.000000000000	21.358264720445
P28_que_TO_rte	28	t	syllabic_carrier	que	rte	3	16	36.000000000000	21.358264720445
P28_que_TO_rti	28	t	syllabic_carrier	que	rti	3	16	36.000000000000	21.358264720445
P28_que_TO_rum	28	t	syllabic_carrier	que	rum	3	16	36.000000000000	21.358264720445
P28_que_TO_run	28	t	syllabic_carrier	que	run	3	16	36.000000000000	21.358264720445
P28_que_TO_sar	28	t	syllabic_carrier	que	sar	3	16	36.000000000000	21.358264720445
P28_que_TO_sen	28	t	syllabic_carrier	que	sen	3	16	36.000000000000	21.358264720445
P28_que_TO_set	28	t	syllabic_carrier	que	set	3	16	36.000000000000	21.358264720445
P28_que_TO_sis	28	t	syllabic_carrier	que	sis	3	16	36.000000000000	21.358264720445
P28_que_TO_squ	28	t	syllabic_carrier	que	squ	3	16	36.000000000000	21.358264720445
P28_que_TO_sse	28	t	syllabic_carrier	que	sse	3	16	36.000000000000	21.358264720445
P28_que_TO_ssi	28	t	syllabic_carrier	que	ssi	3	16	36.000000000000	21.358264720445
P28_que_TO_ste	28	t	syllabic_carrier	que	ste	3	16	36.000000000000	21.358264720445
P28_que_TO_sti	28	t	syllabic_carrier	que	sti	3	16	36.000000000000	21.358264720445
P28_que_TO_str	28	t	syllabic_carrier	que	str	3	16	36.000000000000	21.358264720445
P28_que_TO_tan	28	t	syllabic_carrier	que	tan	3	16	36.000000000000	21.358264720445
P28_que_TO_tat	28	t	syllabic_carrier	que	tat	3	16	36.000000000000	21.358264720445
P28_que_TO_tem	28	t	syllabic_carrier	que	tem	3	16	36.000000000000	21.358264720445
P28_que_TO_ten	28	t	syllabic_carrier	que	ten	3	16	36.000000000000	21.358264720445
P28_que_TO_ter	28	t	syllabic_carrier	que	ter	3	16	36.000000000000	21.358264720445
P28_que_TO_tes	28	t	syllabic_carrier	que	tes	3	16	36.000000000000	21.358264720445
P28_que_TO_tia	28	t	syllabic_carrier	que	tia	3	16	36.000000000000	21.358264720445
P28_que_TO_tib	28	t	syllabic_carrier	que	tib	3	16	36.000000000000	21.358264720445
P28_que_TO_tim	28	t	syllabic_carrier	que	tim	3	16	36.000000000000	21.358264720445
P28_que_TO_tin	28	t	syllabic_carrier	que	tin	3	16	36.000000000000	21.358264720445
P28_que_TO_tio	28	t	syllabic_carrier	que	tio	3	16	36.000000000000	21.358264720445
P28_que_TO_tis	28	t	syllabic_carrier	que	tis	3	16	36.000000000000	21.358264720445
P28_que_TO_tit	28	t	syllabic_carrier	que	tit	3	16	36.000000000000	21.358264720445
P28_que_TO_tiu	28	t	syllabic_carrier	que	tiu	3	16	36.000000000000	21.358264720445
P28_que_TO_tqu	28	t	syllabic_carrier	que	tqu	3	16	36.000000000000	21.358264720445
P28_que_TO_tra	28	t	syllabic_carrier	que	tra	3	16	36.000000000000	21.358264720445
P28_que_TO_tri	28	t	syllabic_carrier	que	tri	3	16	36.000000000000	21.358264720445
P28_que_TO_tud	28	t	syllabic_carrier	que	tud	3	16	36.000000000000	21.358264720445
P28_que_TO_tum	28	t	syllabic_carrier	que	tum	3	16	36.000000000000	21.358264720445
P28_que_TO_tur	28	t	syllabic_carrier	que	tur	3	16	36.000000000000	21.358264720445
P28_que_TO_tus	28	t	syllabic_carrier	que	tus	3	16	36.000000000000	21.358264720445
P28_que_TO_uae	28	t	syllabic_carrier	que	uae	3	16	36.000000000000	21.358264720445
P28_que_TO_uam	28	t	syllabic_carrier	que	uam	3	16	36.000000000000	21.358264720445
P28_que_TO_udi	28	t	syllabic_carrier	que	udi	3	16	36.000000000000	21.358264720445
P28_que_TO_uis	28	t	syllabic_carrier	que	uis	3	16	36.000000000000	21.358264720445
P28_que_TO_uit	28	t	syllabic_carrier	que	uit	3	16	36.000000000000	21.358264720445
P28_que_TO_ult	28	t	syllabic_carrier	que	ult	3	16	36.000000000000	21.358264720445
P28_que_TO_ume	28	t	syllabic_carrier	que	ume	3	16	36.000000000000	21.358264720445
P28_que_TO_unt	28	t	syllabic_carrier	que	unt	3	16	36.000000000000	21.358264720445
P28_que_TO_uod	28	t	syllabic_carrier	que	uod	3	16	36.000000000000	21.358264720445
P28_que_TO_uos	28	t	syllabic_carrier	que	uos	3	16	36.000000000000	21.358264720445
P28_que_TO_uti	28	t	syllabic_carrier	que	uti	3	16	36.000000000000	21.358264720445
P28_que_TO_ven	28	t	syllabic_carrier	que	ven	3	16	36.000000000000	21.358264720445
P28_que_TO_ver	28	t	syllabic_carrier	que	ver	3	16	36.000000000000	21.358264720445
P28_que_TO_vis	28	t	syllabic_carrier	que	vis	3	16	36.000000000000	21.358264720445
P28_que_TO_vit	28	t	syllabic_carrier	que	vit	3	16	36.000000000000	21.358264720445
P28_que_TO_xer	28	t	syllabic_carrier	que	xer	3	16	36.000000000000	21.358264720445
P29_u_TO_f	29	u	literal_carrier	u	f	1	1591	3452.000000000000	2075.372554951141
P29_u_TO_h	29	u	literal_carrier	u	h	1	1591	3452.000000000000	2075.372554951141
