source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	M	V	A
IT2a|f77r.37|G003	IT2a	f77r	f77r.37	P	f77r:P2	3	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.37|G004	IT2a	f77r	f77r.37	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
IT2a|f77r.37|G005	IT2a	f77r	f77r.37	P	f77r:P2	5	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
IT2a|f77r.37|G006	IT2a	f77r	f77r.37	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
IT2a|f77r.37|G007	IT2a	f77r	f77r.37	P	f77r:P2	7	lchedy	DEFINITE_SPACE	LINE_END	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
IT2a|f77r.38|G001	IT2a	f77r	f77r.38	P	f77r:P3	1	pol	LINE_START	DEFINITE_SPACE	⟦pol⟧	⟦pol⟧	⟦pol⟧
IT2a|f77r.38|G002	IT2a	f77r	f77r.38	P	f77r:P3	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.38|G003	IT2a	f77r	f77r.38	P	f77r:P3	3	qoeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoeedy⟧	⟦qoeedy⟧	⟦qoeedy⟧
IT2a|f77r.38|G004	IT2a	f77r	f77r.38	P	f77r:P3	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.38|G005	IT2a	f77r	f77r.38	P	f77r:P3	5	chcphey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcphey⟧	⟦chcphey⟧	⟦chcphey⟧
IT2a|f77r.38|G006	IT2a	f77r	f77r.38	P	f77r:P3	6	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
IT2a|f77r.38|G007	IT2a	f77r	f77r.38	P	f77r:P3	7	ltaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦ltaiin⟧	⟦ltaiin⟧	⟦ltaiin⟧
IT2a|f77r.38|G008	IT2a	f77r	f77r.38	P	f77r:P3	8	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.38|G009	IT2a	f77r	f77r.38	P	f77r:P3	9	qol	DEFINITE_SPACE	LINE_END	⟦qol⟧	⟦qol⟧	⟦qol⟧
IT2a|f77r.39|G001	IT2a	f77r	f77r.39	P	f77r:P3	1	olaiin	LINE_START	DEFINITE_SPACE	⟦olaiin⟧	⟦olaiin⟧	⟦olaiin⟧
IT2a|f77r.39|G002	IT2a	f77r	f77r.39	P	f77r:P3	2	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
IT2a|f77r.39|G003	IT2a	f77r	f77r.39	P	f77r:P3	3	sheckhey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheckhey⟧	⟦sheckhey⟧	⟦sheckhey⟧
IT2a|f77r.39|G004	IT2a	f77r	f77r.39	P	f77r:P3	4	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧
IT2a|f77r.39|G005	IT2a	f77r	f77r.39	P	f77r:P3	5	qykaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦qykaiin⟧	⟦qykaiin⟧	⟦qykaiin⟧
IT2a|f77r.39|G006	IT2a	f77r	f77r.39	P	f77r:P3	6	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧
IT2a|f77r.39|G007	IT2a	f77r	f77r.39	P	f77r:P3	7	laiin	DEFINITE_SPACE	LINE_END	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧
IT2a|f77r.40|G001	IT2a	f77r	f77r.40	P	f77r:P3	1	daiiin	LINE_START	DEFINITE_SPACE	⟦daiiin⟧	⟦daiiin⟧	⟦daiiin⟧
IT2a|f77r.40|G002	IT2a	f77r	f77r.40	P	f77r:P3	2	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
IT2a|f77r.40|G003	IT2a	f77r	f77r.40	P	f77r:P3	3	eeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦eeedy⟧	⟦eeedy⟧	⟦eeedy⟧
IT2a|f77r.40|G004	IT2a	f77r	f77r.40	P	f77r:P3	4	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.40|G005	IT2a	f77r	f77r.40	P	f77r:P3	5	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheeol⟧	⟦sheeol⟧	⟦sheeol⟧
IT2a|f77r.40|G006	IT2a	f77r	f77r.40	P	f77r:P3	6	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
IT2a|f77r.40|G007	IT2a	f77r	f77r.40	P	f77r:P3	7	shody	DEFINITE_SPACE	DEFINITE_SPACE	⟦shody⟧	⟦shody⟧	⟦shody⟧
IT2a|f77r.40|G008	IT2a	f77r	f77r.40	P	f77r:P3	8	qoty	DEFINITE_SPACE	LINE_END	⟦qoty⟧	⟦qoty⟧	⟦qoty⟧
IT2a|f77r.41|G001	IT2a	f77r	f77r.41	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f77r.41|G002	IT2a	f77r	f77r.41	P	f77r:P3	2	sh	DEFINITE_SPACE	DEFINITE_SPACE	⟦sh⟧	⟦sh⟧	⟦sh⟧
IT2a|f77r.41|G003	IT2a	f77r	f77r.41	P	f77r:P3	3	qolchey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolchey⟧	⟦qolchey⟧	⟦qolchey⟧
IT2a|f77r.41|G004	IT2a	f77r	f77r.41	P	f77r:P3	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.41|G005	IT2a	f77r	f77r.41	P	f77r:P3	5	qotal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotal⟧	⟦qotal⟧	⟦qotal⟧
IT2a|f77r.41|G006	IT2a	f77r	f77r.41	P	f77r:P3	6	rain	DEFINITE_SPACE	DEFINITE_SPACE	⟦rain⟧	⟦rain⟧	⟦rain⟧
IT2a|f77r.41|G007	IT2a	f77r	f77r.41	P	f77r:P3	7	chlr	DEFINITE_SPACE	DEFINITE_SPACE	⟦chlr⟧	⟦chlr⟧	⟦chlr⟧
IT2a|f77r.41|G008	IT2a	f77r	f77r.41	P	f77r:P3	8	arol	DEFINITE_SPACE	LINE_END	⟦arol⟧	⟦arol⟧	⟦arol⟧
IT2a|f77r.42|G001	IT2a	f77r	f77r.42	P	f77r:P3	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.42|G002	IT2a	f77r	f77r.42	P	f77r:P3	2	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.42|G003	IT2a	f77r	f77r.42	P	f77r:P3	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.42|G004	IT2a	f77r	f77r.42	P	f77r:P3	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.42|G005	IT2a	f77r	f77r.42	P	f77r:P3	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
IT2a|f77r.42|G006	IT2a	f77r	f77r.42	P	f77r:P3	6	raiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
IT2a|f77r.42|G007	IT2a	f77r	f77r.42	P	f77r:P3	7	al	DEFINITE_SPACE	LINE_END	⟦al⟧	⟦al⟧	⟦al⟧
IT2a|f77r.43|G001	IT2a	f77r	f77r.43	P	f77r:P3	1	dchee	LINE_START	DEFINITE_SPACE	⟦dchee⟧	⟦dchee⟧	⟦dchee⟧
IT2a|f77r.43|G002	IT2a	f77r	f77r.43	P	f77r:P3	2	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
IT2a|f77r.43|G003	IT2a	f77r	f77r.43	P	f77r:P3	3	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
IT2a|f77r.43|G004	IT2a	f77r	f77r.43	P	f77r:P3	4	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
IT2a|f77r.43|G005	IT2a	f77r	f77r.43	P	f77r:P3	5	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.43|G006	IT2a	f77r	f77r.43	P	f77r:P3	6	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.43|G007	IT2a	f77r	f77r.43	P	f77r:P3	7	raiin	DEFINITE_SPACE	LINE_END	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
IT2a|f77r.44|G001	IT2a	f77r	f77r.44	P	f77r:P3	1	sheey	LINE_START	DEFINITE_SPACE	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧
IT2a|f77r.44|G002	IT2a	f77r	f77r.44	P	f77r:P3	2	qepchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qepchedy⟧	⟦qepchedy⟧	⟦qepchedy⟧
IT2a|f77r.44|G003	IT2a	f77r	f77r.44	P	f77r:P3	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
IT2a|f77r.44|G004	IT2a	f77r	f77r.44	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
IT2a|f77r.44|G005	IT2a	f77r	f77r.44	P	f77r:P3	5	qokear	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokear⟧	⟦qokear⟧	⟦qokear⟧
IT2a|f77r.44|G006	IT2a	f77r	f77r.44	P	f77r:P3	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
IT2a|f77r.44|G007	IT2a	f77r	f77r.44	P	f77r:P3	7	loly	DEFINITE_SPACE	DEFINITE_SPACE	⟦loly⟧	⟦loly⟧	⟦loly⟧
IT2a|f77r.44|G008	IT2a	f77r	f77r.44	P	f77r:P3	8	dy	DEFINITE_SPACE	LINE_END	⟦dy⟧	⟦dy⟧	⟦dy⟧
IT2a|f77r.45|G001	IT2a	f77r	f77r.45	P	f77r:P3	1	qokaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.45|G002	IT2a	f77r	f77r.45	P	f77r:P3	2	ches	DEFINITE_SPACE	DEFINITE_SPACE	⟦ches⟧	⟦ches⟧	⟦ches⟧
IT2a|f77r.45|G003	IT2a	f77r	f77r.45	P	f77r:P3	3	lchear	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchear⟧	⟦lchear⟧	⟦lchear⟧
IT2a|f77r.45|G004	IT2a	f77r	f77r.45	P	f77r:P3	4	dal	DEFINITE_SPACE	DEFINITE_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧
IT2a|f77r.45|G005	IT2a	f77r	f77r.45	P	f77r:P3	5	chr	DEFINITE_SPACE	DEFINITE_SPACE	⟦chr⟧	⟦chr⟧	⟦chr⟧
IT2a|f77r.45|G006	IT2a	f77r	f77r.45	P	f77r:P3	6	sls	DEFINITE_SPACE	DEFINITE_SPACE	⟦sls⟧	⟦sls⟧	⟦sls⟧
IT2a|f77r.45|G007	IT2a	f77r	f77r.45	P	f77r:P3	7	ain	DEFINITE_SPACE	DEFINITE_SPACE	⟦ain⟧	⟦ain⟧	⟦ain⟧
IT2a|f77r.45|G008	IT2a	f77r	f77r.45	P	f77r:P3	8	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
IT2a|f77r.45|G009	IT2a	f77r	f77r.45	P	f77r:P3	9	raiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
IT2a|f77r.45|G010	IT2a	f77r	f77r.45	P	f77r:P3	10	lod	DEFINITE_SPACE	LINE_END	⟦lod⟧	⟦lod⟧	⟦lod⟧
IT2a|f77r.46|G001	IT2a	f77r	f77r.46	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f77r.46|G002	IT2a	f77r	f77r.46	P	f77r:P3	2	chlchpsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chlchpsheey⟧	⟦chlchpsheey⟧	⟦chlchpsheey⟧
IT2a|f77r.46|G003	IT2a	f77r	f77r.46	P	f77r:P3	3	tal	DEFINITE_SPACE	DEFINITE_SPACE	⟦tal⟧	⟦tal⟧	⟦tal⟧
IT2a|f77r.46|G004	IT2a	f77r	f77r.46	P	f77r:P3	4	cheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧
IT2a|f77r.46|G005	IT2a	f77r	f77r.46	P	f77r:P3	5	dam	DEFINITE_SPACE	DEFINITE_SPACE	⟦dam⟧	⟦dam⟧	⟦dam⟧
IT2a|f77r.46|G006	IT2a	f77r	f77r.46	P	f77r:P3	6	arotey	DEFINITE_SPACE	DEFINITE_SPACE	⟦arotey⟧	⟦arotey⟧	⟦arotey⟧
IT2a|f77r.46|G007	IT2a	f77r	f77r.46	P	f77r:P3	7	daiin	DEFINITE_SPACE	LINE_END	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f77r.47|G001	IT2a	f77r	f77r.47	P	f77r:P3	1	ysheey	LINE_START	DEFINITE_SPACE	⟦ysheey⟧	⟦ysheey⟧	⟦ysheey⟧
IT2a|f77r.47|G002	IT2a	f77r	f77r.47	P	f77r:P3	2	dal	DEFINITE_SPACE	DEFINITE_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧
IT2a|f77r.47|G003	IT2a	f77r	f77r.47	P	f77r:P3	3	saiirol	DEFINITE_SPACE	DEFINITE_SPACE	⟦saiirol⟧	⟦saiirol⟧	⟦saiirol⟧
IT2a|f77r.47|G004	IT2a	f77r	f77r.47	P	f77r:P3	4	sal	DEFINITE_SPACE	DEFINITE_SPACE	⟦sal⟧	⟦sal⟧	⟦sal⟧
IT2a|f77r.47|G005	IT2a	f77r	f77r.47	P	f77r:P3	5	dalo	DEFINITE_SPACE	DEFINITE_SPACE	⟦dalo⟧	⟦dalo⟧	⟦dalo⟧
IT2a|f77r.47|G006	IT2a	f77r	f77r.47	P	f77r:P3	6	tain	DEFINITE_SPACE	DEFINITE_SPACE	⟦tain⟧	⟦tain⟧	⟦tain⟧
IT2a|f77r.47|G007	IT2a	f77r	f77r.47	P	f77r:P3	7	dary	DEFINITE_SPACE	DEFINITE_SPACE	⟦dary⟧	⟦dary⟧	⟦dary⟧
IT2a|f77r.47|G008	IT2a	f77r	f77r.47	P	f77r:P3	8	dalo	DEFINITE_SPACE	LINE_END	⟦dalo⟧	⟦dalo⟧	⟦dalo⟧
IT2a|f77r.48|G001	IT2a	f77r	f77r.48	P	f77r:P3	1	sodar	LINE_START	DEFINITE_SPACE	⟦sodar⟧	⟦sodar⟧	⟦sodar⟧
IT2a|f77r.48|G002	IT2a	f77r	f77r.48	P	f77r:P3	2	oloky	DEFINITE_SPACE	LINE_END	⟦oloky⟧	⟦oloky⟧	⟦oloky⟧
IT2a|f77r.49|G001	IT2a	f77r	f77r.49	L	f77r.49:LABEL	1	otchdy	LINE_START	LINE_END	⟦otchdy⟧	⟦otchdy⟧	⟦otchdy⟧
IT2a|f77r.50|G001	IT2a	f77r	f77r.50	L	f77r.50:LABEL	1	otolaiino	LINE_START	LINE_END	⟦otolaiino⟧	⟦otolaiino⟧	⟦otolaiino⟧
IT2a|f17r.4|G001	IT2a	f17r	f17r.4	P	f17r:P1	1	tcho?	LINE_START	DEFINITE_SPACE	⟦tcho?⟧	⟦tcho?⟧	⟦tcho?⟧
IT2a|f17r.4|G002	IT2a	f17r	f17r.4	P	f17r:P1	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
IT2a|f17r.4|G003	IT2a	f17r	f17r.4	P	f17r:P1	3	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
IT2a|f17r.4|G004	IT2a	f17r	f17r.4	P	f17r:P1	4	qor	DEFINITE_SPACE	DEFINITE_SPACE	⟦qor⟧	⟦qor⟧	⟦qor⟧
IT2a|f17r.4|G005	IT2a	f17r	f17r.4	P	f17r:P1	5	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦olaiin⟧	⟦olaiin⟧	⟦olaiin⟧
IT2a|f17r.4|G006	IT2a	f17r	f17r.4	P	f17r:P1	6	opydg	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦opydg⟧	⟦opydg⟧	⟦opydg⟧
IT2a|f17r.4|G007	IT2a	f17r	f17r.4	P	f17r:P1	7	som	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦som⟧	⟦som⟧	⟦som⟧
IT2a|f17r.4|G008	IT2a	f17r	f17r.4	P	f17r:P1	8	ypchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦ypchy⟧	⟦ypchy⟧	⟦ypchy⟧
IT2a|f17r.4|G009	IT2a	f17r	f17r.4	P	f17r:P1	9	ypaim	DEFINITE_SPACE	LINE_END	⟦ypaim⟧	⟦ypaim⟧	⟦ypaim⟧
IT2a|f17r.5|G001	IT2a	f17r	f17r.5	P	f17r:P1	1	ychekchy	LINE_START	DEFINITE_SPACE	⟦ychekchy⟧	⟦ychekchy⟧	⟦ychekchy⟧
IT2a|f17r.5|G002	IT2a	f17r	f17r.5	P	f17r:P1	2	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
IT2a|f17r.5|G003	IT2a	f17r	f17r.5	P	f17r:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
IT2a|f17r.5|G004	IT2a	f17r	f17r.5	P	f17r:P1	4	shor	DEFINITE_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧
IT2a|f17r.5|G005	IT2a	f17r	f17r.5	P	f17r:P1	5	cphor	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphor⟧	⟦cphor⟧	⟦cphor⟧
IT2a|f17r.5|G006	IT2a	f17r	f17r.5	P	f17r:P1	6	cphaldy	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦cphaldy⟧	⟦cphaldy⟧	⟦cphaldy⟧
IT2a|f17r.5|G007	IT2a	f17r	f17r.5	P	f17r:P1	7	dair	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦dair⟧	⟦dair⟧	⟦dair⟧
IT2a|f17r.5|G008	IT2a	f17r	f17r.5	P	f17r:P1	8	cthey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthey⟧	⟦cthey⟧	⟦cthey⟧
IT2a|f17r.5|G009	IT2a	f17r	f17r.5	P	f17r:P1	9	qody	DEFINITE_SPACE	LINE_END	⟦qody⟧	⟦qody⟧	⟦qody⟧
IT2a|f17r.6|G001	IT2a	f17r	f17r.6	P	f17r:P1	1	tsho	LINE_START	DEFINITE_SPACE	⟦tsho⟧	⟦tsho⟧	⟦tsho⟧
IT2a|f17r.6|G002	IT2a	f17r	f17r.6	P	f17r:P1	2	qofcho	DEFINITE_SPACE	DEFINITE_SPACE	⟦qofcho⟧	⟦qofcho⟧	⟦qofcho⟧
IT2a|f17r.6|G003	IT2a	f17r	f17r.6	P	f17r:P1	3	qokcheor	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokcheor⟧	⟦qokcheor⟧	⟦qokcheor⟧
IT2a|f17r.6|G004	IT2a	f17r	f17r.6	P	f17r:P1	4	chekeg	DEFINITE_SPACE	LINE_END	⟦chekeg⟧	⟦chekeg⟧	⟦chekeg⟧
IT2a|f21r.8|G001	IT2a	f21r	f21r.8	P	f21r:P1	1	fchokshy	LINE_START	DEFINITE_SPACE	⟦fchokshy⟧	⟦fchokshy⟧	⟦fchokshy⟧
IT2a|f21r.8|G002	IT2a	f21r	f21r.8	P	f21r:P1	2	otor	DEFINITE_SPACE	DEFINITE_SPACE	⟦otor⟧	⟦otor⟧	⟦otor⟧
IT2a|f21r.8|G003	IT2a	f21r	f21r.8	P	f21r:P1	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧
IT2a|f21r.8|G004	IT2a	f21r	f21r.8	P	f21r:P1	4	ocphal	DEFINITE_SPACE	DEFINITE_SPACE	⟦ocphal⟧	⟦ocphal⟧	⟦ocphal⟧
IT2a|f21r.8|G005	IT2a	f21r	f21r.8	P	f21r:P1	5	opcheas	DEFINITE_SPACE	DEFINITE_SPACE	⟦opcheas⟧	⟦opcheas⟧	⟦opcheas⟧
IT2a|f21r.8|G006	IT2a	f21r	f21r.8	P	f21r:P1	6	cthodaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthodaiin⟧	⟦cthodaiin⟧	⟦cthodaiin⟧
IT2a|f21r.8|G007	IT2a	f21r	f21r.8	P	f21r:P1	7	oty	DEFINITE_SPACE	LINE_END	⟦oty⟧	⟦oty⟧	⟦oty⟧
IT2a|f21r.9|G001	IT2a	f21r	f21r.9	P	f21r:P1	1	okaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
IT2a|f21r.9|G002	IT2a	f21r	f21r.9	P	f21r:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
IT2a|f21r.9|G003	IT2a	f21r	f21r.9	P	f21r:P1	3	tshaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦tshaiin⟧	⟦tshaiin⟧	⟦tshaiin⟧
IT2a|f21r.9|G004	IT2a	f21r	f21r.9	P	f21r:P1	4	chkaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chkaiin⟧	⟦chkaiin⟧	⟦chkaiin⟧
IT2a|f21r.9|G005	IT2a	f21r	f21r.9	P	f21r:P1	5	shcthey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthey⟧	⟦shcthey⟧	⟦shcthey⟧
IT2a|f21r.9|G006	IT2a	f21r	f21r.9	P	f21r:P1	6	cthody	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthody⟧	⟦cthody⟧	⟦cthody⟧
IT2a|f21r.9|G007	IT2a	f21r	f21r.9	P	f21r:P1	7	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
IT2a|f21r.9|G008	IT2a	f21r	f21r.9	P	f21r:P1	8	s	DEFINITE_SPACE	LINE_END	⟦s⟧	⟦s⟧	⟦s⟧
IT2a|f21r.10|G001	IT2a	f21r	f21r.10	P	f21r:P1	1	totchy	LINE_START	DEFINITE_SPACE	⟦totchy⟧	⟦totchy⟧	⟦totchy⟧
IT2a|f21r.10|G002	IT2a	f21r	f21r.10	P	f21r:P1	2	keor	DEFINITE_SPACE	DEFINITE_SPACE	⟦keor⟧	⟦keor⟧	⟦keor⟧
IT2a|f21r.10|G003	IT2a	f21r	f21r.10	P	f21r:P1	3	chy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chy⟧	⟦chy⟧	⟦chy⟧
IT2a|f21r.10|G004	IT2a	f21r	f21r.10	P	f21r:P1	4	ky	DEFINITE_SPACE	DEFINITE_SPACE	⟦ky⟧	⟦ky⟧	⟦ky⟧
IT2a|f21r.10|G005	IT2a	f21r	f21r.10	P	f21r:P1	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
IT2a|f21r.10|G006	IT2a	f21r	f21r.10	P	f21r:P1	6	qotchol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotchol⟧	⟦qotchol⟧	⟦qotchol⟧
IT2a|f21r.10|G007	IT2a	f21r	f21r.10	P	f21r:P1	7	ty	DEFINITE_SPACE	DEFINITE_SPACE	⟦ty⟧	⟦ty⟧	⟦ty⟧
IT2a|f21r.10|G008	IT2a	f21r	f21r.10	P	f21r:P1	8	ctheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦ctheey⟧	⟦ctheey⟧	⟦ctheey⟧
IT2a|f21r.10|G009	IT2a	f21r	f21r.10	P	f21r:P1	9	otaiin	DEFINITE_SPACE	LINE_END	C?	C?	C?
IT2a|f21r.11|G001	IT2a	f21r	f21r.11	P	f21r:P1	1	shol	LINE_START	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
IT2a|f21r.11|G002	IT2a	f21r	f21r.11	P	f21r:P1	2	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
IT2a|f21r.11|G003	IT2a	f21r	f21r.11	P	f21r:P1	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
IT2a|f21r.11|G004	IT2a	f21r	f21r.11	P	f21r:P1	4	tchol	DEFINITE_SPACE	DEFINITE_SPACE	⟦tchol⟧	⟦tchol⟧	⟦tchol⟧
IT2a|f21r.11|G005	IT2a	f21r	f21r.11	P	f21r:P1	5	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcthy⟧	⟦chcthy⟧	⟦chcthy⟧
IT2a|f21r.11|G006	IT2a	f21r	f21r.11	P	f21r:P1	6	otyky	DEFINITE_SPACE	DEFINITE_SPACE	⟦otyky⟧	⟦otyky⟧	⟦otyky⟧
IT2a|f21r.11|G007	IT2a	f21r	f21r.11	P	f21r:P1	7	shey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shey⟧	⟦shey⟧	⟦shey⟧
IT2a|f21r.11|G008	IT2a	f21r	f21r.11	P	f21r:P1	8	yteol	DEFINITE_SPACE	DEFINITE_SPACE	⟦yteol⟧	⟦yteol⟧	⟦yteol⟧
IT2a|f21r.11|G009	IT2a	f21r	f21r.11	P	f21r:P1	9	shody	DEFINITE_SPACE	LINE_END	⟦shody⟧	⟦shody⟧	⟦shody⟧
IT2a|f21r.12|G001	IT2a	f21r	f21r.12	P	f21r:P1	1	ykeea	LINE_START	DEFINITE_SPACE	⟦ykeea⟧	⟦ykeea⟧	⟦ykeea⟧
IT2a|f21r.12|G002	IT2a	f21r	f21r.12	P	f21r:P1	2	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
IT2a|f21r.12|G003	IT2a	f21r	f21r.12	P	f21r:P1	3	sheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧
