unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer
U358	PROSE_WORKSHOP	f83r	f83r.41	B4	E358	qolkain	PRODUCTIVE_COMPONENTS	weitere Portion	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U359	PROSE_WORKSHOP	f83r	f83r.41	B4	E359	dal	PRODUCTIVE_COMPONENTS	dorthin	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U360	PROSE_WORKSHOP	f83r	f83r.44	B4	E360	skar	PRODUCTIVE_COMPONENTS	von dort ausgiessen	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U361	PROSE_WORKSHOP	f83r	f83r.44	B4	E361	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U362	PROSE_WORKSHOP	f83r	f83r.47	B5	E362	otchdy	PRODUCTIVE_COMPONENTS	Folgeumsetzung; Schluss	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U363	PROSE_WORKSHOP	f83r	f83r.47	B5	E363	qokchdy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U364	PROSE_WORKSHOP	f83r	f83r.47	B5	E364	shedal	PRODUCTIVE_COMPONENTS	dort absetzen	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U365	PROSE_WORKSHOP	f83r	f83r.48	B5	E365	dal	PRODUCTIVE_COMPONENTS	dorthin	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U366	PROSE_WORKSHOP	f83r	f83r.48	B5	E366	cheol	PRODUCTIVE_COMPONENTS	fortsetzen	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U367	PROSE_WORKSHOP	f83r	f83r.48	B5	E367	lol	PRODUCTIVE_COMPONENTS	von dort weiterfuehren	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U368	PROSE_WORKSHOP	f83r	f83r.48	B5	E368	chdal	PRODUCTIVE_COMPONENTS	dort umsetzen	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U369	PROSE_WORKSHOP	f83r	f83r.48	B5	E369	aiin	PRODUCTIVE_COMPONENTS	Sollmaß	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U370	PROSE_WORKSHOP	f83r	f83r.49	B5	E370	sol	PRODUCTIVE_COMPONENTS	fortsetzen	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U371	PROSE_WORKSHOP	f83r	f83r.49	B5	E371	daiiin	PRODUCTIVE_COMPONENTS	Öffnungsstufe	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U372	PROSE_WORKSHOP	f83r	f83r.49	B5	E372	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U373	PROSE_WORKSHOP	f83r	f83r.52	B6	E373	solkeey	PRODUCTIVE_COMPONENTS	länger sammeln	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U374	PROSE_WORKSHOP	f83r	f83r.52	B6	E374	qekey	WHOLE_CARD_CODEBOOK	roh	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U375	PROSE_WORKSHOP	f83r	f83r.52	B6	E375	raly	PRODUCTIVE_COMPONENTS	diesen Posten dorthin	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U376	PROSE_WORKSHOP	f83r	f83r.52	B6	E376	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U377	PROSE_WORKSHOP	f83r	f83r.54	B6	E377	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U378	PROSE_WORKSHOP	f83r	f83r.54	B6	E378	ol	PRODUCTIVE_COMPONENTS	fortsetzen	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U379	PROSE_WORKSHOP	f83r	f83r.54	B6	E379	dain	WHOLE_CARD_CODEBOOK	Tuch	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U380	PROSE_WORKSHOP	f83r	f83r.54	B6	E380	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U381	PROSE_WORKSHOP	f83r	f83r.54	B6	E381	ldalor	PRODUCTIVE_COMPONENTS	Endziel	B6	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE
U382	ASTRO_DIAGRAM	f67r2	f67r2.1	F67_RIGHT_WHEEL_NS	A1:G001	ykshy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	A1_RIGHT_SECTOR_SLOT_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U383	ASTRO_DIAGRAM	f67r2	f67r2.1	F67_RIGHT_WHEEL_NS	A1:G002	s	FAMILY_RESOLVED	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	A1_RIGHT_SECTOR_SLOT_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U384	ASTRO_DIAGRAM	f67r2	f67r2.1	F67_RIGHT_WHEEL_NS	A1:G003	aram	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	A1_RIGHT_SECTOR_SLOT_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U385	ASTRO_DIAGRAM	f67r2	f67r2.2	F67_RIGHT_WHEEL_NS	A1:G004	ykecho	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	A1_RIGHT_SECTOR_SLOT_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U386	ASTRO_DIAGRAM	f67r2	f67r2.2	F67_RIGHT_WHEEL_NS	A1:G005	ols	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	A1_RIGHT_SECTOR_SLOT_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U387	ASTRO_DIAGRAM	f67r2	f67r2.2	F67_RIGHT_WHEEL_NS	A1:G006	eesydy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	A1_RIGHT_SECTOR_SLOT_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U388	ASTRO_DIAGRAM	f67r2	f67r2.3	F67_RIGHT_WHEEL_NS	A1:G007	ey	FAMILY_RESOLVED	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	A1_RIGHT_SECTOR_SLOT_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U389	ASTRO_DIAGRAM	f67r2	f67r2.3	F67_RIGHT_WHEEL_NS	A1:G008	shs	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	A1_RIGHT_SECTOR_SLOT_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U390	ASTRO_DIAGRAM	f67r2	f67r2.3	F67_RIGHT_WHEEL_NS	A1:G009	okar	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_SECTOR_SLOT_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U391	ASTRO_DIAGRAM	f67r2	f67r2.4	F67_RIGHT_WHEEL_NS	A1:G010	shekchy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	A1_RIGHT_SECTOR_SLOT_04	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U392	ASTRO_DIAGRAM	f67r2	f67r2.4	F67_RIGHT_WHEEL_NS	A1:G011	sykos	FAMILY_RESOLVED	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	A1_RIGHT_SECTOR_SLOT_04	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U393	ASTRO_DIAGRAM	f67r2	f67r2.5	F67_RIGHT_WHEEL_NS	A1:G012	ykeody	FAMILY_RESOLVED	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	A1_RIGHT_SECTOR_SLOT_05	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U394	ASTRO_DIAGRAM	f67r2	f67r2.5	F67_RIGHT_WHEEL_NS	A1:G013	okchy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	A1_RIGHT_SECTOR_SLOT_05	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U395	ASTRO_DIAGRAM	f67r2	f67r2.6	F67_RIGHT_WHEEL_NS	A1:G014	dchetay	FAMILY_RESOLVED	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	A1_RIGHT_SECTOR_SLOT_06	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U396	ASTRO_DIAGRAM	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G015	ykchy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	A1_RIGHT_SECTOR_SLOT_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U397	ASTRO_DIAGRAM	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G016	kchey	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	A1_RIGHT_SECTOR_SLOT_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U398	ASTRO_DIAGRAM	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G017	ykchys	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	A1_RIGHT_SECTOR_SLOT_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U399	ASTRO_DIAGRAM	f67r2	f67r2.8	F67_RIGHT_WHEEL_NS	A1:G018	chkchdar	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_SECTOR_SLOT_08	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U400	ASTRO_DIAGRAM	f67r2	f67r2.9	F67_RIGHT_WHEEL_NS	A1:G019	ykar	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	A1_RIGHT_SECTOR_SLOT_09	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U401	ASTRO_DIAGRAM	f67r2	f67r2.9	F67_RIGHT_WHEEL_NS	A1:G020	ykaly	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	A1_RIGHT_SECTOR_SLOT_09	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U402	ASTRO_DIAGRAM	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G021	lkshy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	A1_RIGHT_SECTOR_SLOT_10	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U403	ASTRO_DIAGRAM	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G022	kchy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	A1_RIGHT_SECTOR_SLOT_10	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U404	ASTRO_DIAGRAM	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G023	okar	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_SECTOR_SLOT_10	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U405	ASTRO_DIAGRAM	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G024	chky	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	A1_RIGHT_SECTOR_SLOT_11	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U406	ASTRO_DIAGRAM	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G025	chykchs	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest chy/s.	A1_RIGHT_SECTOR_SLOT_11	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U407	ASTRO_DIAGRAM	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G026	chy	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	A1_RIGHT_SECTOR_SLOT_11	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U408	ASTRO_DIAGRAM	f67r2	f67r2.12	F67_RIGHT_WHEEL_NS	A1:G027	ykees	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe; lokaler Namensrest yk/s.	A1_RIGHT_SECTOR_SLOT_12	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U409	ASTRO_DIAGRAM	f67r2	f67r2.12	F67_RIGHT_WHEEL_NS	A1:G028	ykchos	COMMON_BRIDGE_RETAINED	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/os.	A1_RIGHT_SECTOR_SLOT_12	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U410	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G029	opodchol	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	A1_RIGHT_RING_BAND_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U411	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G030	s	FAMILY_RESOLVED	A1_RIGHT_RING_BAND_01: Nebenwert.	A1_RIGHT_RING_BAND_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U412	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G031	ain	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	A1_RIGHT_RING_BAND_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U413	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G032	aldy	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	A1_RIGHT_RING_BAND_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U414	ASTRO_DIAGRAM	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G033	soeey	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	A1_RIGHT_RING_BAND_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U415	ASTRO_DIAGRAM	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G034	doiin	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	A1_RIGHT_RING_BAND_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U416	ASTRO_DIAGRAM	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G035	oldy	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	A1_RIGHT_RING_BAND_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U417	ASTRO_DIAGRAM	f67r2	f67r2.15	F67_LEFT_WHEEL_NS	A1:G036	dolchsody	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_15: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	A1_LEFT_LOCAL_FIELD_15	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U418	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G037	odaeiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_16: Grad- oder Bedingungsstufe; lokaler Namensrest odae.	A1_LEFT_LOCAL_FIELD_16	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U419	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G038	okoes	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_16: Diagrammposten setzen oder aktivieren; lokaler Namensrest oes.	A1_LEFT_LOCAL_FIELD_16	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U420	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G039	oekain	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	A1_LEFT_LOCAL_FIELD_16	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U421	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G040	y	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_16	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U422	ASTRO_DIAGRAM	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G041	otchey	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	A1_LEFT_LOCAL_FIELD_17	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U423	ASTRO_DIAGRAM	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G042	soraiir	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_17: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest s/aiir.	A1_LEFT_LOCAL_FIELD_17	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U424	ASTRO_DIAGRAM	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G043	dy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_17	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U425	ASTRO_DIAGRAM	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G044	qopchy	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_18: neuer Paarbezug.	A1_LEFT_LOCAL_FIELD_18	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U426	ASTRO_DIAGRAM	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G045	daiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_18	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U427	ASTRO_DIAGRAM	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G046	dal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	A1_LEFT_LOCAL_FIELD_18	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U428	ASTRO_DIAGRAM	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G047	ydchos	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_19: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ydc/s.	A1_LEFT_LOCAL_FIELD_19	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U429	ASTRO_DIAGRAM	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G048	ain	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	A1_LEFT_LOCAL_FIELD_19	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
