unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de
U392	ASTRO_DIAGRAM	f67r2	f67r2.4	F67_RIGHT_WHEEL_NS	A1:G011	sykos	LOCAL_ASTRO_NOMENCLATOR	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest sykos.	A1_RIGHT_SECTOR_SLOT_04	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U393	ASTRO_DIAGRAM	f67r2	f67r2.5	F67_RIGHT_WHEEL_NS	A1:G012	ykeody	LOCAL_ASTRO_NOMENCLATOR	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ykeody.	A1_RIGHT_SECTOR_SLOT_05	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U394	ASTRO_DIAGRAM	f67r2	f67r2.5	F67_RIGHT_WHEEL_NS	A1:G013	okchy	EXACT_PROSE_SURFACE_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	A1_RIGHT_SECTOR_SLOT_05	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U395	ASTRO_DIAGRAM	f67r2	f67r2.6	F67_RIGHT_WHEEL_NS	A1:G014	dchetay	LOCAL_ASTRO_NOMENCLATOR	Sektorplatz A1_RIGHT_SECTOR_SLOT_06: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest dchetay.	A1_RIGHT_SECTOR_SLOT_06	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U396	ASTRO_DIAGRAM	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G015	ykchy	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	A1_RIGHT_SECTOR_SLOT_07	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U397	ASTRO_DIAGRAM	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G016	kchey	EXACT_PROSE_SURFACE_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	A1_RIGHT_SECTOR_SLOT_07	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U398	ASTRO_DIAGRAM	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G017	ykchys	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	A1_RIGHT_SECTOR_SLOT_07	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U399	ASTRO_DIAGRAM	f67r2	f67r2.8	F67_RIGHT_WHEEL_NS	A1:G018	chkchdar	COMPOSED_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_SECTOR_SLOT_08	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U400	ASTRO_DIAGRAM	f67r2	f67r2.9	F67_RIGHT_WHEEL_NS	A1:G019	ykar	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	A1_RIGHT_SECTOR_SLOT_09	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U401	ASTRO_DIAGRAM	f67r2	f67r2.9	F67_RIGHT_WHEEL_NS	A1:G020	ykaly	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	A1_RIGHT_SECTOR_SLOT_09	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U402	ASTRO_DIAGRAM	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G021	lkshy	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	A1_RIGHT_SECTOR_SLOT_10	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U403	ASTRO_DIAGRAM	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G022	kchy	EXACT_PROSE_SURFACE_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	A1_RIGHT_SECTOR_SLOT_10	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U404	ASTRO_DIAGRAM	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G023	okar	COMPOSED_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_SECTOR_SLOT_10	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U405	ASTRO_DIAGRAM	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G024	chky	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	A1_RIGHT_SECTOR_SLOT_11	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U406	ASTRO_DIAGRAM	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G025	chykchs	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest chy/s.	A1_RIGHT_SECTOR_SLOT_11	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U407	ASTRO_DIAGRAM	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G026	chy	EXACT_PROSE_SURFACE_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	A1_RIGHT_SECTOR_SLOT_11	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U408	ASTRO_DIAGRAM	f67r2	f67r2.12	F67_RIGHT_WHEEL_NS	A1:G027	ykees	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe; lokaler Namensrest yk/s.	A1_RIGHT_SECTOR_SLOT_12	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U409	ASTRO_DIAGRAM	f67r2	f67r2.12	F67_RIGHT_WHEEL_NS	A1:G028	ykchos	SINGLE_COMPONENT_BRIDGE	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/os.	A1_RIGHT_SECTOR_SLOT_12	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U410	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G029	opodchol	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	A1_RIGHT_RING_BAND_01	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U411	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G030	s	LOCAL_ASTRO_NOMENCLATOR	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest s.	A1_RIGHT_RING_BAND_01	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U412	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G031	ain	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	A1_RIGHT_RING_BAND_01	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U413	ASTRO_DIAGRAM	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G032	aldy	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	A1_RIGHT_RING_BAND_01	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U414	ASTRO_DIAGRAM	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G033	soeey	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	A1_RIGHT_RING_BAND_02	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U415	ASTRO_DIAGRAM	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G034	doiin	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	A1_RIGHT_RING_BAND_02	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U416	ASTRO_DIAGRAM	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G035	oldy	EXACT_PROSE_SURFACE_BRIDGE	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	A1_RIGHT_RING_BAND_02	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U417	ASTRO_DIAGRAM	f67r2	f67r2.15	F67_LEFT_WHEEL_NS	A1:G036	dolchsody	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_15: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	A1_LEFT_LOCAL_FIELD_15	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U418	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G037	odaeiin	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_16: Grad- oder Bedingungsstufe; lokaler Namensrest odae.	A1_LEFT_LOCAL_FIELD_16	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U419	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G038	okoes	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_16: Diagrammposten setzen oder aktivieren; lokaler Namensrest oes.	A1_LEFT_LOCAL_FIELD_16	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U420	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G039	oekain	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	A1_LEFT_LOCAL_FIELD_16	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U421	ASTRO_DIAGRAM	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G040	y	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_16	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U422	ASTRO_DIAGRAM	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G041	otchey	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	A1_LEFT_LOCAL_FIELD_17	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U423	ASTRO_DIAGRAM	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G042	soraiir	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_17: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest s/aiir.	A1_LEFT_LOCAL_FIELD_17	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U424	ASTRO_DIAGRAM	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G043	dy	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_17	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U425	ASTRO_DIAGRAM	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G044	qopchy	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_18: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest qopchy.	A1_LEFT_LOCAL_FIELD_18	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U426	ASTRO_DIAGRAM	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G045	daiin	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_18	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U427	ASTRO_DIAGRAM	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G046	dal	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	A1_LEFT_LOCAL_FIELD_18	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U428	ASTRO_DIAGRAM	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G047	ydchos	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_19: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ydc/s.	A1_LEFT_LOCAL_FIELD_19	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U429	ASTRO_DIAGRAM	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G048	ain	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	A1_LEFT_LOCAL_FIELD_19	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U430	ASTRO_DIAGRAM	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G049	ar	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_19: Ausgangssektor, Ursprung oder Bezugswert.	A1_LEFT_LOCAL_FIELD_19	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U431	ASTRO_DIAGRAM	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G050	amy	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_19: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest amy.	A1_LEFT_LOCAL_FIELD_19	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U432	ASTRO_DIAGRAM	f67r2	f67r2.20	F67_LEFT_WHEEL_NS	A1:G051	chocfhy	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_20: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	A1_LEFT_LOCAL_FIELD_20	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U433	ASTRO_DIAGRAM	f67r2	f67r2.20	F67_LEFT_WHEEL_NS	A1:G052	saral	COMPOSED_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_20: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	A1_LEFT_LOCAL_FIELD_20	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U434	ASTRO_DIAGRAM	f67r2	f67r2.21	F67_LEFT_WHEEL_NS	A1:G053	sain	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_21: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s.	A1_LEFT_LOCAL_FIELD_21	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U435	ASTRO_DIAGRAM	f67r2	f67r2.21	F67_LEFT_WHEEL_NS	A1:G054	am	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_21: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest am.	A1_LEFT_LOCAL_FIELD_21	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U436	ASTRO_DIAGRAM	f67r2	f67r2.21	F67_LEFT_WHEEL_NS	A1:G055	ar	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_21: Ausgangssektor, Ursprung oder Bezugswert.	A1_LEFT_LOCAL_FIELD_21	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U437	ASTRO_DIAGRAM	f67r2	f67r2.22	F67_LEFT_WHEEL_NS	A1:G056	okal	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_22: am Zielplatz setzen.	A1_LEFT_LOCAL_FIELD_22	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U438	ASTRO_DIAGRAM	f67r2	f67r2.23	F67_LEFT_WHEEL_NS	A1:G057	oparchy	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_23: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	A1_LEFT_LOCAL_FIELD_23	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U439	ASTRO_DIAGRAM	f67r2	f67r2.23	F67_LEFT_WHEEL_NS	A1:G058	salsain	COMPOSED_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_23: Zielsektor, Zielstern oder Zielfeld + gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s/s.	A1_LEFT_LOCAL_FIELD_23	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U440	ASTRO_DIAGRAM	f67r2	f67r2.24	F67_LEFT_WHEEL_NS	A1:G059	sodar	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest sod.	A1_LEFT_LOCAL_FIELD_24	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U441	ASTRO_DIAGRAM	f67r2	f67r2.24	F67_LEFT_WHEEL_NS	A1:G060	ofar	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	A1_LEFT_LOCAL_FIELD_24	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U442	ASTRO_DIAGRAM	f67r2	f67r2.24	F67_LEFT_WHEEL_NS	A1:G061	ar	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert.	A1_LEFT_LOCAL_FIELD_24	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U443	ASTRO_DIAGRAM	f67r2	f67r2.25	F67_LEFT_WHEEL_NS	A1:G062	ydam	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_25: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ydam.	A1_LEFT_LOCAL_FIELD_25	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U444	ASTRO_DIAGRAM	f67r2	f67r2.26	F67_LEFT_WHEEL_NS	A1:G063	yteoor	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yteo.	A1_LEFT_LOCAL_FIELD_26	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U445	ASTRO_DIAGRAM	f67r2	f67r2.26	F67_LEFT_WHEEL_NS	A1:G064	yto	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_26: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest yto.	A1_LEFT_LOCAL_FIELD_26	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U446	ASTRO_DIAGRAM	f67r2	f67r2.26	F67_LEFT_WHEEL_NS	A1:G065	ykor	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	A1_LEFT_LOCAL_FIELD_26	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U447	ASTRO_DIAGRAM	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G066	okeo	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_27: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	A1_LEFT_LOCAL_FIELD_27	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U448	ASTRO_DIAGRAM	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G067	r	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_27: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest r.	A1_LEFT_LOCAL_FIELD_27	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U449	ASTRO_DIAGRAM	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G068	aiin	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_27: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_27	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U450	ASTRO_DIAGRAM	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G069	am	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_27: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest am.	A1_LEFT_LOCAL_FIELD_27	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U451	ASTRO_DIAGRAM	f67r2	f67r2.28	F67_LEFT_WHEEL_NS	A1:G070	okain	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_28: einen gezaehlten Teilwert zugeben.	A1_LEFT_LOCAL_FIELD_28	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U452	ASTRO_DIAGRAM	f67r2	f67r2.28	F67_LEFT_WHEEL_NS	A1:G071	am	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_28: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest am.	A1_LEFT_LOCAL_FIELD_28	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U453	ASTRO_DIAGRAM	f67r2	f67r2.29	F67_LEFT_WHEEL_NS	A1:G072	ytody	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A1_LEFT_LOCAL_FIELD_29: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ytody.	A1_LEFT_LOCAL_FIELD_29	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U454	ASTRO_DIAGRAM	f67r2	f67r2.29	F67_LEFT_WHEEL_NS	A1:G073	saiin	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_29: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_29	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U455	ASTRO_DIAGRAM	f67r2	f67r2.30	F67_LEFT_WHEEL_NS	A1:G074	ochol	SINGLE_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest och.	A1_LEFT_LOCAL_FIELD_30	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U456	ASTRO_DIAGRAM	f67r2	f67r2.30	F67_LEFT_WHEEL_NS	A1:G075	olol	COMPOSED_COMPONENT_BRIDGE	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen + im selben Ring, Band oder Satz fortsetzen.	A1_LEFT_LOCAL_FIELD_30	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
