surface	working_meaning_de	source	strength	scope_state	priority
tshdy	kalt und feucht am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
tshedy	kalt und feucht in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
tsheey	kalt und feucht am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
tshey	kalt und feucht in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
tshy	kalt und feucht am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
ty	kalt am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
ychair	zweiter trockener Anteil dieser Droge	GDT645:ROUND_03	EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION	KNOWN_EXACT_WHOLE	125
ychedy	Eintrag: getrocknete Droge, fertig	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ycheeo	Eintrag: zweiter Trockenansatz	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
ycheo	nimm hierzu den Trockenansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ycheodain	nimm hierzu zwei Dosen Trockenansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ycheol	trockener Drogenstoff dieser Droge	GDT650:STRONG_LOCAL_ENTRY_FAMILY	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	145
ychklkaiin	nimm Holzdroge, trockne und erhitze sie auf Stufe III	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
ycho	Eintrag: Trockenansatz	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
ychoy	Eintrag/Bezug: Trockenansatz am Gradanfang	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
yckhey	Eintrags-/Bezugsform: Arzneikompositum in der Gradmitte	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
yckhodaiin	Eintrag: Kompositum-Ansatz, Dosis III	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ydaiin	davon drei Maße	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
ydain	davon zwei Maße	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ydair	davon zwei Teile der Fraktion	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ydy	Wertfeldwechsel/-schluss	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
ykain	erhitze hiervon auf Stufe II	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ykal	Eintrag: heißer Rohstoff, Klasse I	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ykanam	nimm hiervon ein Maß und erwärme es leicht	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ykar	nimm hiervon die erste erhitzte Drogenfraktion	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
ykchokeo	Eintrag: heiß-trockener Auszug	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
ykchon	nimm hierzu einen heiß-trockenen Ansatz, Stufe I	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ykchy	Eintrag/Bezug: heiß-trocken am Gradanfang	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
ykeedar	erhitze hiervon die erste Fraktion vollständig	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ykeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
ykolody	nimm hiervon den heißen Auszug und stelle ihn fertig	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ykoly	Eintrag: heißer Drogenstoff	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
yky	hierzu leicht erhitzen	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ylg	in ein Holzgefäß geben	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
ypshedy	Eintrag: fertige Pulverpaste	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
yshealdy	Eintrag: angefeuchteter Rohstoff I, fertig	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ysheey	Eintrags-/Bezugsform: feucht am Gradende	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
yshey	weiche hiervon bis zur mittleren Stufe ein	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ytaiin	Eintrag: kalt, Stufe III	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
ytal	Eintrag/Bezug: kalter Rohstoff I am Gradanfang	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
ytar	nimm hiervon die erste gekühlte Drogenfraktion	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
ytas	nimm hierzu einen Teil kalte Droge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ytchocthol	Eintrag: kalt-trockener Krautansatz	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
ytchor	kalt-trockene Portion dieser Droge	GDT644:ROUND_05	EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION	KNOWN_EXACT_WHOLE	125
ytchy	Eintrag: kalt-trockene Grundform	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
yteody	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
