replay_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	chosen_attachment_class	chosen_action	micro_signature	teaching_rule_families	exact_typed_head_signature	typed_micro_signature	outside_page_support_level	outside_register_support_level	outside_page_support	outside_register_support	future_page_result
G400-A01405	G399-A01405	f75r	BIOLOGICAL	P1009-S109	P912-E0619	ydain	AIN	INHERITED_ACTION	SH	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	AIN::INHERITED_ACTION::SH::NONE::SINGLE::INHERITED_ACTION_STACK	AIN::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	TYPED_MICRO	TYPED_MICRO	f18r|f55v|f76r|f77r|f81v|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01406	G399-A01406	f75r	BIOLOGICAL	P1009-S109	P912-E0620	shey	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01407	G399-A01407	f75r	BIOLOGICAL	P1009-S109	P912-E0620	shey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01408	G399-A01408	f75r	BIOLOGICAL	P1009-S109	P912-E0621	qokain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f76r|f77r|f81v|f82r|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01409	G399-A01409	f75r	BIOLOGICAL	P1009-S109	P912-E0622	oqokain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f76r|f77r|f81v|f82r|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01410	G399-A01410	f75r	BIOLOGICAL	P1009-S109	P912-E0623	chey	Y	PREVIOUS_CARD_ACTION	OK	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::OK::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f18r|f55v|f56r|f71v|f72r|f76r|f77r|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01411	G399-A01411	f75r	BIOLOGICAL	P1009-S109	P912-E0624	qckhsy	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01412	G399-A01412	f75r	BIOLOGICAL	P1009-S109	P912-E0625	or	OR	PREVIOUS_CARD_ACTION	K	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	OR::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	OR::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f71v|f76r|f81v|f88r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01413	G399-A01413	f75r	BIOLOGICAL	P1009-S109	P912-E0626	ysheor	Y	SAME_CARD_RIGHT_ACTION	SH	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_RIGHT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_RIGHT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f76r|f77r|f81v|f88v|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01414	G399-A01414	f75r	BIOLOGICAL	P1009-S109	P912-E0626	ysheor	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01415	G399-A01415	f75r	BIOLOGICAL	P1009-S109	P912-E0626	ysheor	OR	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	OR::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	OR::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f71v|f77r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01416	G399-A01416	f75r	BIOLOGICAL	P1009-S109	P912-E0628	lor	L	INHERITED_ACTION	SH	L_AIR__INHERITED_ACTION	L_AIR_RIGHT_FALLBACK	L::INHERITED_ACTION::SH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__INHERITED_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f77r|f88r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01417	G399-A01417	f75r	BIOLOGICAL	P1009-S109	P912-E0628	lor	OR	INHERITED_ACTION	SH	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	OR::INHERITED_ACTION::SH::NONE::SINGLE::INHERITED_ACTION_STACK	OR::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f72r|f77r	CELESTIAL|HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01418	G399-A01418	f75r	BIOLOGICAL	P1009-S109	P912-E0630	odar	AR	INHERITED_ACTION	SH	AL_AR__INHERITED_ACTION	AL_AR_ORDERED_FALLBACK	AR::INHERITED_ACTION::SH::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__INHERITED_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	TYPED_MICRO	f76r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01419	G399-A01419	f75r	BIOLOGICAL	P1009-S109	P912-E0631	shey	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01420	G399-A01420	f75r	BIOLOGICAL	P1009-S109	P912-E0631	shey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01421	G399-A01421	f75r	BIOLOGICAL	P1009-S109	P912-E0632	qokain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f76r|f77r|f81v|f82r|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01422	G399-A01422	f75r	BIOLOGICAL	P1009-S109	P912-E0633	chedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01423	G399-A01423	f75r	BIOLOGICAL	P1009-S109	P912-E0634	or	OR	PREVIOUS_CARD_ACTION	CHD	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	OR::PREVIOUS_CARD_ACTION::CHD::NONE::SINGLE::PREVIOUS_CARD_STACK	OR::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	TYPED_MICRO	f76r|f77r|f82r|f83r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01424	G399-A01424	f75r	BIOLOGICAL	P1009-S109	P912-E0635	shey	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01425	G399-A01425	f75r	BIOLOGICAL	P1009-S109	P912-E0635	shey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01426	G399-A01426	f75r	BIOLOGICAL	P1009-S109	P912-E0636	kar	AR	SAME_CARD_LEFT_ACTION	K	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AR::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f68r1|f72r|f76r|f81v|f83r|f88r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01427	G399-A01427	f75r	BIOLOGICAL	P1009-S109	P912-E0637	chedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01428	G399-A01428	f75r	BIOLOGICAL	P1009-S109	P912-E0638	sar	AR	SAME_CARD_LEFT_ACTION	S	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AR::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f55v|f67r2|f71v|f76r|f77r|f81v|f82r|f83r|f88r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01429	G399-A01429	f75r	BIOLOGICAL	P1009-S109	P912-E0639	pchey	Y	SAME_CARD_LEFT_ACTION	P	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::P::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f56r|f67r2|f76r|f77r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01430	G399-A01430	f75r	BIOLOGICAL	P1009-S109	P912-E0640	kshey	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01431	G399-A01431	f75r	BIOLOGICAL	P1009-S109	P912-E0640	kshey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01432	G399-A01432	f75r	BIOLOGICAL	P1009-S109	P912-E0641	qokeey	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01433	G399-A01433	f75r	BIOLOGICAL	P1009-S109	P912-E0641	qokeey	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01434	G399-A01434	f75r	BIOLOGICAL	P1009-S109	P912-E0642	qokal	AL	SAME_CARD_LEFT_ACTION	OK	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AL::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01435	G399-A01435	f75r	BIOLOGICAL	P1009-S109	P912-E0643	sshey	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01436	G399-A01436	f75r	BIOLOGICAL	P1009-S109	P912-E0643	sshey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01437	G399-A01437	f75r	BIOLOGICAL	P1009-S109	P912-E0645	chedyqokam	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01438	G399-A01438	f75r	BIOLOGICAL	P1009-S109	P912-E0646	qokain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f76r|f77r|f81v|f82r|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01439	G399-A01439	f75r	BIOLOGICAL	P1009-S109	P912-E0647	olkeey	EE	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01440	G399-A01440	f75r	BIOLOGICAL	P1009-S109	P912-E0647	olkeey	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01441	G399-A01441	f75r	BIOLOGICAL	P1009-S109	P912-E0648	qolkary	AR	SAME_CARD_LEFT_ACTION	K	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AR::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f68r1|f72r|f76r|f81v|f83r|f88r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01442	G399-A01442	f75r	BIOLOGICAL	P1009-S109	P912-E0648	qolkary	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01443	G399-A01443	f75r	BIOLOGICAL	P1009-S109	P912-E0649	sain	AIN	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f17r|f67r2|f76r|f77r|f82r|f83r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01444	G399-A01444	f75r	BIOLOGICAL	P1009-S109	P912-E0650	checthy	Y	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f68r1|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A01445	G399-A01445	f75r	BIOLOGICAL	P1009-S109	P912-E0651	lor	L	PREVIOUS_CARD_ACTION	T	L_AIR__PREVIOUS_CARD_ACTION	L_AIR_RIGHT_FALLBACK	L::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__PREVIOUS_CARD_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f72r|f81v|f83r	CELESTIAL|HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
