component_recipe	intake_tier	ordered_literal_reading_de	fluent_transition_signature_sha256	dual_channel_signature_sha256	gdt439_collision_group_id	dual_collision_group_id	dual_channel_status
D_ADDR+OL+CH+S+Y+CH+K+E+OL	T0_EXACT_OBSERVED	HIER · FORTSETZEN · NEHMEN · WÄHLEN · POSTEN · NEHMEN · GEBEN · GRAD I · FORTSETZEN	ba92c4f8ed9f7485e232d9445a4651a01aa41b3d0c96e680f314cc468ca991b6	a5443397231f34f31b1d4963aa9929e1e22fa3faf1b8687bb9a351b9bdee3206	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OL+EEE+Y	T0_EXACT_OBSERVED	HIER · FORTSETZEN · GRAD III · POSTEN	557ae4efec7b6fb3cca07a29a4ae640a72aff2276b20732deeedbc2057ad6ac3	708d5571a99410ddf311fc5681ee8f987cecf31b42a8cca29ef934c7384e54bb	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OL+K+AIIN	T4_NARROW_APPENDIX	HIER · FORTSETZEN · GEBEN · WERT	f0023367e088756238f39024ec1882d2e94b0df0b6ca5b662b54ba3c8690cdfb	75d171fb9beb946dbdd883349bd6e1c9e277324c4f9f60118e7f58a2a3aa6f92	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OL+K+AIN	T0_EXACT_OBSERVED	HIER · FORTSETZEN · GEBEN · ANTEIL	e1c4d05a6b4d195112701cd1e748e41a33caefebbaa25abfc9ab8eac5e41b0c6	67a81fb4bf40d57b4895a2884a96a7e45bf6ce51c80e033543b93ceba5827864	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OL+K+OR	T4_NARROW_APPENDIX	HIER · FORTSETZEN · GEBEN · EINHEIT	2372e227010dd19e82ba8ff39346a2340824c6c6e4edf36a2ea2951f8cf0fe5a	167afb46c8c3fa6104755f3343c7f716048997d2bb77bb0afae66196e1c024f6	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OL+K+Y	T0_EXACT_OBSERVED	HIER · FORTSETZEN · GEBEN · POSTEN	7a4ff1f7e8b8965974c804843dbac5ebd0eab2c94f1562cdf33432d821faaaef	6f80a3db976c2d0b3f66ffded24c10d4a1f859185c78a5934634c60b9b251c16	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OL+SH+E	T0_EXACT_OBSERVED	HIER · FORTSETZEN · HALTEN · GRAD I	ccc1e8e65a8752d96da18c4cb3908b896520d4121ecb566b1145ef56b1224ad9	d1c7cfe0f52ea131d39b8dace4646b62fceef7382fec028602c9ca6a8a25bfde	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OR	T0_EXACT_OBSERVED	HIER · EINHEIT	500d8443deb752985a4c5d375f718959c8bcd7cbbadd13d37f73aadff6b75d3b	1272895a79c6cab966ef836b354609aecfafb329e07bdcc2531479467a82a492	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OR+SH+E+O+Y	T0_EXACT_OBSERVED	HIER · EINHEIT · HALTEN · GRAD I · AUSFÜHRUNG · POSTEN	bcbbe0497d7c036506847cc8350aaf41eb6f810de2a4ff4dd325bbf453e03b65	b07e0ed25cf8e502702593bd252f0fe4c1e9a2b20e5647f559ae82d39a8009d8	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OR+Y	T0_EXACT_OBSERVED	HIER · EINHEIT · POSTEN	0e337c4205205092821a24fd3e80382cfe5525982dfe0337109e417b455f8429	0bbc7e04c7f8de7cc8fd2244200f2664a1a031b3ba38587c8971fd49a3d69004	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+OT+EE+Y	T0_EXACT_OBSERVED	HIER · DANACH · GRAD II · POSTEN	cfc4eb2b5f6dd093d15cef33a538dcd599ee9d6d5536f2953ab07241cab54069	cfd412531e3fc596ca47f68f29758627b837d6089a08929f9464455842ead685	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+P+AIN	T4_NARROW_APPENDIX	HIER · EINSETZEN · ANTEIL	7fe306b6b98135bddcd2563485a139ea9adaae60272ab82f3b870d61ab2ea35d	1d017b878f1883da8bcdd5a331c0ab3f7a9e762b35b519edc9a5ff5543f5a0bf	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+P+Y	T0_EXACT_OBSERVED	HIER · EINSETZEN · POSTEN	8043a3b3f56c04d4412274a0d2b3df150dee18d44d1d15b9210ea4e18738999c	5e80d8142d317f3da37c1b028a1c00c6e2d34c73f73db9a4402fb9265a6a64e0	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+SH+E+CH+K+Y	T0_EXACT_OBSERVED	HIER · HALTEN · GRAD I · NEHMEN · GEBEN · POSTEN	13129ed9b16fe2e18add1718f3dafb93524eeaf01c12b78b3aa6abdf3cda4c11	9e31d2c5a1627d2579c9ca12d8154e7d22d55bf532fa15b53458db4a921edceb	COLLISION0061	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+SH+E+Y	T0_EXACT_OBSERVED	HIER · HALTEN · GRAD I · POSTEN	471e2600be1845886e22b4e5ab3d9564c2228a33c10adde13b28b035367d5a00	a27207137415b8d13205be48ab1e18154ddc020b3814e8173ae54b0bf422c85c	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+SH+EE+S	T0_EXACT_OBSERVED	HIER · HALTEN · GRAD II · WÄHLEN	07aafd252b6712e611c64ebc24f1f41f77dfc7a53accd54647c52b7a3b3a333d	d421f71f0ea7e8ca3af6944e6a1e18fa1a6a6bdc581808f6499ffc47e4991a03	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+SH+OL+Y+D_ADDR	T0_EXACT_OBSERVED	HIER · HALTEN · FORTSETZEN · POSTEN · HIER	5f12695f255124b58fbac4eeb4a0caa60461366eed992a2cd9b0687c608db67c	675a66fb5a694bd353680b439e3456140b500575105933d7abed5431f94e1517	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+SH+OR	T0_EXACT_OBSERVED	HIER · HALTEN · EINHEIT	5b18f5316ee659cf603b615e532af038ec37c088fa6fd86e3efa7a5fadf7bec2	d2243b162de7c1be04546d24479475006935ee02f83516abd568c692f8c90e4f	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+SH+Y	T4_NARROW_APPENDIX	HIER · HALTEN · POSTEN	3b3e25ab790e427397ac2115ea2d99099b63234df2df43f14bd586a1fd9c67c2	3937be103726fc11aae004667c1e0d6139740500803c297bac94a1f2fb47bd22	COLLISION0062	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+Y	T0_EXACT_OBSERVED	HIER · POSTEN	5aa73c5edff9bd4a90b9a7f52a9f63494116fce578674baf8d17a204af032b9d	77515426c12d8a56c5c58d9ce713458849dc1fddcc26339efbaf5bf34ef66ea7	COLLISION0003	DUALCOLLISION002	CO_VALUED_LOCAL_CHANNEL
D_ADDR+Y+CH+E+AR	T0_EXACT_OBSERVED	HIER · POSTEN · NEHMEN · GRAD I · AUSGANG	aee6a7e3af8f4d920afddb809a573180914fe4cb0f672457e1ad2f1d92ed97ca	cba5921e4b32d6daf59f4dc3ba6b429567abd92dcd4cd22fce14c93fd426a2c4	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+Y+K+AIN	T0_EXACT_OBSERVED	HIER · POSTEN · GEBEN · ANTEIL	57ee6d487a81b5c4d3df34da319b572e4518a1c899813684a7b947c1ab4595fc	48c9ef68d35e98dd00e3dd1625aa01da07a66da8df4ba0b017842f34147afa9d	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+Y+K+Y	T4_NARROW_APPENDIX	HIER · POSTEN · GEBEN · POSTEN	06a0e7fa432c8277d3b64552957b5b52f5271301e192fc2b51f01e46ad98e715	ec5ffb72d57c8966b5ee7d73e59e1fc45b4fbba0f1534eb2ead1c1e737fc05a7	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+Y+L+CH+E+S	T0_EXACT_OBSERVED	HIER · POSTEN · VERBINDUNG · NEHMEN · GRAD I · WÄHLEN	69038c78a10eea762e78644c5e1fb72a3c331a09618dc735c8737ca8d62cf1ec	ddcef54fba81e448a2bd3364ef118700c6607c0f11350768adbcbdfd22c3d294	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+Y+P+AIN	T4_NARROW_APPENDIX	HIER · POSTEN · EINSETZEN · ANTEIL	61fd430567210dbfe146b9113135469c6b1309bfdf31bedc7947625a027f7796	d153b68a2bc2e4bd29d06d8459546f875166a46386d5194f98b86e6189e96300	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+Y+P+Y	T0_EXACT_OBSERVED	HIER · POSTEN · EINSETZEN · POSTEN	f07fbc01573072d900ef431712d4ab128b0b2bd0eb24fbee871c23240a2bdd78	b993980178a74aaeaa20b696d09b063d7e37d72450a836b3a081ac80863b2bc2	NONE	NONE	DUAL_CHANNEL_UNIQUE
D_ADDR+Y+Y	T4_NARROW_APPENDIX	HIER · POSTEN · POSTEN	d3062733052d4f4704bf4997983dba5cf3c4268fa67ab592a227527c709f7085	9515cb0496d7668a9e89559ad5966ba9c0a1706ae49c486269cb63a56a2c222d	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+CH+K+E+AR	T0_EXACT_OBSERVED	GRAD I · NEHMEN · GEBEN · GRAD I · AUSGANG	63f36d630706667dc87a98cd1556342fec67e2aa13e2e7d331f8fbcc3fdc2568	404a1d833d51077935bcc1ec31a33644274a43cba8883eddb595b647a86fae97	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+K+E+Y	T0_EXACT_OBSERVED	GRAD I · GEBEN · GRAD I · POSTEN	569df5b40ebf280d929e4dfafd91110f8224a0a2762d0294a047d5bd9d71a66b	b8dda8c7fb4061ef33fe73096055c378289f5b26872e24f21bc33cb99d17b3f5	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+K+Y	T0_EXACT_OBSERVED	GRAD I · GEBEN · POSTEN	5c5e4418461a2fd2f0b5097e1fb40ba3a5d0c127ab32620025e0fe0a8e88ad8b	18721ff84116a63b00df416fecf2de41ce51cdee2d73f94d3e8b8f4c7910e66a	COLLISION0063	NONE	DUAL_CHANNEL_UNIQUE
E+O	T0_EXACT_OBSERVED	GRAD I · AUSFÜHRUNG	d8dc22190ff3f0866553aa708516ae869ba2140a11ec678a17786b50aa6dccf0	3a65d2a08582478c34bef411d0911f0b03f606a5176f311955cf7b8361fd6c67	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+OL	T0_EXACT_OBSERVED	GRAD I · FORTSETZEN	4fef7f68676cf1c4f8f371ae9cc0aa92a7fa478db0b72c6742adbd5d6a587df6	2936ac2d415eabd76415275b0c3396e4a30710574e5e18f4f42b7d0cacf15e8e	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+S	T0_EXACT_OBSERVED	GRAD I · WÄHLEN	fa57472e16c60d5058df244d1f13708ef2bb8ecaaa95387a65b89abccb2bfa61	d82cdc8f6c63e37635132138f24bf60c2124addb16aa5c79b5dfa6544480a4ef	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+S+E+DY	T0_EXACT_OBSERVED	GRAD I · WÄHLEN · GRAD I · SCHLUSS	ad2f56357a43f31afe72952a3b65dca592abae4b894f64e7dc3094ff05a0040d	5b267cf55bffb25a3e9aac5e5c36ad6568f10c365cc487ed1ee3143170dbd703	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+S+E+S	T0_EXACT_OBSERVED	GRAD I · WÄHLEN · GRAD I · WÄHLEN	211b0f631503ce63feddca9d65ed63a3f389c3057e196033b46736ce338db5e1	8d384d7dd164203db286a9fd6ba3e009dff307f8d005cb4453e6c0ce2e532795	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+T+EEE+Y	T0_EXACT_OBSERVED	GRAD I · EINSTELLEN · GRAD III · POSTEN	0174a0c3b5fff3958ecc24cbf2c858c1007cf41942a36b4e58160a7e4cdd8fb7	1913e0894e5c5eade07ca701cac5162b221b1390625ef82ff6b905e1f1828a21	NONE	NONE	DUAL_CHANNEL_UNIQUE
E+T+Y	T0_EXACT_OBSERVED	GRAD I · EINSTELLEN · POSTEN	f98b8a4fe54847bd3f2fe7493242dab0b0bb65cbdc271f9d3c2c9200bc4a5c96	351c00bbc3aa80d9f72f51a9e4807ae04bca0e92947424f04d66af63501b4d9f	COLLISION0064	NONE	DUAL_CHANNEL_UNIQUE
E+Y	T0_EXACT_OBSERVED	GRAD I · POSTEN	2cfc919f518a15614dae6a3ae9e20c3720dae8c106bb65fcd2d10bc8dfd29818	41e5d44935efc7f32a17a29426a9e8c9b88f77ed473bed98614a3ad678e8d991	NONE	NONE	DUAL_CHANNEL_UNIQUE
EE+AR	T0_EXACT_OBSERVED	GRAD II · AUSGANG	63bdb308f9702dd9399a70cd814478efb873ea87e4b5cc2530dd522e303b9b91	48c1c0bb8d77716f214a410e7d8e0ded9ad688fcbf614c4f702a362f6c17cadd	NONE	NONE	DUAL_CHANNEL_UNIQUE
EE+DY	T0_EXACT_OBSERVED	GRAD II · SCHLUSS	9cd8e6c7c36db9e6b95a742587fe7b9bbf80d06100b904165c0bcae852b548e6	b0f81b80e661b2211739f5107a3abe532cbea26e173680d103d78fa04e7d3217	NONE	NONE	DUAL_CHANNEL_UNIQUE
EEE+DY	T0_EXACT_OBSERVED	GRAD III · SCHLUSS	ed10f42ea8694d1e40ae36d0bf17cc04fcfd325f2601fd9cdce7466e9ad6b8ae	57b6ac9ea1699b8130d1766b626202c3de42c0e77495688b205ac43edabd5e52	NONE	NONE	DUAL_CHANNEL_UNIQUE
EEE+T+Y	T0_EXACT_OBSERVED	GRAD III · EINSTELLEN · POSTEN	bc9d547c26faf8046191f3218f36c20878cb24a43260c52d36e5a84b324d4a9c	fcc5d4984fe0132777f6dc1a15ac706c4d5cb950983774018ad8a1848aa36e45	COLLISION0065	NONE	DUAL_CHANNEL_UNIQUE
HO	T0_EXACT_OBSERVED	KLASSE	60fa45c57e07a02a6eb7514823cc2d63a1dcaa74a50be2462ea53ed01cf313d3	5702a380fbe3c271ee8d46776eb61143b7ce560f573d40f390e46bfbd4fca205	NONE	NONE	DUAL_CHANNEL_UNIQUE
HO+AL+Y	T0_EXACT_OBSERVED	KLASSE · ZIELORT · POSTEN	9fee516ac851a9d195e83129cf7270cec82b2bf376306f3b92c59a0da6a12f70	882ee6ca2a7b214feec14c6e2681aeed2fcac2051471df508f9efa5acd93de1b	NONE	NONE	DUAL_CHANNEL_UNIQUE
HO+CH+K+Y	T0_EXACT_OBSERVED	KLASSE · NEHMEN · GEBEN · POSTEN	5d407f8cede5cfa93375b13adcc8e9efdda6c7c57944b1071171457906b3c091	d3da0e9e2a8e16044526fb8f593a25e227cfdc7b1b9184a23e1cb57caf9c0a4c	NONE	NONE	DUAL_CHANNEL_UNIQUE
HO+CH+OR	T0_EXACT_OBSERVED	KLASSE · NEHMEN · EINHEIT	94ad6a470c69a56a39955a3b4a8365caf5dde4d3fc7e3257e4acd6f426e4d150	ff33dd7bd2ae34c8f792f030d1b975f5f15d3d62533c240a68678eb410a6f9f1	NONE	NONE	DUAL_CHANNEL_UNIQUE
HO+EE+Y	T0_EXACT_OBSERVED	KLASSE · GRAD II · POSTEN	bc75d1ad7683253d402b356053d2f7926502a4cc3ee5379d130b3b69b8ce013e	592234f8cbffe37c2c79dc2d410b3e419beef496d60ce8914f02219ce117d718	NONE	NONE	DUAL_CHANNEL_UNIQUE
HO+LOCAL_CHAR_G	T0_EXACT_OBSERVED	KLASSE · VARIANTE	00a6cf0bb6cd82bb026505f1db4ea39a3111c0d15eabb0bf3fd3bf8043b6ba39	e64ca874870805d5fce11172fe05a887fefdffd06b1933ee9c1e01b6b37b39c8	NONE	NONE	DUAL_CHANNEL_UNIQUE
HO+M_LOCAL	T0_EXACT_OBSERVED	KLASSE · HIER	f6a175a9f1d6b11b442f5fdc45dbb2208c1fcabdd5477b12e4108ee1110b73dc	9cb47d828edfbdf73d760792af4e25bac60c5b3e3a262d268b111e6faf75830e	NONE	NONE	DUAL_CHANNEL_UNIQUE
HO+Y	T0_EXACT_OBSERVED	KLASSE · POSTEN	468d29ca27fc1ebb34547b486c3bb817b0da211c80f99da15aa4fa46a68fe8c2	541e687d41a48748f19c22eb18586ec7819ee11e2a93789860aa8ee6dea02092	NONE	NONE	DUAL_CHANNEL_UNIQUE
IIN	T0_EXACT_OBSERVED	STUFE	123a43a730b8e22840301120733ea3dda098d14540ef994dcc396a7ca46cd53e	c3fd720183e724ab878b82ec64125ae6c63c8af975747764c5bdfabd5fe31675	NONE	NONE	DUAL_CHANNEL_UNIQUE
K	T0_EXACT_OBSERVED	GEBEN	377d2ac888b1966f9bd098dd9ccf289da7f52fe72307d03fa5212a394dda75ac	49d363489b91634bb0f19d41d9222327a3def0376a983f19659a800219bfec9e	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+AIIN	T0_EXACT_OBSERVED	GEBEN · WERT	4420caf57b512844f909207c8dc7c110c22fb1c1f09c9adf310eb40009bad1d4	a9ffa0aa2de3fe34dfdd0706bd0b416aa19c2802643eacbe094955b00bb2ccfb	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+AIN	T0_EXACT_OBSERVED	GEBEN · ANTEIL	071c3b455c25262c19166b389fb01ed371b4549091fd4befc6d304b7c2aa1404	0b74c370b72bce73841a4c4ded0be84a887658024d5cff0681e5290291012720	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+AIR	T0_EXACT_OBSERVED	GEBEN · BAHN	760a8166e991638a31b3a19a2221753bc9c2d2e8e3295d86ab5d474ed3bc66a6	9e7a0887b7caafe92054d8212644e31b74891083decf02f0671ba6505ad6e569	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+AL	T0_EXACT_OBSERVED	GEBEN · ZIELORT	225759c621b612f6d5c7b7eaa80da6d4aba865c86a4a2ec1e78c24e190de2002	676d5858f901170ac1c06a67673e20587582616e8d16ae6978fd9adbced7d0d4	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+AL+OL	T0_EXACT_OBSERVED	GEBEN · ZIELORT · FORTSETZEN	115c121cec2a8a52fcfa4854fc65b68452ca2d5655cc6ddb4cd61ea6923dc29a	77d52da3afe0f98f8af7f2c628a2406af5c92c0fb449a614fb88036fe7442d6d	COLLISION0066	NONE	DUAL_CHANNEL_UNIQUE
K+AM_ADDR	T0_EXACT_OBSERVED	GEBEN · HIER	694d9132bf15c6c6efd95144c12bddf6a23287e52f5dba33c094232783338b1e	e7e15c620688b497ee04e48b4e3509b88d11ca0a57a7c036f343ec247650187e	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+AR	T0_EXACT_OBSERVED	GEBEN · AUSGANG	bfcbdcaefd5cb16dcb8737beb224343c1cd0b561249782f1743cf757651cce4f	19a39dffa86af2c154289d87c9073d1c65d1fc13d5e41900cba43b2cc93123bf	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+AR+AR	T4_NARROW_APPENDIX	GEBEN · AUSGANG · AUSGANG	636d4058e301e54ba53a38fa184ca72c66cc551dfcd17c8263c500652cceb068	1ec91ab7d2f0dcde897c39d796e9f3d36de1433113de98ea16e4c1dc6992dbb2	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+A_ADDR+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	GEBEN · HIER · VARIANTE · STUFE	e6a0d65825bd76cbe56f65ff840b701e2f157bb859520245c6255715718337af	9b8ab1cf0775bbf92bbda847faef7331916616d88fc58221fbbd7a71f083c6e7	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+A_ADDR+LOCAL_CHAR_I+P+Y	T0_EXACT_OBSERVED	GEBEN · HIER · VARIANTE · EINSETZEN · POSTEN	abe9f170ca4b234abed46d8d341880fd876ae3564a07b235bd4a203fbdf4f1c7	bb05680a834d9670a863887ab38c26e4e34ed924b1f54663bc5be7b5eaea61bf	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+AIIN	T0_EXACT_OBSERVED	GEBEN · NEHMEN · WERT	5bdd43b99d6e33b7139ebe41704369f0413261df59c063162862f9b78e742b65	b7e116d6aacde9ace33eaa9cc3b6d4cff921fc509986ad377363b9fff19d8c1d	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+AIN	T4_NARROW_APPENDIX	GEBEN · NEHMEN · ANTEIL	65cb03869bc508f71562740a6fa19ad31a08efe0d116941d0677cbb64e1da5c8	3e64eddc281f8e5bb7b10a2029cc0ba232af62101da785d7587c6193b206adf7	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+AL	T0_EXACT_OBSERVED	GEBEN · NEHMEN · ZIELORT	be2e3575ecb99620d7009a9747b02cdcf76664f6d5dc0e51510c34f1d06e2bf2	c6813ac2dea9e6d8bfa12a65c3fdb068ad7a5cfedb9cd48a22ac06a279cadb5e	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+AR+LOCAL_CHAR_G	T0_EXACT_OBSERVED	GEBEN · NEHMEN · AUSGANG · VARIANTE	3e7284e94728f254706dc9abc5551fdf0ecc173ec72f46e5f36096df2efb141e	4b2eae24425a20330ecf147bc9151cf89273dd613971474adc401a8484355ca5	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+E+Y	T0_EXACT_OBSERVED	GEBEN · NEHMEN · GRAD I · POSTEN	62381611fb27086d4ac39750e42e610e0cabb6d11e45c002823d37c6a15ece90	0d4f24e56065ce5aeb6d1b09965d32738374625e0f1d0fa4ee42490380e254f8	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+EE+D_ADDR+CHD+Y	T0_EXACT_OBSERVED	GEBEN · NEHMEN · GRAD II · HIER · BEARBEITEN · POSTEN	97e54666577564eebb2454534b22bde1c7398dc1b1145fa540913ea7199ee78d	0843ce08101d1252b7591240e5edb11f54ced039eeaab71cd0b50dfb0edd610c	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+EE+Y	T0_EXACT_OBSERVED	GEBEN · NEHMEN · GRAD II · POSTEN	8ba8e9942e1115cbd8939337e74763c72b3337e5ae2d4a19437ee7bd8feb2fac	c8ee0860eb808a411bf716b1571b9cbe9505b8e185db3305031f64b48cb0ce4d	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+O+AL	T4_NARROW_APPENDIX	GEBEN · NEHMEN · AUSFÜHRUNG · ZIELORT	45da83433083fac86e003611360da2942c9367167a8152b252e452800c61cf07	dae8d9a4173c5d7d2a4c805e892334cd099a66cbed5b0cb66b5b720eab4c9c55	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+O+AR	T0_EXACT_OBSERVED	GEBEN · NEHMEN · AUSFÜHRUNG · AUSGANG	b63e21665a97c9ef8e0733cc703e26f12176f87e68965c4a3b4efc660001af75	805d55cb27cb7dfd7b698c15dd4088d837c38a332c061106bc22f683e0ee1768	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+O+D_ADDR	T0_EXACT_OBSERVED	GEBEN · NEHMEN · AUSFÜHRUNG · HIER	1c849a3f547ba94470819ec5348ef71f6a6371de70fddcf26dca405d3e74491f	33013fcd59b17efdd319ff14b58ee50d710945b0aefdb8fbdc5ba5e3850fed86	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+OR	T0_EXACT_OBSERVED	GEBEN · NEHMEN · EINHEIT	b7277b5bd510171f6b0136056916046474f5fa0a774d0f452785e7d0d33d3ef7	f32739530035fdf6ecb86e832f56414388f99152bd18c0544b8a2fcc2fe9a14a	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CH+Y	T2_FUTURE_STRONG	GEBEN · NEHMEN · POSTEN	757fcb4d4773d1505586f36ed76d98270dc871c3364baf6d67f434b197f13879	86f5d04287323b32b452836435f084e850b4e250dcf58280d2f730ba4a88dda5	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CHD+DY	T4_NARROW_APPENDIX	GEBEN · BEARBEITEN · SCHLUSS	f9884418af82e57275571d3f795a91d72bc6be032ff7ef5db2b98a0ce1588416	add9a6f1242146cd43ef6f3f83ad671719926a239b3023beec7f8c04a672e09c	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CHD+Y	T0_EXACT_OBSERVED	GEBEN · BEARBEITEN · POSTEN	ba5c3230f497bcf4b8d6619b3140019d5426bace8d91117f443ef5c13eaccea3	3569059a62d9dc710d8870a55f6d0ac4277a476a77a98959aa9bdba6237e7590	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+CHD+Y+K+AR+Y	T0_EXACT_OBSERVED	GEBEN · BEARBEITEN · POSTEN · GEBEN · AUSGANG · POSTEN	7606e02db2d6881fd04c0c826dd14ed7cb88aca7b8d8a2331ef4eee32f118cab	9b4befd87d74ccca36ecaa127d27cd410c870164ea72137c4ea373d49b9ff6d5	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+D_ADDR+Y	T0_EXACT_OBSERVED	GEBEN · HIER · POSTEN	1c5ed596ccfcfb795208fa4ef99716c029589f2af6c1f228ece1194b4513d8a6	cad2c46a9391c8cbf376aa8ec8c6d6a14a9fef8112ac2a392264e5362ea1dc35	COLLISION0054	NONE	DUAL_CHANNEL_UNIQUE
K+E+AIIN	T4_NARROW_APPENDIX	GEBEN · GRAD I · WERT	4644cfcec5df85e3d0ab80b5be2dcac84552331a196b3c35a1412de788ef72dc	c35a38d295ce96027be845f96973728d9d84c9b669ceb866a1e3f6818f961e82	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+E+AIN	T4_NARROW_APPENDIX	GEBEN · GRAD I · ANTEIL	d9e744e5f3951598184c5edb27d90b359f14c97388d58a3162633ac6286852c4	40638ea1e7066721906499b7b8e23b1dee2c4e28019e1a10afdda84741eda1ab	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+E+DY	T0_EXACT_OBSERVED	GEBEN · GRAD I · SCHLUSS	4244efe1c5bb8ecb3847d7772c9f33715cfc1c0efc2b9aa4229087234014b6a8	d7ba99f13d9fb54c43a09d9e891bd400a5074270b23f5e749f9f79c29e6eff97	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+E+O+AL	T0_EXACT_OBSERVED	GEBEN · GRAD I · AUSFÜHRUNG · ZIELORT	30e512177a822ea19f38877da942b2002ded8d1d3202f99342afc533a3faab40	c4ae75a3c0ab127a2f1e9391040b17d154c8bd4045b62468e86911f552e8cd06	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+E+OL	T0_EXACT_OBSERVED	GEBEN · GRAD I · FORTSETZEN	8304e6ffbfc2e8c8f4796080bf2ab46234afb158fae647e05cc4b40b656f42b6	9cd148b46e5d81e360f194ea1f51225413905c4258572b7fa55c9cdcde4d6d87	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+E+OR	T0_EXACT_OBSERVED	GEBEN · GRAD I · EINHEIT	61f910b089f70670c4600f4b061843c59a6feb81f89ef6c9a1cf5203516340d3	9dc3232f08bc191f58b115c84a940ba73db3ddf11b6799de060f564fc3d8e33f	NONE	NONE	DUAL_CHANNEL_UNIQUE
K+E+SH+Y	T0_EXACT_OBSERVED	GEBEN · GRAD I · HALTEN · POSTEN	7f0eb103a98529a74f46c83f37b59b180f78374d06bbbaab720ee926ab905530	f1910720b5f6d34501bcd4cb3e53be55bbc96126889395462e07ed0379c4d5de	COLLISION0067	NONE	DUAL_CHANNEL_UNIQUE
K+E+S_ADDR+D_ADDR	T0_EXACT_OBSERVED	GEBEN · GRAD I · HIER · HIER	34f117dd71088fb23f4868f1d3895986d3316a61f2def4610a2b5f190c9da85a	6e02e362b2512aa4c28dff164a6424b7661e49089384923f08e925d9aa695e1a	NONE	NONE	DUAL_CHANNEL_UNIQUE
