occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v37_gloss_de	v38_gloss_de	v37_scope_state	v38_scope_state	v38_working_translation_de	exact_surface_dispatch	context_surface_dispatch	substring_dispatch
G661-T0158	f111r	f111r.51	11	11	13	lkeedy	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	al	qokal	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, heiß am Gradende, abgeschlossen	L_WOOD+K_HOT+EEDY_END_CLOSED	heißer L-Rahmenwert ohne Holz	0	0	1	0	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy	polkeeo shey cheokeain chl kar r aiin ihar ain al lkeedy qokal okchy	polkeeo shey cheokeain chl kar r aiin char iiain al lkee y qokal okchy	[lkeedy:?]	Drogenholz, heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[polkeeo:?]; feucht in der Mitte des Grades; [cheokeain:?]; [chl:?]; heiße Drogenfraktion I; Wurzel: Menge III; [char:?]; Menge-/Klassenwert II; Rohstoffklasse I; Drogenholz, heiß am Gradende, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; heiß-trockener Ansatz am Anfang des Grades	1	0	0
G661-T0159	f111r	f111r.52	8	8	12	sain	P	MEDIAL	S	B	3	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	shckhy	chckhy	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	0	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	d air al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion II; Rohstoffklasse I; heiß am Ende des Grades; heiß, Grad III; Rohstoffklasse I, feucht in der Gradmitte; [qokeain:?]; Arzneikompositum: feucht, Gradanfang; Saatgut, Typ/Charge II; Arzneikompositum: trocken, Gradanfang; [char:?]; Menge III; [alom:?]	1	0	0
G661-T0160	f111r	f111r.8	11	11	12	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	lkeeol	qotchdy	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	daiin o chedain daiin cheedy qokeey qokedy chckhhy otshedy lkeeol lkeey qotchdy	daiin o chedain daiin cheedy qokeey qoke y chy otshedy lkeeol lkeey qotchdy	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grad-/Maßwert III; [o:?]; [chedain:?]; Grad-/Maßwert III; trocken am Ende des Grades, abgeschlossen; heiß am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades; kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen; [lkeeol:?]; Drogenholz, heiß am Gradende; kalt und trocken am Anfang des Grades, abgeschlossen	1	0	0
G661-T0161	f111v	f111v.16	13	13	13	am	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	aiin	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	qokain sheol qokain chckhey lchedy okar al qotal shedy otain far aiin am	qokain sheol qokain shckhey lchedy okar al qotal she y otain far aiin am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad II; feuchtes Material; heiß, Grad II; Arzneikompositum: feucht, Gradmitte; getrocknetes Drogenholz; heiße Drogenfraktion I im Ansatz; Rohstoffklasse I; Rohstoffklasse I, kalt am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad II; [far:?]; Menge III; Maßeinheit I.	1	0	0
G661-T0162	f111v	f111v.18	12	12	14	r	P	MEDIAL	S	B	3	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	l	ol	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain	tair shedy qochdaiin okain sheey kaiin shey otain alkain o l r ol dain	tair shedy qoeedaiin kain sheey kaiin shey otain alkain o l r ol jain	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[tais:?]; feucht in der Mitte des Grades, abgeschlossen; [qoeedaiin:?]; heiß im Zubereitungsrahmen, Grad II; [ey:?]; heiß, Grad III; feucht in der Mitte des Grades; kalt im Zubereitungsrahmen, Grad II; [alkain:?]; [o:?]; [l:?]; Wurzel; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad II	0	1	0
G661-T0163	f111v	f111v.21	8	8	15	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	cheey	lkain	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	1	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenfraktion II; [air:?]; Menge-/Klassenwert II; [qol:?]; Wurzelfraktion I; Menge-/Klassenwert II; trocken am Ende des Grades; Drogenholz, heiß am Gradende; [lkain:?]; [cheokain:?]; Feuchtzubereitung; [qo:?]; heiß, Grad II; trockene Fraktion I; [alam:?]	1	0	0
G661-T0164	f111v	f111v.27	7	7	13	ches	P	MEDIAL	S	B	3	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	otain	shy	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	trockene Arzneispecies	1	1	1	0	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	ol sheey tsheey olkar sheey otain ches shy qokl chey qokl cheor ldar llo	ol sheey tsheey alkar sheey otain ches shy qokl chey qokl cheor ldar llo	[ches:?]	trockenes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht am Ende des Grades; kalt und feucht am Ende des Grades; [alkar:?]; feucht am Ende des Grades; kalt im Zubereitungsrahmen, Grad II; trockenes Drogenmaterial, Mittelstufe; feucht am Anfang des Grades; [qokl:?]; trocken in der Mitte des Grades; [qoklcheor:?]; [ldar:?]; [llo:?]	1	0	0
G661-T0165	f111v	f111v.37	11	11	12	r	P	MEDIAL	S	B	3	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	lteedy	aldl	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	polchey lkarshar okain qokain shalkl dy tor chey keedy lteedy raldl	polchey lkar shar kain qokain shalky dy tor chey keedy ltee y r aldl	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[polchey:?]; [lkarshar:?]; [ykain:?]; heiß, Grad II; [shalky:?]; kalte Drogenportion; trocken in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; [lteedy:?]; Wurzel; [aldl:?]	0	1	0
G661-T0166	f111v	f111v.38	11	11	11	lkeey	P	EOS	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	okeedy	<EOS>	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	ycheey oaiin checkhey otain qotl chear chedy qokeey okeedy lkeey	ycheey o aiin checkhey otain qotl chear che y qokeey okeedy lkeey	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheey:?]; [o:?]; Menge III; trockenes Arzneikompositum in der Gradmitte; kalt im Zubereitungsrahmen, Grad II; [qotl:?]; trockene Fraktion I; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; heißer Ansatz am Ende des Grades, abgeschlossen; Drogenholz, heiß am Gradende	1	0	0
G661-T0167	f111v	f111v.39	7	7	11	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	chedy	shey	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy	deey qokal chedy chcthy qokain che y lkeey shey qokain chedy lchdy	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dsheey:?]; Rohstoffklasse I, heiß am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, heiß am Gradende; feucht in der Mitte des Grades; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, getrocknete Kurz-/Kompaktform	1	0	0
G661-T0168	f111v	f111v.41	5	5	11	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	teeedy	oteedy	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	oteey lchedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalter Ansatz am Ende des Grades; [l:?]; trocken in der Mitte des Grades, abgeschlossen; [teeedy:?]; Drogenholz, heiß am Gradende; kalter Ansatz am Ende des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Rohstoffklasse I, kalt am Gradanfang	1	0	0
G661-T0169	f111v	f111v.46	3	3	10	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	chey	rolkeey	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotainaly	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotain aly	sol chey lkeey rolkeey chcthy okeeey lchedy lkeain checthy qotainaly	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenmaterial/Saatgut; trocken in der Mitte des Grades; Drogenholz, heiß am Gradende; [rolkeey:?]; Arzneikompositum: trocken, Gradanfang; [okeeey:?]; getrocknetes Drogenholz; [lkeain:?]; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; [qotainaly:?]	1	0	0
G661-T0170	f111v	f111v.47	1	1	9	sain	P	BOS	S	B	3	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	cheey	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	0	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	sain cheey qokeey chey tain olain okeeedy chekain chckhey lchar	sain cheey qokeey cheytain olain keeedy chekain chckhey lchar	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; trocken am Ende des Grades; heiß am Ende des Grades; [cheytain:?]; [olain:?]; [ykeeedy:?]; [chekain:?]; Arzneikompositum: trocken, Gradmitte; [lchar:?]	1	0	0
G661-T0171	f111v	f111v.51	1	1	8	sain	P	BOS	S	B	3	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	cheal	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	0	sain cheal chckhy okain okal aiin choty chckhy	sain cheal chckhy okain okalaiin choty chckhy	sain cheal chckhy okain okalaiin choty chckhy	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; Rohstoffklasse I, trocken in der Gradmitte; Arzneikompositum: trocken, Gradanfang; heiß im Zubereitungsrahmen, Grad II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Menge III; [choty:?]; Arzneikompositum: trocken, Gradanfang	1	0	0
G661-T0172	f111v	f111v.6	6	6	12	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokeey	chol	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	okeeo okchor oteedy cheal qokeey lkeey chol lkaiin oteed aiin ar al keedy m	okeeo okchar oteedy cheal qokeey lkeey chol l kaiin oteed aiin ar alkeed m	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[okeeo:?]; [okchor:?]; kalter Ansatz am Ende des Grades, abgeschlossen; Rohstoffklasse I, trocken in der Gradmitte; heiß am Ende des Grades; Drogenholz, heiß am Gradende; trocken; nominal trockenes Gut/Material; [l:?]; heiß, Grad III; [oteedaiin:?]; [as:?]; [alkeedym:?]	1	0	0
G661-T0173	f111v	f111v.8	13	13	13	am	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	chedar	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain ol lkeey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain al l keey qokain checkhy che ar am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Ansatz; kalt-trockener Ansatz in der Mitte des Grades; trockener Drogenstoff; [kechy:?]; [chcthey:?]; heiß im Zubereitungsrahmen, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [l:?]; heiß am Ende des Grades; heiß, Grad II; trockenes Arzneikompositum am Gradanfang; [chedar:?]; Maßeinheit I.	1	0	0
G661-T0174	f111v	f111v.9	12	12	12	am	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	qokain	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	lshey shedal okear lkedy cheolkeey lkey okeey qokeey qokey qokain am	lshey she al okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	eingeweichtes Drogenholz, Form I; feuchte abgemessene Rohstoffmenge I in der Gradmitte; [okear:?]; [l:?]; heiß in der Mitte des Grades, abgeschlossen; [cheolkeey:?]; [lkey:?]; heißer Ansatz am Ende des Grades; heiß am Ende des Grades; heiß in der Mitte des Grades; heiß, Grad II; Maßeinheit I.	1	0	0
G661-T0175	f112r	f112r.10	5	5	5	dam	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	qodain	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	0	dair al chedy qodain dam	dair al chedy qodain dam	air al chedy qodain dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion II; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; Dosis I.	1	0	0
G661-T0176	f112r	f112r.13	4	4	10	ches	P	MEDIAL	S	B	3	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	chdy	qokeey	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	trockene Arzneispecies	1	1	1	0	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	sor aiin ch y ches qokeey okeey otaiin chcthy oteey y	[ches:?]	trockenes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenportion; Menge III; trocken am Anfang des Grades, abgeschlossen; trockenes Drogenmaterial, Mittelstufe; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; kalt im Zubereitungsrahmen, Grad III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalter Ansatz am Ende des Grades.	1	0	0
G661-T0177	f112r	f112r.17	11	11	11	am	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	teey	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am	qoeeean she olkeear cheey qor cheo ral cheey qokey teey am	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qoeeear:?]; feucht, attributiv gebunden; [olkeear:?]; trocken am Ende des Grades; [qor:?]; trocken angesetzte Zubereitung; Wurzelrohstoff I; trocken am Ende des Grades; heiß in der Mitte des Grades; kalt am Ende des Grades; Maßeinheit I.	1	0	0
G661-T0178	f112r	f112r.19	12	12	12	am	P	EOS	S	B	3	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	qoky	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	0	0	1	0	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am	polchdy ol otaly saiin sheky qeey qokey qokeey qoko am	polchdy ol otalysaiin sheky qeey qokey qokeey qokyam	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[polchdy:?]; [o:?]; [l:?]; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Wurzel, Typ/Charge III; [sheky:?]; [qeey:?]; heiß in der Mitte des Grades; heiß am Ende des Grades; heiß am Anfang des Grades; Maßeinheit I.	1	0	0
G661-T0179	f112r	f112r.24	3	3	9	lkeey	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokeeey	okeedykey	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo	cheeteey qoteeey lkeey okeedy key lkedy qokedy otedy otedy lo	cheeteey qokeeey lkeey okeedykey lke y qokedy otedy otedy lo	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[cheeteey:?]; [qokeeey:?]; Drogenholz, heiß am Gradende; [okeedykey:?]; [lkedy:?]; heiß in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; [lo:?]	1	0	0
G661-T0180	f112r	f112r.35	1	1	11	sain	P	BOS	S	B	3	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	olaiin	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	0	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	sain olaiin qopch y qoky okeal chedy okeey otedy ar ar okeedy	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; [olaiin:?]; [qopchdy:?]; heiß am Anfang des Grades; Rohstoffklasse I im Ansatz, heiß in der Gradmitte; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; kalter Ansatz in der Mitte des Grades, abgeschlossen; Drogenfraktion I; Drogenfraktion I; heißer Ansatz am Ende des Grades, abgeschlossen	1	0	0
G661-T0181	f112r	f112r.36	1	1	6	sain	P	BOS	S	B	3	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	ol	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	1	sain ol checkhy olchain okeey olam	sain ol checkhy olchain okeey olam	sain ol checkhy olchain okeey olam	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockenes Arzneikompositum am Gradanfang; [olchain:?]; heißer Ansatz am Ende des Grades; [olam:?]	1	0	0
G661-T0182	f112r	f112r.39	7	7	9	sheody	P	MEDIAL	S	B	3	PREPARATION_YO	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	okaiiin	yteokar	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	SHEO_MOIST_PREP+DY_CLOSED	fertig aufbereitete Feuchtzubereitung	1	1	1	0	polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom	palkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom	palkee y qopal oted opal aiin okaiiin sheody yteokar ogom	[sheody:?]	angefeuchteter Ansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[polkeedy:?]; [qopal:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; Ansatz aus Pulverrohstoff, Form I; Menge III; heiß im Zubereitungsrahmen, Grad IV; angefeuchteter Ansatz, abgeschlossen; [yteokar:?]; [ogom:?]	1	0	0
G661-T0183	f112r	f112r.40	1	1	10	sain	P	BOS	S	B	3	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	okal	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	0	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	sain okal lkeedy okar okchedy qokal keedy chkey oto aral	sain okal lkeedy okar okchedy qokal keedy chkey oto aral	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; heiße Drogenfraktion I im Ansatz; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; heiß am Ende des Grades, abgeschlossen; [chkey:?]; kalter Ansatz am Anfang des Grades; Rohstoffportion, Klasse I	1	0	0
G661-T0184	f112r	f112r.40	3	3	10	lkeedy	P	MEDIAL	S	B	3	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	okal	okar	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, heiß am Gradende, abgeschlossen	L_WOOD+K_HOT+EEDY_END_CLOSED	heißer L-Rahmenwert ohne Holz	1	1	1	0	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	sain okal lkeedy okar okchedy qokal keedy chkey oto aral	sain okal lkeedy okar okchedy qokal keedy chkey oto aral	[lkeedy:?]	Drogenholz, heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; heiße Drogenfraktion I im Ansatz; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; heiß am Ende des Grades, abgeschlossen; [chkey:?]; kalter Ansatz am Anfang des Grades; Rohstoffportion, Klasse I	1	0	0
G661-T0185	f112r	f112r.43	2	2	11	r	P	MEDIAL	S	B	3	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BEFORE_VALUE	yteeo	aiin	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	yteeo r aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	yteeo raiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	yteeo r aiin okar opor aiin y cheedy qeedar yteeey eor oteeey	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[yteeo:?]; Wurzel: Menge III; heiße Drogenfraktion I im Ansatz; [opor:?]; Menge III; [ycheedy:?]; [qeedar:?]; [yteeey:?]; feuchter Drogenteil; [oteeg:?]	0	1	0
