occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G661-T0276	f13r	f13r.6	9	d	EOS	1	1	0	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchoroiin chckhy d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0277	f13r	f13r.7	6	d	MEDIAL	1	1	0	dchy qoky chol dy qoy d oldy okchor doaiin	dchy qoky chol dy qokhy d oldy okchor doaiin	dchy qoky chol dy qoy d oldy okchor doaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0278	f13v	f13v.8	9	d	MEDIAL	0	0	0	otchy daiin y dain ykol okchy o kald d y taiin	otchy daiin y dain ykol okchy okald d ytaiin	otchy daiin ydain ykol okchy okald dytaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0279	f13v	f13v.9	4	ytal	MEDIAL	1	1	0	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y chot l sho qocthy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0280	f13v	f13v.9	6	cho	MEDIAL	0	0	0	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y chot l sho qocthy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0281	f14r	f14r.12	3	keor	MEDIAL	0	0	0	oeeeb chey keor chey tchyky chodalg	oeeen chey teor chey tchy ky chodalg	oeeeb chey keor chey tchyky chodalg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0282	f14v	f14v.2	2	d	MEDIAL	0	0	0	okchor d chytshy oty chy cthy otchy ty chol daiin	okchor dchy tshy oky chy cthy otchy ty chol daiin	okchor dchytshy oty chy cthy otchy ty chol daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0283	f14v	f14v.7	3	cho	MEDIAL	0	0	0	oy kshy cho ty dydy odyd otchy o kchy dshy dardy	oykshy choty dydy odyd otchy okchy dshy dardy	oyky choty dydy odyd otchy o kchy dshy dardy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0284	f14v	f14v.8	7	dam	EOS	1	1	1	chokshor daiin okshody daiin dol dair dam	chokshor daiin okshody daiin dol dair dam	chokshor daiin okshody daiin dol dair dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0285	f15r	f15r.5	2	r	MEDIAL	1	1	1	qotchy r shor cthy daiin cthy dy	qotchy r shor cthy daiin cthy dy	qotchy r shor cthy daiin cthy dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0286	f15r	f15r.8	6	ctholy	EOS	1	1	0	shocthy tol kaiin s dain ctholy	shocthy tol kaiin s dain ctholy	shocthy tolkaiinr dain ctholy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0287	f15v	f15v.2	4	r	MEDIAL	0	0	0	chor or oro r aiin cthy ain dar	chor or oro r aiin cthy kain dar	chor or oro raiin cthy tain dar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0288	f15v	f15v.6	5	r	MEDIAL	1	1	1	qotchey choty kaiin otchy r aiin	qotchey choty kaiin otchy r aiin	qotchey choty kaiin otchy r aiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0289	f15v	f15v.7	8	ols	EOS	1	1	0	y choiin sho chy s chy tor ols	coy choiin sho s chy s chy tor ols	y choiir sho n chy s chy tor ols	reader agreement conditions confidence only; it does not identify plaintext
G661-T0290	f16r	f16r.12	2	cho	MEDIAL	0	0	0	dy cho kchy shcthy shtshy sho tchokyd	dychokchy shcthy shtshy sho tchokyd	dychokchy shcthy shtshy sho tchokyd	reader agreement conditions confidence only; it does not identify plaintext
G661-T0291	f16r	f16r.13	2	dl	MEDIAL	1	1	0	qokor dl dy shey	qokchor dl dy shey	qokor dl dy shey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0292	f16r	f16r.5	3	chs	MEDIAL	1	1	0	tchor chor chs y kch shocthy opchy ty ky	tchor chor chs ykch shocthy opchy ty ky	tchor chor chs ykch shocthy opchy tyky	reader agreement conditions confidence only; it does not identify plaintext
G661-T0293	f16r	f16r.6	6	d	MEDIAL	0	0	0	oshaiin dyky oeees deeeod aiin d toaiin	oshaiin dyky oeees deeeod aiin dtoaiin	oshaiin dyky oeees deeeod aiin dtoaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0294	f16v	f16v.10	4	ykchy	MEDIAL	1	1	0	qokchy chy dy ykchy chckhy otain cthor cthy	qokchy chydy ykchy chckhy otain cthor cthy	qokchy chydy ykchy chckhy otain cthor cthy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0295	f16v	f16v.3	1	ykchy	BOS	1	1	0	ykchy dy choy qoty chy kchy koshet	ykchy dy choy qoty chy kchy koshet	ykchy dy choy qoty chykchy koshet	reader agreement conditions confidence only; it does not identify plaintext
G661-T0296	f16v	f16v.4	4	chotol	MEDIAL	1	1	1	dchol chcthody cphod chotol dal	dchol chcthody cphod chotol dal	dchol chcthody cphod chotol dal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0297	f17r	f17r.10	4	sain	MEDIAL	0	0	0	dar chear dcheor sain y mol	dar chear dsheor ain y mol	dar chear dcheor sain mol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0298	f17r	f17r.6	3	cho	MEDIAL	0	0	0	tsho qof cho qokcheor cheteg	tsho qofcho qokcheor chekeg	tsho qof cho qokcheor cheteg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0299	f17r	f17r.7	5	d	MEDIAL	0	0	0	ksheo qokchy choldshy zepchy d opchordy	ksheo qokchy choldshy zepchy dsa opchordy	ksheo qokchy choldshy zepchy opchordy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0300	f17r	f17r.8	4	ykchy	EOS	0	0	0	dchchy dychear schar ykchy	dchchy dychear schar ykchy	dchchy dychear schar kchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0301	f17v	f17v.14	2	r	MEDIAL	1	1	0	olo r okeeol chodaiin okeol tchory	olo r okeeol chodaiin okeol tchory	olo r okeeol chodaiin okeol t chory	reader agreement conditions confidence only; it does not identify plaintext
G661-T0302	f17v	f17v.15	3	cheeky	MEDIAL	1	1	1	ychor cthy cheeky cheo otor oteol	ychor cthy cheeky cheo otor oteol	ychor cthy cheeky cheo otor oteol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0303	f17v	f17v.6	6	d	EOS	0	0	0	oekor or okaiin or otaiin d	oekor or okaiin or otaiin d	oekos or okaiin or otaiind	reader agreement conditions confidence only; it does not identify plaintext
G661-T0304	f17v	f17v.8	2	kchar	MEDIAL	1	1	1	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0305	f18v	f18v.5	2	ykchy	MEDIAL	1	1	0	ychoees ykchy qol kchy qotchol daiir om	r ychoees ykchy qol kchy qotchol daiir om	ychoees ykchy qol kchy qotchol daiir om	reader agreement conditions confidence only; it does not identify plaintext
G661-T0306	f19r	f19r.2	10	cho	EOS	0	0	0	dshy chor y tchy chol dytchy chordy daiin dyty cho	dshy chor y tchy chol dytchy chordy daiin dyty s choy	dshy chor y tchy chol dytchy chordy aiin dyty s cho	reader agreement conditions confidence only; it does not identify plaintext
G661-T0307	f19r	f19r.4	1	qokorar	BOS	1	1	1	qokorar daiin chckhy shy kchor	qokorar daiin chckhy shy kchor	qokorar daiin chckhy shy kchor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0308	f19r	f19r.7	2	cho	MEDIAL	0	0	0	qok cho ky cthar dor chan dar	qokcho ky cthar dor chan dar	qok cho ky cthar dor chan dar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0309	f19v	f19v.2	5	ykchy	MEDIAL	0	0	0	qokchy kchol sor qokchos ykchy darom	qokchy kchol sor qokchos ykchy darom	qokchy kchol sor qokchos kchy darom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0310	f19v	f19v.6	1	ychoy	BOS	1	1	1	ychoy kchor cthol chocthy s	ychoy kchor cthol chocthy s	ychoy kchor cthol chocthy s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0311	f19v	f19v.7	2	r	MEDIAL	1	1	1	ycho r chaiin cthor	ycho r chaiin cthor	ycho r chaiin cthor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0312	f20r	f20r.2	4	chotol	MEDIAL	1	1	0	chod ey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody cho chy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0313	f20r	f20r.3	2	cho	MEDIAL	1	1	1	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey cho chodaiin sho qochy chey tcheodal daral	reader agreement conditions confidence only; it does not identify plaintext
G661-T0314	f20r	f20r.8	3	r	MEDIAL	1	1	1	schodain cheo r cheody	schodain cheo r cheody	schodain cheo r cheody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0315	f20v	f20v.7	5	sheoy	MEDIAL	0	0	0	shocthy sho cthy daiin sheoy tey s soaiin	shocthy sho cthy daiin sheoy tey s soaiin	shocthy o cthy daiin eoy tey s soaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0316	f20v	f20v.8	7	d	MEDIAL	1	1	0	shain choraly sho ar chy daiin d s	shain choraly sho ar chy daiin d s	ain choraly sho ar chy daiin d s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0317	f20v	f20v.9	1	ykchy	BOS	1	1	0	ykchy keody cho cthy chol shd qoty d	ykchy keody cho cthy chol shd qoty d s	ykchy keody cho cthy chol shd qoty d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0318	f20v	f20v.9	3	cho	MEDIAL	1	1	0	ykchy keody cho cthy chol shd qoty d	ykchy keody cho cthy chol shd qoty d s	ykchy keody cho cthy chol shd qoty d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0319	f20v	f20v.9	8	d	EOS	1	1	0	ykchy keody cho cthy chol shd qoty d	ykchy keody cho cthy chol shd qoty d s	ykchy keody cho cthy chol shd qoty d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0320	f21r	f21r.10	2	keor	MEDIAL	1	1	0	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	totchy keor chyky qotaiin qotchol ty ctheey otaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0321	f21r	f21r.7	4	cho	MEDIAL	0	0	0	shoeor cheor chokeody cho cthor shy	shoeor cheor chokeody cho cthor shy	shoe or cheor chokea y chocthor y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0322	f21v	f21v.4	7	chty	MEDIAL	1	1	1	sho chodaiin choty chol daiin daiin chty chtol	sho chodaiin choty chol daiin daiin chty chtol	sho chodaiin choty chol daiin daiin chty chtol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0323	f21v	f21v.7	3	cho	MEDIAL	0	0	0	ykcho lchol cho l chaiin otchy s sheaiin	ykcho lchol cholchaiin otchy s sheaiin	ykcho lchol cholchaiin otchy s sheaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0324	f21v	f21v.8	1	cho	BOS	1	1	1	cho l kchochaiin	cho l kchochaiin	cho l kchochaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0325	f22r	f22r.8	4	ctholy	MEDIAL	1	1	0	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor	dchor oty daiin ctholy qoky chotaiin chocthy doiiin dchor	dchor ot daiin ctholy qoky chotaiin chocth do iin dchor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0326	f22r	f22r.9	5	r	MEDIAL	0	0	0	odaiin dain cthy ctheo r oraiino	odaiin dain cthy ctheor oraiino	odaiin dain cthy ctheor oraiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0327	f22v	f22v.10	5	ytal	EOS	1	1	1	qokchy daiin s or ytal	qokchy daiin s or ytal	qokchy daiin s or ytal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0328	f22v	f22v.11	1	sokaiin	BOS	1	1	1	sokaiin oty dy	sokaiin oty dy	sokaiin oty dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0329	f22v	f22v.2	7	dshor	MEDIAL	1	1	0	daiin y kaiin qotchy kchy otchyd dshor ychy	daiin ykaiin qotchy kchy ytchyd dshor ychy	daiin ykaiin qotchy kchy otchyd dshor ychy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0330	f22v	f22v.8	5	dam	EOS	1	1	1	qotchy cthy qokol daiin dam	qotchy cthy qokol daiin dam	qotchy cthy qokol daiin dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0331	f23r	f23r.2	10	dam	MEDIAL	1	1	0	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g	to ar chor daiin chkdain otchy lolchor daiin dam okchol daing	to ar chor daiin chkdain otchy lolchor daiin dam okchol daing	reader agreement conditions confidence only; it does not identify plaintext
G661-T0332	f23r	f23r.2	11	okchol	MEDIAL	1	1	0	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g	to ar chor daiin chkdain otchy lolchor daiin dam okchol daing	to ar chor daiin chkdain otchy lolchor daiin dam okchol daing	reader agreement conditions confidence only; it does not identify plaintext
G661-T0333	f23r	f23r.6	10	dam	MEDIAL	0	0	0	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals	tshol ykor qokaiin yky dar okol dchey daiidal dam ytcho ldals	tshol ykor qokaiin yky dar okol dchey daiidal am ytcho ldals	reader agreement conditions confidence only; it does not identify plaintext
G661-T0334	f23r	f23r.7	8	r	MEDIAL	1	1	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0335	f23r	f23r.8	7	ykchy	MEDIAL	1	1	0	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	qokshy char daiir qokaiin olol qoaiin ykchy s diil okchy	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0336	f23v	f23v.11	8	ols	EOS	1	1	0	y okaiin doroiin olols oiin ol cheeb ols	y okaiin doroiin olols oiin ol cheen ols	yokaiin doroiin olols oiin ol cheeb ols	reader agreement conditions confidence only; it does not identify plaintext
G661-T0337	f23v	f23v.8	6	dam	MEDIAL	1	1	1	qokaiin dain qokor okal g dam chor olol dam	qokaiin dain qokor okal g dam chor olol dam	qokaiin dain qokor okal g dam chor olol dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0338	f23v	f23v.8	9	dam	EOS	1	1	1	qokaiin dain qokor okal g dam chor olol dam	qokaiin dain qokor okal g dam chor olol dam	qokaiin dain qokor okal g dam chor olol dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0339	f24r	f24r.10	5	am	MEDIAL	1	1	0	qor cfhar chor s am chotaiin dy	qor cfhar chor s am chotaiin dy	q r cfhar chor s am chotaiin y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0340	f24r	f24r.16	4	dam	MEDIAL	1	1	1	sham okeal dal dam dal	sham okeal dal dam dal	sham okeal dal dam dal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0341	f24r	f24r.5	2	cho	MEDIAL	1	1	0	qodar cho r chey cthy cthe keom	qodar cho r chey cthy cthckeom	qodar cho r chey cthy ee keom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0342	f24r	f24r.5	3	r	MEDIAL	1	1	0	qodar cho r chey cthy cthe keom	qodar cho r chey cthy cthckeom	qodar cho r chey cthy ee keom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0343	f24v	f24v.1	11	am	EOS	0	0	0	tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o am	tchodar chocfhhg opom shod chcphy opshody ocphoraiin okokom	tchodar choy opom shod chcphy opshody ocphoraiin okok m	reader agreement conditions confidence only; it does not identify plaintext
G661-T0344	f24v	f24v.2	4	cho	MEDIAL	1	1	0	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	ydals ckhor shy cho dchar otol otaiir otchos okchom okcho	ydals ckhor shy cho d chor otol otaiir otchos okchom okcho	reader agreement conditions confidence only; it does not identify plaintext
G661-T0345	f24v	f24v.6	4	r	EOS	0	0	0	tochol chor arsa r	tochol chor cfarasr	tochol chor arsar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0346	f24v	f24v.8	4	sain	EOS	1	1	1	kochky chcthy shol sain	kochky chcthy shol sain	kochky chcthy shol sain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0347	f25v	f25v.3	6	r	MEDIAL	0	0	0	orcho kchor chol daiin shcfho r daiin dshey daiity	orcho kchor chol daiin shcfhor daiin dshey daiity	o cho kchor chol daiin shcfhordaiin dshey daiity	reader agreement conditions confidence only; it does not identify plaintext
G661-T0348	f25v	f25v.5	3	dshor	MEDIAL	1	1	0	dar chokeey dshor dshey qochol dol cho daiin daiin	dar chakeey dshor dshey qochol dol cho daiin daiin	dar chokeey dshor dshey qochol dol cho d aiin daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0349	f25v	f25v.5	7	cho	MEDIAL	1	1	0	dar chokeey dshor dshey qochol dol cho daiin daiin	dar chakeey dshor dshey qochol dol cho daiin daiin	dar chokeey dshor dshey qochol dol cho d aiin daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0350	f25v	f25v.6	2	r	MEDIAL	0	0	0	qokcho r ochy qotchy qotoral cho chain deeaiir s	qokcho r ochy qotchy qokoral cho chain deeaiir s	qokcho ochy qotchy qokoral cho chain deeaiir s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0351	f25v	f25v.6	6	cho	MEDIAL	1	1	0	qokcho r ochy qotchy qotoral cho chain deeaiir s	qokcho r ochy qotchy qokoral cho chain deeaiir s	qokcho ochy qotchy qokoral cho chain deeaiir s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0352	f26r	f26r.3	5	ykeedy	MEDIAL	0	0	0	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	oaiin shcthy eteeda oloy ykeedy olchedy gal y sheey saiin s	oaiin shcthy cthedy oloy ykee y olchedy al y sheey saiin s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0353	f26r	f26r.7	11	dalchedy	MEDIAL	1	1	0	pcho qokedy dar sheo ypchseds s aiin sha p chedyfchy dalchedy sar	pcho qokedy dar sheo ypchseds s aiin shapchedyfeey dalchedy sas	pcho qokedy dar sheo ypchseds s aiin shapchedyfchy dalchedy sar	reader agreement conditions confidence only; it does not identify plaintext
