pair_id	page	first_locus	second_locus	line_delta	first_surface	second_surface	first_state	second_state	axis_relation	direction	frame_relation	intervening_token_count	intervening_tokens	repeated_following_terms	known_local_anchors	both_triple_token_stable	section	opened_image_page	working_relation_de	surface_context
G625-P0365	f50v	f50v.11	f50v.11	0	ykchy	kchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	NONE	NONE	0	H	0	gleicher Qualitätszustand	lchey kar ykchy kchdy
G625-P0366	f52r	f52r.3	f52r.4	1	tchotshey	qotchy	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	9	qoty|okchol|tchody|qotam|oky|ytoldy|l|shopchy|qoky	oky	NONE	1	H	0	trocknen, falls derselbe Träger	tchotshey qoty okchol tchody qotam oky ytoldy / l shopchy qoky qotchy oty dar oty dam ychcthod
G625-P0367	f53r	f53r.6	f53r.7	1	ykchdy	tchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	5	chees|dal|sodar|otos|qoy	NONE	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	ykeodar oqoor o odor chain qokod ykchdy chees dal / sodar otos qoy tchy otey chos okod ykchody qokchy
G625-P0368	f53r	f53r.7	f53r.7	0	tchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	4	otey|chos|okod|ykchody	qotchol	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	sodar otos qoy tchy otey chos okod ykchody qokchy
G625-P0369	f55r	f55r.1	f55r.1	0	shekchy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	4	qofair|okar|yk|epaiin	NONE	NONE	0	H	0	gleicher Qualitätszustand	podaiin shekchy qofair okar yk epaiin qokchdy os arod
G625-P0370	f55r	f55r.7	f55r.7	0	kshdy	qotchdy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	olkardam|dchykey|char|chek	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	tchedar cheol kedy chody kshdy qotchdy qokchdy olkardam
G625-P0371	f55r	f55r.7	f55r.7	0	qotchdy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	olkardam|dchykey|char|chek|xar	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	tchedar cheol kedy chody kshdy qotchdy qokchdy olkardam
G625-P0372	f56r	f56r.9	f56r.10	1	chotchey	otchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	3	tchol|yt|chor	chok	chor|okaiin	0	H	0	gleicher Qualitätszustand	tchoky kchol shol chotchey tchol / yt chor otchy chok y t chey r okaiin
G625-P0373	f56r	f56r.12	f56r.12	0	kchey	qokokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	chokcheo|kchal|chol	NONE	1	H	0	gleicher Qualitätszustand	sh cho kchey qokokchy
G625-P0374	f56r	f56r.12	f56r.13	1	qokokchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	chokcheo|kchal|chol|chotol	NONE	1	H	0	gleicher Qualitätszustand	sh cho kchey qokokchy / okchy chokcheo kchal
G625-P0375	f56r	f56r.13	f56r.14	1	okchy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	5	chokcheo|kchal|s|chol|chotol	chol	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	okchy chokcheo kchal / s chol chotol qotchy
G625-P0376	f56r	f56r.18	f56r.19	1	chokchy	otchey	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	2	kchoar|sotodan	keol|daiin	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	sho chokchy kchoar sotodan / otchey keol daiin
G625-P0377	f56v	f56v.7	f56v.8	1	kchokchy	chokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	chol|shol|chol|otchyd|ykchor	NONE	NONE	1	H	0	gleicher Qualitätszustand	kchokchy chol shol chol otchyd / ykchor chokchy qokcho tcheey kol
G625-P0378	f56v	f56v.10	f56v.11	1	kchy	chotchey	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	6	ksho|shy|ytol|chotor|y|dy	NONE	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	ol kchy ksho shy ytol chotor y dy / chotchey keeol chey kchol tchain
G625-P0379	f56v	f56v.11	f56v.12	1	chotchey	qokchey	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	keeol|chey|kchol|tchain	ctheey	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	chotchey keeol chey kchol tchain / qokchey ctheey lkeey kcheeytain
G625-P0380	f5r	f5r.5	f5r.6	1	tchy	shotshy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	SAME_E_D__EXTENDED_PREFIX_CHANGE	14	shody|qoaiin|cholols|sho|qotcheo|daiin|shodaiin|sho|cheor|chey|qoeeey|qoykeeey|qoeor|cthy	shody	cthy	0	H	0	befeuchten/einweichen, falls derselbe Träger	tchy shody qoaiin cholols sho qotcheo daiin shodaiin / sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy
G625-P0381	f5r	f5r.6	f5r.7	1	shotshy	kchy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	dy|qotoeey|keey|cheo	shody	cthy	1	H	0	kombinierter Zustands- oder Trägerwechsel	sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy / qotoeey keey cheo kchy shody
G625-P0382	f66r	f66r.60	f66r.61	1	qokchedy	qokchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	5	qopchy|qoty|chedaiir|chees|kardy	NONE	shor	1	T	0	gleicher Qualitätszustand	shor sheodal sholdy qokchedy qopchy qoty chedaiir chees kardy / qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy
G625-P0383	f66r	f66r.76	f66r.77	1	otchdy	ykchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	qokey|ar|olkeol|qokal|cheoky	NONE	NONE	0	T	0	kühlen/erwärmen, falls derselbe Träger	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy / qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy
G625-P0384	f66v	f66v.2	f66v.2	0	tchedy	okshedy	TCH	KSH	BOTH_AXES_FLIP	TCH->KSH	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	dshey	okeedy|dcheeky|daldy|qotal	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy
G625-P0385	f66v	f66v.7	f66v.7	0	qotchdy	ytchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	chckhd	dchekeedy|cheody|qokol	NONE	0	H	0	gleicher Qualitätszustand	qokeos sheody chekeos chody kotody qotchdy chckhd ytchdy
G625-P0386	f66v	f66v.7	f66v.8	1	ytchdy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	dchekeedy|cheody	qokol|keedy|cheky	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	qokeos sheody chekeos chody kotody qotchdy chckhd ytchdy / dchekeedy cheody qokchdy qokol keedy cheky chety kody
G625-P0387	f66v	f66v.8	f66v.9	1	qokchdy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	11	qokol|keedy|cheky|chety|kody|pody|sheody|chpadar|sheey|fchdly|cheoseesey	keedy	NONE	0	H	0	gleicher Qualitätszustand	dchekeedy cheody qokchdy qokol keedy cheky chety kody / pody sheody chpadar sheey fchdly cheoseesey kchy qofchal
G625-P0388	f6v	f6v.1	f6v.2	1	otchy	kchey	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	6	oees|chor|chckhy|qoekchar|cheas|odaiiin	chor	chor|koary|shor	1	H	1	kühlen/erwärmen, falls derselbe Träger	koary sar cheekar qoor shor chapchy s chear char otchy / oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin
G625-P0389	f75r	f75r.15	f75r.16	1	okchdy	okshedy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	7	qoky|dshedy|qokar|sheedy|lch|shokain|chy	NONE	NONE	0	B	0	befeuchten/einweichen, falls derselbe Träger	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky / dshedy qokar sheedy lch shokain chy okshedy qokain chedy
G625-P0390	f75v	f75v.60	f75v.61	1	qotchdy	otchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	5	lol|oksheyqolkeey|lchdy|soiin|ol	NONE	NONE	0	B	0	gleicher Qualitätszustand	kolkedy qokedy qoky lpchdy qotchdy lol / oksheyqolkeey lchdy soiin ol otchdy
G625-P0391	f76v	f76v.30	f76v.30	0	tchedy	tchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	3	lshees|aiin|chees	rshed|chkaiin	NONE	1	B	0	gleicher Qualitätszustand	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan
G625-P0392	f77v	f77v.26	f77v.27	1	qokchy	tshedy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	E_OR_D_FRAME_CHANGE	1	ldol	qokain|chedal|fchedy|cheky	NONE	1	B	0	kombinierter Zustands- oder Trägerwechsel	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol / tshedy qokain chedal fchedy cheky sain chedy qokain ol
G625-P0393	f77v	f77v.34	f77v.34	0	solkchedy	lkchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	4	shar|ytal|dy|dychedy	qokedy	NONE	1	B	0	gleicher Qualitätszustand	solkchedy shar ytal dy dychedy lkchey qokedy rched
G625-P0394	f79r	f79r.10	f79r.11	1	qokshedy	tshey	KSH	TSH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	9	qokain|cheor|okol|sheeol|qotey|choty|otechys|shoy|chedy	NONE	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	qokshedy qokain cheor okol sheeol qotey choty otechys / shoy chedy tshey dshdy otchar shek chcthy otal ory
G625-P0395	f79r	f79r.11	f79r.12	1	tshey	qokchy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	E_OR_D_FRAME_CHANGE	6	dshdy|otchar|shek|chcthy|otal|ory	NONE	NONE	1	B	0	kombinierter Zustands- oder Trägerwechsel	shoy chedy tshey dshdy otchar shek chcthy otal ory / qokchy qotchey ldain shedy qotaiin sal
G625-P0396	f79r	f79r.12	f79r.12	0	qokchy	qotchey	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	0	DIRECT	ldain|shedy|qotaiin|sal|pshorol	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	qokchy qotchey ldain shedy qotaiin sal
G625-P0397	f79r	f79r.12	f79r.13	1	qotchey	qotshdy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	6	ldain|shedy|qotaiin|sal|pshorol|shckhy	NONE	NONE	1	B	0	befeuchten/einweichen, falls derselbe Träger	qokchy qotchey ldain shedy qotaiin sal / pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol
G625-P0398	f79r	f79r.21	f79r.21	0	otshey	okshey	TSH	KSH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	2	okaos|aiin	dalkeeeyry|lchey|dal	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	pol shar sharpchey otshey okaos aiin okshey dalkeeeyry
G625-P0399	f79r	f79r.23	f79r.23	0	otchedy	tshedy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	REGISTERED_PREFIX_CHANGE__SAME_E_D	3	or|olkl|o	otory	NONE	0	B	0	befeuchten/einweichen, falls derselbe Träger	das shear qotaiin ol lkain otchedy or olkl o tshedy otory
G625-P0400	f79r	f79r.23	f79r.24	1	tshedy	qokshedy	TSH	KSH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	otory	qolkeey|qolkeedy|qokedy|otain	NONE	0	B	0	kühlen/erwärmen, falls derselbe Träger	das shear qotaiin ol lkain otchedy or olkl o tshedy otory / qokshedy qolkeey qolkeedy qokedy otain otchey okain y
G625-P0401	f79r	f79r.24	f79r.24	0	qokshedy	otchey	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	E_OR_D_FRAME_CHANGE	4	qolkeey|qolkeedy|qokedy|otain	okain	NONE	1	B	0	kombinierter Zustands- oder Trägerwechsel	qokshedy qolkeey qolkeedy qokedy otain otchey okain y
G625-P0402	f79r	f79r.24	f79r.25	1	otchey	qotshy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	3	okain|y|cholchey	qol|shey	NONE	1	B	0	befeuchten/einweichen, falls derselbe Träger	qokshedy qolkeey qolkeedy qokedy otain otchey okain y / cholchey qotshy qol shey qokar shedy oteey chcthy
G625-P0403	f79r	f79r.25	f79r.26	1	qotshy	qotchey	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	8	qol|shey|qokar|shedy|oteey|chcthy|polaiin|olteedy	NONE	NONE	1	B	0	trocknen, falls derselbe Träger	cholchey qotshy qol shey qokar shedy oteey chcthy / polaiin olteedy qotchey dykeedy qokchdy opchedy shol ory
G625-P0404	f79r	f79r.26	f79r.26	0	qotchey	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	1	dykeedy	opchedy|shol|ory|qokeedy	NONE	0	B	0	kühlen/erwärmen, falls derselbe Träger	polaiin olteedy qotchey dykeedy qokchdy opchedy shol ory
G625-P0405	f79r	f79r.33	f79r.34	1	qotshedy	kchedy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	6	oteeedy|oteedy|chey|qokain|ol|lcheol	oteedy	NONE	1	B	0	kombinierter Zustands- oder Trägerwechsel	daiin shedy qotshedy oteeedy oteedy chey qokain ol / lcheol kchedy qotas sheey teol oteedy
G625-P0406	f79r	f79r.39	f79r.40	1	otshdy	oltchey	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	7	olky|orkor|sheedy|olkal|y|shedy|qokched	shedy	okaiin	0	B	0	trocknen, falls derselbe Träger	polkeey qokol otshdy olky orkor sheedy olkal / y shedy qokched oltchey otchotar ol okaiin chckhy
G625-P0407	f79v	f79v.2	f79v.3	1	qokchey	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	6	qoty|lshey|qokain|shey|qorchedy|dolsheol	qokain	NONE	1	B	0	gleicher Qualitätszustand	qoteedy qokchey qoty lshey qokain shey qorchedy / dolsheol okchy qokain sheedy qokshedy qokeedy otaram
G625-P0408	f79v	f79v.3	f79v.3	0	okchy	qokshedy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	2	qokain|sheedy	qokeedy|otaram	NONE	1	B	0	befeuchten/einweichen, falls derselbe Träger	dolsheol okchy qokain sheedy qokshedy qokeedy otaram
G625-P0409	f79v	f79v.21	f79v.22	1	otshdy	tshey	TSH	TSH	SAME_QUADRANT	TSH->TSH	E_OR_D_FRAME_CHANGE	3	dain|cther|aror	ykeey	NONE	0	B	0	gleicher Qualitätszustand	dshey qokal sheedy sheky orain otshdy dain cther aror / tshey ykeey r ch ain oroiiin
G625-P0410	f7r	f7r.2	f7r.2	0	kchey	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	0	DIRECT	cheody|oeeees|cheodaiin|sheey|ytcheey	shor	1	H	0	kühlen/erwärmen, falls derselbe Träger	dcheey keo r shor dold dchey kchey otchy cheody
G625-P0411	f7r	f7r.2	f7r.3	1	otchy	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	5	cheody|oeeees|cheodaiin|sheey|ytcheey	NONE	shor	1	H	0	gleicher Qualitätszustand	dcheey keo r shor dold dchey kchey otchy cheody / oeeees cheodaiin sheey ytcheey qotchy chald
G625-P0412	f7r	f7r.7	f7r.8	1	chotchy	okchey	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	0	DIRECT	deeeese|choty|shol|keey	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	dshoy cthol chol otchol dain shody shol chotchy / okchey deeeese choty qokchy shol keey choty dain
G625-P0413	f7r	f7r.8	f7r.8	0	okchey	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	2	deeeese|choty	choty|shol|keey	NONE	1	H	0	gleicher Qualitätszustand	okchey deeeese choty qokchy shol keey choty dain
G625-P0414	f7v	f7v.3	f7v.3	0	qokchy	dykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	chkeey|dor	NONE	1	H	0	gleicher Qualitätszustand	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy
G625-P0415	f7v	f7v.3	f7v.3	0	dykchy	kshy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	chkeey	dor|cheey	NONE	1	H	0	befeuchten/einweichen, falls derselbe Träger	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy
G625-P0416	f7v	f7v.3	f7v.4	1	kshy	kshy	KSH	KSH	SAME_QUADRANT	KSH->KSH	EXACT_PREFIX_E_D	13	ky|ty|dor|cheey|o|l|cheol|dy|choteeeb|oeear|choschy|dain|sho	cheey	NONE	1	H	0	gleicher Qualitätszustand	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy / choteeeb oeear choschy dain sho kshy shol deees dol
G625-P0417	f7v	f7v.4	f7v.5	1	kshy	qotchy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	4	shol|deees|dol|dchodaiin	cheey	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	choteeeb oeear choschy dain sho kshy shol deees dol / dchodaiin qotchy cheey tcheey
G625-P0418	f7v	f7v.8	f7v.9	1	qotchey	chokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	8	tey|o|kcho|r|daiin|sho|keeo|daiir	daiin	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	qoteeeo r cho cheeody qotchey tey o kcho r daiin / sho keeo daiir chokchy dor deol dy dol daiin
G625-P0419	f80r	f80r.11	f80r.12	1	okchdy	dykshy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	5	qokeedy|qopcheol|olkoiin|y|darshey	NONE	NONE	0	B	0	befeuchten/einweichen, falls derselbe Träger	pdol fshedy polkain octhor okchdy qokeedy qopcheol olkoiin y darshey / dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r
G625-P0420	f80r	f80r.12	f80r.12	0	dykshy	otchedy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	E_OR_D_FRAME_CHANGE	1	ol	qokain|qotain|chckhey	NONE	0	B	0	kombinierter Zustands- oder Trägerwechsel	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r
G625-P0421	f80r	f80r.12	f80r.13	1	otchedy	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	10	qokain|qotain|chckhey|qokain|okal|qotain|okedy|qo|l|r	NONE	NONE	0	B	0	gleicher Qualitätszustand	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r / tchedy qotair cheol qokal qokal cheety qokaiin qokar qokain chedy qokam
G625-P0422	f80r	f80r.13	f80r.14	1	tchedy	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	15	qotair|cheol|qokal|qokal|cheety|qokaiin|qokar|qokain|chedy|qokam|solkain|shl|lky|chcthy|qokain	NONE	NONE	1	B	0	gleicher Qualitätszustand	tchedy qotair cheol qokal qokal cheety qokaiin qokar qokain chedy qokam / solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal
G625-P0423	f80v	f80v.7	f80v.7	0	tchey	qotshey	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	qokol|shedy	shedy|saly|stolpchy	NONE	1	B	0	befeuchten/einweichen, falls derselbe Träger	polshol tchey qokol shedy qotshey saly kchey stolpchy
G625-P0424	f80v	f80v.7	f80v.7	0	qotshey	kchey	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	saly	stolpchy|olteedy|qokaiin|shedy	NONE	1	B	0	kombinierter Zustands- oder Trägerwechsel	polshol tchey qokol shedy qotshey saly kchey stolpchy
G625-P0425	f80v	f80v.7	f80v.8	1	kchey	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	6	stolpchy|olteedy|qokaiin|shedy|qokain|sheol	NONE	NONE	1	B	0	gleicher Qualitätszustand	polshol tchey qokol shedy qotshey saly kchey stolpchy / olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy
G625-P0426	f80v	f80v.8	f80v.8	0	qokchdy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	0	DIRECT	qoty|qol|tol	NONE	1	B	0	gleicher Qualitätszustand	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy
G625-P0427	f80v	f80v.8	f80v.9	1	qokchdy	tchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	qoty|dy	qol|tol|tal	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy / tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly
G625-P0428	f80v	f80v.38	f80v.39	1	olkchy	tchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	12	rchey|qcthy|rchey|ral|sol|aiin|chey|qokain|ches|ol|chckhy|qokeedy	NONE	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	polkedy lsheckhy olky ot olkchy rchey qcthy rchey ral / sol aiin chey qokain ches ol chckhy qokeedy tchdy aral
G625-P0429	f81v	f81v.17	f81v.18	1	sshkchdy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	8	chedy|ol|shedy|qolchedy|qokain|ckhy|dl|ral	shedy	NONE	0	B	0	gleicher Qualitätszustand	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral / qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
G625-P0430	f81v	f81v.23	f81v.24	1	qetchy	okchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	8	ykaiin|olkain|shedy|qoky|dchedy|rol|olcthdy|ytey	NONE	NONE	0	B	0	kühlen/erwärmen, falls derselbe Träger	shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy / ytey okchedy qokal okeey qol cheedy sal teol dchdy ly
G625-P0431	f82v	f82v.22	f82v.23	1	qolkshey	qotshedy	KSH	TSH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	11	qotal|shey|qokain|ol|checkhy|ly|yshedy|qolchey|qolaiin|otain|olkeedy	NONE	NONE	0	B	0	kühlen/erwärmen, falls derselbe Träger	qokain chedy qolkshey qotal shey qokain ol checkhy ly / yshedy qolchey qolaiin otain olkeedy qotshedy oll
G625-P0432	f82v	f82v.33	f82v.33	0	qokchey	kchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	olkain|opchedy|qfol|shty|oral	NONE	1	B	0	gleicher Qualitätszustand	qody shar ay qokchey kchey olkain opchedy qfol shty oral
G625-P0433	f83r	f83r.14	f83r.14	0	qokchedy	qokshedy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	EXACT_PREFIX_E_D	2	qokeedy|shedy	dal|lchedy|qokaiin	NONE	0	B	0	befeuchten/einweichen, falls derselbe Träger	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy
G625-P0434	f83r	f83r.14	f83r.15	1	qokshedy	qotchedy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	EXACT_PREFIX_E_D	13	dal|lchedy|qokaiin|shcthy|dal|sy|saiin|shedal|shecthy|chey|tal|shcthy|dalchdy	lchedy	NONE	0	B	0	kombinierter Zustands- oder Trägerwechsel	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy / saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy
G625-P0435	f83r	f83r.15	f83r.16	1	qotchedy	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	lchedy	cheedar|chldaiin|chedy	NONE	0	B	0	gleicher Qualitätszustand	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy / tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror
G625-P0436	f83r	f83r.16	f83r.16	0	tchedy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	0	DIRECT	cheedar|chldaiin|chedy|qokain|checthy	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror
G625-P0437	f83r	f83r.21	f83r.22	1	qokchedy	otchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	4	qokedy|chckhdy|sar|schedair	qokeedy	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar / schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy
G625-P0438	f83r	f83r.22	f83r.23	1	otchedy	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	7	qokeedy|chedain|chedy|qotedaiin|otaiin|otedy|ldy	NONE	NONE	1	B	0	gleicher Qualitätszustand	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy / tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy
